Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
1050	0	-1292.509	-1423.688	131.179	0.8061757	1.240424	0.0301357	2.96781e-05	0.0329709	0.00453751	0.000839598	0.00183869	0.0347017	0.0213514	0.00328009	0.00245544	0.00649086	0.0203131	0.0418202	0.0140909	0.007329	0.00183422	0.00054925	0.00481824	0.0196197	0.00584221	0.0127443	0.0070833	0.00964503	0.000967142	0.0136308	0.0243648	0.0017616	0.00470228	0.00288376	0.000831849	0.00834432	0.00915212	0.0707301	0.0188052	0.00621394	0.0034781	0.00235301	0.001511	0.00222271	0.0207252	0.00962897	0.0256524	0.00358502	0.162608	0.0374897	0.0387378	0.0076169	0.0520237	0.065789	0.0139195	0.0182954	0.0196103	0.0859956	0.0296142	0.0167691	0.0107311	0.00806158	0.0104124	0.0380138	0.0157336	0.0712795	0.0310711	0.0124134	0.0304168	0.00500885	0.0131671	0.0582366	0.0163583	0.0728775	0.0226668	0.00707347	0.0751452	0.0262881	2.99492e-05	0.0152079	0.0141357	0.0214002	0.182302	0.538755	1.03069	2.24825	0.0183747	1.80957e-05	0.0201034	0.00276667	0.00051193	0.00112111	0.0211588	0.0130187	0.00199998	0.00149716	0.00395769	0.0123856	0.0254991	0.00859171	0.00446873	0.00111838	0.000334896	0.00293784	0.0119627	0.00356219	0.00777059	0.00431892	0.00588089	0.000589698	0.00831112	0.014856	0.0010741	0.00286713	0.00175832	0.000507205	0.00508781	0.00558034	0.0431265	0.0114662	0.00378884	0.00212071	0.00143471	0.000921304	0.00135526	0.0126368	0.00587109	0.0156411	0.0021859	0.0991473	0.0228587	0.0236197	0.00464427	0.0317205	0.0401137	0.00848718	0.0111553	0.011957	0.0524343	0.0180567	0.0102246	0.00654312	0.00491541	0.0063488	0.0231782	0.00959326	0.0434614	0.0189451	0.00756885	0.0185461	0.00305406	0.00802838	0.0355088	0.00997418	0.0444358	0.0138207	0.00431293	0.0458185	0.0160287	1.8261e-05	0.00927274	0.00861897	0.0130484	1.640063
1051	1	-1315.676	-1446.139	130.4625	1.748397	0.5719525	0.0212969	0.00519371	0.0164559	0.00472537	0.0250335	0.0135676	0.014601	0.0201079	0.00760199	0.0031305	0.00659672	0.0200458	0.0300073	0.0547155	0.0198852	0.00439207	0.00486325	0.00263715	0.00227574	0.00837969	0.00690541	0.00869959	0.00347185	0.00400265	0.00566039	0.0342222	0.0192262	0.0114744	0.000560252	0.0051377	0.00520535	0.0148341	0.00749148	0.0219632	0.00827433	0.00402225	0.00259905	0.00461584	7.23711e-06	0.00547908	0.0243865	0.000574737	0.0371199	0.00796539	0.0225252	0.00574191	0.029466	0.0114777	0.0184681	0.0103358	0.043782	0.0232589	0.0418042	0.0480657	0.160793	0.0355352	0.0176223	0.0611431	0.0108335	0.0306525	0.0500855	0.0237344	9.06188e-06	0.00338607	0.00634463	0.0768485	0.0146695	0.00670639	0.00221757	0.00132691	0.002144	0.0718389	0.0102957	0.0131159	0.0130431	0.00446624	0.0132729	0.0473797	0.296318	0.866306	2.79	0.015057	0.00367197	0.0116344	0.00334085	0.0176988	0.00959229	0.010323	0.0142164	0.00537462	0.00221327	0.0046639	0.0141724	0.0212152	0.038684	0.0140589	0.0031052	0.00343833	0.00186447	0.00160895	0.00592446	0.00488214	0.00615063	0.00245461	0.00282989	0.00400191	0.0241952	0.013593	0.00811245	0.000396099	0.00363236	0.0036802	0.0104877	0.00529649	0.015528	0.00584997	0.00284374	0.00183754	0.00326341	5.11665e-06	0.00387372	0.0172413	0.000406341	0.0262438	0.00563155	0.0159254	0.00405954	0.0208325	0.00811476	0.013057	0.00730744	0.030954	0.0164441	0.0295557	0.0339825	0.113681	0.0251235	0.012459	0.0432283	0.00765931	0.0216714	0.0354106	0.0167803	6.40677e-06	0.00239396	0.00448567	0.054332	0.0103714	0.00474143	0.00156783	0.000938125	0.00151581	0.0507902	0.00727906	0.00927299	0.00922153	0.00315764	0.00938396	1.414423
1052	0	-1292.796	-1423.841	131.0452	1.273902	0.7849895	0.0258201	1.39034e-05	0.0104839	0.000674573	0.00389717	0.00704159	0.0270607	0.0343364	0.00520782	0.00191267	0.00366666	0.0373249	0.0357323	0.0264853	0.00627945	0.00137678	0.00080756	0.00278268	0.0210266	0.00500558	0.00386946	0.00638397	0.0196704	0.00216318	0.0294659	0.0174971	0.00384524	0.0106355	0.00247079	0.00242958	0.0271178	0.0189172	0.0290924	0.00194912	0.0122333	0.00520983	0.0038678	0.00456904	0.00207451	0.00726633	0.00910625	0.0268938	0.00634823	0.0874854	0.032121	0.0331903	0.00632423	0.0231254	0.0563677	0.015735	0.010344	0.016802	0.10546	0.0253733	0.00898482	0.00431134	0.00306798	0.00227328	0.03257	0.00909395	0.0234915	0.0292712	0.00626421	0.00624203	0.00307876	0.0120751	0.0378436	0.0101672	0.0624411	0.00665353	0.0111409	0.0373373	0.0207388	0.00198263	0.01303	0.0121114	0.0296333	0.0923608	0.40102	0.952707	2.55391	0.0197682	1.06446e-05	0.00802657	0.000516461	0.00298372	0.00539112	0.020718	0.0262884	0.00398717	0.00146436	0.00280723	0.0285763	0.027357	0.0202775	0.00480762	0.00105408	0.000618277	0.00213045	0.0160982	0.00383233	0.0029625	0.00488764	0.0150599	0.00165615	0.0225594	0.013396	0.00294396	0.00814264	0.00189167	0.00186011	0.0207617	0.0144832	0.0222735	0.00149227	0.00936596	0.00398871	0.00296123	0.00349811	0.00158827	0.00556319	0.00697185	0.0205902	0.00486028	0.0669798	0.0245922	0.0254109	0.00484191	0.0177051	0.0431558	0.0120469	0.00791948	0.0128638	0.0807412	0.0194261	0.00687888	0.00330082	0.00234888	0.00174045	0.024936	0.00696243	0.0179853	0.0224103	0.00479595	0.00477897	0.00235714	0.00924487	0.0289735	0.00778415	0.0478056	0.00509402	0.00852959	0.0285859	0.0158779	0.00151792	0.00997595	0.0092726	0.0226876	1.306145
1053	1	-1299.557	-1429.868	130.3105	1.820061	0.5494322	0.0196773	0.00471119	0.0166159	0.0100316	0.00142237	0.0030941	0.00397238	0.0471384	0.0129498	0.017623	0.00689556	0.0384398	0.0277252	0.0592701	0.0181509	0.00504044	0.00620008	0.00558795	0.00342555	0.008693	0.0116013	0.00747039	0.0305111	0.00369825	0.00586606	0.0316196	0.021911	0.0107295	3.2288e-05	0.00464792	0.011844	0.00562816	0.00955762	0.0202929	0.00964495	0.000442023	0.00194686	0.01213	0.000111685	0.00712873	0.0225319	0.000907574	0.0359184	0.0107045	0.0320676	0.0587143	0.0172873	0.0140143	0.0318552	0.0192087	0.0376854	0.0124692	0.0367226	0.0444102	0.0896738	0.083246	0.0197164	0.0516647	0.0252441	0.0297571	0.0462765	0.0147031	1.18718e-06	0.00484841	0.00812479	0.071004	0.0135538	0.0211711	0.000633872	0.000261418	0.000417752	0.0489617	0.0180081	0.0121184	0.0275421	0.00470587	0.00509358	0.0428761	0.282967	0.853152	2.821	0.0131647	0.00315192	0.0111165	0.0067114	0.000951609	0.00207004	0.00265764	0.031537	0.00866378	0.0117903	0.00461333	0.0257173	0.018549	0.0396534	0.0121435	0.0033722	0.00414803	0.0037385	0.00229179	0.00581587	0.00776163	0.0049979	0.0204128	0.00247423	0.00392457	0.0211544	0.0146591	0.00717834	2.16016e-05	0.00310959	0.00792399	0.0037654	0.00639432	0.0135765	0.00645275	0.000295726	0.0013025	0.00811533	7.47206e-05	0.00476933	0.0150745	0.000607193	0.0240305	0.00716159	0.0214542	0.0392815	0.0115657	0.00937595	0.021312	0.0128512	0.0252126	0.00834227	0.0245685	0.0297117	0.0599944	0.055694	0.0131909	0.0345652	0.016889	0.0199084	0.0309603	0.00983678	7.94259e-07	0.00324372	0.00543572	0.0475037	0.00906792	0.0141641	0.000424079	0.000174896	0.000279488	0.0327568	0.0120479	0.00810759	0.0184264	0.00314836	0.00340775	1.494704
1054	0	-1292.408	-1423.351	130.9433	1.174361	0.8515272	0.0294294	0.00600764	0.00269312	0.00871514	0.00126947	0.00802591	0.0189845	0.0448739	0.0102787	0.00138294	0.00430516	0.0425543	0.0634243	0.0301876	0.00798884	0.00470282	0.00018834	0.00639069	0.0162043	0.0021089	0.00963303	0.0170474	0.0152369	0.0020553	0.0200792	0.016819	0.00173001	0.0117022	0.00382845	0.00434365	0.0309085	0.0246489	0.0288819	0.0227848	0.00815444	0.00476657	0.00276357	0.00984992	0.00242366	0.00828206	0.010018	0.0340214	0.0139515	0.0880355	0.0366111	0.0178029	0.00126891	0.0223257	0.0773747	0.0121756	0.0106666	0.00140824	0.120202	0.0289202	0.0102408	0.00746582	0.000402841	0.0145685	0.0309474	0.0017317	0.0445792	0.0387769	0.0140739	0.00535623	0.00244655	0.0137631	0.0430139	0.00625355	0.0711695	0.003583	0.043915	0.0696453	0.0134065	0.00100247	0.0104531	0.00819649	0.0221909	0.106466	0.427081	0.97027	2.49618	0.0195205	0.00398485	0.00178634	0.00578073	0.000842033	0.00532356	0.0125924	0.0297647	0.00681782	0.000917301	0.0028556	0.0282261	0.0420692	0.0200234	0.00529897	0.00311936	0.000124925	0.00423893	0.0107483	0.00139883	0.00638956	0.0113075	0.0101066	0.00136327	0.0133185	0.011156	0.00114751	0.00776202	0.0025394	0.00288113	0.0205015	0.0163495	0.0191573	0.0151131	0.00540881	0.00316166	0.00183307	0.00653342	0.00160761	0.00549347	0.00664493	0.0225663	0.00925401	0.0583937	0.024284	0.0118086	0.000841661	0.0148086	0.0513224	0.00807607	0.00707511	0.000934079	0.0797293	0.0191827	0.00679268	0.00495206	0.000267203	0.00966327	0.0205273	0.00114863	0.0295693	0.0257206	0.00933518	0.00355277	0.00162279	0.00912902	0.028531	0.00414796	0.0472066	0.0023766	0.0291287	0.0461955	0.00889252	0.000664934	0.00693348	0.00543671	0.0147192	1.50762
1055	1	-1298.484	-1429.208	130.7236	1.58955	0.6291088	0.0180084	0.00230411	0.0152067	0.00918076	0.000782351	0.00413481	0.0525072	0.0307446	0.0152636	0.0167279	0.00614548	0.0351796	0.0152122	0.0542433	0.00253072	0.00258383	0.0020094	0.0131942	0.00809484	0.00795573	0.00897641	0.00638774	0.0279234	0.00338459	0.00445653	0.0202689	0.00704968	0.00300138	0.000824272	0.00104585	0.0119959	0.0220936	0.00874702	0.0241984	0.00961565	0.000959674	0.00104629	0.00623817	0.000571091	0.00363414	0.00276582	0.000499367	0.0136729	0.00914657	0.00807281	0.00747703	0.0158211	0.036661	0.0163022	0.0067737	0.0256375	0.0370897	0.0518084	0.0406437	0.0820684	0.0572064	0.00403139	0.0483959	0.0231031	0.0266624	0.057081	0.0116357	1.99337e-06	0.009769	0.00429718	0.0681036	0.0198553	0.0193755	0.00216239	0.00692529	0.0011409	0.0531453	0.0154692	0.00472481	0.0252062	0.0120344	0.00297997	0.0591619	0.328071	0.895473	2.71729	0.0137241	0.00175594	0.0115889	0.00699659	0.000596224	0.00315111	0.0400154	0.0234303	0.0116323	0.0127482	0.00468343	0.0268102	0.0115931	0.0413384	0.00192864	0.00196912	0.00153135	0.0100552	0.00616902	0.00606301	0.00684086	0.00486806	0.0212802	0.00257937	0.00339629	0.0154468	0.00537251	0.00228733	0.000628172	0.000797038	0.00914202	0.0168374	0.00666604	0.0184415	0.00732802	0.000731361	0.000797368	0.00475407	0.000435224	0.00276955	0.00210781	0.000380564	0.01042	0.00697054	0.00615223	0.00569819	0.0120572	0.0279391	0.0124238	0.00516219	0.0195382	0.0282658	0.0394828	0.0309743	0.0625438	0.0435966	0.0030723	0.0368821	0.0176067	0.0203193	0.043501	0.00886745	1.51914e-06	0.00744489	0.00327485	0.0519013	0.0151316	0.014766	0.00164794	0.00527772	0.000869469	0.0405017	0.011789	0.00360074	0.0192094	0.00917135	0.00227101	1.312176
1056	0	-1294.428	-1425.158	130.7303	1.695114	0.5899308	0.0147449	0.00788433	0.00261163	0.000659294	0.00950455	0.00951628	0.0221584	0.0405638	0.00169149	0.00147856	0.00440936	0.0175222	0.0380861	0.0139526	0.00445237	0.00318675	0.00077486	0.00641553	0.00227912	0.00135912	0.00487867	0.0144945	0.0118002	0.000201489	0.00839573	0.0168843	0.00031672	0.0117477	0.00384333	0.00436054	0.0147689	0.000685154	0.00945051	0.0278424	0.00212087	0.00692648	0.00941809	0.0103999	0.00243308	0.00502041	0.010201	0.0307208	0.0011868	0.0883777	0.0220576	0.0277777	0.00110425	0.0367922	0.0629116	0.00374671	0.0218592	0.00181172	0.120669	0.0140006	0.00940989	0.00727531	0.00206739	0.00630626	0.0271469	0.00875861	0.00921554	0.0216784	0.00921054	0.00297639	0.00104505	0.0114259	0.0448146	0.00627786	0.0606589	0.00359693	0.0263879	0.0218162	0.0331528	0.0120671	0.0122464	0.0133209	0.0365533	0.0510381	0.306629	0.876094	2.76624	0.0122888	0.00657101	0.0021766	0.000549473	0.00792134	0.00793112	0.0184674	0.0338069	0.00140973	0.00123227	0.00367488	0.0146035	0.031742	0.0116285	0.00371072	0.00265592	0.000645789	0.00534687	0.00189948	0.00113273	0.00406601	0.0120801	0.0098346	0.000167926	0.00699722	0.0140719	0.000263963	0.00979082	0.00320313	0.00363418	0.0123088	0.000571025	0.00787631	0.0232046	0.00176759	0.00577271	0.00784929	0.00866755	0.0020278	0.00418414	0.0085018	0.0256035	0.000989111	0.0736563	0.0183834	0.0231507	0.000920312	0.0306636	0.0524322	0.00312261	0.0182181	0.00150993	0.100569	0.0116684	0.00784245	0.00606344	0.00172302	0.00525581	0.022625	0.00729965	0.00768048	0.0180673	0.00767631	0.0024806	0.000870969	0.00952264	0.0373497	0.00523214	0.0505547	0.00299778	0.0219924	0.0181822	0.0276304	0.010057	0.0102064	0.011102	0.0304645	1.199866
1057	1	-1304.473	-1434.433	129.9607	2.752774	0.36327	0.00466616	0.00636471	0.0167038	0.00623029	0.000167008	0.00280598	0.0356327	0.0164868	0.00578755	0.0112356	0.00215089	0.0238738	0.0101471	0.0347233	0.00194232	0.0036561	0.00135601	0.0145245	0.00360459	0.00776937	0.00601222	0.00209439	0.0110762	0.0107954	0.0121328	0.00580278	0.0128941	0.00186449	0.00427692	0.000875157	0.00926476	0.0101274	0.0138008	0.0103123	0.00782199	0.00235188	0.00269891	0.00266942	0.000387557	0.00374824	0.0010026	0.000338883	0.0291695	0.00611461	0.00829715	0.00953087	0.0133441	0.0248791	0.00986952	0.0164623	0.0173982	0.0146339	0.0351585	0.0342441	0.0624938	0.0522025	0.0063929	0.0122102	0.025352	0.0065671	0.0236906	0.00155065	3.00615e-06	0.00842979	0.0028438	0.0454145	0.00992987	0.0137687	0.00278358	0.00130251	0.000774241	0.0366151	0.00659254	0.00634718	0.0203822	0.00424116	0.000623812	0.0117916	0.153836	0.688266	3.14611	0.00511758	0.00698045	0.0183198	0.00683302	0.000183165	0.00307744	0.0390799	0.0180818	0.00634745	0.0123226	0.00235897	0.0261834	0.0111288	0.0380825	0.00213022	0.0040098	0.0014872	0.0159296	0.0039533	0.00852099	0.00659385	0.002297	0.0121478	0.0118397	0.0133066	0.00636416	0.0141415	0.00204486	0.00469068	0.000959821	0.010161	0.0111071	0.015136	0.01131	0.00857871	0.00257941	0.00296001	0.00292767	0.00042505	0.00411085	0.00109959	0.000371668	0.0319914	0.00670615	0.00909984	0.0104529	0.014635	0.0272859	0.0108243	0.0180549	0.0190814	0.0160496	0.0385598	0.0375569	0.0685396	0.0572527	0.00701136	0.0133914	0.0278047	0.00720242	0.0259825	0.00170066	3.29697e-06	0.00924531	0.00311892	0.049808	0.0108905	0.0151007	0.00305287	0.00142851	0.000849143	0.0401573	0.00723032	0.00696122	0.022354	0.00465146	0.000684161	0.9117914
1058	0	-1300.404	-1431.122	130.7176	1.289393	0.7755586	0.0213578	0.0114228	0.0101115	0.000988594	0.015195	0.00198248	0.0192263	0.0679197	0.00379226	0.0012244	0.0051159	0.0320324	0.033	0.0477041	0.00816312	0.00524841	0.00284596	0.011176	0.0105643	0.00688621	0.0110955	0.0226448	0.0230961	0.00420389	0.0377392	0.0209658	0.000434413	0.016559	0.00247079	0.00404453	0.00561051	0.0295112	0.0223225	0.0423942	0.00562338	0.0107495	0.00642576	0.0120054	0.00155213	0.0071721	0.0117984	0.0290996	0.00334051	0.136228	0.033586	0.0260948	0.00147881	0.0691486	0.0462764	0.0154249	0.00232322	0.0148502	0.0623801	0.0245825	0.00320601	0.00545363	0.000821702	0.0323039	0.0705867	0.00909969	0.0284734	0.037825	0.00430297	0.0157368	0.00334547	0.0111639	0.0366999	0.00987169	0.106147	0.0109226	0.037894	0.0298235	0.0154645	0.0160719	0.0110606	0.0069834	0.0358877	0.0903483	0.397104	0.949945	2.5626	0.0131974	0.00705833	0.00624807	0.000610871	0.00938928	0.00122501	0.0118803	0.0419689	0.00234331	0.000756578	0.00316121	0.0197934	0.0203913	0.0294773	0.00504414	0.00324309	0.00175857	0.00690587	0.0065279	0.00425512	0.00685613	0.0139926	0.0142715	0.00259766	0.0233198	0.0129552	0.000268432	0.0102321	0.00152674	0.00249919	0.00346684	0.0182355	0.0137935	0.0261962	0.00347479	0.00664233	0.0039706	0.00741839	0.000959087	0.00443178	0.00729048	0.0179812	0.00206416	0.0841777	0.0207534	0.0161245	0.000913783	0.0427282	0.0285951	0.00953133	0.00143556	0.0091762	0.0385458	0.01519	0.00198105	0.0033699	0.000507745	0.0199612	0.0436169	0.00562287	0.0175942	0.0233727	0.00265888	0.00972408	0.00206723	0.0068984	0.0226776	0.0060999	0.0655901	0.00674927	0.0234154	0.0184285	0.00955582	0.0099311	0.00683454	0.00431518	0.0221757	1.618336
1059	1	-1308.82	-1439.221	130.4016	2.032136	0.492093	0.0118837	0.00874139	0.0229413	0.00998214	0.00405385	0.00165831	0.013573	0.0154664	0.00682272	0.00726763	0.000810301	0.0161987	0.0174003	0.0247042	0.00343691	0.00465619	0.00164147	0.00949611	0.00359448	0.0146311	0.00825727	0.00216108	0.0142203	0.00162703	0.0253706	0.0201591	0.00896816	0.0057275	0.00482761	0.00175854	0.0138489	0.0161321	0.0149291	0.0130641	0.0107428	0.0173449	0.0277352	0.00862836	9.7978e-05	0.0237769	0.0113817	0.000337777	0.0116463	0.00800867	0.0135344	0.0139424	0.0142832	0.0341693	0.0090826	0.00724904	0.00908214	0.0200984	0.0482871	0.024245	0.137166	0.0695152	0.0150348	0.0176207	0.0213594	0.0173618	0.0372146	0.00680053	2.14254e-05	0.0145747	0.00390572	0.0454517	0.010691	0.0139214	0.0108083	0.00695619	0.00403238	0.0482574	0.0028173	0.00358591	0.0279932	0.00983059	0.00298265	0.0319317	0.246723	0.814429	2.90692	0.00997297	0.00733591	0.0192527	0.00837717	0.00340206	0.00139168	0.0113907	0.0129797	0.00572573	0.00609911	0.000680017	0.0135942	0.0146026	0.0207322	0.00288431	0.00390755	0.00137754	0.00796928	0.00301655	0.0122787	0.00692963	0.00181362	0.0119339	0.00136543	0.0212914	0.0169178	0.00752622	0.00480661	0.00405141	0.0014758	0.0116222	0.0135383	0.0125287	0.0109636	0.00901556	0.0145561	0.0232758	0.00724106	8.22247e-05	0.0199539	0.00955171	0.000283468	0.00977373	0.006721	0.0113583	0.0117007	0.0119867	0.0286754	0.00762226	0.00608351	0.00762188	0.0168669	0.0405233	0.0203468	0.115112	0.0583382	0.0126174	0.0147876	0.0179251	0.0145703	0.0312311	0.00570712	1.79805e-05	0.0122313	0.00327774	0.0381438	0.00897202	0.0116831	0.00907053	0.00583775	0.00338404	0.0404984	0.00236432	0.00300935	0.0234924	0.00824999	0.00250309	1.191588
1060	0	-1294.233	-1425.31	131.0765	1.44088	0.6940205	0.0172379	0.00271445	0.0119774	0.00253186	0.00777979	0.00162213	0.0231718	0.0255132	0.00393819	0.000914257	0.00988022	0.0264491	0.0187597	0.0149015	0.0118802	0.00321004	0.000500478	0.0061946	0.00733255	0.00477962	0.00708741	0.00914852	0.00645078	0.00655384	0.0137461	0.0214113	0.00112737	0.00501423	0.00202439	0.00263585	0.000637406	0.0399814	0.0154937	0.0153363	0.00777448	0.00746108	0.00453736	0.00249894	0.000263905	0.00988557	0.0113761	0.0427192	0.00559085	0.0945537	0.021676	0.0147086	0.00102642	0.0501442	0.042641	0.00551387	0.0056986	0.0103073	0.0687752	0.0261625	0.00515925	0.00378528	0.000861813	0.011275	0.0177685	0.00304492	0.00849193	0.0297817	0.00322462	0.00208138	0.00577824	0.00816946	0.016586	0.00685179	0.0674686	0.0106769	0.0201566	0.0253399	0.0311221	0.0111552	0.0190293	0.0085967	0.0102403	0.0729115	0.360695	0.922632	2.64376	0.0155591	0.00245009	0.0108109	0.00228528	0.00702212	0.00146415	0.0209151	0.0230284	0.00355465	0.000825218	0.00891799	0.0238732	0.0169327	0.0134502	0.0107232	0.00289742	0.000451737	0.00559131	0.00661843	0.00431413	0.00639717	0.00825755	0.00582254	0.00591556	0.0124074	0.0193261	0.00101758	0.0045259	0.00182724	0.00237914	0.000575329	0.0360877	0.0139848	0.0138427	0.00701733	0.00673444	0.00409547	0.00225557	0.000238204	0.00892282	0.0102682	0.0385588	0.00504636	0.0853452	0.0195649	0.0132761	0.000926456	0.0452606	0.0384882	0.00497688	0.00514361	0.00930346	0.0620772	0.0236145	0.00465679	0.00341663	0.000777882	0.010177	0.0160381	0.00274837	0.00766491	0.0268813	0.00291058	0.00187868	0.0052155	0.00737384	0.0149707	0.0061845	0.0608979	0.00963704	0.0181936	0.0228721	0.0280911	0.0100688	0.0171761	0.00775947	0.009243	1.107898
1061	1	-1305.225	-1436.057	130.8314	1.307887	0.7645923	0.0160885	0.00141159	0.0310585	0.000872533	0.0061329	0.00158549	0.0280593	0.0461785	0.0139089	0.0142276	0.00071059	0.0360106	0.0106817	0.0441445	0.00182739	0.00102613	0.00292441	0.00232445	0.00735214	0.019808	0.014718	0.00268433	0.0265853	0.000301718	0.0253544	0.0058259	0.00440763	0.00775405	0.00131677	0.00970065	0.011112	0.0160825	0.0202114	0.0163103	0.0123968	0.023482	0.0375487	0.0206819	0.000157574	0.0209567	0.0296009	0.0071708	0.0189672	0.00531465	0.0157243	0.0120605	0.019337	0.032563	0.0229351	0.0155613	0.0249604	0.0358083	0.0341382	0.0336	0.0804556	0.0941116	0.0203545	0.0169165	0.0289169	0.0371141	0.0488606	0.00920676	1.68228e-05	0.00596889	0.0120233	0.0615338	0.012428	0.00495038	0.0141072	0.00646405	0.00712216	0.0653322	0.00805251	0.00706142	0.037898	0.0109746	0.024436	0.0880054	0.392478	0.946639	2.57288	0.0108269	0.000949943	0.0209012	0.00058718	0.00412721	0.00106698	0.0188828	0.0310763	0.00936018	0.00957462	0.000478199	0.0242337	0.00718839	0.0297075	0.00122976	0.000690543	0.00196801	0.00156426	0.00494771	0.01333	0.00990467	0.00180645	0.0178909	0.000203045	0.0170625	0.00392061	0.00296616	0.00521818	0.000886138	0.00652816	0.00747795	0.0108229	0.0136015	0.0109762	0.00834255	0.0158025	0.0252688	0.0139181	0.000106041	0.0141031	0.0199203	0.00482567	0.0127642	0.00357655	0.0105818	0.00811624	0.0130131	0.0219137	0.0154344	0.0104721	0.0167974	0.0240976	0.0229737	0.0226115	0.0541435	0.0633335	0.0136978	0.0113842	0.0194599	0.0249763	0.0328813	0.00619579	1.13211e-05	0.00401683	0.00809123	0.0414099	0.00836357	0.00333141	0.0094936	0.00435006	0.00479294	0.043966	0.00541903	0.00475206	0.0255039	0.00738545	0.0164445	1.48597
1062	0	-1296.423	-1427.78	131.3569	0.9870421	1.013128	0.0271942	0.0027878	0.016002	0.00434381	0.0101674	0.00967668	0.0337742	0.0339753	0.00902838	0.00134509	0.00440039	0.0250107	0.0125521	0.00926177	0.0174786	0.0109144	0.00396172	0.0111924	0.0107879	0.00156109	0.0104273	0.00934897	0.0101332	0.00549819	0.0211209	0.0114451	0.00418649	0.0088051	0.00127905	0.00355057	0.00928439	0.00306501	0.0137069	0.0125891	0.00535351	0.010977	0.00285677	0.00902239	0.000133933	0.00669646	0.0167369	0.0126764	0.0196992	0.09137	0.0227335	0.0259573	0.00376716	0.050134	0.0407103	0.00811221	0.0128002	0.00309243	0.101185	0.0118557	0.0110499	0.00488733	0.0155033	0.0056134	0.0185842	0.00624694	0.0124936	0.0438159	0.00553296	0.00522422	0.000977537	0.0143881	0.0642779	0.00572952	0.0652511	0.00344434	0.0513692	0.0614436	0.0100771	0.0070482	0.00909093	0.00796656	0.0156112	0.139566	0.480663	1.00214	2.37763	0.0212231	0.00217567	0.0124884	0.00339002	0.0079349	0.00755192	0.0263582	0.0265152	0.00704597	0.00104974	0.00343418	0.019519	0.00979595	0.00722812	0.0136407	0.0085179	0.00309183	0.00873485	0.00841915	0.00121832	0.00813769	0.00729617	0.00790817	0.00429092	0.0164833	0.00893204	0.00326724	0.00687172	0.000998203	0.00277096	0.00724577	0.00239201	0.0106972	0.00982486	0.00417801	0.00856672	0.00222949	0.0070413	0.000104525	0.00522608	0.0130619	0.009893	0.0153737	0.0713074	0.0177418	0.0202577	0.00293998	0.0391258	0.0317713	0.00633097	0.00998956	0.00241341	0.0789669	0.0092525	0.00862364	0.00381419	0.0120992	0.00438083	0.0145036	0.00487526	0.00975034	0.034195	0.00431806	0.00407711	0.000762894	0.0112289	0.0501641	0.00447146	0.0509236	0.00268805	0.0400898	0.0479521	0.00786446	0.00550059	0.00709479	0.0062173	0.0121834	1.281353
