Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
3870	-1297.914	-1428.63	130.7166	1.564128	0.6393338	0.0227976	0.00242448	0.00774345	0.00706747	0.00936071	0.0120354	0.0265206	0.0345061	0.005437	0.00510913	0.00886025	0.0400582	0.0289351	0.0156406	0.000977784	0.00495712	0.000762778	0.00887081	0.00539902	0.00352104	0.00788724	0.00471875	0.0112712	0.00492919	0.00254389	0.0322678	0.00427077	0.0205867	0.00665017	0.0019605	0.00617958	2.55363e-05	0.0364497	0.00914312	0.0111998	0.025105	0.00597043	0.0111046	0.00473784	0.0132263	0.00384369	0.0132463	0.0255673	0.00301001	0.0193063	0.0165941	0.00345187	0.0720946	0.0126983	0.0259165	0.00434031	0.045639	0.0205862	0.0282545	0.0924165	0.0530473	0.00751091	0.0310711	0.0104189	0.0261342	0.046547	0.00550322	0.00217509	0.0159445	0.00341366	0.0836481	0.0114703	0.00261634	0.0276182	0.0137405	0.0170398	0.0678868	0.00593291	0.0133045	0.0208181	0.00889307	0.0116488	0.0613088	0.333443	0.900132	2.70512	0.0169554	0.00180318	0.00575909	0.00525634	0.00696191	0.00895116	0.0197243	0.0256634	0.0040437	0.00379985	0.0065897	0.0297927	0.0215201	0.0116325	0.000727214	0.00368679	0.000567306	0.00659755	0.00401545	0.00261872	0.00586603	0.00350951	0.00838278	0.00366602	0.00189199	0.0239987	0.00317633	0.0153111	0.00494598	0.0014581	0.00459598	1.89923e-05	0.027109	0.00680008	0.00832971	0.0186715	0.00444043	0.00825892	0.00352371	0.00983688	0.0028587	0.00985173	0.0190153	0.00223866	0.0143588	0.0123417	0.00256729	0.0536194	0.00944419	0.0192751	0.00322805	0.0339434	0.0153107	0.0210139	0.0687336	0.0394533	0.00558614	0.0231087	0.00774894	0.019437	0.0346187	0.00409294	0.0016177	0.0118585	0.00253887	0.0622122	0.0085309	0.00194587	0.0205406	0.0102194	0.0126732	0.0504899	0.00441252	0.00989502	0.0154832	0.00661411	0.00866364	1.344561
3880	-1303.574	-1434.418	130.8447	1.592053	0.6281196	0.00988363	0.00177133	0.00989126	0.0162165	0.00329879	0.00998502	0.0584113	0.0399935	0.0091948	0.00251209	0.00244463	0.0358245	0.0169191	0.0174311	0.000811208	0.000251804	0.00312303	0.00698976	0.00172222	0.00724512	0.00288971	0.0157381	0.0148445	0.00607605	0.00808064	0.0261356	0.000994096	0.0214307	0.00200171	0.00107529	0.00375788	0.00665189	0.0302401	0.00758549	0.0012422	0.0202154	0.00317935	0.00717216	0.0039307	0.00607427	0.0008441	0.0138815	0.01593	0.00493632	0.0160173	0.00833464	0.00286381	0.039321	0.000678459	0.0260621	0.0217754	0.061537	0.0044642	0.0408852	0.108087	0.0963821	0.00924354	0.0259476	0.0286645	0.00611504	0.0386172	0.00456568	0.00122361	0.00711036	0.0047087	0.0114306	0.00951622	0.00164758	0.00479765	0.00409751	0.0141369	0.0490917	0.0146431	0.00425459	0.0172715	0.00657096	0.0196336	0.0589547	0.327546	0.895014	2.71849	0.00831588	0.00149036	0.0083223	0.0136442	0.00277554	0.00840119	0.049146	0.0336497	0.00773631	0.00211362	0.00205686	0.030142	0.0142354	0.0146662	0.000682533	0.000211863	0.00262765	0.00588104	0.00144904	0.00609589	0.00243134	0.0132417	0.0124898	0.00511226	0.00679888	0.02199	0.000836412	0.0180313	0.0016842	0.000904729	0.0031618	0.00559676	0.0254434	0.00638227	0.00104516	0.0170089	0.00267504	0.00603451	0.00330721	0.00511077	0.000710208	0.0116796	0.0134031	0.00415332	0.0134766	0.00701259	0.00240955	0.0330839	0.000570841	0.0219281	0.0183213	0.0517759	0.00375609	0.0344	0.0909422	0.0810939	0.00777732	0.0218317	0.0241177	0.00514507	0.0324917	0.00384147	0.00102952	0.00598251	0.0039618	0.00961744	0.00800675	0.00138624	0.00403664	0.00344755	0.0118945	0.0413047	0.0123204	0.00357972	0.0145319	0.00552867	0.0165193	1.188525
3890	-1299.121	-1430.05	130.9291	0.9138842	1.094231	0.0536479	0.00700465	0.00918362	0.00621442	0.0048214	0.0308279	0.0444051	0.0508113	0.0134388	0.008468	0.00829763	0.0375722	0.0653563	0.0254767	0.00178007	0.00285714	0.00208398	0.00374991	0.00499534	0.0105892	0.00313143	0.00495928	0.0148276	0.0230637	0.01374	0.0280189	0.00170056	0.0217367	0.00261769	0.00157161	0.00932339	0.00925143	0.0441979	0.0340725	0.00841456	0.0221753	0.00508303	0.0092244	0.0081447	0.00913841	0.00196749	0.0207669	0.0241663	0.00291722	0.00870868	0.0133253	0.00615203	0.0574328	0.00156486	0.0179297	0.0212742	0.0899403	0.0424147	0.0619427	0.155107	0.122831	0.0166032	0.0108451	0.030096	0.029709	0.051414	0.00751757	0.000579477	0.0231406	0.00710424	0.0731394	0.0105779	0.0127199	0.0119575	0.00104527	0.0143975	0.0440122	0.0200348	0.0063887	0.0569906	0.010878	0.0286957	0.155363	0.503351	1.01401	2.32727	0.030101	0.0039302	0.00515279	0.00348681	0.00270521	0.017297	0.024915	0.0285094	0.0075403	0.00475126	0.00465567	0.0210812	0.0366704	0.0142946	0.000998768	0.0016031	0.00116929	0.00210402	0.00280281	0.00594145	0.001757	0.00278258	0.00831953	0.0129407	0.00770929	0.015721	0.000954155	0.0121961	0.00146875	0.000881807	0.00523121	0.00519084	0.0247988	0.0191176	0.00472128	0.0124422	0.00285201	0.00517567	0.00456986	0.00512742	0.00110393	0.011652	0.0135594	0.00163681	0.00488631	0.00747661	0.00345181	0.0322247	0.000878018	0.0100601	0.0119367	0.0504641	0.0237982	0.0347551	0.0870282	0.0689184	0.00931579	0.00608503	0.0168864	0.0166693	0.0288476	0.00421799	0.000325136	0.0129839	0.00398608	0.0410374	0.00593511	0.00713694	0.00670916	0.000586485	0.00807824	0.0246946	0.0112412	0.0035846	0.0319765	0.0061035	0.0161007	1.782262
3900	-1296.545	-1427.89	131.345	1.104977	0.9049963	0.0218535	0.00223226	0.006075	0.00124037	0.00096173	0.00711764	0.0341738	0.0608489	0.00609302	0.0049851	0.00346485	0.0157706	0.0332341	0.0176063	0.00509182	0.0016789	0.000936426	0.00464176	0.00349473	0.00560747	0.0160475	0.00208246	0.00970729	0.0189396	0.0122358	0.0159919	0.00113824	0.0179126	0.000195969	0.00507673	0.0143661	0.00163908	0.0259872	0.0128141	0.00781574	0.0194362	0.00336244	0.0112315	0.0040527	0.0113789	0.0014572	0.00233793	0.0208745	0.00223806	0.00545238	0.029041	0.00305562	0.037992	0.00149178	0.010609	0.0119993	0.0594958	0.0280575	0.0409753	0.102604	0.0812528	0.00192976	0.0220344	0.0160493	0.0110469	0.0340105	0.0107682	0.000289875	0.0153076	0.00226755	0.0483819	0.0207161	0.00289245	0.00427865	0.00250427	0.0082497	0.0291142	0.00732341	0.00913153	0.0192617	0.00664507	0.0156009	0.11763	0.446208	0.982283	2.45388	0.0185947	0.00189938	0.00516907	0.0010554	0.000818314	0.00605623	0.0290777	0.0517749	0.00518441	0.00424171	0.00294816	0.0134188	0.0282781	0.0149808	0.00433251	0.00142853	0.000796783	0.00394956	0.00297359	0.00477127	0.0136544	0.00177192	0.00825971	0.0161153	0.0104112	0.0136071	0.000968502	0.0152414	0.000166746	0.00431967	0.0122238	0.00139466	0.0221119	0.0109032	0.00665024	0.0165378	0.00286102	0.00955659	0.00344835	0.00968203	0.0012399	0.00198929	0.0177617	0.00190431	0.0046393	0.0247103	0.00259995	0.0323265	0.00126932	0.00902691	0.0102099	0.0506236	0.0238734	0.0348649	0.0873032	0.0691362	0.00164199	0.0187486	0.013656	0.00939952	0.0289388	0.00916244	0.000246647	0.0130249	0.0019294	0.0411671	0.0176268	0.00246112	0.0036406	0.00213082	0.00701948	0.0247726	0.00623132	0.0077698	0.0163894	0.00565413	0.0132744	1.175258
3910	-1303.232	-1433.746	130.5148	1.668032	0.5995088	0.0208857	0.00530378	0.00821721	0.00347207	0.00279107	0.00761951	0.0301791	0.0651394	0.0178214	0.00240494	0.00375827	0.0168826	0.0208518	0.0115915	0.00668711	0.00179728	0.00249253	0.00688829	0.00677751	0.000943881	0.0155241	0.00115135	0.00704814	0.0195486	0.00911055	0.0300771	0.0012141	0.020095	0.013194	0.00994999	0.0235575	0.00127143	0.0391634	0.00752788	0.00534231	0.00875832	0.00359953	0.0121851	0.00662142	0.0138116	0.00207784	0.0209156	0.0412778	0.00532187	0.0135131	0.0310887	0.00374655	0.059783	0.00456345	0.0419444	0.0305923	0.0225922	0.027978	0.042833	0.127204	0.0836149	0.00603286	0.0326505	0.0321224	0.0213336	0.0748146	0.0046936	0.000288368	0.00778646	0.000839759	0.0517006	0.0136978	0.00642061	0.00336332	0.00185205	0.0118224	0.0301955	0.0198578	0.0097754	0.028464	0.014981	0.0194975	0.0530068	0.311999	0.881068	2.75393	0.0144789	0.00367681	0.00569654	0.00240699	0.0019349	0.00528218	0.0209215	0.0451575	0.0123546	0.00166721	0.0026054	0.0117038	0.0144554	0.00803577	0.0046358	0.00124595	0.00172793	0.00477527	0.00469847	0.00065434	0.010762	0.000798167	0.00488609	0.013552	0.00631584	0.0208508	0.000841668	0.0139307	0.00914664	0.00689778	0.0163311	0.000881414	0.0271498	0.00521866	0.00370353	0.00607166	0.00249535	0.00844725	0.00459026	0.00957484	0.00144045	0.0144996	0.0286156	0.00368936	0.00936789	0.0215521	0.00259728	0.0414442	0.00316359	0.0290777	0.0212079	0.0156619	0.0193956	0.0296938	0.0881831	0.0579656	0.00418224	0.0226348	0.0222687	0.0147894	0.0518648	0.00325381	0.00019991	0.00539792	0.000582159	0.0358412	0.00949594	0.00445105	0.0023316	0.00128392	0.00819579	0.0209328	0.0137663	0.00677674	0.0197325	0.0103855	0.0135166	1.442493
3920	-1306.306	-1436.864	130.5575	1.903722	0.5252867	0.0163068	0.00156834	0.0117698	0.00272619	0.00761437	0.00160967	0.023696	0.0512832	0.0123595	0.00188831	0.00118913	0.0226729	0.0112054	0.00575919	0.00341089	0.00292519	0.000456365	0.00392254	0.00627929	0.00129596	0.00717025	0.00834259	0.0247059	0.00396675	0.00595659	0.0147292	0.00331715	0.0215538	0.0103596	0.00346166	0.0278817	0.00015084	0.00458553	0.00675104	0.0092696	0.0119565	0.00300788	0.0209176	0.00614096	0.0145309	0.0137179	0.0148681	0.0102256	0.0119947	0.0132387	0.0257802	0.00312709	0.0243682	0.00768431	0.0214082	0.0175902	0.0202169	0.0126181	0.0357281	0.0970332	0.0928773	0.00362975	0.0256364	0.0223374	0.0153671	0.0461237	0.000609266	0.000406784	0.0100111	0.00367237	0.0476961	0.0139194	0.00547094	0.00298474	0.00665682	0.00251069	0.0693384	0.0155919	0.0123338	0.0132201	0.0100446	0.015309	0.0381648	0.268103	0.83783	2.8559	0.0140088	0.00134732	0.0101112	0.00234201	0.00654132	0.00138283	0.0203566	0.0440561	0.0106178	0.0016222	0.00102155	0.0194777	0.00962627	0.00494758	0.00293021	0.00251295	0.000392052	0.00336976	0.00539438	0.00111333	0.00615979	0.00716692	0.0212243	0.00340773	0.00511716	0.0126535	0.00284968	0.0185164	0.00889968	0.00297383	0.0239525	0.000129583	0.00393932	0.00579965	0.00796328	0.0102715	0.002584	0.0179698	0.00527555	0.0124831	0.0117847	0.0127728	0.00878457	0.0103044	0.011373	0.0221471	0.00268641	0.0209341	0.00660141	0.0183913	0.0151113	0.0173678	0.0108399	0.0306931	0.0833588	0.0797887	0.00311823	0.0220236	0.0191895	0.0132015	0.0396237	0.000523406	0.000349458	0.0086003	0.00315484	0.0409746	0.0119578	0.00469995	0.00256412	0.00571871	0.00215687	0.0595669	0.0133946	0.0105957	0.0113571	0.00862907	0.0131516	1.164042
3930	-1300.499	-1431.155	130.6565	1.646615	0.6073066	0.00749921	0.00364469	0.0145275	0.0027104	0.00240244	0.000913432	0.0256688	0.0555528	0.016398	0.00188007	0.0116101	0.015549	0.0231716	0.00823599	0.00433097	0.00157853	0.000573878	0.00868216	0.00447325	0.00380743	0.0130612	0.00285293	0.0115098	0.01802	0.014711	0.0259103	0.00117265	0.0153486	0.0050924	0.00396509	0.030203	0.0018426	0.0196501	0.0182127	0.0114975	0.0109669	0.00308335	0.0146	0.00493204	0.0066746	0.0162859	0.0129817	0.0248473	0.0113547	0.00922595	0.0140943	0.0066449	0.0203026	0.00127418	0.00451126	0.045515	0.0220918	0.0162532	0.0491033	0.128943	0.0951757	0.00415119	0.0248738	0.0241971	0.00994154	0.0304368	0.00115884	0.000573175	0.0248123	0.00838629	0.060557	0.011249	0.00568087	0.0070518	0.0298783	0.00395787	0.0673971	0.01689	0.00309695	0.0312135	0.0116268	0.0198642	0.0546185	0.316309	0.885001	2.74407	0.00567212	0.00275671	0.0109881	0.00205005	0.00181712	0.000690886	0.0194149	0.0420181	0.0124029	0.00142201	0.00878149	0.0117607	0.0175262	0.0062294	0.00327579	0.00119394	0.000434061	0.00656686	0.0033834	0.0028798	0.00987898	0.00215785	0.0087056	0.0136297	0.0111269	0.0195976	0.00088695	0.0116091	0.0038517	0.00299905	0.0228444	0.00139367	0.0148626	0.0137754	0.00869625	0.00829492	0.00233214	0.0110429	0.00373042	0.00504842	0.012318	0.00981889	0.0187936	0.00858831	0.00697817	0.0106604	0.00502596	0.0153561	0.000963744	0.00341215	0.0344258	0.0167094	0.0122933	0.0371399	0.0975279	0.0719874	0.00313981	0.0188137	0.0183018	0.00751942	0.0230213	0.000876501	0.000433529	0.0187671	0.00634308	0.0458031	0.00850832	0.0042968	0.00533372	0.0225989	0.00299359	0.0509767	0.012775	0.00234242	0.0236087	0.00879411	0.0150245	1.322116
3940	-1302.14	-1433.24	131.1006	1.066247	0.9378693	0.00715735	0.00434374	0.0104088	0.0256714	0.0130368	0.00324046	0.0269627	0.019481	0.0172246	0.00350584	0.0178475	0.027687	0.0457662	0.00826755	0.00300157	0.00505404	0.000232836	0.00720072	0.00770053	0.00297523	0.0137195	0.00385187	0.00791071	0.0104076	0.0190482	0.0148909	0.00511329	0.0132251	0.00534909	0.0032011	0.0170641	0.00425438	0.00921852	0.0185624	0.0142159	0.00459474	0.00375987	0.00374568	0.00162731	0.00638996	0.00578392	0.0153778	0.0301375	0.0119271	0.00969101	0.0101523	0.000171015	0.0163796	0.000544142	0.00473867	0.0324596	0.036031	0.0177347	0.0575017	0.135443	0.148923	0.00812657	0.0353213	0.0254168	0.0177134	0.0404327	0.00269898	0.00306179	0.026063	0.0102166	0.0477904	0.0198207	0.00625138	0.00646178	0.0313844	0.00924441	0.0800596	0.0177414	0.010499	0.0280375	0.0412759	0.0208655	0.124396	0.457246	0.988891	2.42947	0.00490769	0.00297844	0.00713715	0.0176025	0.00893914	0.00222193	0.0184879	0.0133578	0.0118107	0.0024039	0.0122378	0.0189846	0.0313812	0.00566893	0.00205813	0.00346548	0.000159652	0.00493743	0.00528014	0.00204007	0.00940729	0.00264117	0.00542425	0.00713633	0.0130611	0.0102105	0.0035061	0.00906823	0.00366779	0.00219495	0.0117006	0.00291716	0.006321	0.012728	0.00974762	0.00315054	0.00257809	0.00256835	0.00111583	0.0043815	0.00396595	0.0105443	0.0206648	0.00817825	0.00664498	0.00696131	0.000117263	0.0112313	0.00037311	0.00324923	0.0222571	0.0247059	0.0121604	0.039428	0.0928712	0.102115	0.00557227	0.0242193	0.0174279	0.0121458	0.0277241	0.00185065	0.00209942	0.017871	0.00700537	0.0327692	0.0135908	0.00428648	0.00443075	0.0215198	0.00633875	0.0548957	0.012165	0.00719903	0.0192249	0.0283023	0.0143072	1.458395
3950	-1304.517	-1435.927	131.4101	0.7346766	1.361143	0.0157549	0.000550132	0.0205249	0.0120271	0.0148952	0.0119182	0.0273032	0.0361034	0.0150959	0.00315161	0.0120463	0.0248895	0.0279955	0.0426452	0.00132917	0.00980047	0.000763359	0.00647315	0.00692246	0.00837598	0.0122445	0.00504746	0.0295684	0.00987294	0.0121893	0.0133863	0.0038135	0.000773105	0.00158773	0.0131024	0.00679727	0.00373787	0.0112802	0.0166868	0.0134747	0.00674641	0.00661874	0.00336721	0.00562826	0.011548	0.0306984	0.0174605	0.0252246	0.0215106	0.0139074	0.0295929	0.000296368	0.024017	0.000571214	0.0127832	0.0154525	0.0129913	0.0253818	0.0669516	0.0913927	0.10463	0.0306248	0.0234153	0.0351769	0.0176182	0.0702266	0.00325531	0.0042465	0.0183773	0.0108947	0.0371792	0.0267816	0.0045752	0.0174378	0.0155425	0.0124618	0.0602799	0.00679082	0.0107469	0.0489821	0.0238688	0.0231132	0.203053	0.563684	1.04111	2.19215	0.0106416	0.000371586	0.0138636	0.00812367	0.010061	0.00805014	0.0184419	0.0243861	0.0101965	0.00212875	0.00813666	0.0168116	0.0189095	0.0288047	0.000897786	0.00661973	0.000515611	0.00437229	0.00467578	0.00565756	0.00827055	0.00340931	0.019972	0.00666867	0.00823325	0.00904177	0.00257583	0.000522194	0.00107243	0.00885004	0.00459122	0.00252475	0.00761924	0.0112711	0.00910147	0.00455686	0.00447063	0.00227438	0.00380161	0.00780011	0.0207352	0.0117937	0.0170379	0.0145293	0.00939376	0.0199885	0.000200182	0.0162223	0.000385826	0.00863444	0.0104374	0.00877498	0.0171441	0.0452224	0.0617312	0.0706725	0.0206855	0.0158159	0.0237602	0.0119002	0.0474346	0.0021988	0.0028683	0.0124129	0.00735884	0.0251127	0.0180896	0.00309032	0.0117784	0.0104982	0.00841733	0.040716	0.00458686	0.00725902	0.033085	0.0161222	0.0156118	1.480495
3960	-1303.712	-1434.908	131.1957	1.094517	0.9136451	0.0296439	0.0016328	0.0180625	0.00356027	0.01097	0.00301182	0.0137355	0.0333936	0.0220989	0.00380223	0.0111421	0.0230213	0.0116022	0.0394443	0.00503419	0.00733734	0.000691134	0.00723751	0.00368025	0.00639117	0.0113255	0.00638989	0.0273491	0.0045566	0.00679518	0.0165367	0.00352727	0.00222021	0.0018607	0.0221815	0.00534912	0.00253601	0.0144093	0.0173909	0.0143386	0.00212292	0.00547741	0.00371347	0.00947052	0.00677645	0.0193796	0.01615	0.0154214	0.0245866	0.0141619	0.0524358	0.000235848	0.0303413	0.000613042	0.0118238	0.00465352	0.00828789	0.0294325	0.0393157	0.0845329	0.0967769	0.00503936	0.015757	0.0325365	0.0323908	0.0564013	0.012751	0.00248009	0.0114807	0.0221002	0.0308992	0.00897981	0.0132662	0.016129	0.00782815	0.0115199	0.0862354	0.0116384	0.0146904	0.0231214	0.0220772	0.00981776	0.119418	0.449163	0.984075	2.44734	0.0222034	0.00122297	0.0135288	0.00266665	0.00821659	0.00225586	0.0102879	0.0250119	0.0165521	0.00284788	0.00834547	0.017243	0.00869006	0.0295439	0.00377062	0.00549569	0.000517661	0.00542092	0.00275652	0.00478701	0.0084828	0.00478604	0.0204845	0.00341291	0.00508961	0.012386	0.00264193	0.00166294	0.00139367	0.016614	0.0040065	0.00189948	0.0107926	0.0130258	0.0107397	0.00159007	0.0041026	0.0027814	0.00709344	0.00507558	0.0145154	0.0120964	0.0115507	0.0184155	0.0106073	0.0392745	0.000176651	0.0227257	0.00045917	0.00885602	0.0034855	0.00620765	0.022045	0.0294476	0.0633154	0.0724861	0.0037745	0.011802	0.02437	0.0242608	0.0422447	0.00955054	0.0018576	0.0085991	0.0165531	0.0231436	0.0067259	0.00993639	0.0120806	0.0058633	0.00862843	0.0645905	0.00871717	0.0110031	0.017318	0.0165359	0.00735353	1.335109
3970	-1314.664	-1445.072	130.4077	1.713654	0.5835485	0.0317863	0.00503512	0.0176156	0.00911306	0.0135593	0.00719761	0.0326169	0.0151105	0.0273149	0.00185457	0.00875059	0.025266	0.0143406	0.0487543	0.00652438	0.00130564	0.000281227	0.00639063	0.0045489	0.00149271	0.0115671	0.000482101	0.0185506	0.0156604	0.0101873	0.0446781	0.00950909	0.00283311	0.00724241	0.00618219	0.0122005	0.0150694	0.0505721	0.00515135	0.017723	0.00576123	0.00765618	0.00592302	0.0053618	0.0152358	0.0109849	0.0156859	0.0212839	0.0193398	0.00398369	0.0648122	0.000712262	0.026575	0.00619856	0.0177099	0.00963397	0.0224799	0.0363795	0.0370337	0.0504721	0.0681917	0.0164095	0.0389257	0.0363867	0.0268176	0.0697138	0.0152503	0.00351283	0.013822	0.0261151	0.0381923	0.00608372	0.0361074	0.0134703	0.00967583	0.0104319	0.0948503	0.019823	0.0181577	0.0196023	0.018604	0.0140692	0.0497336	0.303003	0.872688	2.77458	0.0211359	0.00334803	0.0117132	0.0060596	0.00901607	0.00478595	0.0216882	0.0100475	0.0181626	0.00123317	0.00581858	0.0168003	0.00953561	0.0324185	0.0043383	0.000868168	0.000186998	0.00424936	0.00302473	0.000992559	0.00769141	0.000320567	0.012335	0.0104132	0.00677388	0.029708	0.00632293	0.00188384	0.00481574	0.00411076	0.00811255	0.0100202	0.0336272	0.00342532	0.0117847	0.00383085	0.00509087	0.00393843	0.00356525	0.0101308	0.00730425	0.0104301	0.0141525	0.0128597	0.0026489	0.043096	0.000473609	0.0176707	0.00412165	0.011776	0.00640597	0.0149477	0.02419	0.024625	0.0335607	0.0453431	0.0109112	0.0258831	0.0241948	0.017832	0.0463552	0.0101405	0.00233581	0.00919075	0.0173649	0.0253954	0.00404529	0.0240091	0.00895691	0.00643381	0.00693652	0.0630694	0.013181	0.0120737	0.0130343	0.0123704	0.00935509	1.503904
3980	-1305.488	-1435.881	130.3928	1.928352	0.5185776	0.0284237	0.000967036	0.0116865	0.0126454	0.00483358	0.00600163	0.0291665	0.0191635	0.0244253	0.00251097	0.00209296	0.0182887	0.0236261	0.0070404	0.00355774	0.000691944	0.00121918	0.0112282	0.000381235	0.00163143	0.0067409	0.00109872	0.0141535	0.0196465	0.0080848	0.0087224	0.00860925	0.0103555	0.00324513	0.00552819	0.00995506	0.00265192	0.0554517	0.00912989	0.0073111	0.00410189	0.0045287	0.00170481	0.00517494	0.00566658	0.00488363	0.0140265	0.0247066	0.0134517	0.00205131	0.0324876	0.00500695	0.0111253	0.00613427	0.027511	0.00142447	0.00713406	0.0361517	0.0461897	0.117728	0.0885683	0.0157616	0.0315389	0.0325375	0.0100096	0.0623389	0.0126057	0.00859051	0.00835216	0.00765571	0.0339189	0.0321922	0.0322877	0.0149989	0.020934	0.013321	0.0557019	0.00526761	0.0158223	0.0131617	0.0166359	0.0204908	0.0368805	0.263871	0.833329	2.86592	0.0217949	0.000741508	0.00896104	0.00969628	0.00370631	0.00460195	0.0223644	0.0146943	0.0187289	0.00192537	0.00160485	0.0140235	0.0181161	0.00539846	0.00272802	0.000530572	0.00093485	0.00860962	0.000292325	0.00125095	0.00516881	0.000842482	0.0108526	0.0150647	0.00619929	0.00668819	0.00660144	0.00794046	0.00248831	0.00423893	0.00763338	0.00203345	0.0425195	0.00700065	0.00560604	0.00314526	0.00347253	0.00130722	0.00396806	0.00434505	0.00374469	0.0107553	0.0189446	0.0103146	0.00157291	0.024911	0.00383925	0.00853073	0.00470366	0.021095	0.00109226	0.00547028	0.0277205	0.0354176	0.090272	0.0679128	0.0120858	0.0241835	0.0249492	0.00767521	0.0478005	0.00966588	0.00658707	0.0064043	0.00587028	0.0260085	0.0246844	0.0247577	0.0115009	0.0160518	0.0102143	0.0427113	0.00403911	0.0121323	0.0100922	0.0127561	0.015712	1.304148
3990	-1307.228	-1438.414	131.1855	1.06714	0.9370844	0.0242764	0.000915778	0.0113648	0.0179304	0.00593692	0.0036342	0.0303208	0.0592982	0.0245925	0.000359695	0.00178199	0.0201289	0.0263008	0.0178643	0.0040273	0.000623203	0.000734755	0.0024987	0.00551298	0.00164259	0.014402	0.00169016	0.0142503	0.013111	0.0154089	0.0135549	0.000962368	0.0104264	0.00450084	0.00556602	0.00232574	0.0173527	0.0389181	0.0198888	0.00408199	0.00417813	0.00437682	0.000436257	0.00276394	0.0290853	0.0046857	0.0247923	0.0128886	0.0135438	0.0167679	0.0321148	0.0139825	0.0128145	0.00617625	0.0148575	0.00513143	0.0147021	0.0363991	0.0434386	0.0819073	0.0891744	0.0139741	0.0317547	0.0318804	0.0304283	0.0160401	0.0245025	0.00884962	0.00920077	0.0139442	0.0623961	0.0357019	0.0325086	0.0345468	0.00515998	0.00370193	0.0285398	0.00971206	4.45929e-05	0.0435104	0.0208903	0.014996	0.124236	0.456988	0.988739	2.43004	0.0176853	0.000667143	0.00827924	0.0130623	0.00432504	0.00264751	0.0220887	0.0431987	0.0179156	0.000262037	0.00129818	0.0146639	0.0191601	0.0130141	0.00293388	0.000454003	0.000535268	0.0018203	0.0040162	0.00119662	0.0104919	0.00123128	0.0103813	0.00955135	0.0112254	0.00987474	0.000701084	0.00759562	0.00327886	0.00405484	0.0016943	0.0126414	0.0283518	0.014489	0.00297372	0.00304376	0.00318851	0.000317813	0.00201352	0.0211886	0.00341352	0.0180611	0.00938931	0.00986662	0.0122154	0.0233956	0.0101862	0.00933531	0.00449939	0.0108237	0.00373824	0.0107104	0.0265167	0.0316449	0.0596694	0.0649635	0.0101801	0.0231333	0.0232248	0.022167	0.0116852	0.0178501	0.00644693	0.00670275	0.0101583	0.0454555	0.0260088	0.0236825	0.0251673	0.00375904	0.00269685	0.0207912	0.00707523	3.24859e-05	0.0316972	0.0152186	0.0109246	1.372686
