Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
3940	-1311.239	-1441.654	130.4145	2.254971	0.4434646	0.0336416	0.00175386	0.00496972	0.00331326	0.00363424	0.0161057	0.0271759	0.0150266	0.00708035	0.00151862	0.000862112	0.0126857	0.0191577	0.0334112	0.00358429	0.0062152	0.000541058	0.000732286	0.00768063	0.00051345	0.00671341	0.00429611	0.00759637	0.0096952	0.0138074	0.0154398	0.000422638	0.00140862	0.000374493	0.00587777	0.00643979	0.017649	0.00821889	0.0304554	0.0115314	0.00363982	0.00309321	0.00505919	0.00237821	0.00287003	0.00211821	0.021755	0.0128383	0.0750276	0.0338442	0.0206458	0.00524543	0.0114401	0.0440189	0.0232474	0.00349109	0.0219124	0.0572583	0.0159122	0.00780803	0.00559761	0.00353766	0.00728123	0.00762834	0.00141909	0.00805607	0.0123024	0.00303455	0.00626193	0.0122281	0.0106989	0.0185091	0.00507103	0.0320435	0.00565905	0.0110598	0.030409	0.0184018	0.0068518	0.0219799	0.00058912	0.0140769	0.0234515	0.213416	0.774336	2.9888	0.0351962	0.0018349	0.00519938	0.00346637	0.00380219	0.01685	0.0284317	0.015721	0.00740754	0.0015888	0.000901951	0.0132719	0.020043	0.0349551	0.00374993	0.00650241	0.00056606	0.000766126	0.00803555	0.000537177	0.00702364	0.00449463	0.00794741	0.0101432	0.0144454	0.0161533	0.000442169	0.00147371	0.000391799	0.00614938	0.00673738	0.0184646	0.0085987	0.0318627	0.0120643	0.00380802	0.00323614	0.00529298	0.00248811	0.00300265	0.00221609	0.0227603	0.0134316	0.0784947	0.0354082	0.0215998	0.00548782	0.0119688	0.046053	0.0243217	0.00365241	0.022925	0.0599042	0.0166475	0.00816885	0.00585628	0.00370114	0.0076177	0.00798085	0.00148467	0.00842835	0.0128709	0.00317478	0.0065513	0.0127932	0.0111933	0.0193644	0.00530536	0.0335243	0.00592056	0.0115709	0.0318142	0.0192522	0.00716842	0.0229956	0.000616344	0.0147275	0.9558302
3950	-1296.945	-1428.121	131.1761	0.9103029	1.098535	0.0499134	0.00603631	0.0127788	0.00275627	0.00823477	0.0103153	0.0073858	0.0468081	0.00292519	0.00621718	0.000263519	0.0576928	0.017794	0.0172104	0.00700024	0.00401259	0.000466984	0.00796994	0.0138331	0.00980788	0.0187267	0.0119485	0.0140058	0.0143846	0.0178945	0.00653866	0.0034505	0.00208994	0.000697303	0.0134814	0.00618275	0.0179786	0.0145502	0.0212022	0.0126147	0.00769551	0.00234844	0.00506166	0.00444575	0.00553969	0.003901	0.0392956	0.0138176	0.111317	0.0287442	0.0306317	0.00778254	0.0437497	0.0653099	0.0197132	0.00478243	0.0261945	0.107748	0.0612465	0.0115846	0.0021499	0.00635083	0.0110383	0.0316595	0.00557999	0.0178059	0.0350835	0.0045023	0.0092907	0.0120287	0.0173354	0.0395479	0.00677859	0.0882789	0.00907728	0.0206159	0.0520842	0.0138136	0.0151686	0.0361425	0.0133894	0.0250622	0.156184	0.504489	1.01458	2.32474	0.0324353	0.00392258	0.00830404	0.00179111	0.00535121	0.00670321	0.00479952	0.0304174	0.00190088	0.00404012	0.000171243	0.0374906	0.0115631	0.0111838	0.00454897	0.00260751	0.000303461	0.00517911	0.00898918	0.00637346	0.0121692	0.00776448	0.00910143	0.00934755	0.0116284	0.00424903	0.00224224	0.00135811	0.000453129	0.00876065	0.00401775	0.011683	0.00945516	0.0137779	0.00819742	0.00500078	0.00152609	0.00328923	0.00288899	0.00359986	0.00253499	0.0255355	0.00897908	0.0723372	0.0186788	0.0199055	0.00505733	0.0284299	0.0424404	0.0128102	0.00310777	0.017022	0.0700177	0.0397999	0.00752805	0.00139707	0.00412696	0.00717302	0.0205733	0.00362605	0.0115709	0.0227983	0.00292574	0.00603739	0.00781661	0.0112651	0.0256994	0.00440494	0.0573664	0.0058987	0.0133968	0.0338459	0.00897648	0.00985706	0.0234865	0.00870085	0.0162862	1.538862
3960	-1306.043	-1436.845	130.8016	1.420532	0.7039618	0.0462615	0.00559467	0.00460119	0.00904743	0.00989182	0.00362092	0.000855696	0.0388772	0.00592348	0.0057623	0.00165328	0.0333135	0.0115947	0.0233506	0.00156524	0.0139159	0.000334917	0.00614719	0.0121162	0.00380893	0.0106563	0.00989017	0.00811803	0.00816257	0.0532437	0.0154691	0.0227391	0.00636115	0.000660324	0.0115293	0.00816982	0.015893	0.00620056	0.019926	0.0116917	0.0067413	0.00393338	0.0044719	0.00679745	0.00475948	0.00200719	0.0445597	0.00150857	0.103172	0.0309607	0.0109605	0.0105882	0.0431236	0.0748694	0.0182708	0.00596644	0.0321474	0.0776258	0.0352246	0.00713422	0.00133097	0.00390925	0.0228963	0.056992	0.0047379	0.0312722	0.0160172	0.00603037	0.00299587	0.00590947	0.0329973	0.0205934	0.00511517	0.0855891	0.00954605	0.0197743	0.0384256	0.0159997	0.0049781	0.0150107	0.0149475	0.0163255	0.0750347	0.365393	0.926328	2.63324	0.0329694	0.00398718	0.00327915	0.00644788	0.00704965	0.00258054	0.000609833	0.0277068	0.00422152	0.00410665	0.00117825	0.0237417	0.00826326	0.0166414	0.00111551	0.0099175	0.000238687	0.00438095	0.00863494	0.00271453	0.00759448	0.00704848	0.00578552	0.00581726	0.0379454	0.0110244	0.0162056	0.00453343	0.000470597	0.00821667	0.00582242	0.0113266	0.00441898	0.0142008	0.00833241	0.00480435	0.00280322	0.00318701	0.00484437	0.00339196	0.00143048	0.0317565	0.00107512	0.0735284	0.0220649	0.00781125	0.00754592	0.0307331	0.0533575	0.0130212	0.00425213	0.0229106	0.055322	0.0251037	0.00508438	0.000948552	0.00278602	0.0163176	0.0406168	0.00337658	0.0222869	0.0114151	0.00429769	0.00213508	0.00421153	0.0235163	0.0146764	0.00364545	0.0609972	0.00680323	0.0140926	0.027385	0.0114026	0.00354777	0.0106978	0.0106527	0.0116348	1.403165
3970	-1316.135	-1447.169	131.0347	1.012709	0.9874508	0.0476393	0.000981788	0.0100259	0.00160756	0.0213273	0.0178689	0.00329232	0.0289878	0.0139095	0.00801439	0.00269965	0.049154	0.0438506	0.0176828	0.000869054	0.0143303	0.00670156	0.0102845	0.0124771	0.00268472	0.00510688	0.00905376	0.00203617	0.00783644	0.0653164	0.0180983	0.0154554	0.00304277	0.00101455	0.024707	0.00200869	0.013375	0.0321192	0.0235031	0.01204	0.0364829	0.00370304	0.00453427	0.0069999	0.0378273	0.000318761	0.0458868	0.00838334	0.0543659	0.0318828	0.01178	0.0153354	0.0444079	0.0770992	0.018815	0.00206645	0.0152984	0.107775	0.0197571	0.00479957	0.0138683	0.00402568	0.0186747	0.027212	0.0072399	0.0295059	0.0115657	0.011843	0.00277387	0.0217335	0.03398	0.0555786	0.00600814	0.0584933	0.0115704	0.0476181	0.0435458	0.0382385	0.0108193	0.0142718	0.00520318	0.00743632	0.134443	0.472947	0.997889	2.39472	0.0301929	0.000622241	0.00635426	0.00101885	0.0135169	0.011325	0.00208661	0.018372	0.00881561	0.00507938	0.00171099	0.031153	0.0277918	0.011207	0.000550791	0.00908232	0.00424733	0.00651813	0.00790777	0.00170153	0.00323665	0.00573812	0.00129049	0.0049666	0.0413964	0.0114704	0.00979539	0.00192846	0.000643003	0.0156589	0.00127307	0.00847686	0.0203566	0.0148959	0.00763072	0.0231222	0.00234693	0.00287374	0.00443641	0.0239743	0.000202025	0.0290822	0.00531321	0.0344562	0.0202067	0.00746599	0.0097193	0.028145	0.0488642	0.0119246	0.00130968	0.00969584	0.0683058	0.0125217	0.00304189	0.00878948	0.00255141	0.0118357	0.0172465	0.00458853	0.0187003	0.00733013	0.0075059	0.00175803	0.0137743	0.021536	0.0352248	0.00380785	0.0370721	0.00733312	0.0301795	0.0275986	0.0242349	0.00685708	0.00904524	0.00329768	0.00471301	1.577828
3980	-1299.438	-1430.546	131.1076	1.170267	0.8545062	0.00930818	0.00123555	0.0104278	0.00507983	0.0121653	0.000689228	0.0309976	0.00813366	0.0104832	0.00604023	0.00395605	0.0377454	0.0325348	0.017591	0.000209531	0.0108004	0.00449667	0.00666679	0.00146049	0.000907557	0.0130945	0.0125885	0.0202199	0.0194851	0.0350034	0.00318316	0.00876443	0.000108469	0.00112676	0.00546452	0.00867813	0.022085	0.0367808	0.0230788	0.0113296	0.0248772	0.00400486	0.00449859	0.0113737	0.00742976	0.00190908	0.0376099	0.0063183	0.103444	0.0168267	0.0208348	0.0359861	0.0530048	0.0516643	0.00236829	0.00146528	0.0114218	0.0812269	0.0301226	0.00199766	0.017453	0.0023057	0.013089	0.0742062	0.00644985	0.0179281	0.0138874	0.00892576	0.0020459	0.01638	0.0148353	0.011542	0.00436629	0.0440849	0.0110626	0.0358885	0.0370049	0.0340804	0.0133816	0.0197191	0.00226918	0.00615329	0.107093	0.428187	0.970985	2.49374	0.00690844	0.000917009	0.0077394	0.0037702	0.00902894	0.000511538	0.0230061	0.00603672	0.00778054	0.004483	0.00293614	0.0280143	0.024147	0.0130559	0.000155512	0.00801594	0.00333738	0.00494802	0.00108396	0.000673579	0.00971863	0.00934305	0.015007	0.0144617	0.0259792	0.00236251	0.00650488	8.05048e-05	0.000836269	0.00405571	0.00644082	0.0163913	0.0272983	0.0171289	0.00840872	0.0184636	0.00297237	0.00333881	0.00844146	0.00551429	0.0014169	0.0279137	0.00468938	0.0767751	0.0124886	0.0154634	0.0267085	0.0393396	0.0383447	0.00175772	0.00108752	0.00847718	0.0602858	0.0223567	0.00148264	0.0129534	0.00171127	0.00971455	0.0550751	0.00478701	0.013306	0.0103071	0.00662461	0.00151845	0.012157	0.0110106	0.00856635	0.00324062	0.0327193	0.00821053	0.0266361	0.0274647	0.0252941	0.00993166	0.0146353	0.00168416	0.00456691	1.347364
3990	-1302.378	-1433.267	130.8886	1.368925	0.7305003	0.0102366	0.0016334	0.00356414	0.00751765	0.00217571	0.000296556	0.032358	0.0178194	0.0185317	0.00672297	0.00174228	0.0394019	0.0309458	0.0191916	0.00014972	0.00858981	0.00661985	0.00695937	0.000936335	0.000128152	0.0136692	0.00947468	0.0213069	0.00949024	0.0336203	0.00952177	0.00316001	0.000320161	0.00117621	0.00142783	0.0229709	0.0164505	0.038395	0.011489	0.00383877	0.0417981	0.0061179	0.00414696	0.0116278	0.0101945	0.00795923	0.0392604	0.015972	0.0615378	0.012497	0.0212735	0.02855	0.0363384	0.0539317	0.00319381	0.00734698	0.0265733	0.0847917	0.0160886	0.0165464	0.00211282	0.00358664	0.0116899	0.0774629	0.0127325	0.0215767	0.0306354	0.0121547	8.25941e-05	0.0105554	0.0185831	0.0186353	0.00457495	0.0545281	0.0120832	0.0347167	0.0510219	0.0355761	0.0123852	0.0205845	0.00213963	0.00276253	0.0807114	0.377572	0.935667	2.60605	0.00748419	0.00119422	0.00260583	0.00549633	0.00159071	0.000216819	0.0236577	0.0130282	0.0135489	0.00491531	0.00127382	0.0288077	0.0226252	0.0140314	0.000109464	0.0062802	0.00483992	0.00508815	0.000684576	9.36945e-05	0.00999387	0.00692715	0.015578	0.00693853	0.0245806	0.00696158	0.00231036	0.000234077	0.000859953	0.00104392	0.0167945	0.0120274	0.0280715	0.00839986	0.00280661	0.0305596	0.00447294	0.00303194	0.00850131	0.00745342	0.00581917	0.0287042	0.0116775	0.0449917	0.00913684	0.0155535	0.0208736	0.0265678	0.0394307	0.00233507	0.00537154	0.0194283	0.0619931	0.0117627	0.0120975	0.00154473	0.00262227	0.00854672	0.0566349	0.00930904	0.0157753	0.0223983	0.00888658	6.03864e-05	0.00771732	0.0135865	0.0136247	0.00334485	0.0398667	0.00883431	0.0253821	0.0373032	0.0260105	0.00905513	0.0150498	0.00156433	0.00201975	1.367759
4000	-1301.919	-1433.206	131.2871	0.9969925	1.003017	0.012493	0.00562526	0.00316678	0.00964514	0.0047902	0.00145839	0.0199372	0.0244077	0.0328947	0.0013421	0.00212945	0.0580975	0.0305802	0.0202348	0.000385856	0.00729277	0.006708	0.00878624	0.00517246	0.000124941	0.0192566	0.00727781	0.0188977	0.00433526	0.018204	0.0109654	0.00455791	0.00798429	0.00406581	0.00217449	0.0203736	0.00544916	0.0091742	0.00534866	0.0121463	0.037072	0.0257938	0.00310386	0.00256066	0.00867993	0.00705927	0.0302246	0.0116392	0.111051	0.00571862	0.00967096	0.0290326	0.0386165	0.0638771	0.00198572	0.00466888	0.0141422	0.079783	0.0298319	0.0146755	0.0116478	0.0031811	0.00632458	0.0272398	0.00145978	0.0271415	0.065207	0.0107804	4.96885e-05	0.0030107	0.0244382	0.0272417	0.00434748	0.0434426	0.0044673	0.0307912	0.0452528	0.0296318	0.00934979	0.0234079	0.00313256	0.00496216	0.137555	0.477657	1.0005	2.38429	0.00931496	0.00419426	0.00236119	0.00719153	0.00357163	0.00108739	0.0148654	0.0181987	0.0245267	0.00100069	0.00158775	0.0433182	0.022801	0.0150873	0.000287699	0.00543758	0.00500156	0.00655113	0.00385665	9.31572e-05	0.014358	0.00542642	0.0140904	0.00323242	0.0135731	0.00817597	0.00339843	0.00595319	0.00303151	0.00162132	0.0151908	0.00406296	0.0068404	0.00398803	0.00905646	0.0276413	0.0192322	0.00231428	0.00190926	0.00647186	0.00526348	0.0225358	0.00867835	0.0828013	0.00426387	0.00721079	0.021647	0.0287929	0.0476276	0.00148058	0.00348117	0.0105446	0.0594872	0.0222431	0.0109422	0.00868475	0.00237186	0.00471568	0.0203104	0.00108843	0.020237	0.0486192	0.00803797	3.70484e-05	0.00224482	0.0182214	0.0203118	0.00324153	0.0323914	0.00333087	0.0229583	0.033741	0.0220938	0.00697132	0.0174532	0.00233568	0.00369985	1.34118
4010	-1306.665	-1438.136	131.4715	0.8064858	1.239947	0.0278009	0.00199807	0.00402016	0.0128802	0.00172817	0.020338	0.0230102	0.0208952	0.0278427	0.00359093	0.00217127	0.0262773	0.0199916	0.0252865	0.00131755	0.0150678	0.00281298	0.00167903	0.000789181	0.000648969	0.0222247	0.0051901	0.0172682	0.00582617	0.0279023	0.0166792	0.00303239	0.0011442	0.00292647	0.00217112	0.0120352	0.00457812	0.0193448	0.0314189	0.0132436	0.0427861	0.0297696	0.003872	0.00353711	0.0100178	0.0135155	0.0256648	0.00358335	0.0615865	0.00989961	0.0190635	0.0197045	0.0245602	0.0737228	0.00201902	0.00161369	0.0283869	0.0920804	0.0256531	0.0159634	0.0109076	0.00632871	0.019036	0.0111533	0.00376517	0.00984867	0.0503711	0.017849	0.000272989	0.0035678	0.0140356	0.0314407	0.00642841	0.0717597	0.0165935	0.0345057	0.0316345	0.0385323	0.0012432	0.0270159	0.0069453	0.00197521	0.182218	0.538649	1.03064	2.24849	0.0206339	0.00148297	0.00298377	0.0095597	0.00128265	0.0150949	0.0170782	0.0155084	0.0206649	0.0026652	0.00161152	0.0195031	0.0148378	0.0187677	0.00097789	0.0111833	0.0020878	0.00124618	0.000585732	0.000481666	0.0164952	0.0038521	0.0128165	0.0043242	0.0207091	0.0123793	0.00225064	0.000849229	0.00217203	0.00161141	0.00893257	0.00339789	0.0143577	0.0233192	0.00982945	0.0317559	0.022095	0.00287381	0.00262525	0.00743524	0.0100312	0.0190485	0.00265957	0.0457096	0.00734751	0.0141489	0.0146247	0.0182287	0.0547172	0.00149852	0.00119768	0.0210688	0.0683422	0.0190398	0.0118481	0.00809562	0.00469718	0.0141286	0.00827801	0.00279452	0.0073097	0.0373855	0.0132475	0.000202613	0.00264803	0.0104173	0.0233353	0.00477118	0.0532602	0.0123157	0.0256102	0.0234792	0.0285987	0.000922706	0.0200512	0.00515481	0.001466	1.347342
4020	-1303.167	-1433.712	130.5446	1.758832	0.5685591	0.0265197	0.000983756	0.00335072	0.026153	0.00164853	0.00611922	0.0155705	0.0182674	0.0373361	0.00634509	0.00221011	0.0384922	0.0115134	0.00582429	0.00873011	0.0062224	0.00130328	0.00936403	0.00800793	0.000595111	0.0037708	0.00167632	0.00979746	0.00345595	0.0336217	0.0159105	0.00893875	0.00483858	0.00514441	0.00183259	0.00440347	0.00998387	0.0228545	0.029971	0.0105342	0.0303462	0.0283976	0.00369356	0.0023178	0.0083957	0.0130845	0.024482	0.00770606	0.0587483	0.00719361	0.0199668	0.0154545	0.0398835	0.0703253	0.0042525	0.00633182	0.0085822	0.0878369	0.0150736	0.0134129	0.0182207	0.00986636	0.0181587	0.0227596	0.00806752	0.0328022	0.0257146	0.0170264	0.00535658	0.00777538	0.012123	0.0146573	0.00499198	0.0669978	0.00203093	0.0478859	0.0545716	0.025054	0.00100733	0.0394514	0.00662523	0.0139515	0.0466951	0.294337	0.86439	2.79458	0.0200623	0.000744214	0.00253483	0.0197848	0.00124711	0.0046292	0.0117792	0.0138193	0.0282448	0.00480008	0.00167196	0.0291195	0.00870993	0.00440609	0.00660435	0.00470726	0.000985936	0.00708392	0.00605802	0.000450203	0.00285262	0.00126814	0.0074118	0.00261443	0.0254349	0.0120364	0.00676219	0.0036604	0.00389176	0.00138636	0.00333123	0.00755282	0.0172895	0.0226731	0.00796913	0.022957	0.0214829	0.00279419	0.00175342	0.00635137	0.00989843	0.0185207	0.00582966	0.0444432	0.00544199	0.0151049	0.0116914	0.030172	0.0532013	0.00321702	0.00479004	0.00649246	0.0664488	0.0114032	0.0101469	0.013784	0.00746393	0.0137371	0.0172177	0.0061031	0.0248149	0.0194531	0.0128805	0.00405226	0.00588209	0.00917106	0.0110883	0.00377644	0.050684	0.0015364	0.0362258	0.0412835	0.0189534	0.000762046	0.0298451	0.005012	0.0105543	1.321873
4030	-1294.192	-1425.227	131.0346	1.312333	0.7620017	0.0255486	0.00846878	0.00508477	0.0080524	0.00220764	0.00376944	0.0168541	0.0183464	0.00796724	0.00419623	0.00719155	0.0421228	0.013597	0.0173263	0.00955353	0.00203943	0.00178525	0.00889501	0.00876324	0.00287968	0.00557633	0.00807391	0.0135796	0.00878036	0.0367929	0.0174112	0.00942137	0.00116277	0.00693671	0.00506611	0.00573579	0.00319812	0.0250101	0.0301851	0.00583315	0.00546521	0.0109435	0.00289845	0.00301525	0.00690724	0.00747597	0.0452012	0.00841737	0.0572945	0.00548191	0.0219128	0.0131541	0.0419721	0.0873353	0.00212632	0.00220079	0.00377435	0.0909733	0.0164953	0.0100878	0.0103595	0.00231966	0.0187941	0.0388437	0.0167653	0.0367865	0.025995	0.0126863	0.0096874	0.00270873	0.00872338	0.0361452	0.00366524	0.073317	0.00632658	0.0428441	0.0332003	0.00845246	0.000587253	0.0329129	0.0109199	0.00572415	0.0874515	0.391374	0.945843	2.57533	0.0199862	0.00662498	0.00397773	0.00629925	0.001727	0.00294877	0.0131847	0.0143521	0.00623263	0.00328264	0.00562582	0.032952	0.0106367	0.0135541	0.00747356	0.00159541	0.00139657	0.00695841	0.00685533	0.00225272	0.00436227	0.00631608	0.0106231	0.00686873	0.0287825	0.0136205	0.00737017	0.000909618	0.00542647	0.00396313	0.00448701	0.00250184	0.019565	0.0236133	0.00456317	0.00427534	0.00856091	0.00226741	0.00235878	0.00540341	0.00584832	0.0353601	0.00658476	0.0448205	0.0042884	0.017142	0.0102902	0.0328341	0.0683209	0.00166338	0.00172164	0.00295261	0.0711668	0.012904	0.00789148	0.00810402	0.00181463	0.0147023	0.0303868	0.0131152	0.0287775	0.0203354	0.00992424	0.00757829	0.00211899	0.00682415	0.0282757	0.00286726	0.0573546	0.00494917	0.0335162	0.025972	0.00661222	0.000459398	0.0257472	0.00854245	0.0044779	1.27831
4040	-1306.449	-1437.481	131.0318	1.326606	0.7538031	0.00848409	0.00270879	0.003937	0.0176079	0.00745044	0.0017995	0.00992186	0.043951	0.000365666	0.0040934	0.00977231	0.0390679	0.0044576	0.0165142	0.0096996	0.000746053	0.00144424	0.00906446	0.00330591	0.00201528	0.00244807	0.00910955	0.0168945	0.0165817	0.022451	0.0195351	0.00356109	0.000276239	0.00760681	0.00276385	0.00478535	0.0096564	0.00650196	0.0287448	0.00182773	0.0128168	0.0108454	0.0021574	0.0026775	0.00947092	0.00226263	0.0514802	0.00994708	0.061957	0.0271338	0.0259037	0.0251571	0.0491524	0.0512822	0.00232864	0.00506727	0.00287281	0.111379	0.00967979	0.0110623	0.0162121	0.00480115	0.0276755	0.0187645	0.0180487	0.0184551	0.0299114	0.00595955	0.00778634	0.00830388	0.0192864	0.0112417	0.000339029	0.0803996	0.00580885	0.0469829	0.0160313	0.0308043	0.00540621	0.0057116	0.0208079	0.0343244	0.0856982	0.387848	0.943284	2.58317	0.00669701	0.00213821	0.00310771	0.013899	0.00588109	0.00142046	0.00783194	0.0346932	0.000288642	0.00323117	0.00771388	0.0308387	0.00351865	0.0130356	0.00765649	0.000588905	0.00114003	0.00715513	0.00260956	0.00159079	0.00193241	0.00719072	0.0133359	0.013089	0.017722	0.0154202	0.00281098	0.000218052	0.00600452	0.00218168	0.00377737	0.00762239	0.0051324	0.02269	0.00144274	0.0101171	0.00856093	0.00170297	0.00211352	0.00747598	0.00178603	0.0406365	0.00785184	0.0489064	0.0214184	0.0204474	0.019858	0.038799	0.0404802	0.00183814	0.00399991	0.00226769	0.0879179	0.00764085	0.00873212	0.0127972	0.00378984	0.021846	0.014812	0.0142469	0.0145678	0.0236109	0.00470424	0.00614623	0.00655476	0.0152239	0.00887376	0.000267617	0.0634643	0.00458528	0.0370865	0.0126545	0.0243157	0.00426745	0.00450852	0.0164249	0.0270944	1.266847
4050	-1291.905	-1423.13	131.2249	0.9509013	1.051634	0.0259103	0.00510625	0.00648661	0.00518159	0.00369041	0.000825122	0.0200853	0.0452856	0.00152038	0.00606788	0.000744044	0.02681	0.0181169	0.0175379	0.0170009	0.000792304	0.00308026	0.00962641	0.00351086	0.00553935	0.00717174	0.0121012	0.0179951	0.000631178	0.0162917	0.0198232	0.00326813	0.00108641	0.00383857	0.00561382	0.00194743	0.00705642	0.0305095	0.0122024	0.00398943	0.0169517	0.00293434	0.00101809	0.000214449	0.013431	0.00537223	0.0473914	0.00436681	0.117637	0.0208896	0.0275096	0.0244428	0.0528041	0.0652951	0.00247301	0.00204226	0.006594	0.091925	0.0177894	0.00446322	0.0112641	0.00607184	0.0124448	0.0191809	0.0156212	0.0131165	0.0317658	0.0172843	0.0141822	0.00881867	0.0429901	0.0183552	0.000906962	0.0853839	0.00397653	0.0320724	0.0753581	0.0329404	0.00426055	0.0400364	0.0330679	0.0383751	0.14714	0.49174	1.00805	2.35307	0.0178757	0.00352286	0.00447518	0.00357483	0.00254605	0.00056926	0.0138571	0.031243	0.00104893	0.00418629	0.000513324	0.0184965	0.0124991	0.0120996	0.0117291	0.000546619	0.0021251	0.00664136	0.00242218	0.00382165	0.00494786	0.00834875	0.012415	0.000435456	0.0112398	0.0136763	0.00225472	0.000749523	0.00264827	0.00387303	0.00134355	0.0048683	0.0210488	0.00841853	0.00275235	0.0116952	0.00202443	0.000702393	0.00014795	0.00926617	0.00370635	0.0326958	0.00301271	0.0811593	0.014412	0.0189791	0.0168633	0.0364301	0.0450478	0.00170615	0.00140898	0.00454927	0.06342	0.0122731	0.00307922	0.00777125	0.00418902	0.00858576	0.0132331	0.0107772	0.00904923	0.0219155	0.0119246	0.00978441	0.00608409	0.0296593	0.0126635	0.000625722	0.0589072	0.00274345	0.0221271	0.0519903	0.0227259	0.0029394	0.0276216	0.0228139	0.0264754	1.449464
4060	-1303.718	-1434.327	130.6093	1.801282	0.5551602	0.0110847	0.000636154	0.0078561	0.0115349	0.000222259	0.00870816	0.0418354	0.0341119	0.006178	0.000285567	0.00596463	0.0201949	0.0240813	0.0167498	0.00452107	0.00312545	0.00828585	0.00725119	0.0131515	0.00296514	0.0123752	0.00369599	0.0156578	0.00346543	0.0128143	0.00979568	0.00203865	0.000301811	0.00629845	0.00114861	0.00919362	0.00891359	0.0456323	0.00340585	0.0113312	0.0127609	0.00221032	0.000755236	0.000161536	0.0243694	0.0036428	0.00444275	0.00167418	0.0886116	0.0175249	0.0207219	0.0184118	0.0397752	0.0489388	0.00674321	0.00203672	0.0190914	0.0482726	0.0249377	0.015558	0.0136493	0.0162711	0.0121501	0.0152327	0.00104368	0.00993887	0.0212012	0.0163528	0.0106828	0.00971737	0.0323827	0.0374682	0.01674	0.0666733	0.00481203	0.0451162	0.0387529	0.0158956	0.00972908	0.0305751	0.00551936	0.00937849	0.0440124	0.286409	0.856597	2.81298	0.0091252	0.000523698	0.00646733	0.00949578	0.000182969	0.00716877	0.0344399	0.0280817	0.00508588	0.000235086	0.00491023	0.0166249	0.0198243	0.0137888	0.00372185	0.00257295	0.00682111	0.00596935	0.0108266	0.00244098	0.0101876	0.00304263	0.0128898	0.00285282	0.010549	0.00806404	0.00167826	0.000248458	0.00518504	0.000945559	0.00756841	0.00733788	0.0375656	0.00280377	0.00932814	0.0105051	0.00181959	0.000621728	0.00013298	0.0200614	0.00299884	0.00365738	0.00137823	0.0729472	0.0144269	0.0170587	0.015157	0.0327439	0.0402876	0.00555117	0.00167668	0.0157165	0.0397392	0.0205293	0.0128077	0.0112365	0.0133947	0.0100023	0.0125399	0.000859181	0.00818192	0.0174533	0.013462	0.00879438	0.00799957	0.0266583	0.0308447	0.0137807	0.0548871	0.00396138	0.0371408	0.0319024	0.0130857	0.00800921	0.0251701	0.00454367	0.0077206	1.214736
