Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
6350	-895.0856	-1025.978	130.8927	0.987063	1.013107	0.0173443	0.0064334	0.00734265	0.0175522	0.000245145	0.000734749	0.0138457	0.0353015	0.0219949	0.00073744	0.00411738	0.0210283	0.00669736	0.094308	0.014389	0.00832306	0.000395915	0.0077477	0.0199236	0.00999729	0.00580691	0.0123434	0.0233859	0.00502838	0.0248351	0.0148376	0.0151697	0.00106245	0.00435619	0.00266419	0.00893037	0.0365047	0.0258967	0.0231054	0.00924472	0.00948696	0.00058398	0.0145515	0.0249584	0.00931984	0.0347919	0.0491863	0.124257	0.0401496	0.188779	0.010933	0.0829547	0.0113914	0.0422793	0.0124439	0.0326187	0.0516162	0.0479391	0.00838843	0.00201265	0.0238955	0.0307231	0.0131169	0.00273303	0.00576697	0.0062022	0.00170445	0.114957	0.000246572	0.00106566	0.0151242	0.0115991	0.00918114	0.0149239	0.000140746	0.0278572	0.0207326	0.0129502	0.0101968	0.0436279	0.056061	0.002421	0.139562	0.480656	1.00214	2.37764	0.0099366	0.0036857	0.00420661	0.0100557	0.000140444	0.000420938	0.00793219	0.0202242	0.0126009	0.00042248	0.00235885	0.0120471	0.00383693	0.0540292	0.00824347	0.00476829	0.00022682	0.00443867	0.0114142	0.00572746	0.00332678	0.00707156	0.0133978	0.00288076	0.0142281	0.0085005	0.00869074	0.000608677	0.00249567	0.00152632	0.00511622	0.0209136	0.0148362	0.0132371	0.00529631	0.00543509	0.000334563	0.00833659	0.0142987	0.00533935	0.0199323	0.0281789	0.0711871	0.0230018	0.108152	0.00626352	0.0475249	0.00652616	0.0242219	0.0071291	0.0186873	0.029571	0.0274644	0.00480574	0.00115305	0.0136898	0.0176013	0.0075147	0.00156576	0.00330391	0.00355325	0.00097648	0.0658593	0.000141261	0.000610516	0.00866465	0.00664513	0.00525989	0.00854995	8.06336e-05	0.0159594	0.0118777	0.00741921	0.00584175	0.0249945	0.0321174	0.001387	1.745502
6360	-890.8798	-1021.74	130.8602	1.08096	0.9251038	0.0316657	0.00772031	0.00469461	0.0027726	0.00270943	0.000554938	0.0143192	0.0075553	0.0227471	0.000328794	0.00572219	0.0217475	0.00800646	0.0657614	0.0144663	0.00685955	0.0104828	0.00756915	0.020605	0.000196174	0.00546241	0.00633493	0.0180792	0.00542787	0.0324135	0.035324	0.0133813	0.000876022	0.00317763	0.000944456	0.00574268	0.0264441	0.0267824	0.0103928	0.00956091	0.0131092	0.00465332	0.011592	0.0053257	0.00273483	0.0359819	0.114707	0.0592656	0.0135561	0.192599	0.00401691	0.0857919	0.0349324	0.0536632	0.0129079	0.0172195	0.0501695	0.0495787	0.00784662	0.00808864	0.034957	0.0255113	0.00313798	0.00882571	0.00211998	0.00315272	0.0065402	0.139037	0.00196778	0.000634093	0.018621	0.0119958	0.00754398	0.0315697	0.000666205	0.0304466	0.00785074	0.0227523	0.0080915	0.04512	0.0176475	0.0214085	0.121778	0.453022	0.98639	2.43881	0.018802	0.00458405	0.0027875	0.00164627	0.00160877	0.000329503	0.00850225	0.00448607	0.0135065	0.000195227	0.00339764	0.0129129	0.00475396	0.0390469	0.00858958	0.00407296	0.00622433	0.0044943	0.0122345	0.000116481	0.00324339	0.00376146	0.0107348	0.00322288	0.019246	0.0209742	0.00794534	0.000520152	0.00188677	0.000560786	0.00340981	0.0157016	0.0159025	0.00617087	0.00567694	0.00778379	0.00276298	0.00688296	0.00316222	0.00162385	0.0213648	0.0681089	0.0351899	0.00804913	0.114359	0.00238511	0.0509403	0.0207417	0.0318634	0.00766425	0.0102244	0.0297889	0.0294381	0.00465905	0.00480276	0.0207562	0.0151478	0.00186322	0.0052404	0.00125877	0.00187198	0.00388335	0.0825553	0.0011684	0.000376502	0.0110565	0.00712269	0.00447936	0.018745	0.00039557	0.0180782	0.0046615	0.0135095	0.00480445	0.0267907	0.0104785	0.0127116	1.684166
6370	-894.6685	-1024.976	130.3077	1.77111	0.5646175	0.0230528	0.00839689	0.00380569	0.00017468	0.00219109	0.00222476	0.0235872	0.0220361	0.0270971	0.00183958	0.00719674	0.0102375	0.00800521	0.088631	0.0173625	0.00100879	0.00510807	0.00963256	0.0206018	0.000490407	0.00984574	0.00633394	0.00847575	0.005538	0.039824	0.0353185	0.00398054	0.00201441	0.00601245	0.0030676	0.00499446	0.00944171	0.0194929	0.00409522	0.00680283	0.0362776	0.00636291	0.00669355	0.00128394	0.00475079	0.00933838	0.0886667	0.0626968	0.0344712	0.138801	0.0114133	0.0453459	0.0317194	0.0263678	0.0278377	0.0106841	0.0132194	0.0966289	0.013127	0.00396391	0.0187048	0.0218496	0.00313749	0.0246921	0.00137957	0.0261363	0.00300011	0.106452	0.00322495	0.00567901	0.013292	0.0149046	0.00532074	0.0169161	0.00118267	0.0304419	0.0058066	0.00464509	0.0175509	0.045113	0.0496796	0.00980224	0.0459025	0.292023	0.862135	2.79994	0.0149066	0.00542968	0.00246087	0.000112953	0.00141682	0.00143859	0.0152522	0.0142492	0.0175218	0.00118953	0.00465363	0.0066199	0.00517641	0.0573115	0.0112271	0.000652314	0.00330303	0.0062287	0.0133217	0.000317112	0.00636655	0.00409572	0.00548067	0.00358104	0.0257514	0.022838	0.00257394	0.00130258	0.00388783	0.0019836	0.00322956	0.00610529	0.0126047	0.00264809	0.00439891	0.0234582	0.00411445	0.00432825	0.000830235	0.003072	0.00603847	0.0573345	0.0405416	0.0222901	0.0897531	0.00738016	0.029322	0.0205107	0.0170502	0.0180007	0.00690866	0.00854804	0.0624831	0.00848829	0.00256318	0.0120951	0.0141286	0.0020288	0.0159667	0.000892073	0.0169005	0.00193996	0.0688349	0.00208535	0.00367222	0.00859504	0.00963774	0.00344055	0.0109385	0.00076475	0.0196846	0.00375472	0.00300366	0.0113489	0.0291714	0.0321243	0.00633842	1.54648
6380	-897.816	-1028.282	130.4659	1.245894	0.8026366	0.0416938	0.0179813	0.0249202	0.000464643	0.00246871	0.000732959	0.0246354	0.0294281	0.0069851	0.0120663	0.0027578	0.012688	0.00698519	0.0925699	0.0181341	0.00356288	0.0139604	0.0100606	0.0215174	0.000270257	0.0150697	0.0196063	0.00884945	0.00335152	0.0408061	0.0368881	0.0166864	0.00736327	0.00436505	0.00668979	0.00279759	0.00334262	0.0225253	0.0177215	0.0149725	0.0187589	0.0219691	0.0105321	0.00321012	0.00500397	0.0155495	0.0926072	0.0654831	0.0101016	0.14298	0.0429763	0.0599093	0.0171938	0.0375415	0.0252371	0.030166	0.0782562	0.100923	0.00717898	0.00100577	0.0203074	0.0232893	0.00602326	0.0196549	0.000839403	0.0347689	0.00824665	0.2079	0.00336827	0.011473	0.0375802	0.0143962	0.0119719	0.0251378	0.00221186	0.0216328	0.00872246	0.00282874	0.0240998	0.0471179	0.0214741	0.00889195	0.0961197	0.408193	0.957683	2.538	0.02179	0.00939736	0.0130238	0.000242831	0.00129019	0.000383059	0.0128749	0.0153797	0.00365055	0.00630607	0.00144128	0.006631	0.00365059	0.0483788	0.00947722	0.00186203	0.00729596	0.00525789	0.0112454	0.000141241	0.0078757	0.0102466	0.00462489	0.00175157	0.0213261	0.0192785	0.00872066	0.00384819	0.00228126	0.00349621	0.00146207	0.00174692	0.0117722	0.00926157	0.0078249	0.00980375	0.0114815	0.00550428	0.00167767	0.00261517	0.00812649	0.0483983	0.0342227	0.0052793	0.0747241	0.0224602	0.0313097	0.00898582	0.0196199	0.0131894	0.0157654	0.0408982	0.0527444	0.00375187	0.000525635	0.010613	0.0121715	0.00314787	0.010272	0.000438688	0.0181709	0.00430986	0.108653	0.00176032	0.00599601	0.0196401	0.00752375	0.00625676	0.0131375	0.00115596	0.0113057	0.00455852	0.00147835	0.012595	0.0246247	0.0112228	0.0046471	1.913439
6390	-906.5902	-1037.105	130.5149	1.253087	0.7980291	0.0447119	0.0161037	0.0284031	0.00273842	0.0141174	0.000711839	0.0430748	0.00941868	0.00478541	0.00723667	0.0100783	0.023103	0.0200241	0.0992709	0.0230249	0.00340108	0.000612022	0.0160418	0.00874897	0.00167301	0.00422528	0.00308247	0.0226597	0.00616521	0.04376	0.0239269	0.0276866	0.0126348	0.00856271	0.00624448	0.0142954	0.00562618	0.00959215	0.0176227	0.0139127	0.023901	0.0235594	0.00592322	0.00374613	0.0224821	0.0111844	0.0760945	0.0702233	0.0238079	0.15333	0.0225755	0.0751938	0.00524393	0.0382783	0.0170585	0.0323497	0.0400543	0.0874863	0.0141256	0.000783704	0.0302464	0.0373728	0.0029461	0.0182255	0.00103377	0.0120353	0.00780728	0.130053	0.00233425	0.0106696	0.0581823	0.0154384	0.0326999	0.0162458	0.00237197	0.011619	0.00975076	0.00186572	0.0204515	0.0566647	0.0250211	0.00953562	0.0951393	0.406339	0.956407	2.54211	0.0240743	0.00867073	0.0152931	0.00147445	0.00760127	0.000383276	0.0231928	0.00507131	0.00257661	0.00389644	0.00542645	0.0124394	0.0107816	0.0534505	0.0123973	0.00183124	0.000329532	0.00863737	0.00471071	0.000900797	0.00227502	0.00165969	0.0122007	0.00331954	0.0235617	0.012883	0.0149073	0.00680295	0.00461043	0.00336222	0.00769707	0.00302931	0.00516471	0.00948858	0.00749104	0.012869	0.0126851	0.00318924	0.00201703	0.012105	0.00602201	0.0409716	0.0378104	0.0128189	0.0825576	0.0121553	0.0404866	0.00282349	0.0206102	0.0091848	0.0174181	0.0215665	0.0471053	0.00760564	0.00042197	0.0162856	0.0201226	0.00158627	0.00981319	0.000556611	0.0064802	0.00420368	0.0700243	0.00125683	0.00574484	0.0313271	0.00831249	0.0176066	0.00874726	0.00127714	0.00625605	0.00525011	0.00100456	0.0110117	0.03051	0.0134721	0.00513427	1.857249
6400	-897.989	-1028.743	130.7543	1.023348	0.9771843	0.0205399	0.0183859	0.0142995	0.0228051	0.0025759	0.0059375	0.00953984	0.0268042	0.00412697	0.00827276	0.0185222	0.0264107	0.0219582	0.0850381	0.0263214	0.000501353	0.000264252	0.0282059	0.0179728	0.00191253	0.00217447	0.00397836	0.0109588	0.0053023	0.0261059	0.0273526	0.0275924	0.00411665	0.00589354	0.00171752	0.0167911	0.00222174	0.0239214	0.0167465	0.0182867	0.0273229	0.0081028	0.00236333	0.00236006	0.0257009	0.0177271	0.0869891	0.0686835	0.0278819	0.135016	0.0180891	0.0859594	0.0107852	0.0496179	0.0205998	0.0455186	0.0457889	0.0849339	0.00271944	0.00263501	0.0596148	0.0383842	0.00749212	0.0157267	0.00118177	0.00497204	0.0322521	0.148673	0.00758195	0.0204127	0.0133379	0.0122378	0.0373816	0.00578727	0.00081511	0.0157868	0.00437939	0.00179293	0.0141532	0.0479299	0.0245075	0.0109009	0.132379	0.469785	0.996114	2.40172	0.0111168	0.00995095	0.0077393	0.0123427	0.00139415	0.00321354	0.00516322	0.0145072	0.00223363	0.00447745	0.0100247	0.0142942	0.0118844	0.046025	0.0142459	0.000271346	0.000143021	0.0152658	0.00972737	0.00103512	0.00117689	0.0021532	0.00593119	0.00286975	0.0141292	0.014804	0.0149338	0.00222805	0.00318975	0.00092957	0.00908779	0.00120247	0.0129469	0.00906368	0.00989725	0.0147879	0.00438546	0.0012791	0.00127733	0.01391	0.00959439	0.0470809	0.0371734	0.0150904	0.0730743	0.00979034	0.0465236	0.00583727	0.0268546	0.0111492	0.0246359	0.0247822	0.0459686	0.00147184	0.00142614	0.0322652	0.0207746	0.00405495	0.00851175	0.000639608	0.00269101	0.0174557	0.0804657	0.00410356	0.0110479	0.00721886	0.00662344	0.020232	0.00313223	0.00044116	0.00854428	0.00237025	0.000970382	0.00766008	0.025941	0.0132641	0.00589985	1.847651
6410	-915.8318	-1046.55	130.718	1.377569	0.7259163	0.0165572	0.0314227	0.0229005	0.0212314	0.00340728	0.000795331	0.0133024	0.0395772	0.0015008	0.00535264	0.00193365	0.0346045	0.0263809	0.0626277	0.013336	0.00254329	0.00119271	0.0171015	0.0202477	0.00160874	0.00463069	0.00333608	0.0116742	0.00997512	0.0324101	0.0223944	0.0225908	0.00216325	0.0015691	0.00480188	0.0109277	0.00586171	0.0461496	0.00951347	0.00800527	0.0223702	0.00552422	0.00510651	0.00556295	0.0192821	0.00535584	0.0712208	0.0574163	0.0228278	0.110542	0.0148102	0.0480764	0.0188417	0.0569308	0.0130037	0.0414531	0.0280712	0.0762888	0.00256225	0.0147974	0.0344184	0.0314264	0.00213102	0.00552193	0.00296935	0.00749604	0.021242	0.0886337	0.00479764	0.0136272	0.014156	0.019858	0.0127146	0.00172413	0.00128909	0.0038666	0.00257973	0.00609158	0.0115877	0.0311855	0.0246616	0.0141059	0.0797303	0.375506	0.934106	2.61066	0.0108235	0.020541	0.01497	0.0138789	0.00222734	0.000519907	0.00869576	0.0258716	0.000981071	0.00349902	0.00126402	0.0226209	0.0172452	0.0409397	0.00871773	0.00166255	0.000779674	0.0111792	0.0132359	0.00105163	0.00302708	0.00218079	0.00763142	0.00652073	0.0211865	0.0146392	0.0147676	0.00141411	0.00102572	0.00313898	0.00714344	0.0038318	0.030168	0.00621894	0.00523304	0.0146234	0.00361118	0.00333812	0.0036365	0.0126047	0.00350111	0.046557	0.037533	0.0149225	0.0722611	0.00968139	0.0314275	0.0123168	0.0372156	0.00850051	0.0270978	0.0183501	0.0498699	0.00167494	0.00967303	0.0224993	0.0205434	0.00139305	0.00360968	0.00194106	0.00490015	0.0138859	0.0579398	0.00313621	0.00890806	0.00925377	0.0129812	0.00831154	0.00112706	0.000842677	0.00252759	0.00168637	0.00398206	0.00757484	0.020386	0.0161213	0.00922098	1.529756
6420	-915.2878	-1046.389	131.1013	0.8353497	1.197103	0.011445	0.0366131	0.00824366	0.0445817	0.00128231	0.00257362	0.048354	0.0440964	0.0068956	0.0101908	0.00107129	0.016643	0.00804776	0.0926262	0.0240611	0.00201267	0.000374238	0.014336	0.017498	0.00588878	0.00533776	0.00927016	0.0169865	0.0111142	0.00889599	0.0249516	0.0251704	0.0125123	0.00174827	0.00162897	0.0132493	0.0217318	0.0146966	0.0133855	0.0186737	0.0155493	0.00300663	0.00624044	0.0165674	0.0264389	0.00596741	0.0837432	0.0775664	0.0254344	0.101614	0.0165013	0.0418546	0.034085	0.0176384	0.0253899	0.0183223	0.0256741	0.099753	0.00796613	0.0091235	0.00985668	0.0233561	0.00237436	0.0105465	0.00202028	0.0132413	0.0272759	0.0987545	0.00434911	0.0174283	0.0157724	0.0221255	0.0136193	0.00932595	0.000992554	0.0226426	0.00703996	0.00463873	0.0209512	0.0308366	0.0274776	0.0493831	0.174528	0.528919	1.02628	2.27027	0.00677765	0.0216821	0.00488185	0.0264011	0.000759379	0.00152409	0.028635	0.0261137	0.00408354	0.00603494	0.000634411	0.00985591	0.00476584	0.0548528	0.0142489	0.00119189	0.000221622	0.00848972	0.0103622	0.00348731	0.003161	0.00548974	0.0100593	0.00658174	0.00526816	0.0147762	0.0149058	0.00740971	0.00103532	0.000964666	0.00784617	0.0128694	0.00870324	0.00792684	0.0110585	0.00920823	0.00178051	0.00369556	0.00981115	0.015657	0.00353387	0.0495923	0.0459344	0.0150621	0.0601756	0.00977198	0.0247861	0.020185	0.0104453	0.0150357	0.0108503	0.0152041	0.0590732	0.0047175	0.00540289	0.00583707	0.0138314	0.00140608	0.00624556	0.0011964	0.00784143	0.0161527	0.0584819	0.00257552	0.0103209	0.00934035	0.0131026	0.00806529	0.00552278	0.000587785	0.0134088	0.00416903	0.00274703	0.0124072	0.0182613	0.0162721	0.0292444	1.688634
6430	-917.3426	-1048.071	130.7287	1.542579	0.6482651	0.0231633	0.0298408	0.00228795	0.00125447	0.00158021	0.00301094	0.0216229	0.0262338	0.0133628	0.00459947	0.000728224	0.0109706	0.0104335	0.0468681	0.0148601	0.000288568	0.00240404	0.0103116	0.00939021	0.00863734	0.00368775	0.00704293	0.00645563	0.0141195	0.00866493	0.0132865	0.015108	0.0101979	0.00360758	0.00222682	0.00799099	0.0177121	0.0257407	0.0067734	0.00752846	0.00416786	0.00182622	0.00124531	0.0160777	0.0215485	0.012467	0.0328246	0.0114461	0.0130806	0.111781	0.00368923	0.04648	0.0277803	0.00821006	0.0394725	0.0149332	0.0381853	0.0640956	0.00747728	0.0013171	0.00265887	0.0311296	0.0156295	0.0154434	0.00284213	0.0109998	0.0128933	0.15613	0.00189094	0.0231108	0.00227594	0.0313443	0.0266509	0.0146581	0.0137771	0.014089	0.0101437	0.00555687	0.00490448	0.0251328	0.0223951	0.0402488	0.0631913	0.338062	0.904077	2.69467	0.0171073	0.022039	0.00168977	0.000926487	0.00116706	0.00222373	0.0159696	0.019375	0.00986913	0.00339694	0.00053783	0.00810234	0.00770564	0.0346145	0.010975	0.000213122	0.00177551	0.00761563	0.00693514	0.00637912	0.00272359	0.00520156	0.00476781	0.0104279	0.00639949	0.00981275	0.011158	0.00753167	0.00266438	0.00164462	0.00590175	0.0130813	0.0190108	0.0050025	0.00556015	0.00307818	0.00134876	0.000919728	0.0118742	0.0159147	0.00920751	0.0242426	0.00845353	0.00966065	0.0825558	0.00272468	0.0343278	0.0205172	0.00606355	0.0291524	0.0110289	0.0282018	0.0473378	0.00552235	0.000972749	0.00196371	0.0229908	0.0115432	0.0114058	0.00209906	0.00812387	0.00952236	0.11531	0.00139656	0.0170685	0.0016809	0.0231493	0.019683	0.0108257	0.0101751	0.0104054	0.00749161	0.00410403	0.00362221	0.0185618	0.0165399	0.0297257	1.354003
6440	-919.1661	-1049.697	130.5311	1.714491	0.5832637	0.0308179	0.0136042	0.00927172	0.0133273	0.00741338	0.00526528	0.038865	0.0316782	0.0120841	0.0109378	0.000908627	0.00992077	0.00943503	0.015538	0.0134381	0.00176341	0.00400413	0.004743	0.00849161	0.00260725	0.00333485	0.00270051	0.00417317	0.00552013	0.0148086	0.0379364	0.0136622	0.011977	0.00326236	0.00517269	0.0172724	0.00767061	0.0288618	0.00973726	0.00949137	0.00420403	0.00253739	0.00553601	0.00308364	0.019248	0.00853773	0.0272884	0.0424867	0.0332921	0.112018	0.0160287	0.0321578	0.0251219	0.02166	0.0440068	0.0109592	0.0707925	0.0497061	0.00676174	0.00149308	0.00210858	0.0442123	0.0102216	0.0199524	0.00257015	0.0121966	0.00431952	0.103253	0.00401504	0.0105844	0.0316843	0.0283448	0.0170372	0.00308186	0.0124587	0.0110977	0.00227523	0.0069237	0.0217671	0.0307356	0.00783353	0.0363971	0.0496755	0.30284	0.872534	2.77495	0.0223369	0.00986037	0.00672017	0.00965966	0.00537323	0.00381629	0.0281694	0.0229605	0.00875857	0.00792771	0.000658575	0.00719059	0.00683853	0.011262	0.00973997	0.00127812	0.0029022	0.00343774	0.00615474	0.00188974	0.00241711	0.00195734	0.00302472	0.004001	0.0107333	0.0274964	0.00990242	0.00868095	0.00236456	0.00374918	0.0125191	0.00555968	0.0209191	0.00705759	0.00687937	0.00304709	0.00183911	0.00401251	0.00223503	0.013951	0.00618817	0.0197787	0.0307945	0.0241302	0.0811908	0.0116177	0.023308	0.0182084	0.0156992	0.0318962	0.00794323	0.0513106	0.0360271	0.00490093	0.00108219	0.00152831	0.0320452	0.00740867	0.0144616	0.00186285	0.00884011	0.0031308	0.0748381	0.00291011	0.0076716	0.0229649	0.0205444	0.0123486	0.00223374	0.00903008	0.00804367	0.00164909	0.00501832	0.0157768	0.0222773	0.00567776	0.0263807	1.379687
6450	-896.4833	-1027.058	130.5747	1.553077	0.643883	0.0256336	0.0124008	0.00596639	0.00745754	0.00795408	0.00653935	0.0431213	0.028876	0.00831395	0.0127565	0.00533113	0.0179363	0.00167821	0.0683713	0.0100576	0.00160742	0.00153079	0.00134132	0.00461483	0.0063963	0.00509616	0.00601552	0.0120654	0.00170847	0.0130456	0.0345806	0.00926629	0.0120328	0.00310295	0.00491074	0.0094917	0.0317246	0.0213305	0.00703851	0.00630511	0.00552254	0.00024637	0.00688393	0.00181883	0.0175454	0.0125946	0.0777749	0.0420307	0.0351116	0.102109	0.00772293	0.046778	0.0266433	0.0185995	0.040114	0.013401	0.0645303	0.081508	0.00141595	0.00111967	0.00762234	0.0403013	0.00766138	0.0181874	0.00236888	0.0116058	0.00884803	0.118975	0.00345644	0.0163607	0.00867558	0.0337813	0.0174247	0.000234927	0.00863399	0.0365402	0.0102251	0.00511404	0.0198416	0.0280168	0.00583515	0.0287476	0.0622669	0.335804	0.902156	2.69977	0.0171172	0.00828084	0.00398416	0.0049799	0.00531147	0.00436677	0.028795	0.0192824	0.00555179	0.00851836	0.00355996	0.0119773	0.00112065	0.0456561	0.00671612	0.00107338	0.00102221	0.000895692	0.00308163	0.00427124	0.00340305	0.00401697	0.00805688	0.00114086	0.0087114	0.0230918	0.00618773	0.00803512	0.00207205	0.00327923	0.00633825	0.0211846	0.0142438	0.00470008	0.00421035	0.00368777	0.000164518	0.00459686	0.00121456	0.0117162	0.00841026	0.0519356	0.0280667	0.0234464	0.0681849	0.00515712	0.0312368	0.0177916	0.0124201	0.0267868	0.00894876	0.0430912	0.0544283	0.000945525	0.000747681	0.00508995	0.0269119	0.00511602	0.012145	0.00158186	0.00774997	0.00590843	0.0794474	0.0023081	0.0109251	0.00579327	0.0225581	0.0116356	0.000156877	0.0057655	0.0244003	0.00682796	0.00341499	0.0132496	0.0187087	0.00389652	0.0191967	1.497528
6460	-909.7519	-1040.287	130.5349	1.652322	0.605209	0.014507	0.00295081	0.00677207	0.0025385	0.0071668	0.0086686	0.0123098	0.0206862	0.00939543	0.0120695	0.0215625	0.0203396	0.0058789	0.078867	0.0105701	0.00111434	0.00663693	0.00124961	0.0058303	0.00409039	0.00482171	0.00279368	0.025796	0.00697246	0.00815899	0.0171736	0.0234036	0.00575778	0.00763452	0.00731008	0.0127778	0.0300161	0.0014392	0.014173	0.012729	0.00652105	0.000803046	0.0160009	0.000614615	0.0086094	0.0382546	0.0550688	0.0397672	0.0242256	0.0966098	0.00533731	0.0442588	0.0169123	0.0081251	0.0379537	0.0126793	0.061055	0.0771184	0.0119666	0.00255318	0.0188616	0.0381309	0.000930891	0.0153984	0.000704872	0.00554063	0.00837153	0.0982621	0.00646208	0.0491832	0.00349049	0.0068831	0.0081299	0.000275788	0.00746732	0.0281557	0.0151405	0.00691753	0.018773	0.0352159	0.047465	0.0197335	0.0541842	0.315155	0.883953	2.74671	0.0100877	0.00205189	0.00470907	0.00176519	0.00498355	0.00602785	0.00855985	0.0143845	0.00653326	0.00839272	0.0149939	0.0141435	0.00408799	0.0548415	0.00735006	0.000774873	0.0046151	0.000868938	0.00405419	0.00284432	0.00335286	0.00194263	0.0179377	0.00484842	0.00567349	0.011942	0.0162741	0.00400377	0.00530879	0.00508318	0.00888526	0.0208722	0.00100077	0.00985544	0.00885134	0.00453452	0.000558411	0.0111265	0.000427383	0.00598668	0.0266009	0.038293	0.0276528	0.0168457	0.0671792	0.00371139	0.0307761	0.0117603	0.00564992	0.0263917	0.00881677	0.0424556	0.0536255	0.0083212	0.00177539	0.0131157	0.026515	0.000647311	0.0107075	0.000490145	0.00385277	0.00582128	0.0683281	0.00449351	0.0342003	0.00242717	0.00478628	0.00565326	0.000191773	0.00519252	0.0195785	0.0105282	0.00481022	0.0130541	0.024488	0.0330055	0.013722	1.438091
6470	-905.1567	-1035.638	130.4811	1.410338	0.7090498	0.0177539	0.00390005	0.0226574	0.0061211	0.00881598	0.0238548	0.0122379	0.0210679	0.00747208	0.00512452	0.00149989	0.00904854	0.0119002	0.107494	0.00943472	0.00189001	0.00454272	0.00449542	0.00475029	0.0118896	0.00528536	0.00255761	0.0349379	0.0145099	0.00992621	0.0226982	0.0253529	0.00287553	0.0077155	0.0080734	0.0168883	0.0243036	0.000572631	0.0358845	0.0168238	0.00547751	0.000597742	0.0313623	0.00106866	0.00480562	0.00732786	0.0914969	0.059489	0.0320187	0.121333	0.000996079	0.0366525	0.0394808	0.0142376	0.0322535	0.0167581	0.0519332	0.100417	0.0184614	0.0159589	0.0632301	0.0503972	0.00376015	0.013286	0.00645928	0.012553	0.00249669	0.129872	0.0183108	0.0544211	0.00242713	0.0126016	0.0278686	0.000441482	0.007121	0.0318411	0.0200111	0.00253626	0.00459421	0.0434849	0.00365622	0.0159936	0.0761223	0.367769	0.928176	2.62793	0.0102396	0.00224936	0.0130677	0.00353036	0.00508463	0.0137583	0.00705823	0.012151	0.00430954	0.00295558	0.000865064	0.00521877	0.00686344	0.0619974	0.0054415	0.00109007	0.00262003	0.00259274	0.00273974	0.00685737	0.00304834	0.00147511	0.0201505	0.00836863	0.00572496	0.0130912	0.0146223	0.00165847	0.00444993	0.00465635	0.00974035	0.0140171	0.000330266	0.0206965	0.00970317	0.00315917	0.000344749	0.0180883	0.000616351	0.00277165	0.00422636	0.0527711	0.0343104	0.0184669	0.0699793	0.000574491	0.0211394	0.0227706	0.00821158	0.0186023	0.00966527	0.0299526	0.0579159	0.0106477	0.00920434	0.0364681	0.0290667	0.00216868	0.0076627	0.00372541	0.00723996	0.00143997	0.0749039	0.0105608	0.0313875	0.00139986	0.007268	0.0160733	0.000254626	0.00410706	0.0183644	0.0115414	0.0014628	0.00264972	0.02508	0.00210873	0.00922435	1.733847
