Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
942	0	-908.4432	-1038.805	130.3618	1.167965	0.8561899	0.0253898	0.0136799	0.000454238	0.00134617	0.00405097	0.0126749	0.0495068	0.0377097	0.0160449	0.010429	0.00563074	0.0690576	0.0425942	0.0436173	0.00478338	0.00185492	0.00177419	0.0141193	0.00258273	0.00103992	0.00244882	0.0271621	0.00683354	0.0142861	0.017743	0.0225066	0.0141928	0.0138265	0.00311248	0.000724555	0.00955033	0.0204275	0.0274742	0.105761	0.00316004	0.0191331	0.0182586	0.0170785	0.00802407	0.0137301	0.0878563	0.00422516	0.0537829	0.0681613	0.156031	0.036309	0.109511	0.00788856	0.016316	0.0207372	0.00276677	0.132718	0.0274654	0.0013351	0.0459254	0.00150139	0.00609499	0.00674868	0.0233898	0.00662288	0.0866931	0.0247926	0.142363	0.0196683	0.0104708	0.0081672	0.023618	0.0832477	0.0164201	0.00594127	0.0288187	0.0291957	0.00212264	0.0139575	0.0228447	0.0177863	0.0202934	0.107447	0.42881	0.971386	2.49236	0.012116	0.00652804	0.000216762	0.000642391	0.00193312	0.00604846	0.0236246	0.017995	0.00765663	0.00497669	0.00268698	0.0329542	0.0203259	0.0208141	0.00228262	0.000885165	0.000846642	0.00673773	0.00123248	0.00049625	0.00116857	0.0129617	0.00326096	0.0068173	0.00846693	0.0107401	0.00677279	0.00659801	0.00148527	0.000345757	0.00455741	0.00974798	0.0131107	0.0504691	0.00150797	0.0091303	0.00871298	0.00814986	0.00382908	0.00655197	0.0419249	0.00201624	0.0256651	0.0325265	0.0744579	0.0173266	0.0522584	0.00376441	0.00778598	0.00989579	0.0013203	0.0633327	0.0131065	0.000637106	0.0219156	0.000716461	0.00290852	0.00322046	0.0111616	0.00316043	0.0413698	0.011831	0.0679354	0.00938568	0.00499663	0.00389738	0.0112705	0.0397257	0.00783568	0.00283517	0.0137522	0.0139322	0.00101292	0.00666051	0.0109014	0.00848758	0.00968401	2.095562
943	1	-911.9566	-1042.843	130.8869	1.121258	0.8918553	0.0421288	0.0169897	0.00395737	0.00379513	0.0154166	0.00450646	0.00283421	0.0178616	0.00937908	0.0108338	0.0292183	0.0230729	0.00064841	0.0516155	0.0363041	0.0148959	0.00456537	0.0131722	0.0093227	0.000615997	0.0172941	0.021944	0.0258091	0.000541903	0.0032809	0.0185629	0.00855167	0.00540025	0.00286597	0.00249193	0.00224406	0.00895447	0.00817181	0.0410052	8.44477e-05	0.0104111	0.0186933	0.00304524	0.00575978	0.0079227	0.0108389	0.0163264	0.0520768	0.00371166	0.0191429	0.0173851	0.0291281	0.0158034	0.0193716	0.00286193	0.00512579	0.0306846	0.00671172	0.00100384	0.0223067	0.0249393	0.0737389	0.00483218	0.0114987	0.0132696	0.040765	0.00837343	0.0514768	0.133629	0.0144133	0.00541713	0.0825575	0.024958	0.0327197	0.0300073	0.0471017	0.0349617	0.0486111	0.0643671	0.00761705	0.0801775	0.00507473	0.114904	0.441646	0.979484	2.46397	0.0260512	0.0105059	0.00244712	0.00234679	0.00953314	0.00278666	0.00175259	0.0110451	0.00579974	0.00669928	0.0180677	0.0142676	0.000400957	0.0319175	0.0224494	0.00921117	0.00282309	0.00814532	0.00576487	0.000380914	0.0106942	0.0135695	0.0159596	0.000335096	0.00202881	0.0114787	0.00528809	0.00333935	0.00177223	0.00154093	0.00138766	0.00553717	0.0050532	0.0253564	5.22199e-05	0.00643788	0.0115594	0.00188309	0.00356167	0.00489916	0.00670242	0.0100958	0.0322027	0.00229518	0.0118374	0.0107504	0.0180119	0.00977232	0.0119788	0.00176973	0.00316963	0.0189744	0.00415033	0.000620746	0.0137938	0.0154217	0.0455979	0.00298807	0.00711047	0.00820554	0.0252078	0.00517788	0.0318317	0.0826324	0.00891274	0.00334979	0.051051	0.0154332	0.0202329	0.0185556	0.0291263	0.0216193	0.0300596	0.0398027	0.00471015	0.0495793	0.00313806	1.617156
944	0	-904.1344	-1035.185	131.051	1.057015	0.9460601	0.0186766	0.00756516	0.0013857	0.0200081	0.00694044	0.00441612	0.0108487	0.0666868	0.0174	0.00457844	0.00521014	0.0289533	0.016028	0.0495041	0.00402251	0.00141727	0.00370353	0.000764993	0.0106016	0.000142481	0.00674064	0.00713754	0.00439774	0.00789563	0.0040122	0.026596	0.0189118	0.0134286	0.00885197	0.00159787	0.00940818	0.0188531	0.0393653	0.0484223	0.00135752	0.0150883	0.0134309	0.0125629	0.00486085	0.00681337	0.0646264	0.00521561	0.0260359	0.050139	0.114775	0.00667519	0.0233462	0.00298255	0.00963871	0.0196827	0.00899213	0.0976261	0.0291078	0.000191069	0.0276933	0.00287486	0.00741894	0.0123711	0.0113626	0.00502093	0.0263978	0.0118039	0.149475	0.00377945	0.00548799	0.0368873	0.0282169	0.0459103	0.0135458	0.00164668	0.0300977	0.0196302	0.00400855	0.010583	0.00545933	0.0360206	0.0139909	0.12607	0.459916	0.990454	2.42356	0.012309	0.00498592	0.000913262	0.0131866	0.00457419	0.00291051	0.00714998	0.0439508	0.0114677	0.00301748	0.00343381	0.0190821	0.0105635	0.0326263	0.00265109	0.000934072	0.00244086	0.000504179	0.00698713	9.39039e-05	0.00444251	0.00470409	0.00289839	0.00520372	0.00264429	0.0175284	0.0124641	0.00885031	0.00583401	0.0010531	0.00620059	0.0124254	0.0259442	0.0319134	0.00089469	0.00994417	0.0088518	0.00827971	0.00320361	0.00449044	0.0425929	0.00343742	0.0171593	0.0330448	0.0756442	0.00439938	0.0153866	0.00196569	0.00635252	0.0129722	0.00592638	0.0643418	0.0191839	0.000125927	0.0182516	0.00189472	0.00488955	0.00815337	0.00748867	0.00330911	0.0173978	0.0077795	0.0985137	0.0024909	0.00361694	0.024311	0.0185967	0.0302578	0.00892757	0.00108527	0.0198363	0.0129376	0.00264189	0.00697486	0.00359805	0.0237398	0.00922087	1.517305
945	1	-901.7348	-1032.123	130.3882	1.302159	0.7679555	0.0535897	0.00893145	0.0201777	0.0150686	0.0200269	0.00506062	0.0325813	0.0389367	0.0217143	0.0145221	0.0135919	0.0230947	0.00416368	0.0545504	0.0160379	0.00599051	0.00339671	0.0154985	0.00168057	0.00043902	0.0252972	0.00916157	0.0234703	0.00119997	0.00246085	0.0505014	0.0123656	0.00491088	0.00898147	0.00558051	0.0116518	0.00933047	0.00743127	0.0270072	4.71217e-05	0.022615	0.0185755	0.000196937	0.00110369	0.00909464	0.0111108	0.0228666	0.0473576	0.00238777	0.0183731	0.00364872	0.031565	0.00333761	0.0155584	0.00410367	0.00312071	0.027904	0.00213886	0.0268637	0.0190521	0.0432192	0.0670567	0.0483328	0.0249534	0.0047703	0.0257545	0.0159134	0.00492248	0.12152	0.0351731	0.0205715	0.179771	0.0226963	0.0723563	0.0374585	0.0428333	0.0380877	0.0972965	0.0585342	0.0240213	0.0842811	0.00598188	0.0887241	0.393905	0.947664	2.56971	0.0276959	0.00461591	0.0104281	0.00778766	0.0103502	0.0026154	0.0168385	0.020123	0.0112223	0.00750522	0.0070245	0.0119357	0.00215185	0.0281924	0.00828863	0.00309598	0.00175547	0.00800985	0.000868541	0.000226892	0.013074	0.00473483	0.0121298	0.000620161	0.0012718	0.0260998	0.00639071	0.00253801	0.00464175	0.00288409	0.00602182	0.00482212	0.00384059	0.0139577	2.43532e-05	0.0116878	0.00960008	0.00010178	0.000570402	0.00470024	0.00574223	0.0118178	0.0244751	0.00123404	0.00949551	0.00188571	0.0163133	0.00172493	0.00804082	0.00212084	0.00161283	0.0144212	0.00110539	0.0138835	0.00984641	0.0223363	0.0346559	0.0249791	0.0128963	0.00246536	0.0133103	0.00822427	0.00254401	0.0628033	0.018178	0.0106316	0.0929082	0.0117298	0.0373948	0.0193591	0.0221369	0.0196843	0.0502842	0.0302513	0.0124146	0.0435577	0.00309152	1.93493
946	0	-913.5509	-1044.163	130.6117	1.363228	0.7335531	0.0207463	0.00840351	0.000850483	0.0304387	0.00695475	0.00874077	0.0243036	0.0544434	0.0077251	0.00886537	0.0165548	0.0321618	0.0677141	0.0549899	0.00235693	0.00371976	0.00291693	0.000283475	0.0117764	0.00162442	0.00748761	0.00123146	0.00488508	0.0087706	0.0217182	0.0113988	0.0210076	0.0211467	0.0127951	0.00758253	0.00977865	0.0209423	0.0437276	0.017152	0.00814597	0.018089	0.00925502	0.0090194	0.00132447	0.0172793	0.0469558	0.012795	0.0151598	0.103306	0.168392	0.00741492	0.0257998	0.00713098	0.036884	0.0181146	0.00227781	0.0552396	0.00550945	0.00998428	0.0133751	0.00319344	0.00494234	0.0137421	0.0126218	0.00557734	0.0293232	0.00290916	0.126431	0.00685848	0.00177486	0.0305132	0.00604736	0.0534831	0.015047	0.00492944	0.0241515	0.020535	0.0435905	0.00404545	0.0290307	0.0294477	0.0155413	0.0813648	0.37894	0.936695	2.603	0.0125706	0.00509186	0.000515324	0.0184434	0.00421402	0.00529621	0.014726	0.0329883	0.00468079	0.0053717	0.0100309	0.0194875	0.0410293	0.0333195	0.00142811	0.00225387	0.00176743	0.000171763	0.00713558	0.000984266	0.00453689	0.000746165	0.00295997	0.00531428	0.0131595	0.00690676	0.0127289	0.0128132	0.00775279	0.00459441	0.00592508	0.0126894	0.0264954	0.0103928	0.0049358	0.0109605	0.0056078	0.00546504	0.000802521	0.0104699	0.0284515	0.00775278	0.00918563	0.0625952	0.102032	0.00449285	0.0156326	0.00432081	0.0223488	0.010976	0.00138017	0.0334708	0.00333829	0.00604968	0.00810425	0.00193497	0.00299466	0.0083266	0.00764778	0.00337942	0.0177675	0.00176272	0.076607	0.00415569	0.00107543	0.0184885	0.00366422	0.0324065	0.00911725	0.00298685	0.0146339	0.0124426	0.0264123	0.00245122	0.0175903	0.0178429	0.00941678	1.650383
947	1	-901.4627	-1031.183	129.7199	2.150747	0.4649547	0.0314394	0.0079164	0.0167498	0.00622707	0.031103	0.0012175	0.023805	0.0139112	0.0210735	0.000836852	0.0118038	0.00482776	0.00381843	0.0494887	0.00678906	0.0102938	0.00421765	0.0137371	0.0167959	0.0011817	0.0224222	0.0150654	0.0148144	0.00373189	0.00193872	0.0267544	0.0126936	0.0163577	0.0141206	0.00343062	0.0103276	0.0122988	0.0022839	0.0239379	0.00142571	0.0172699	0.0107117	0.000204014	0.000683647	0.0114854	0.0100258	0.0286013	0.0119233	0.00528316	0.0109373	0.00634867	0.0295398	0.00147473	0.00609939	0.00363729	0.0054427	0.0344349	0.000660906	0.0319657	0.0276447	0.043121	0.0547248	0.0428398	0.0100358	0.0186454	0.0654415	0.0220832	0.0086631	0.193918	0.0281302	0.0240151	0.117641	0.0201749	0.0517882	0.0394342	0.0379653	0.0275452	0.0828228	0.0518818	0.0212913	0.0747026	0.00459303	0.027091	0.228423	0.792993	2.95149	0.0179176	0.00451162	0.00954583	0.00354886	0.0177258	0.000693864	0.0135666	0.00792811	0.01201	0.000476929	0.00672708	0.00275138	0.00217615	0.028204	0.00386914	0.00586651	0.00240367	0.00782888	0.00957214	0.000673461	0.0127786	0.00858588	0.00844281	0.00212683	0.00110489	0.0152475	0.00723416	0.00932239	0.00804743	0.00195514	0.00588577	0.0070092	0.00130161	0.0136424	0.000812523	0.00984227	0.0061047	0.000116269	0.000389616	0.0065456	0.0057138	0.0163001	0.00679521	0.00301092	0.00623327	0.00361816	0.016835	0.000840458	0.00347609	0.00207292	0.00310184	0.0196247	0.000376656	0.0182175	0.0157549	0.024575	0.0311881	0.0244147	0.0057195	0.0106262	0.0372956	0.0125854	0.00493717	0.110515	0.0160316	0.0136864	0.0670445	0.0114978	0.0295145	0.0224738	0.0216367	0.0156982	0.0472014	0.0295678	0.0121341	0.0425736	0.0026176	1.75467
948	0	-907.9979	-1038.36	130.3625	1.700772	0.5879683	0.0224068	0.00188492	0.00251145	0.0185569	0.00841683	0.000317054	0.0182703	0.0460237	0.00710824	0.00232158	0.0146707	0.0285016	0.0452094	0.0518159	0.00726445	0.0080675	0.0014732	0.000375958	0.0104362	0.00195782	0.00304843	0.00298753	0.0018576	0.000949802	0.0221192	0.0216235	0.0110051	0.01874	0.00327956	0.00671958	0.0071262	0.0365773	0.0483283	0.00416365	0.00937177	0.0160303	0.00457431	0.00218428	0.000223196	0.0153128	0.0416119	0.0205729	0.0357672	0.0989541	0.149228	0.0053962	0.0248666	0.0141607	0.0308111	0.0264471	0.00718686	0.0809207	0.00715672	0.00657246	0.0422304	0.000827966	0.0082166	0.00873434	0.00951001	0.0090643	0.0237469	0.0027508	0.112042	0.00169862	0.00315382	0.0223044	0.00885669	0.0483352	0.0135434	0.00801668	0.0253624	0.0213069	0.0484933	0.00772711	0.0127979	0.0260963	0.0137726	0.0506363	0.305518	0.875054	2.76879	0.0143444	0.00120669	0.00160779	0.0118798	0.00538831	0.000202973	0.0116964	0.0294636	0.00455057	0.00148624	0.00939192	0.0182462	0.0289423	0.0331716	0.00465058	0.00516468	0.00094312	0.000240682	0.00668107	0.00125336	0.00195155	0.00191257	0.00118921	0.000608047	0.0141603	0.013843	0.0070453	0.011997	0.00209952	0.00430176	0.00456207	0.0234161	0.030939	0.0026655	0.00599965	0.0102623	0.00292839	0.00139834	0.000142887	0.00980298	0.0266392	0.0131704	0.0228975	0.0633487	0.095533	0.00345456	0.0159191	0.00906545	0.0197247	0.016931	0.00460091	0.051804	0.00458161	0.00420757	0.0270352	0.00053005	0.00526012	0.00559157	0.00608815	0.00580281	0.0152024	0.00176101	0.0717274	0.00108743	0.00201902	0.0142789	0.0056699	0.0309434	0.00867025	0.00513214	0.0162366	0.0136403	0.0310446	0.00494676	0.00819296	0.0167064	0.00881696	1.562054
949	1	-895.5128	-1025.552	130.039	1.455606	0.6869992	0.0335501	0.00517507	0.00745588	0.00272482	0.0181273	0.000561331	0.0310756	0.0181528	0.0379587	0.000191492	0.0200179	0.0244609	0.0024372	0.0646038	0.00849261	0.02063	0.00604496	0.000987658	0.00658816	0.00154262	0.0292705	0.0321674	0.0244847	0.00471727	0.00295976	0.0349258	0.011244	0.0031295	0.0138282	0.00887244	0.0068239	0.0177436	0.0600373	0.00297531	0.0126655	0.0411925	0.0170191	0.000860825	0.00352525	0.010375	0.00861014	0.0253786	0.015565	0.0085305	0.0123948	0.00793692	0.0113977	0.00175019	0.00737625	0.000998509	0.0334505	0.0477281	0.0274301	0.0116571	0.0153681	0.0110263	0.0433373	0.0513146	0.0205468	0.0381292	0.0281969	0.0337423	0.00944235	0.269767	0.0476708	0.00317151	0.153571	0.0246753	0.0826773	0.0745801	0.081013	0.0313696	0.0688811	0.0304922	0.0216135	0.0975187	0.0227447	0.0714137	0.357331	0.919954	2.6513	0.0157464	0.00242887	0.00349934	0.00127887	0.00850786	0.000263455	0.014585	0.00851983	0.0178155	8.98747e-05	0.00939521	0.0114805	0.00114388	0.0303211	0.00398592	0.00968248	0.00283714	0.000463548	0.00309209	0.000724014	0.0137378	0.0150974	0.0114916	0.002214	0.00138914	0.0163921	0.00527725	0.0014688	0.00649015	0.00416419	0.00320273	0.00832776	0.0281779	0.00139643	0.00594445	0.0193333	0.00798775	0.00040402	0.00165454	0.00486942	0.00404108	0.0119112	0.00730529	0.00400371	0.00581739	0.00372511	0.00534938	0.000821433	0.00346197	0.00046864	0.0156997	0.0224007	0.0128741	0.00547116	0.00721289	0.00517509	0.0203399	0.024084	0.00964344	0.0178956	0.0132339	0.0158366	0.00443167	0.126612	0.0223738	0.00148852	0.0720772	0.0115811	0.0388038	0.0350034	0.0380227	0.014723	0.0323287	0.0143112	0.0101441	0.0457694	0.010675	2.130651
950	0	-906.4107	-1037.036	130.6255	1.058237	0.9449675	0.00906491	0.00257409	0.00646275	0.0234334	0.0246423	0.000534839	0.0237039	0.053028	0.000660916	0.00531316	0.0146162	0.0377699	0.048644	0.0327134	0.00237055	0.0103247	0.00394471	0.0032078	0.0058142	0.0044466	0.00496773	0.00407985	0.00287254	0.00337298	0.0301636	0.0143321	0.00956872	0.0015172	0.00156381	0.00707783	0.0082032	0.0194383	0.0363018	0.0203041	0.0210161	0.00990114	0.00177529	0.0152595	0.00262039	0.0209115	0.0568262	0.0182498	0.0509224	0.135134	0.203789	0.0157138	0.0462922	0.047772	0.0221478	0.0275477	0.0233352	0.0597934	0.0296363	0.0196861	0.0576708	0.00812351	0.0146732	0.0119278	0.00688811	0.0123784	0.0324294	0.00799102	0.155965	0.010893	0.00271672	0.0304595	0.0176577	0.0660992	0.0214154	0.0141427	0.0500087	0.0207941	0.0261475	0.00148824	0.0220732	0.0253973	0.0188082	0.125847	0.459562	0.990247	2.42434	0.00466899	0.00132582	0.00332872	0.0120697	0.0126923	0.000275476	0.012209	0.0273127	0.000340413	0.00273661	0.00752824	0.0194539	0.0250547	0.0168495	0.00122098	0.00531784	0.00203177	0.00165222	0.00299468	0.00229027	0.00255869	0.00210138	0.00147954	0.00173729	0.0155361	0.00738193	0.00492849	0.000781454	0.000805458	0.00364552	0.00422516	0.0100119	0.0186977	0.0104579	0.0108246	0.00509971	0.000914385	0.00785961	0.00134967	0.0107707	0.029269	0.0093998	0.0262282	0.0696025	0.104964	0.00809358	0.0238434	0.0246056	0.0114075	0.0141888	0.0120191	0.0307973	0.0152645	0.0101396	0.0297041	0.00418411	0.00755759	0.00614358	0.00354781	0.00637567	0.0167032	0.00411587	0.0803316	0.00561056	0.00139928	0.0156885	0.00909481	0.0340452	0.0110303	0.00728437	0.0257576	0.0107103	0.0134676	0.000766537	0.0113691	0.0130812	0.00968738	1.941512
951	1	-903.7259	-1033.732	130.0062	2.035352	0.4913155	0.0225626	0.000861863	0.0111573	0.0042047	0.0131836	0.000279493	0.0276221	0.0141662	0.00885805	0.000482632	0.0207901	0.0272688	0.00175466	0.0465113	0.0144276	0.0148525	0.00435206	0.00533541	0.00237297	0.00831163	0.00368706	0.0132722	0.0166573	0.00121961	0.0010014	0.0113139	0.00511259	0.00398772	0.0039093	0.00320441	0.0125123	0.033497	0.0253791	0.000153987	0.00856327	0.0296564	0.0157676	0.00632916	0.00751122	0.00471389	0.0151347	0.0317417	0.00303561	0.00173026	0.0155165	0.00571417	0.0063334	0.00139584	0.00935287	0.00297012	0.0259519	0.0127439	0.0196962	0.0116555	0.0183448	0.0238021	0.0436063	0.0310953	0.0305533	0.0232028	0.0203003	0.0201595	0.00329628	0.0664971	0.0427725	0.00328791	0.181318	0.019596	0.0380089	0.0536938	0.0583251	0.0301576	0.110792	0.0362851	0.013339	0.0702083	0.0253459	0.0317896	0.246209	0.813845	2.90816	0.0142462	0.000544186	0.00704483	0.00265487	0.00832424	0.000176474	0.0174408	0.00894463	0.00559303	0.000304737	0.013127	0.0172177	0.0011079	0.0293676	0.00910967	0.00937798	0.00274792	0.00336881	0.00149831	0.00524802	0.00232803	0.00838017	0.0105175	0.000770069	0.000632293	0.0071437	0.00322813	0.00251787	0.00246836	0.00202328	0.00790033	0.0211502	0.0160245	9.72284e-05	0.00540691	0.0187253	0.00995576	0.00399628	0.00474264	0.00297638	0.00955613	0.0200419	0.0019167	0.0010925	0.00979723	0.00360796	0.00399895	0.000881341	0.00590546	0.00187535	0.0163862	0.00804658	0.0124363	0.00735934	0.011583	0.0150288	0.0275333	0.0196338	0.0192916	0.0146504	0.0128177	0.0127289	0.0020813	0.0419867	0.0270068	0.00207601	0.114485	0.012373	0.0239991	0.0339026	0.0368269	0.0190417	0.0699547	0.0229106	0.00842231	0.04433	0.0160035	1.583765
952	0	-900.6658	-1031.445	130.7795	1.094311	0.9138171	0.0107115	0.000934064	0.00198697	0.0184225	0.031559	0.000373953	0.0116229	0.0614463	0.000847056	0.00323435	0.00368462	0.0294377	0.0249335	0.0305176	0.00922229	0.00139961	0.00367993	0.00237819	0.00357417	0.00868778	0.00463428	0.00821742	0.00367558	0.0249208	0.0281389	0.0151568	0.00892645	0.0126685	0.00927275	0.00899842	0.000956164	0.0181335	0.0271501	0.00376356	0.0255731	0.0108994	0.000724806	0.0142353	0.000381536	0.0255448	0.0689649	0.0246245	0.018515	0.05557	0.202607	0.00857397	0.118848	0.0195961	0.00939166	0.00146931	0.00758312	0.124513	0.0165847	0.0187176	0.0190137	0.0118845	0.0124763	0.0172925	0.00750861	0.0100544	0.0075467	0.0113063	0.145496	0.00148278	0.00472832	0.0219042	0.0172398	0.0490372	0.0420034	0.0137644	0.0230013	0.0395104	0.0306359	0.0113938	0.0229583	0.0135835	0.0115005	0.119453	0.449221	0.984111	2.44721	0.00611559	0.000533291	0.00113444	0.0105181	0.0180182	0.000213504	0.00663595	0.0350819	0.000483615	0.00184661	0.00210369	0.0168071	0.0142355	0.0174236	0.00526534	0.000799088	0.00210101	0.00135779	0.00204063	0.00496017	0.00264588	0.00469163	0.00209852	0.0142282	0.0160655	0.00865356	0.00509644	0.00723292	0.00529415	0.00513753	0.000545909	0.0103531	0.015501	0.00214876	0.0146006	0.00622286	0.000413818	0.00812744	0.000217833	0.0145845	0.0393746	0.014059	0.0105709	0.0317269	0.115676	0.00489519	0.0678548	0.0111881	0.00536204	0.000838882	0.00432948	0.0710889	0.00946879	0.0106866	0.0108556	0.00678529	0.00712319	0.00987295	0.00428694	0.00574045	0.00430868	0.00645518	0.083069	0.000846573	0.00269957	0.0125059	0.00984282	0.0279971	0.0239813	0.0078586	0.0131323	0.0225579	0.0174911	0.00650512	0.0131077	0.00775533	0.00656607	1.751508
953	1	-900.8718	-1031.639	130.7669	1.260461	0.7933606	0.0237723	0.00935919	0.0128884	0.0168178	0.00357101	0.0020842	0.0225586	0.00537813	0.00405121	0.000611413	0.0210791	0.0291937	0.0117546	0.038937	0.00369749	0.0074	0.00381594	0.00378499	0.0108638	0.00261348	0.00348942	0.0244407	0.0220319	0.00163761	0.0045639	0.0413192	0.00547349	0.00561954	0.00131909	0.0116198	0.00252148	0.0116007	0.0343283	0.000345643	0.0331361	0.0120732	0.0110061	0.010556	0.00324334	0.00348365	0.00261684	0.0732363	0.00179104	0.00246917	0.0117579	0.00848593	0.0156737	0.000260911	0.0100131	0.00822715	0.0277838	0.00500992	0.0277114	0.00135734	0.00300303	0.0192537	0.0189954	0.0294268	0.0134218	0.0370248	0.0265829	0.03251	0.00408802	0.180672	0.0436595	0.00245774	0.086157	0.0206453	0.040692	0.0365244	0.0431988	0.0336935	0.118613	0.0452566	0.0119845	0.0601857	0.0154711	0.0941452	0.404447	0.955098	2.54631	0.0148767	0.00585699	0.00806558	0.0105246	0.00223474	0.00130429	0.0141172	0.00336564	0.00253525	0.000382622	0.0131913	0.0182694	0.00735603	0.0243668	0.00231389	0.00463093	0.00238802	0.00236865	0.00679856	0.00163552	0.00218368	0.015295	0.0137876	0.00102482	0.00285609	0.0258576	0.00342532	0.00351671	0.000825485	0.00727166	0.00157795	0.00725973	0.0214827	0.000216303	0.0207366	0.00755541	0.00688761	0.00660595	0.00202968	0.00218007	0.00163762	0.0458313	0.00112083	0.00154521	0.00735813	0.0053105	0.00980864	0.000163278	0.0062662	0.00514856	0.0173871	0.00313521	0.0173418	0.000849426	0.0018793	0.012049	0.0118873	0.0184153	0.00839934	0.0231702	0.0166356	0.0203448	0.00255829	0.113064	0.0273222	0.00153806	0.0539171	0.0129199	0.0254651	0.022857	0.0270338	0.0210854	0.0742278	0.0283216	0.0074999	0.0376642	0.0096818	1.597953
954	0	-904.2972	-1034.663	130.3661	1.507708	0.6632585	0.0321122	0.00175688	0.000151753	0.00633633	0.0160478	0.00936085	0.00747553	0.0822256	0.000212213	0.00919496	0.00614719	0.0309194	0.0179513	0.01317	0.0133719	0.00134061	0.00166702	0.00928925	0.00375407	0.00912505	0.0049632	0.0132806	0.000376285	0.0261751	0.0320783	0.0158118	0.0142459	0.0114594	0.00282081	0.00648493	0.00175108	0.00620612	0.0348089	0.0109974	0.0268602	0.00913078	0.00116233	0.00481984	0.000634867	0.0268305	0.0711977	0.00379003	0.0250207	0.121639	0.170384	0.0140858	0.0532015	0.0432217	0.00840274	0.00606	0.00796479	0.0851507	0.00665218	0.0225945	0.0327611	0.00257693	0.0103916	0.0312799	0.00682639	0.0177686	0.0142173	0.0187556	0.152781	0.00265391	0.00740227	0.025477	0.0150917	0.0515053	0.0279526	0.0144572	0.0216339	0.0237882	0.0210596	0.0175365	0.0257401	0.0385502	0.00942689	0.0663643	0.345666	0.910453	2.67752	0.018334	0.00100307	8.66412e-05	0.00361764	0.0091623	0.00534445	0.00426806	0.0469456	0.00012116	0.00524974	0.00350966	0.017653	0.010249	0.00751924	0.00763453	0.000765404	0.00095176	0.00530357	0.00214334	0.00520983	0.00283367	0.00758239	0.000214835	0.0149443	0.0183147	0.00902751	0.00813349	0.00654258	0.0016105	0.00370248	0.000999753	0.0035433	0.0198737	0.00627883	0.0153355	0.0052131	0.000663615	0.00275182	0.000362469	0.0153185	0.0406494	0.00216387	0.0142852	0.0694481	0.0972786	0.00804208	0.0303747	0.0246769	0.00479743	0.00345987	0.00454739	0.0486156	0.00379797	0.0129	0.0187045	0.00147127	0.00593296	0.0178588	0.00389743	0.0101448	0.00811717	0.0107083	0.0872284	0.00151521	0.00422623	0.0145458	0.0086164	0.0294062	0.0159591	0.00825413	0.0123516	0.0135815	0.0120237	0.0100122	0.014696	0.0220097	0.00538216	1.751508
