Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
6010	-911.2084	-1042.119	130.9108	1.447817	0.6906951	0.0288571	0.00973161	0.00133978	0.0176978	0.00368972	0.00174811	0.0267652	0.0371594	0.00828764	0.00892112	0.00119039	0.0258827	0.0293968	0.00235559	0.0174286	0.00618329	0.00491121	0.0106385	0.00438609	0.00317326	0.0145414	0.00305317	0.00502886	0.00346874	0.00603796	0.0113763	0.00473871	0.00150701	0.000577226	0.00151701	0.0106076	0.00160141	0.007405	0.0342281	0.0130712	0.0104941	0.00524364	0.00337046	0.000399945	0.0183134	0.00631803	0.0416831	0.0135355	0.0202802	0.00572857	0.0132375	0.0168289	0.0175011	0.00926553	0.0122505	0.0112995	0.000367155	0.0045141	0.0105358	0.00116502	0.00299131	0.0406921	0.021718	0.00740964	0.0012416	0.0255209	0.0238123	0.0150465	0.1045	0.0520824	0.0106182	0.0823381	0.0238003	0.0410639	0.0322162	0.0190036	0.0155605	0.0277513	0.0216572	0.0378818	0.0546154	0.0142684	0.0722019	0.359107	0.921371	2.64732	0.0227826	0.0076831	0.00105775	0.0139724	0.00291303	0.00138013	0.0211311	0.0293373	0.00654308	0.00704322	0.000939811	0.0204344	0.0232087	0.00185974	0.0137599	0.0048817	0.0038774	0.0083991	0.00346282	0.00250529	0.0114804	0.00241048	0.00397028	0.00273857	0.00476696	0.00898159	0.00374121	0.00118979	0.00045572	0.00119768	0.00837471	0.00126431	0.00584624	0.0270231	0.0103197	0.00828512	0.00413985	0.00266098	0.000315756	0.0144584	0.00498808	0.0329088	0.0106862	0.0160112	0.0045227	0.010451	0.0132864	0.0138171	0.00731513	0.00967179	0.00892092	0.000289868	0.00356388	0.008318	0.000919784	0.00236163	0.0321264	0.0171464	0.0058499	0.000980244	0.0201487	0.0187998	0.0118792	0.0825029	0.041119	0.00838302	0.0650059	0.0187903	0.0324199	0.0254347	0.0150034	0.012285	0.0219096	0.0170984	0.0299076	0.0431188	0.0112649	1.266626
6020	-900.7967	-1031.29	130.4929	1.648547	0.6065946	0.0163195	0.00532802	0.0103723	0.00451566	0.00181807	0.00312804	0.0521743	0.0393422	0.00614825	0.0042036	0.00103154	0.0261196	0.0280014	0.0211038	0.0175881	0.00401692	0.00577157	0.00632048	0.0155596	0.00151257	0.0151291	0.0152622	0.0209099	0.0186158	0.0133554	0.0139333	0.0104778	0.00084697	0.000489857	0.00247387	0.0107047	0.00721638	0.0436758	0.0363015	0.0145041	0.00948255	0.00508381	0.00606063	0.000844448	0.00666114	0.00637585	0.0184998	0.0065476	0.00970117	0.000308812	0.00952474	0.0169829	0.0114741	0.0143911	0.0186566	0.00284737	0.000225703	0.00455541	0.00986428	0.00276965	0.00252473	0.0207354	0.00498115	0.0173088	0.0153246	0.0413384	0.00550942	0.0152609	0.123321	0.0872292	0.0107153	0.112663	0.00721999	0.0414398	0.0112727	0.0456795	0.0518325	0.0499364	0.0375669	0.0459512	0.0546679	0.0261995	0.054471	0.315918	0.884646	2.74496	0.0109984	0.00359078	0.0069903	0.00304329	0.00122527	0.00210811	0.0351625	0.0265144	0.00414356	0.00283298	0.000695199	0.0176031	0.0188713	0.0142227	0.0118534	0.00270717	0.0038897	0.00425963	0.0104862	0.00101938	0.0101962	0.0102858	0.014092	0.012546	0.00900073	0.00939021	0.00706144	0.000570808	0.000330135	0.00166725	0.00721435	0.00486342	0.029435	0.0244651	0.00977491	0.00639068	0.00342619	0.00408451	0.000569109	0.00448922	0.00429695	0.0124678	0.0044127	0.00653802	0.000208121	0.00641912	0.0114455	0.00773287	0.00969874	0.0125735	0.00191896	0.00015211	0.00307008	0.00664795	0.00186658	0.00170152	0.0139745	0.00335701	0.0116651	0.0103279	0.0278597	0.00371303	0.010285	0.0831113	0.0587874	0.00722151	0.075928	0.00486585	0.027928	0.00759714	0.0307853	0.0349321	0.0336542	0.0253179	0.0309684	0.036843	0.017657	1.483808
6030	-904.9283	-1034.768	129.84	2.122374	0.4711705	0.0116791	0.00277064	0.0127626	0.00117173	0.0137608	0.00748085	0.0236234	0.0569001	0.00686026	0.00397173	0.00757956	0.0219629	0.0177492	0.045302	0.017055	0.00448211	0.00643995	0.0130429	0.0103843	4.43144e-05	0.0172876	0.00226726	0.0297485	0.0207717	0.027314	0.0178437	0.0182745	0.00320767	0.000294906	0.00439734	0.00773531	0.0141867	0.0208031	0.0229909	0.0137722	0.0416602	0.00597727	0.00367029	0.00427006	0.0173535	0.00711421	0.0285086	0.0166306	0.00588153	0.000609208	0.0171233	0.0159439	0.028809	0.0146564	0.00673146	0.00439219	0.0021917	0.0255167	0.0170584	0.00228976	0.00331701	0.0231367	0.0147616	0.00850979	0.0065382	0.0158519	0.00437586	0.0162099	0.180282	0.0973309	0.00270654	0.109931	0.0141754	0.0462387	0.0420334	0.0212227	0.0457161	0.0421892	0.0608472	0.0512726	0.0609988	0.0229617	0.028177	0.232679	0.798102	2.94104	0.00702329	0.00166614	0.00767485	0.000704627	0.00827511	0.00449864	0.014206	0.0342171	0.00412544	0.00238842	0.00455799	0.0132075	0.0106736	0.0272425	0.0102561	0.00269533	0.00387269	0.00784341	0.00624461	2.66486e-05	0.010396	0.00136343	0.0178894	0.0124911	0.0164253	0.0107304	0.0109895	0.00192894	0.000177343	0.00264436	0.00465166	0.0085312	0.01251	0.0138257	0.00828199	0.0250525	0.00359445	0.00220714	0.00256782	0.0104356	0.00427816	0.0171438	0.0100009	0.00353688	0.00036635	0.0102971	0.00958792	0.0173244	0.0088137	0.00404799	0.00264126	0.00131798	0.0153445	0.0102582	0.00137696	0.00199469	0.0139134	0.00887693	0.0051174	0.00393177	0.0095326	0.00263144	0.00974786	0.108413	0.0585303	0.00162759	0.0661077	0.00852442	0.0278058	0.025277	0.0127623	0.0274915	0.0253707	0.0365907	0.030833	0.0366818	0.0138081	1.662915
6040	-911.0131	-1041.447	130.4341	1.404599	0.7119472	0.0457166	0.00405858	0.0223946	0.00858776	0.0152355	0.0145752	0.0471757	0.0603367	0.00547793	0.00273258	0.00803733	0.0234868	0.0291663	0.0238186	0.00307861	0.00140022	0.00666301	0.00870799	0.0110114	2.37979e-05	0.0151419	0.0168202	0.0209929	0.0220262	0.0420486	0.00961842	0.0175562	0.0034014	0.000376515	0.00466292	0.0224561	0.0234613	0.0143061	0.0358408	0.00554989	0.0441764	0.00286844	0.00389196	0.00747814	0.0300121	0.0123017	0.0546106	0.0176351	0.014908	0.00639023	0.01322	0.00689837	0.0246991	0.0160634	0.0052561	0.00465747	0.00255928	0.0339207	0.0226437	0.00101456	0.00483818	0.0132845	0.0161563	0.0346612	0.00761966	0.0488113	0.00599832	0.0139538	0.110988	0.0852228	0.00736732	0.0910814	0.0619992	0.041363	0.0445721	0.0552326	0.0383685	0.0349688	0.0536876	0.0316873	0.047328	0.0162841	0.0767418	0.369113	0.929216	2.62493	0.0255883	0.00227165	0.0125346	0.0048067	0.00852756	0.00815797	0.0264049	0.0337714	0.00306608	0.00152947	0.00449862	0.0131459	0.0163248	0.0133316	0.00172314	0.000783727	0.00372939	0.00487399	0.00616326	1.332e-05	0.00847515	0.00941453	0.01175	0.0123284	0.0235353	0.00538357	0.00982648	0.00190381	0.000210741	0.00260991	0.012569	0.0131316	0.00800733	0.0200606	0.00310636	0.0247262	0.00160551	0.00217839	0.00418563	0.0167982	0.00688546	0.0305663	0.00987062	0.00834424	0.00357671	0.00739945	0.00386112	0.0138245	0.00899095	0.00294192	0.00260685	0.00143246	0.0189859	0.012674	0.000567866	0.002708	0.00743554	0.0090429	0.0194004	0.00426484	0.0273204	0.00335735	0.00781015	0.0621215	0.0477004	0.0041236	0.0509796	0.0347019	0.0231515	0.0249477	0.0309145	0.0214754	0.0195726	0.0300497	0.0177359	0.0264902	0.00911445	1.786624
6050	-907.127	-1038.202	131.0751	0.9965083	1.003504	0.023341	0.0108705	0.0084196	0.00280691	0.00657818	0.0140769	0.0103455	0.0366014	0.00383985	0.0150531	0.00122734	0.0166671	0.0254801	0.0108155	0.0100719	0.000688859	0.00498349	0.00762969	0.00447371	0.000232551	0.00316679	0.0110317	0.0183934	0.0189257	0.0283065	0.0291357	0.0155949	0.00191539	0.00127279	0.0102716	0.00455494	0.00893855	0.0133779	0.0075452	0.0114007	0.0387061	0.000798592	0.0158446	0.00357474	0.00229448	0.00988973	0.0539793	0.0241254	0.0065519	0.0134916	0.00720341	0.0093879	0.0240617	0.0142044	0.00509145	0.00496087	0.00224236	0.022891	0.0198398	0.00241156	0.00787478	0.015146	0.00493307	0.0156841	0.0116055	0.0313486	0.00511736	0.00864481	0.16967	0.0444743	0.00645504	0.170792	0.0443422	0.0454358	0.0176362	0.0407606	0.034687	0.041443	0.0295636	0.0322411	0.0738908	0.022345	0.137652	0.477803	1.00058	2.38397	0.0150231	0.00699663	0.00541915	0.00180662	0.00423395	0.0090604	0.00665872	0.0235579	0.00247146	0.00968868	0.000789959	0.0107275	0.0163999	0.00696121	0.00648264	0.000443374	0.00320755	0.00491073	0.00287943	0.000149678	0.00203826	0.0071004	0.0118386	0.0121812	0.0182191	0.0187528	0.0100374	0.00123281	0.000819215	0.00661118	0.00293172	0.00575316	0.00861048	0.00485635	0.00733787	0.0249126	0.000514002	0.0101981	0.00230083	0.00147681	0.00636537	0.0347429	0.0155279	0.00421703	0.00868364	0.00463636	0.00604238	0.0154869	0.00914244	0.00327704	0.00319299	0.00144326	0.0147334	0.0127696	0.00155217	0.00506848	0.00974849	0.0031751	0.0100949	0.0074697	0.020177	0.00329371	0.0055641	0.109205	0.0286252	0.00415469	0.109928	0.0285402	0.0292441	0.0113512	0.0262349	0.0223257	0.0266742	0.0190281	0.0207515	0.0475587	0.014382	1.553676
6060	-904.7827	-1035.403	130.6201	1.270803	0.786904	0.0268386	0.0134273	0.00838808	0.0278583	0.00546911	0.00419822	0.00566302	0.0245257	0.00669179	0.0112019	0.00151601	0.0332105	0.0192946	0.0304769	0.0100088	0.00038401	0.00591705	0.00942421	0.00528861	0.000764847	0.0211987	0.0129897	0.0146757	0.0345469	0.0364678	0.0359885	0.00788474	0.0023659	0.0027844	0.00624645	0.00414681	0.00338956	0.0250869	0.0157883	0.0109793	0.04823	0.00345637	0.00673793	0.00256082	0.0016756	0.00368486	0.0672455	0.0541239	0.0222422	0.00818527	0.00397433	0.00640192	0.0305948	0.00874514	0.006494	0.00396742	0.00407849	0.00448865	0.0374686	0.00288624	0.00741513	0.0317309	0.00861695	0.0100355	0.00845994	0.0387218	0.020048	0.0269383	0.0841952	0.0991152	0.00607913	0.210963	0.039828	0.0257702	0.0188026	0.0503476	0.0415697	0.0392551	0.0360425	0.0472575	0.0432809	0.0276005	0.0927691	0.401808	0.953259	2.55216	0.0154743	0.00774172	0.0048363	0.0160622	0.00315331	0.00242056	0.00326512	0.0141407	0.00385827	0.00645865	0.000874084	0.0191481	0.0111246	0.017572	0.00577075	0.000221407	0.00341158	0.00543369	0.00304924	0.000440986	0.0122225	0.00748944	0.00846151	0.0199186	0.0210262	0.0207498	0.00454608	0.0013641	0.00160539	0.0036015	0.00239091	0.00195431	0.0144643	0.00910303	0.00633033	0.0278079	0.00199283	0.00388487	0.00147649	0.000966094	0.00212457	0.0387716	0.0312061	0.0128241	0.00471936	0.00229147	0.00369114	0.01764	0.00504216	0.00374423	0.00228748	0.00235152	0.00258801	0.0216032	0.00166411	0.00427532	0.018295	0.00496825	0.00578614	0.00487773	0.0223258	0.011559	0.0155317	0.0485442	0.0571466	0.00350503	0.121634	0.0229635	0.0148583	0.010841	0.0290288	0.0239677	0.0226332	0.0207809	0.0272471	0.0249543	0.0159136	1.734403
6070	-906.1929	-1036.037	129.844	0.9809295	1.019441	0.044993	0.0200033	0.0134806	0.0246119	0.00808789	0.00668332	0.0784313	0.0552847	0.00811012	0.00268576	0.0221084	0.0263061	0.112258	0.0368792	0.0115184	0.000769088	0.00661871	0.014847	0.00386539	0.000800794	0.00375537	0.0204641	0.0142846	0.001814	0.0672898	0.0520665	0.00181724	0.00518959	0.00274804	0.026692	0.0128351	0.00689923	0.0334959	0.0169578	0.0326626	0.0764838	0.0155561	0.00366775	0.00546547	0.0143279	0.00578953	0.083505	0.0852672	0.0452543	0.0193826	0.0091512	0.00636245	0.0481993	0.0143796	0.00643223	0.00559031	0.00572224	0.0263414	0.0193611	0.0201414	0.0194966	0.0594668	0.0155092	0.01581	0.0126053	0.0600748	0.0315838	0.0136889	0.132642	0.132168	0.00476739	0.332353	0.0627453	0.0541676	0.0529042	0.0390683	0.021906	0.0618428	0.138467	0.0553746	0.149459	0.0205667	0.140817	0.482518	1.00315	2.37352	0.0160668	0.00714313	0.00481387	0.00878882	0.00288816	0.00238659	0.0280075	0.019742	0.0028961	0.000959074	0.00789482	0.00939382	0.0400869	0.0131694	0.00411318	0.000274638	0.00236352	0.0053018	0.00138032	0.000285961	0.00134103	0.00730765	0.00510096	0.000647773	0.024029	0.0185928	0.000648931	0.00185319	0.000981314	0.0095316	0.00458336	0.00246369	0.0119613	0.00605557	0.0116637	0.0273121	0.00555502	0.00130974	0.0019517	0.00511644	0.00206742	0.0298193	0.0304486	0.0161601	0.00692147	0.00326786	0.00227201	0.0172118	0.00513491	0.00229693	0.00199628	0.00204339	0.00940641	0.00691378	0.00719242	0.00696218	0.0212354	0.00553827	0.0056457	0.0045013	0.0214525	0.0112785	0.00488827	0.0473659	0.0471969	0.00170242	0.118682	0.0224061	0.0193431	0.0188919	0.0139512	0.00782255	0.0220839	0.0494462	0.0197741	0.0533714	0.00734431	2.800364
6080	-904.8774	-1035.099	130.2211	2.157492	0.4635012	0.0202586	0.0043301	0.00358971	0.00340912	0.00870181	0.00664947	0.0353145	0.0231405	0.00385905	0.00482814	0.00612193	0.0258909	0.0314672	0.027361	0.00372713	0.000323208	0.00651644	0.00673797	0.00518412	0.000129201	0.00266162	0.0136768	0.0110915	4.54533e-05	0.0302979	0.00749582	0.0127688	0.000322047	0.00186915	0.0046297	0.00576569	0.000509829	0.0509211	0.00434548	0.0114965	0.0115663	0.0177423	0.00178687	0.00647844	0.00629674	0.00260679	0.0229025	0.0126593	0.0201924	0.00226047	0.00277057	0.00181659	0.013245	0.029288	0.00239908	0.00342316	0.0025765	0.0106574	0.00952424	0.00716661	0.00877856	0.0329144	0.0037365	0.00789395	0.0064761	0.0188754	0.0318796	0.00505475	0.0731493	0.0595102	0.00641043	0.149645	0.0282517	0.0264155	0.0238207	0.0162537	0.031913	0.0129397	0.039731	0.0538674	0.026622	0.00978981	0.0268391	0.227422	0.79178	2.95396	0.0162494	0.00347318	0.00287931	0.00273446	0.00697973	0.00533354	0.0283258	0.018561	0.00309534	0.00387266	0.00491041	0.0207671	0.0252399	0.0219463	0.00298954	0.000259245	0.00522684	0.00540454	0.00415819	0.000103632	0.00213489	0.0109702	0.00889648	3.64581e-05	0.024302	0.0060124	0.0102419	0.000258315	0.00149925	0.00371349	0.00462467	0.000408934	0.0408438	0.00348552	0.00922135	0.00927738	0.0142311	0.00143325	0.00519636	0.00505063	0.00209091	0.0183701	0.010154	0.0161964	0.00181313	0.00222227	0.00145709	0.0106238	0.023492	0.0019243	0.00274572	0.00206661	0.00854835	0.0076394	0.00574835	0.00704129	0.0264007	0.00299705	0.00633175	0.00519449	0.01514	0.0255707	0.00405442	0.0586731	0.0477332	0.00514182	0.120031	0.0226607	0.0211879	0.0191066	0.0130371	0.0255975	0.010379	0.0318683	0.0432071	0.0213536	0.00785242	1.246726
6090	-904.8667	-1035.107	130.2402	1.96382	0.5092116	0.0129204	0.0116162	0.0193608	0.00240609	0.00541245	0.00297027	0.0167164	0.035964	0.0132035	0.00461736	0.0160609	0.0121884	0.0311826	0.0317768	0.0112104	0.00202908	0.00776083	0.00309381	0.0003462	0.00114183	0.00597146	0.00925108	0.0303226	0.00025913	0.010757	0.0154943	0.00987667	0.000361626	0.00315441	0.0066203	0.00943387	0.000592111	0.0709817	0.0211268	0.0179295	0.0131233	0.0236103	0.0141524	0.00716644	0.00387498	0.00276409	0.0100646	0.0241544	0.0371394	0.00439121	0.0013917	0.00674369	0.0209097	0.00598064	0.000510448	0.00644945	0.00361149	0.0171411	0.00627899	0.00106526	0.0101953	0.0299274	0.0176102	0.0400531	0.0134069	0.0238013	0.0099664	0.0119451	0.0849551	0.0533979	0.00368523	0.110623	0.0129147	0.0584067	0.0276651	0.018877	0.0547305	0.0273277	0.0404517	0.0260807	0.0694163	0.0112366	0.0351075	0.257887	0.826857	2.88015	0.00909049	0.00817287	0.0136218	0.00169287	0.00380808	0.00208981	0.0117613	0.0253034	0.00928967	0.00324867	0.0113001	0.00857547	0.0219394	0.0223575	0.00788737	0.00142761	0.00546034	0.00217673	0.000243578	0.000803362	0.00420138	0.00650885	0.0213343	0.000182318	0.00756834	0.0109014	0.006949	0.000254432	0.00221937	0.00465789	0.00663745	0.000416596	0.0499411	0.0148643	0.0126148	0.00923328	0.0166116	0.00995727	0.00504214	0.00272635	0.00194475	0.0070812	0.0169945	0.0261304	0.00308955	0.000979168	0.00474471	0.0147116	0.00420784	0.00035914	0.00453768	0.00254096	0.0120601	0.00441776	0.000749493	0.00717321	0.0210562	0.0123901	0.0281804	0.00943279	0.016746	0.00701213	0.0084043	0.0597724	0.0375695	0.00259284	0.0778321	0.00908649	0.0410936	0.0194646	0.0132814	0.0385071	0.0192271	0.0284609	0.0183498	0.0488397	0.0079058	1.421309
6100	-907.9328	-1039.111	131.1778	1.222894	0.8177322	0.0199312	0.0147959	0.00622638	0.00717974	0.0044865	0.00391866	0.0227612	0.0285091	0.0120516	0.00516965	0.00625567	0.0196524	0.0442926	0.0151397	0.0102324	0.0005345	0.00708378	0.00468676	0.00461259	0.00104221	0.000724161	0.00288944	0.0164584	0.000811731	0.0108076	0.011217	0.00800681	0.000969933	0.0027338	0.00328987	0.00861087	0.00104039	0.0647893	0.0186744	0.00382376	0.00703949	0.000829503	0.00854992	0.00314156	0.00481513	0.00116342	0.0277809	0.0220138	0.0157217	0.00127031	0.00400184	0.00615538	0.0286569	0.00748121	0.000323158	0.0194821	0.0076331	0.0282453	0.00817079	0.00305276	0.00697086	0.021589	0.0163548	0.0365589	0.0097145	0.0172291	0.0151202	0.0118516	0.0775437	0.0503315	0.00352647	0.0897933	0.0234864	0.0467918	0.0233702	0.0223371	0.0298384	0.00285192	0.0466507	0.0238055	0.0376647	0.0122901	0.099326	0.414176	0.96175	2.52475	0.0162755	0.0120821	0.00508438	0.00586288	0.00366362	0.00319993	0.0185865	0.0232802	0.00984121	0.00422147	0.0051083	0.0160479	0.0361688	0.0123629	0.00835565	0.000436466	0.00578453	0.00382714	0.00376658	0.000851059	0.00059134	0.00235948	0.0134397	0.000662849	0.00882533	0.00915965	0.00653825	0.000792035	0.00223239	0.00268646	0.00703152	0.000849565	0.0529061	0.0152493	0.00312244	0.00574836	0.000677362	0.00698176	0.00256536	0.00393198	0.000950033	0.0226855	0.0179762	0.0128381	0.00103732	0.00326785	0.0050264	0.0234008	0.00610906	0.000263886	0.0159089	0.00623309	0.0230647	0.00667216	0.00249284	0.00569231	0.0176293	0.0133551	0.0298535	0.00793274	0.0140691	0.012347	0.00967789	0.0633212	0.0411001	0.00287967	0.073324	0.0191787	0.0382096	0.0190838	0.0182402	0.0243657	0.00232884	0.0380943	0.0194392	0.0307565	0.0100359	1.224609
6110	-902.6252	-1033.41	130.7844	1.310248	0.7632145	0.0207563	0.00146444	0.00520308	0.0282193	0.0112881	0.00137523	0.0218773	0.0499269	0.0024804	0.00642195	0.0100151	0.0542292	0.00999766	0.0285758	0.0122656	0.000771494	0.0031638	0.0044272	0.00572995	0.00570276	0.00560828	0.00661422	0.0120755	0.00191665	0.00808298	0.0139342	0.0229476	0.00266698	0.00339604	0.000421869	0.011697	0.0117144	0.0291009	0.0231981	0.00371043	0.0228928	0.00106655	0.0239398	0.00344643	0.00535275	0.001905	0.0262356	0.0399374	0.0195302	0.00366838	0.00356606	0.00764647	0.0172772	0.00929347	0.00230377	0.0138686	0.00948215	0.0272903	0.000620351	0.00419763	0.00373948	0.0620847	0.0174519	0.0314378	0.0189119	0.018897	0.0193482	0.0301668	0.0889778	0.112167	0.00604979	0.0889289	0.0291758	0.0695183	0.0312034	0.02522	0.0275149	0.0375124	0.0518835	0.00964674	0.0467886	0.0194731	0.0877108	0.391891	0.946217	2.57418	0.0135609	0.000956777	0.00339938	0.0184368	0.00737499	0.000898491	0.0142933	0.0326192	0.00162054	0.00419572	0.00654325	0.0354301	0.00653187	0.0186698	0.00801364	0.000504048	0.00206704	0.00289247	0.00374361	0.00372584	0.00366411	0.00432134	0.00788938	0.00125223	0.00528094	0.00910378	0.0149926	0.00174245	0.00221877	0.000275624	0.00764215	0.00765348	0.0190128	0.0151563	0.00242417	0.0149568	0.000696817	0.0156408	0.00225169	0.00349716	0.00124462	0.0171408	0.0260927	0.0127598	0.0023967	0.00232985	0.00499575	0.0112879	0.0060718	0.00150514	0.00906092	0.00619507	0.0178299	0.0004053	0.00274248	0.00244315	0.0405624	0.011402	0.0205396	0.0123559	0.0123461	0.012641	0.0197092	0.0581328	0.0732833	0.00395257	0.0581008	0.0190617	0.0454191	0.0203865	0.0164772	0.0179766	0.0245084	0.0338976	0.0063026	0.0305689	0.0127226	1.530596
6120	-901.6698	-1032.057	130.3868	1.743487	0.5735634	0.0187445	0.00239155	0.0151869	0.0274451	0.0105693	0.0140106	0.0199314	0.0467635	0.00186461	0.000828382	0.00204966	0.0124003	0.0453455	0.00502391	0.00539133	0.00711491	0.00527363	0.00401689	0.00439133	0.00760672	0.00510018	0.00664543	0.0362665	0.00240989	0.00822443	0.0235114	0.0150271	0.00483419	0.00139932	0.00117357	0.00354183	0.026101	0.0148126	0.01766	0.00448139	0.0236763	0.00106507	0.0127055	0.0051818	0.020005	0.00387664	0.0238588	0.0210331	0.0186701	0.00339683	0.0197719	0.0129061	0.0141683	0.00333676	0.000805718	0.0153081	0.00293338	0.0100351	0.0250293	0.00692908	0.00416359	0.0596943	0.0158708	0.0257971	0.00706984	0.0668071	0.0127472	0.00693797	0.122405	0.102005	0.0055017	0.0818636	0.0336856	0.0385901	0.0165421	0.0241763	0.034296	0.0422417	0.0388598	0.0080514	0.0577778	0.0177089	0.0477054	0.297254	0.867208	2.78783	0.0125379	0.00159968	0.0101583	0.0183576	0.00706964	0.00937151	0.0133318	0.0312794	0.00124721	0.000554093	0.00137099	0.00829441	0.030331	0.00336042	0.00360618	0.00475906	0.00352746	0.00268684	0.0029373	0.00508803	0.00341144	0.00444503	0.0242582	0.00161194	0.0055012	0.0157265	0.0100514	0.00323352	0.000935986	0.000784982	0.00236908	0.0174586	0.00990793	0.0118125	0.00299754	0.0158367	0.000712409	0.00849856	0.00346603	0.0133811	0.00259303	0.0159588	0.0140687	0.0124881	0.00227209	0.0132251	0.00863271	0.00947698	0.00223191	0.000538933	0.0102394	0.00196209	0.00671236	0.0167417	0.00463476	0.00278496	0.0399287	0.0106158	0.0172553	0.00472891	0.0446863	0.0085264	0.00464071	0.0818746	0.0682297	0.00368	0.0547573	0.0225318	0.0258124	0.0110648	0.0161712	0.0229401	0.0282548	0.0259928	0.00538546	0.0386467	0.0118452	1.495024
6130	-904.3337	-1035.384	131.0506	1.082885	0.9234592	0.0262977	0.000147881	0.0186899	0.0218288	0.0131427	0.00275087	0.026149	0.0572161	0.00170158	0.00116668	0.00473717	0.0304427	0.012786	0.00987305	0.0013098	0.00309202	0.00242713	0.0087604	0.00162124	0.00841272	0.00673037	0.0180286	0.0201039	0.00872971	0.0139159	0.0287104	0.000531254	0.00946059	0.00580678	0.00315174	0.0043588	0.045964	0.0618177	0.00740469	0.00762137	0.0291375	0.0073641	0.016292	0.00721615	0.00500912	0.00494515	0.0293621	0.0117223	0.0122287	0.00465019	0.0243325	0.00961032	0.0439602	0.0173829	0.000142639	0.032236	0.00361	0.0139644	0.0229359	0.00610117	0.00599777	0.0155507	0.0195316	0.0106873	0.0101063	0.0651999	0.00830345	0.0256922	0.0988625	0.0622282	0.0080227	0.0911607	0.00747577	0.0471451	0.0183513	0.0318389	0.0229869	0.0218742	0.0404011	0.0162184	0.0364005	0.0306496	0.12144	0.452472	0.986062	2.44003	0.0176284	9.91305e-05	0.0125286	0.0146328	0.00881009	0.00184402	0.0175287	0.0383543	0.00114064	0.000782077	0.00317552	0.020407	0.00857102	0.00661831	0.00087801	0.00207271	0.001627	0.00587246	0.00108678	0.00563939	0.00451164	0.0120853	0.0134764	0.00585189	0.00932841	0.0192457	0.000356122	0.00634182	0.00389252	0.00211274	0.00292188	0.0308115	0.041439	0.00496367	0.00510892	0.0195321	0.00493646	0.0109212	0.00483728	0.00335782	0.00331494	0.0196826	0.00785796	0.00819743	0.00311721	0.0163111	0.00644219	0.0294683	0.0116524	9.56166e-05	0.0216091	0.00241993	0.00936089	0.0153749	0.00408987	0.00402055	0.0104243	0.0130928	0.00716417	0.00677468	0.0437062	0.00556614	0.0172225	0.0662716	0.0417142	0.00537795	0.0611088	0.00501132	0.0316033	0.0123016	0.0213429	0.015409	0.0146632	0.0270825	0.0108719	0.0244007	0.0205457	1.491777
