Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
1907	1	-994.6239	-1023.661	29.03713	0.5111213	1.956483	0.451215	0.343766	0.173472	0.199626	0.0685127	0.0716912	0.200679	0.0571889	0.267751	0.0973924	0.432521	0.100336	0.510607	0.226661	0.15761	0.0173272	0.333439	0.015172	0.0981019	0.294431	0.120662	0.0842577	0.0867115	0.0996988	0.446202	0.14419	0.134484	0.288024	0.650305	1.06886	1.99281	0.0862134	0.065683	0.0331452	0.0381423	0.0130907	0.013698	0.0383435	0.010927	0.051159	0.0186087	0.0826415	0.0191712	0.0975613	0.0433079	0.0301144	0.0033107	0.0637099	0.0028989	0.0187442	0.0562567	0.0230548	0.0160991	0.0165679	0.0190494	0.0852554	0.0275502	0.0256958	5.233706
1908	0	-986.2745	-1016.508	30.23371	0.06471788	15.45168	0.389265	0.494879	0.148116	0.360337	0.0681006	0.118774	0.0952449	0.0588646	0.205999	0.0679996	0.331199	0.14384	0.160863	0.108331	0.0713291	0.180594	0.0728656	0.118553	0.0558015	0.095145	0.0875603	0.0526829	0.289618	0.163893	0.245472	0.0966782	0.201518	0.697683	0.9	1.06317	1.33915	0.0868212	0.110377	0.0330356	0.080369	0.0151891	0.0264912	0.0212433	0.0131291	0.0459457	0.0151665	0.0738702	0.032082	0.0358787	0.0241621	0.0159092	0.0402795	0.0162519	0.0264419	0.0124459	0.021221	0.0195294	0.0117503	0.064596	0.0365546	0.0547498	0.021563	0.0449463	4.483524
1909	1	-997.1057	-1026.998	29.89271	0.06373895	15.68899	0.329568	0.349905	0.0996369	0.477708	0.043767	0.095793	0.093259	0.0305166	0.269749	0.14982	0.384102	0.309266	0.4373	0.064856	0.139966	0.0138145	0.254858	0.0641723	0.0515013	0.215356	0.11931	0.215382	0.0717821	0.088538	0.282253	0.106775	0.066549	0.699801	0.900882	1.06284	1.33648	0.0682972	0.0725116	0.020648	0.0989966	0.00906993	0.0198514	0.0193263	0.00632402	0.0559006	0.0310475	0.0795984	0.0640898	0.0906226	0.0134403	0.0290055	0.0028628	0.0528148	0.0132986	0.0106727	0.0446287	0.0247249	0.0446342	0.0148756	0.0183479	0.058492	0.0221271	0.0137911	4.825504
1910	0	-978.414	-1008.897	30.48341	0.154854	6.457694	0.44822	0.199999	0.170548	0.288971	0.073091	0.187754	0.0944216	0.0328467	0.237197	0.0718892	0.381359	0.165625	0.216878	0.167418	0.082132	0.165122	0.0485579	0.0494816	0.0642526	0.114561	0.0866906	0.0581464	0.135446	0.152764	0.117954	0.099453	0.232912	0.553272	0.832206	1.08022	1.53431	0.108169	0.0482659	0.0411586	0.0697376	0.0176391	0.0453107	0.0227868	0.00792692	0.057243	0.0173491	0.0920337	0.0399704	0.0523393	0.0404031	0.019821	0.0398489	0.0117185	0.0119414	0.0155061	0.0276471	0.0209211	0.0140325	0.0326873	0.0368667	0.028466	0.0240011	0.0562088	4.143689
1911	1	-986.5254	-1017.183	30.65783	0.05791517	17.26663	0.279628	0.296883	0.152431	0.315142	0.0175145	0.110281	0.1163	0.0279894	0.165451	0.119388	0.325898	0.262402	0.183184	0.0882975	0.153378	0.0228674	0.225301	0.023787	0.165211	0.127587	0.0286771	0.182745	0.167057	0.092103	0.201696	0.119683	0.095324	0.712818	0.906235	1.06079	1.32016	0.0687688	0.0730123	0.0374873	0.0775027	0.00430732	0.0271215	0.0286017	0.00688341	0.0406893	0.029361	0.080148	0.0645323	0.0450503	0.0217149	0.0377203	0.00562376	0.0554081	0.00584992	0.0406302	0.0313773	0.00705254	0.0449424	0.0410843	0.0226508	0.0496031	0.0294336	0.023443	4.066207
1912	0	-986.8931	-1017.262	30.36875	0.2342851	4.268303	0.379348	0.255831	0.234517	0.304328	0.0925404	0.157074	0.10379	0.0527923	0.278216	0.098853	0.352183	0.11116	0.117982	0.230212	0.112938	0.22261	0.093191	0.0486636	0.078234	0.0706625	0.0986473	0.0463055	0.239635	0.134974	0.0512941	0.0670947	0.145842	0.46852	0.784005	1.08427	1.6632	0.0907766	0.0612195	0.056119	0.0728246	0.0221446	0.0375873	0.0248367	0.012633	0.0665761	0.0236552	0.0842761	0.0266001	0.0282327	0.0550889	0.0270256	0.0532699	0.0223003	0.011645	0.0187211	0.0169093	0.0236059	0.0110807	0.0573438	0.0322988	0.0122745	0.0160555	0.0348994	4.178919
1913	1	-991.0013	-1020.82	29.81849	0.02451707	40.78791	0.768451	0.35266	0.134228	0.419234	0.0194306	0.166728	0.166205	0.0482385	0.20234	0.0797842	0.240228	0.104861	0.107899	0.20575	0.115113	0.0438674	0.165541	0.0648988	0.229645	0.177347	0.0742713	0.105873	0.107765	0.248969	0.320054	0.218401	0.0511624	0.808582	0.942404	1.04361	1.20541	0.15559	0.071404	0.0271776	0.0848832	0.00393415	0.0337578	0.033652	0.00976697	0.0409682	0.0161541	0.0486396	0.0212315	0.0218466	0.0416586	0.0233073	0.00888194	0.0335174	0.0131402	0.0464968	0.0359078	0.0150379	0.0214364	0.0218195	0.0504092	0.064802	0.0442202	0.010359	4.938947
1914	0	-980.1397	-1010.601	30.46128	0.09516197	10.5084	0.538498	0.213211	0.195448	0.277963	0.0960468	0.130907	0.134305	0.0382652	0.265854	0.0469324	0.264593	0.0769302	0.172084	0.240215	0.145471	0.185525	0.0807126	0.026336	0.0652007	0.163367	0.0965194	0.0570779	0.0837541	0.074172	0.0733038	0.178208	0.304617	0.639592	0.874627	1.07133	1.41446	0.12744	0.0504581	0.0462541	0.0657819	0.0227302	0.0309801	0.0317842	0.00905574	0.0629164	0.0111069	0.062618	0.0182061	0.0407249	0.0568486	0.0344268	0.0439059	0.0191012	0.0062326	0.0154302	0.038662	0.022842	0.0135079	0.019821	0.0175534	0.0173479	0.0421742	0.07209	4.225516
1915	1	-989.9682	-1019.918	29.94956	0.003306373	302.4462	0.869508	0.141924	0.19077	0.21072	0.0239326	0.16773	0.210084	0.0763847	0.173395	0.0688022	0.338988	0.1327	0.227965	0.148061	0.149589	0.0997771	0.273927	0.0355322	0.229088	0.211903	0.0417947	0.0303837	0.143687	0.216671	0.296802	0.102048	0.0169151	0.927885	0.980398	1.01771	1.074	0.180056	0.0293894	0.0395045	0.0436357	0.00495593	0.0347334	0.043504	0.0158176	0.0359065	0.0142475	0.0701972	0.0274793	0.0472067	0.0306604	0.0309766	0.0206617	0.0567244	0.00735795	0.0474392	0.0438806	0.0086548	0.00629181	0.0297544	0.044868	0.0614614	0.021132	0.00350275	4.829084
1916	0	-985.5861	-1015.456	29.86962	0.1338634	7.4703	0.656737	0.0908968	0.238696	0.339469	0.0979061	0.199479	0.0733439	0.0459169	0.371416	0.0256096	0.233802	0.145432	0.185354	0.293369	0.174302	0.128218	0.0956832	0.0199405	0.11718	0.0767006	0.169924	0.128961	0.206995	0.11499	0.0895242	0.193526	0.265096	0.58064	0.846319	1.07786	1.49518	0.137437	0.0190222	0.0499524	0.0710415	0.020489	0.0417453	0.0153488	0.00960912	0.077727	0.00535938	0.0489282	0.0304349	0.0387895	0.0613939	0.0364766	0.0268325	0.0200238	0.00417299	0.0245225	0.0160513	0.0355604	0.0269879	0.0433183	0.0240641	0.0187349	0.0404997	0.0554772	4.778467
1917	1	-985.261	-1014.942	29.68095	0.01874091	53.35919	0.86812	0.314741	0.0493736	0.301306	0.050887	0.128554	0.202176	0.0199366	0.209409	0.195462	0.350934	0.234793	0.340713	0.181498	0.050429	0.0410639	0.252318	0.0586195	0.235502	0.145183	0.0426853	0.122293	0.150353	0.199579	0.154201	0.144787	0.0373482	0.831749	0.950362	1.03894	1.17895	0.170813	0.0619292	0.00971489	0.0592857	0.0100127	0.0252947	0.0397806	0.00392278	0.0412039	0.0384597	0.0690508	0.0461985	0.0670396	0.0357121	0.00992254	0.00807983	0.0496467	0.0115341	0.0463381	0.0285665	0.00839887	0.0240628	0.0295838	0.0392697	0.030341	0.0284886	0.00734873	5.082266
1918	0	-986.078	-1016.283	30.20514	0.03094958	32.31062	0.556106	0.0434559	0.202121	0.434579	0.031895	0.168913	0.0788844	0.057444	0.208559	0.0686053	0.507599	0.112134	0.129883	0.120222	0.168649	0.127974	0.0921836	0.0195053	0.0955585	0.101233	0.216523	0.1092	0.144399	0.1039	0.111483	0.163873	0.370983	0.78608	0.93439	1.04796	1.23157	0.122332	0.00955942	0.0444625	0.0955988	0.00701627	0.0371575	0.017353	0.0126365	0.0458789	0.0150918	0.111662	0.0246673	0.0285716	0.0264464	0.0370995	0.0281517	0.0202786	0.00429078	0.021021	0.0222693	0.0476308	0.0240219	0.031765	0.0228559	0.024524	0.0360487	0.0816089	4.545867
1919	1	-991.8207	-1021.336	29.51486	0.04242543	23.57077	0.686799	0.128058	0.042415	0.420263	0.0953779	0.314096	0.127513	0.083197	0.126795	0.105418	0.440446	0.110829	0.400027	0.227376	0.157249	0.158009	0.114712	0.0874457	0.194783	0.187879	0.0969937	0.0740494	0.214981	0.197001	0.328221	0.0641834	0.0405498	0.751674	0.921572	1.05425	1.27251	0.131453	0.0245103	0.00811822	0.0804382	0.0182553	0.0601179	0.0244059	0.0159239	0.0242684	0.0201769	0.0843012	0.0212127	0.0765651	0.0435197	0.0300974	0.030243	0.0219558	0.0167371	0.0372815	0.03596	0.0185646	0.014173	0.0411473	0.0377059	0.0628214	0.0122847	0.00776123	5.224667
1920	0	-987.2225	-1018.005	30.78225	0.03553327	28.14264	0.62729	0.0879725	0.227993	0.212683	0.104549	0.190535	0.088982	0.0306451	0.169002	0.0773871	0.26319	0.145263	0.069869	0.132398	0.190237	0.071961	0.0424761	0.0473109	0.0473895	0.110866	0.12453	0.102221	0.186636	0.0509644	0.125753	0.0986314	0.33743	0.771597	0.929079	1.05066	1.24867	0.15824	0.0221919	0.0575136	0.0536513	0.0263734	0.0480643	0.0224466	0.00773053	0.0426325	0.0195217	0.0663924	0.0366439	0.0176251	0.0333986	0.0479893	0.0181529	0.010715	0.0119347	0.0119545	0.0279671	0.0314139	0.0257862	0.0470808	0.0128563	0.0317225	0.0248808	0.0851199	3.964165
1921	1	-983.2534	-1013.464	30.21099	0.03090453	32.35772	0.706378	0.0970631	0.0345113	0.291639	0.0980969	0.291812	0.106734	0.0388497	0.33596	0.154483	0.251139	0.239888	0.302551	0.130627	0.155317	0.0641875	0.117982	0.0594116	0.124484	0.05776	0.0511127	0.102143	0.0998374	0.080886	0.369065	0.076234	0.101909	0.786228	0.934444	1.04793	1.2314	0.155588	0.0213792	0.00760149	0.0642368	0.021607	0.0642749	0.0235093	0.00855709	0.0739989	0.0340266	0.0553163	0.0528381	0.0666404	0.028772	0.0342103	0.014138	0.0259869	0.0130861	0.027419	0.0127223	0.0112582	0.0224982	0.0219903	0.0178161	0.0812908	0.0167914	0.0224466	4.540061
1922	0	-987.9248	-1018.495	30.57009	0.2580952	3.87454	0.340633	0.137574	0.176302	0.231602	0.187115	0.214944	0.106223	0.0393476	0.205569	0.0353692	0.314185	0.100477	0.158091	0.0626475	0.227097	0.0622273	0.104331	0.168327	0.0565714	0.132347	0.0588575	0.0698461	0.147717	0.0498461	0.0760839	0.0876225	0.402808	0.447334	0.770756	1.0844	1.69751	0.0861543	0.0347958	0.0445909	0.0585777	0.0473258	0.0543644	0.0268663	0.00995194	0.0519932	0.0089457	0.0794648	0.0254131	0.0399849	0.015845	0.0574382	0.0157387	0.0263877	0.042574	0.0143083	0.0334737	0.0148865	0.0176657	0.0373612	0.0126073	0.0192434	0.0221618	0.10188	3.953763
1923	1	-983.5612	-1014.048	30.48639	0.09409248	10.62784	0.36252	0.0692035	0.127689	0.344853	0.0443357	0.253159	0.224662	0.0431269	0.291459	0.121022	0.319372	0.208114	0.233917	0.132116	0.134744	0.152881	0.0271836	0.0642389	0.135218	0.132302	0.0886815	0.110657	0.0689863	0.0701721	0.325969	0.0794308	0.0354533	0.641421	0.875463	1.07109	1.41202	0.0862841	0.0164713	0.0303915	0.0820791	0.0105524	0.060255	0.0534723	0.0102647	0.0693709	0.0288046	0.0760144	0.0495335	0.0556752	0.0314452	0.0320707	0.0363875	0.00647002	0.0152896	0.0321835	0.0314896	0.0211073	0.0263378	0.0164196	0.0167018	0.0775845	0.0189055	0.00843832	4.201466
1924	0	-982.5815	-1012.898	30.31691	0.02091148	47.82062	0.472127	0.124902	0.131663	0.321007	0.140476	0.090465	0.0895519	0.0545368	0.271074	0.136798	0.43286	0.107717	0.265295	0.16306	0.0900315	0.171594	0.125474	0.191265	0.0459044	0.0412291	0.0579514	0.218344	0.250701	0.0884214	0.0245449	0.169126	0.168017	0.822641	0.947268	1.0408	1.1893	0.106236	0.0281048	0.0296262	0.0722316	0.0316093	0.0203561	0.0201506	0.0122716	0.0609958	0.0307816	0.0974003	0.0242379	0.0596955	0.0366911	0.0202585	0.0386113	0.0282337	0.0430376	0.0103292	0.00927721	0.01304	0.0491308	0.0564117	0.0198962	0.00552299	0.0380561	0.0378064	4.444134
1925	1	-980.4187	-1011.196	30.77685	0.1495858	6.685127	0.26867	0.215132	0.0807861	0.255577	0.100876	0.268685	0.166501	0.0277882	0.231789	0.0896913	0.323754	0.135849	0.218376	0.0973896	0.0960087	0.131737	0.0500176	0.0421188	0.0969913	0.106867	0.0657235	0.0820104	0.12835	0.0712895	0.238805	0.147532	0.117203	0.559894	0.835681	1.07969	1.52474	0.0696846	0.0557984	0.0209534	0.0662886	0.0261641	0.0696885	0.0431852	0.00720737	0.0601188	0.0232631	0.0839715	0.0352351	0.0566398	0.0252598	0.0249016	0.0341684	0.012973	0.0109243	0.0251565	0.027718	0.0170466	0.0212709	0.03329	0.0184902	0.0619386	0.0382651	0.0303986	3.855519
1926	0	-991.1528	-1022.002	30.84919	0.2187132	4.572197	0.370421	0.220348	0.0840221	0.263219	0.0902763	0.0760973	0.104326	0.0427885	0.166595	0.223685	0.150889	0.0945234	0.199944	0.146659	0.166289	0.044867	0.169288	0.17977	0.196968	0.0323476	0.066942	0.0583082	0.113131	0.111235	0.0290039	0.11708	0.195028	0.483277	0.79293	1.08396	1.63984	0.0997351	0.0593283	0.0226227	0.0708712	0.0243067	0.020489	0.0280896	0.0115207	0.0448553	0.0602267	0.0406266	0.0254502	0.0538344	0.0394877	0.0447728	0.0120803	0.0455804	0.0484025	0.0530333	0.00870951	0.018024	0.0156994	0.0304602	0.0299499	0.00780923	0.0315237	0.0525108	3.714052
1927	1	-990.0287	-1020.292	30.26349	0.02163887	46.21314	0.630797	0.252445	0.0821886	0.199526	0.134427	0.104823	0.229814	0.0554234	0.263188	0.183174	0.356313	0.0954056	0.247958	0.116491	0.0751539	0.186194	0.0851644	0.0701646	0.276965	0.115987	0.19157	0.0743617	0.0492392	0.0580562	0.262448	0.0791834	0.0203621	0.819704	0.946261	1.04139	1.19265	0.140276	0.0561385	0.018277	0.0443705	0.0298937	0.0233105	0.0511059	0.012325	0.0585276	0.040734	0.0792365	0.0212162	0.0551408	0.0259052	0.0167127	0.0414056	0.0189388	0.0156031	0.0615914	0.0257931	0.0426011	0.0165365	0.0109498	0.0129105	0.058363	0.0176087	0.00452811	4.496823
1928	0	-988.4409	-1018.7	30.25906	0.04510251	22.17172	0.377908	0.224802	0.17396	0.185082	0.0986245	0.122436	0.255197	0.0451879	0.386464	0.21242	0.367436	0.0992361	0.140564	0.202293	0.293148	0.0526489	0.156278	0.183403	0.00903172	0.00742826	0.137716	0.135501	0.13695	0.137445	0.0180715	0.132837	0.185721	0.744435	0.918786	1.05551	1.28127	0.0843961	0.0502038	0.0388495	0.0413333	0.0220253	0.0273428	0.0569918	0.0100916	0.0863069	0.0474386	0.0820574	0.0221619	0.0313913	0.045177	0.0654672	0.0117578	0.0349008	0.0409584	0.002017	0.00165891	0.0307553	0.0302608	0.0305842	0.0306949	0.00403581	0.0296657	0.041476	4.477791
1929	1	-982.0808	-1012.746	30.66541	0.2029521	4.927272	0.48849	0.192733	0.06325	0.247239	0.0702194	0.186657	0.171001	0.0214192	0.330245	0.0609623	0.300255	0.0803956	0.214408	0.119525	0.0860831	0.0942377	0.0717657	0.0242213	0.233391	0.0904651	0.0993011	0.0742357	0.11598	0.0425314	0.283902	0.0672122	0.0834638	0.499029	0.802197	1.08343	1.61535	0.124819	0.0492471	0.0161616	0.0631744	0.0179425	0.0476947	0.0436942	0.00547303	0.0843841	0.0155771	0.076721	0.0205427	0.0547856	0.0305411	0.021996	0.0240796	0.0183376	0.00618902	0.0596361	0.0231156	0.0253734	0.0189687	0.0296352	0.0108676	0.0725426	0.0171741	0.0213267	3.913589
1930	0	-986.7839	-1017.084	30.29997	0.1104701	9.052223	0.547814	0.200244	0.151657	0.284208	0.0819014	0.119895	0.211925	0.0375257	0.145843	0.176402	0.305132	0.265602	0.23977	0.152698	0.145436	0.177143	0.0734937	0.184252	0.0404476	0.0959861	0.114364	0.0420191	0.114225	0.11414	0.0790756	0.0835589	0.186758	0.614711	0.863012	1.07431	1.44796	0.125314	0.0458065	0.034692	0.0650137	0.0187352	0.0274264	0.0484787	0.00858413	0.0333621	0.0403525	0.0698001	0.0607574	0.0548483	0.0349302	0.0332691	0.0405221	0.016812	0.0421484	0.00925252	0.0219572	0.0261613	0.00961202	0.0261293	0.0261099	0.0180888	0.0191144	0.0427215	4.371515
1931	1	-987.9788	-1018.283	30.30384	0.0868726	11.51111	0.52764	0.170364	0.0846001	0.267053	0.0265286	0.159347	0.173691	0.0827831	0.241723	0.15069	0.325215	0.297757	0.231592	0.100426	0.0962512	0.10179	0.176192	0.0359144	0.0853656	0.0977154	0.174257	0.0266251	0.115015	0.072052	0.306655	0.19699	0.0670113	0.654123	0.881197	1.06944	1.39524	0.120157	0.0387962	0.0192656	0.060815	0.00604125	0.0362875	0.039554	0.0188519	0.0550466	0.0343161	0.07406	0.067807	0.0527395	0.0228697	0.0219189	0.0231803	0.0401234	0.00817864	0.0194399	0.0222523	0.0396827	0.00606322	0.026192	0.0164081	0.0698333	0.0448596	0.0152602	4.391245
1932	0	-990.5668	-1020.176	29.60893	0.1389304	7.197851	0.57452	0.216747	0.112631	0.128415	0.106024	0.0608165	0.119595	0.0282344	0.355222	0.143538	0.274894	0.297975	0.240931	0.197672	0.0342777	0.229994	0.0951398	0.595331	0.0568937	0.124257	0.0778744	0.0872394	0.147867	0.127056	0.102366	0.167714	0.330872	0.573784	0.842844	1.07849	1.50488	0.114126	0.0430558	0.0223737	0.025509	0.0210611	0.0120809	0.023757	0.00560864	0.0705632	0.0285133	0.0546063	0.0591913	0.0478599	0.0392666	0.0068091	0.0456873	0.0188991	0.11826	0.0113017	0.0246831	0.0154694	0.0173297	0.0293731	0.0252391	0.0203345	0.0333155	0.0657263	5.034096
1933	1	-985.6845	-1015.892	30.20765	0.01449171	69.00499	0.505982	0.270813	0.167207	0.26449	0.0487341	0.0838705	0.170641	0.0819885	0.271989	0.0870983	0.379731	0.294899	0.198911	0.1191	0.159124	0.302344	0.0953811	0.0290813	0.0845462	0.141922	0.0921077	0.0611154	0.077979	0.0801021	0.307819	0.149737	0.0331029	0.8514	0.956886	1.03484	1.15688	0.110965	0.0593913	0.0366696	0.0580046	0.0106877	0.0183934	0.0374228	0.0179807	0.0596491	0.0191013	0.0832776	0.0646734	0.0436226	0.0261195	0.034897	0.0663062	0.0209178	0.00637774	0.0185416	0.0311245	0.0201999	0.013403	0.0171014	0.017567	0.067507	0.0328383	0.00725971	4.559816
1934	0	-995.0963	-1024.371	29.27478	0.05607255	17.83404	0.512701	0.115178	0.116429	0.161379	0.138444	0.193908	0.138857	0.0773818	0.329563	0.187211	0.254706	0.234835	0.365096	0.243139	0.0305894	0.189136	0.0842463	0.546208	0.144397	0.132409	0.0524399	0.100356	0.143255	0.174831	0.141336	0.347797	0.29527	0.717096	0.90797	1.0601	1.31484	0.0940546	0.0211294	0.0213588	0.0296048	0.0253974	0.0355723	0.0254732	0.0141956	0.0604581	0.0343437	0.0467256	0.0430804	0.0669767	0.0446037	0.0056116	0.0346968	0.0154549	0.100201	0.0264895	0.0242904	0.00962006	0.0184102	0.02628	0.0320726	0.025928	0.0638031	0.0541671	5.4511
1935	1	-987.4082	-1017.7	30.2917	0.1080429	9.255586	0.555095	0.2971	0.122404	0.290163	0.0514094	0.17832	0.160914	0.114605	0.274844	0.0115681	0.419599	0.191887	0.210406	0.130661	0.0737341	0.0707434	0.0206602	0.0148339	0.0927527	0.200084	0.166011	0.0215731	0.110258	0.052005	0.153802	0.164271	0.232507	0.618504	0.864813	1.07388	1.4428	0.12667	0.0677968	0.027932	0.0662138	0.0117314	0.0406918	0.0367198	0.0261523	0.0627181	0.00263979	0.0957506	0.0437878	0.0480136	0.0298161	0.0168258	0.0161433	0.00471457	0.00338503	0.0211657	0.0456582	0.037883	0.00492289	0.0251604	0.0118673	0.035097	0.0374858	0.053057	4.382211
1936	0	-1001.77	-1031.491	29.72076	0.01487119	67.24411	0.384862	0.187022	0.173612	0.16464	0.132414	0.422415	0.144944	0.134333	0.208207	0.097475	0.212793	0.370419	0.170616	0.154586	0.361592	0.235178	0.0737744	0.181989	0.0979845	0.0549708	0.0249542	0.0808279	0.103552	0.169496	0.222733	0.259286	0.221646	0.849528	0.956273	1.03523	1.15896	0.0762658	0.0370611	0.0344037	0.0326257	0.0262397	0.0837074	0.0287227	0.02662	0.0412592	0.019316	0.042168	0.0734037	0.0338099	0.0306335	0.0716545	0.0466039	0.0146194	0.0360636	0.019417	0.0108932	0.00494503	0.0160172	0.0205202	0.0335881	0.0441376	0.0513813	0.0439223	5.046323
1937	1	-986.9326	-1017.199	30.26672	0.002052139	487.2964	0.664849	0.246277	0.146606	0.276859	0.0939012	0.2015	0.0662936	0.0640884	0.329186	0.00832538	0.239204	0.226199	0.24879	0.155403	0.271151	0.178219	0.013977	0.0773414	0.0798425	0.239644	0.133848	0.139081	0.0288189	0.0818919	0.121718	0.0634277	0.116734	0.94302	0.984712	1.01412	1.05815	0.147313	0.0545685	0.032484	0.0613446	0.020806	0.0446471	0.0146889	0.0142003	0.0729389	0.00184468	0.0530012	0.0501197	0.0551252	0.0344331	0.0600799	0.0394886	0.00309693	0.0171368	0.017691	0.0530988	0.0296572	0.0308166	0.0063855	0.0181451	0.0269696	0.0140539	0.0258651	4.513177
1938	0	-987.3833	-1017.749	30.36612	0.0448855	22.27891	0.399104	0.191444	0.153729	0.245817	0.093534	0.342474	0.128344	0.0507987	0.125747	0.0831897	0.213337	0.203891	0.0801603	0.217053	0.0593339	0.228806	0.040122	0.260054	0.208661	0.00651956	0.1042	0.0715708	0.229453	0.150084	0.176638	0.229591	0.0772929	0.745013	0.919009	1.05541	1.28057	0.0913084	0.0437992	0.0351705	0.0562389	0.021399	0.0783523	0.0293629	0.0116219	0.0287689	0.0190324	0.048808	0.0466469	0.0183393	0.049658	0.0135746	0.052347	0.00917925	0.0594959	0.0477381	0.00149157	0.0238391	0.0163742	0.0524949	0.0343368	0.0404119	0.0525265	0.0176833	4.370949
1939	1	-991.4125	-1021.194	29.78125	0.07983353	12.52607	0.738166	0.240346	0.162773	0.455628	0.104256	0.270498	0.0736042	0.121003	0.233998	0.0227621	0.262998	0.182496	0.296267	0.133363	0.0950598	0.327288	0.00154566	0.159982	0.0719998	0.144587	0.148608	0.154418	0.143681	0.0995038	0.105474	0.0662824	0.104282	0.667148	0.886958	1.06765	1.37824	0.150007	0.0488421	0.0330781	0.092591	0.0211865	0.0549695	0.0149575	0.0245898	0.0475522	0.00462562	0.0534454	0.037086	0.0602061	0.0271015	0.0193177	0.0665103	0.000314102	0.0325109	0.0146315	0.0293825	0.0301996	0.0313802	0.0291983	0.0202208	0.0214341	0.0134697	0.0211918	4.920871
1940	0	-996.8747	-1027.503	30.62825	0.1173457	8.521832	0.371028	0.0981583	0.189133	0.180978	0.048823	0.155475	0.11874	0.0307638	0.135488	0.0511855	0.62253	0.189548	0.218812	0.0765656	0.158021	0.066751	0.0292274	0.241759	0.193982	0.00916465	0.0694509	0.0665359	0.222205	0.0897055	0.0606849	0.193756	0.147883	0.604248	0.857985	1.07547	1.4623	0.0919216	0.0243186	0.0468573	0.044837	0.0120958	0.0385187	0.0294176	0.00762168	0.033567	0.0126811	0.154231	0.0469601	0.0542103	0.018969	0.0391495	0.0165374	0.00724103	0.0598955	0.0480587	0.00227053	0.0172064	0.0164842	0.055051	0.0222244	0.0150346	0.0480026	0.0366377	4.036355
1941	1	-981.1276	-1011.136	30.00884	0.07690205	13.00355	0.726941	0.218143	0.0752655	0.435255	0.053129	0.266385	0.170542	0.0706764	0.23044	0.0101002	0.263002	0.205296	0.244855	0.147923	0.129692	0.208162	0.00545883	0.147614	0.0765041	0.142389	0.146349	0.0809501	0.141496	0.216745	0.105628	0.0403308	0.136941	0.672779	0.889411	1.06686	1.37095	0.154793	0.0464509	0.0160269	0.0926821	0.0113131	0.0567233	0.0363149	0.0150497	0.0490694	0.00215071	0.0560031	0.0437151	0.0521387	0.0314984	0.0276163	0.0443255	0.00116239	0.0314325	0.0162906	0.0303199	0.0311631	0.0172373	0.0301299	0.0461532	0.0224922	0.00858794	0.0291599	4.696215
1942	0	-987.1615	-1017.895	30.73369	0.2203651	4.537924	0.330526	0.196998	0.0820987	0.309821	0.0644636	0.0633905	0.116032	0.0173318	0.170546	0.148554	0.328849	0.169497	0.125694	0.15443	0.154417	0.0676001	0.0294371	0.236246	0.198261	0.0263267	0.0519211	0.0650185	0.342225	0.0809748	0.0404175	0.189337	0.0674805	0.481675	0.791973	1.084	1.64235	0.0863468	0.0514638	0.0214475	0.0809377	0.0168405	0.0165602	0.0303122	0.00452777	0.0445536	0.0388083	0.0859085	0.0442793	0.0328364	0.0403434	0.0403401	0.0176599	0.00769015	0.0617169	0.0517936	0.00687758	0.0135639	0.0169854	0.0894029	0.0211539	0.0105587	0.0494624	0.0176286	3.827894
1943	1	-987.8496	-1018.006	30.1567	0.1781198	5.614198	0.402227	0.198306	0.13638	0.215444	0.0717151	0.126684	0.135775	0.0793933	0.38639	0.0295477	0.362447	0.280017	0.25343	0.144353	0.155926	0.126956	0.0272155	0.137086	0.0671068	0.256087	0.224225	0.0633082	0.10867	0.0254327	0.136	0.139335	0.157673	0.525747	0.817332	1.0821	1.57482	0.0904463	0.0445919	0.030667	0.0484457	0.0161261	0.0284866	0.0305308	0.0178527	0.0868853	0.00664422	0.0815013	0.0629659	0.0569873	0.0324599	0.0350623	0.0285479	0.00611978	0.0308258	0.0150899	0.0575848	0.0504201	0.0142357	0.0244359	0.0057189	0.0305815	0.0313313	0.035455	4.447132
