Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
4320	-983.3066	-1013.989	30.68237	0.1678394	5.958077	0.431574	0.0871615	0.134725	0.277462	0.0310884	0.226774	0.138118	0.0547465	0.261015	0.0937671	0.399982	0.0632931	0.134439	0.0956082	0.147236	0.11938	0.293528	0.0485785	0.172658	0.0437456	0.136174	0.100703	0.0948989	0.0233326	0.0730903	0.175881	0.0727867	0.537582	0.823814	1.08135	1.55725	0.109766	0.0221686	0.0342659	0.0705696	0.00790703	0.0576776	0.0351288	0.0139242	0.0663866	0.0238487	0.101731	0.016098	0.0341933	0.024317	0.0374479	0.0303632	0.0746559	0.0123554	0.0439138	0.0111262	0.0346346	0.0256128	0.0241366	0.00593442	0.0185898	0.0447336	0.0185126	3.931746
4330	-986.6076	-1017.111	30.50327	0.03207241	31.17945	0.425763	0.124378	0.261902	0.400773	0.157705	0.195516	0.095456	0.0422219	0.257501	0.0318984	0.258007	0.101179	0.144571	0.217247	0.138875	0.170424	0.442282	0.028511	0.0818139	0.0563113	0.151145	0.167508	0.0280949	0.0290134	0.0895962	0.103069	0.0458467	0.782427	0.933062	1.04864	1.23587	0.10026	0.0292888	0.0616733	0.094375	0.0371366	0.0460406	0.0224782	0.0099425	0.0606369	0.00751151	0.0607561	0.0238258	0.0340438	0.0511578	0.0327025	0.0401317	0.104149	0.00671383	0.0192657	0.0132603	0.0355918	0.039445	0.00661586	0.00683213	0.0210983	0.0242709	0.0107961	4.246606
4340	-984.9026	-1015.649	30.74626	0.1162232	8.604134	0.64834	0.181205	0.0909083	0.385866	0.0315437	0.188244	0.0892541	0.0126194	0.247922	0.0358847	0.24841	0.163868	0.202345	0.138826	0.0329121	0.0939184	0.1283	0.00811809	0.0787706	0.124773	0.194084	0.110597	0.0824535	0.0773632	0.0478863	0.099235	0.175823	0.605929	0.858799	1.07529	1.45998	0.165415	0.0462321	0.023194	0.0984484	0.00804795	0.0480278	0.022772	0.00321968	0.0632541	0.00915549	0.0633784	0.0418088	0.0516256	0.0354196	0.00839709	0.023962	0.0327341	0.00207122	0.0200973	0.0318341	0.049518	0.0282172	0.0210369	0.0197382	0.0122175	0.0253185	0.0448588	3.91947
4350	-988.4142	-1018.874	30.45959	0.2806856	3.562706	0.656813	0.29433	0.0828972	0.137327	0.0578173	0.215911	0.162923	0.0642506	0.183964	0.0336531	0.251656	0.16601	0.128164	0.177283	0.0826869	0.063113	0.113944	0.0486769	0.0740499	0.162324	0.196621	0.165729	0.135031	0.062822	0.0485122	0.0762063	0.198957	0.428597	0.758586	1.08417	1.72865	0.16251	0.0728238	0.0205106	0.0339777	0.0143053	0.0534211	0.0403107	0.015897	0.0455169	0.00832653	0.0622654	0.0410746	0.0317107	0.0438639	0.0204586	0.0156156	0.0281923	0.0120438	0.0183216	0.0401625	0.0486484	0.041005	0.0334098	0.0155436	0.012003	0.0188551	0.0492263	4.041673
4360	-992.2339	-1022.434	30.19981	0.04834591	20.68427	0.999814	0.713987	0.197084	0.364133	0.0232209	0.11463	0.13943	0.0568823	0.144024	0.0555389	0.215368	0.11186	0.205678	0.15172	0.0723837	0.0790467	0.0466371	0.0609117	0.0238146	0.124024	0.0368499	0.143536	0.0602378	0.0271987	0.0791988	0.116323	0.170268	0.735987	0.915493	1.05696	1.29156	0.220525	0.157481	0.04347	0.0803153	0.00512174	0.0252835	0.0307534	0.0125463	0.0317667	0.01225	0.0475028	0.0246724	0.0453655	0.0334641	0.0159653	0.017435	0.0102865	0.013435	0.00525267	0.0273554	0.00812782	0.031659	0.0132864	0.0059991	0.0174685	0.0256567	0.0375552	4.5338
4370	-990.4531	-1020.67	30.21652	0.06390227	15.6489	0.86727	0.315187	0.236746	0.210303	0.0819214	0.13861	0.173745	0.0255117	0.179469	0.0271917	0.254719	0.139389	0.268351	0.0751028	0.14071	0.0614506	0.0718509	0.182305	0.0248599	0.0622594	0.0562392	0.269832	0.0750628	0.0765394	0.0986904	0.157052	0.231167	0.699446	0.900734	1.06289	1.33692	0.192661	0.0700176	0.0525923	0.0467181	0.0181985	0.0307917	0.0385967	0.00566734	0.0398684	0.00604054	0.056585	0.0309648	0.0596132	0.0166838	0.0312581	0.013651	0.0159614	0.0404985	0.00552254	0.0138307	0.0124933	0.0599422	0.0166749	0.017003	0.0219237	0.0348885	0.0513529	4.501535
4380	-987.8525	-1017.757	29.90424	0.03855658	25.93591	0.475227	0.389802	0.268682	0.319423	0.11056	0.206644	0.241943	0.0122677	0.268612	0.165414	0.277322	0.0906535	0.22535	0.128311	0.160236	0.0654711	0.0913927	0.122928	0.00580001	0.0868215	0.0854201	0.263657	0.117662	0.124087	0.234312	0.156573	0.144581	0.762611	0.925723	1.0523	1.25937	0.0982047	0.0805516	0.0555226	0.0660081	0.022847	0.0427026	0.049997	0.00253508	0.0555081	0.0341824	0.057308	0.0187333	0.046568	0.0265152	0.0331124	0.0135294	0.0188861	0.0254028	0.00119856	0.0179415	0.0176519	0.0544841	0.0243145	0.0256423	0.04842	0.0323555	0.0298773	4.839154
4390	-983.5865	-1013.333	29.74626	0.1013532	9.866483	0.654414	0.233177	0.249723	0.327657	0.110222	0.130961	0.183746	0.0026072	0.327767	0.153741	0.41465	0.0483867	0.207385	0.100958	0.216602	0.0553504	0.117935	0.230382	0.120486	0.080695	0.0392134	0.216896	0.109359	0.11262	0.204924	0.132958	0.151527	0.629245	0.869854	1.07261	1.42829	0.132624	0.0472559	0.0506092	0.0664033	0.0223377	0.0265407	0.0372381	0.000528378	0.0664256	0.0311574	0.0840334	0.00980611	0.042029	0.0204602	0.0438969	0.0112174	0.0239009	0.0466894	0.0244178	0.0163537	0.00794704	0.0439565	0.0221629	0.0228238	0.0415303	0.0269455	0.0307086	4.934342
4400	-988.569	-1018.66	30.09092	0.07464809	13.39619	0.596088	0.246151	0.227466	0.298453	0.0536777	0.246706	0.182639	0.0109709	0.298554	0.140039	0.405699	0.0317182	0.256123	0.0781382	0.118194	0.0910958	0.107424	0.114538	0.102544	0.0590346	0.0522232	0.264887	0.0823237	0.120546	0.0779459	0.0343667	0.318837	0.677197	0.89132	1.06622	1.36526	0.129124	0.0533213	0.0492736	0.0646509	0.0116276	0.0534414	0.0395633	0.00237651	0.0646726	0.0303352	0.0878825	0.00687079	0.0554814	0.0169263	0.0256032	0.0197331	0.0232701	0.0248112	0.0222131	0.0127881	0.0113126	0.0573798	0.0178329	0.0261127	0.0168846	0.00744451	0.0690663	4.616385
4410	-992.3966	-1022.432	30.0354	0.02206068	45.32953	0.622757	0.216707	0.200855	0.291183	0.0577695	0.175226	0.190811	0.00818579	0.311911	0.198849	0.501093	0.193695	0.214619	0.0686069	0.0849007	0.0578439	0.148962	0.103624	0.0820014	0.0988397	0.105844	0.36317	0.0780882	0.0826669	0.110304	0.0229595	0.133023	0.818025	0.945683	1.04173	1.19457	0.131814	0.0458688	0.0425135	0.0616327	0.0122277	0.0370888	0.0403876	0.00173263	0.06602	0.0420889	0.106063	0.0409981	0.0454269	0.0145215	0.0179703	0.0122434	0.0315296	0.0219334	0.0173567	0.0209207	0.0224033	0.0768696	0.0165284	0.0174975	0.0233473	0.00485967	0.028156	4.724497
4420	-983.8076	-1013.855	30.0478	0.1836639	5.444728	0.593741	0.163996	0.196569	0.36938	0.0322817	0.167062	0.18192	0.00786682	0.139962	0.0779653	0.484881	0.0906386	0.243401	0.120248	0.0849793	0.0940306	0.552267	0.070896	0.137839	0.00933814	0.126869	0.176716	0.0346046	0.0989381	0.105165	0.0688807	0.120056	0.519562	0.813892	1.08245	1.58409	0.130478	0.0360391	0.0431973	0.0811737	0.00709412	0.0367129	0.0399782	0.00172879	0.0307575	0.0171334	0.106556	0.0199184	0.053489	0.0264253	0.0186747	0.0206638	0.121364	0.0155799	0.0302909	0.00205212	0.0278802	0.0388346	0.00760459	0.0217423	0.0231107	0.015137	0.0263831	4.550492
4430	-986.8361	-1016.24	29.40385	0.1611775	6.20434	0.591848	0.228318	0.204603	0.278382	0.0433047	0.203813	0.22194	0.0379574	0.191443	0.169672	0.324929	0.305196	0.199749	0.159848	0.179648	0.128371	0.621123	0.10895	0.167267	0.0445573	0.108518	0.0995768	0.0880939	0.132217	0.198683	0.136658	0.0422635	0.545523	0.82809	1.0808	1.54559	0.113448	0.0437649	0.0392191	0.0533613	0.00830081	0.0390676	0.0425423	0.00727582	0.0366964	0.0325234	0.0622835	0.058501	0.0382886	0.0306402	0.0344356	0.0246065	0.119059	0.0208839	0.0320623	0.00854091	0.0208012	0.0190872	0.0168862	0.0253438	0.0380843	0.0261951	0.00810122	5.216928
4440	-985.3824	-1016.535	31.15286	0.1406369	7.110512	0.394149	0.0816821	0.11194	0.185392	0.0455833	0.251058	0.147804	0.04127	0.239183	0.024932	0.158823	0.116305	0.12606	0.168675	0.0863585	0.0854901	0.301546	0.0495954	0.111393	0.062979	0.179929	0.0798927	0.0892501	0.105072	0.132315	0.0555939	0.0561832	0.571513	0.841684	1.0787	1.50811	0.112987	0.023415	0.0320888	0.0531445	0.0130669	0.0719682	0.0423695	0.0118305	0.0685642	0.00714702	0.0455282	0.03334	0.0361362	0.0483523	0.0247555	0.0245066	0.0864411	0.014217	0.031932	0.0180535	0.0515785	0.022902	0.0255844	0.0301199	0.0379295	0.0159365	0.0161055	3.488455
4450	-982.0075	-1012.042	30.03502	0.04460838	22.41731	0.569582	0.258722	0.203182	0.247833	0.0658721	0.221144	0.077258	0.059639	0.345642	0.0388117	0.254815	0.27436	0.182168	0.148417	0.238053	0.0546816	0.435762	0.0332824	0.160974	0.081974	0.162985	0.192177	0.0429606	0.0916157	0.111217	0.0985461	0.0506468	0.745753	0.919295	1.05528	1.27967	0.121128	0.05502	0.0432089	0.0527045	0.0140084	0.0470287	0.0164298	0.0126829	0.0735045	0.00825373	0.0541892	0.0583457	0.03874	0.0315625	0.0506245	0.0116286	0.0926696	0.00707786	0.0342329	0.0174327	0.0346605	0.0408685	0.00913604	0.0194831	0.0236515	0.0209569	0.0107706	4.702321
4460	-985.4162	-1015.422	30.00579	0.02880936	34.71094	0.450222	0.350763	0.0536702	0.324711	0.0564882	0.227521	0.245879	0.109876	0.288584	0.0979562	0.304976	0.324334	0.215349	0.0898358	0.105352	0.0854571	0.253101	0.0947488	0.193153	0.0969052	0.0793404	0.140069	0.11481	0.108303	0.128842	0.116496	0.0906133	0.793252	0.936976	1.04659	1.22318	0.0948363	0.0738859	0.0113053	0.0683983	0.0118989	0.0479258	0.0517928	0.0231448	0.0607884	0.0206338	0.0642412	0.0683189	0.0453619	0.0189233	0.0221918	0.018001	0.0533142	0.0199582	0.0406865	0.0204125	0.0167125	0.0295045	0.0241841	0.0228133	0.0271398	0.0245391	0.0190871	4.747357
4470	-986.2412	-1016.405	30.1639	0.01849684	54.06329	0.45747	0.424909	0.191713	0.262333	0.0609608	0.114916	0.107697	0.0786884	0.283251	0.0540338	0.352022	0.104746	0.222426	0.104144	0.171027	0.030417	0.255978	0.0745816	0.488716	0.102169	0.108374	0.128679	0.106694	0.0464563	0.112572	0.0609965	0.093591	0.832809	0.950719	1.03872	1.17775	0.0994595	0.0923803	0.0416807	0.0570344	0.0132536	0.0249841	0.0234147	0.0171078	0.0615821	0.0117476	0.0765339	0.022773	0.048358	0.0226421	0.0371834	0.00661302	0.0556527	0.0162149	0.106253	0.0222129	0.0235617	0.0279764	0.0231965	0.0101002	0.0244745	0.0132614	0.0203478	4.59956
4480	-985.8255	-1016.028	30.20268	0.1009191	9.908926	0.451991	0.202429	0.196839	0.512358	0.174993	0.132866	0.114104	0.0580413	0.313201	0.0597472	0.296828	0.14817	0.0979508	0.0941392	0.202839	0.075424	0.144718	0.0160162	0.227135	0.0709814	0.244956	0.124315	0.129434	0.115285	0.124475	0.0456263	0.103487	0.629958	0.870185	1.07252	1.42734	0.100928	0.0452017	0.0439534	0.114408	0.0390754	0.0296686	0.025479	0.0129604	0.0699366	0.0133413	0.0662807	0.0330858	0.0218721	0.021021	0.0452932	0.0168419	0.032315	0.00357637	0.0507186	0.0158499	0.0546978	0.027759	0.0289023	0.0257427	0.0277948	0.0101882	0.0231083	4.478349
4490	-988.902	-1019.561	30.65888	0.02864525	34.9098	0.412781	0.140972	0.194756	0.336708	0.0464157	0.138161	0.104206	0.0142383	0.232383	0.106842	0.271079	0.203373	0.0392285	0.127965	0.190705	0.0688811	0.178089	0.0164626	0.207432	0.144583	0.32203	0.176553	0.118206	0.0335557	0.110413	0.0447327	0.113679	0.793814	0.937177	1.04648	1.22253	0.100815	0.0344303	0.0475661	0.0822355	0.0113363	0.0337436	0.0254506	0.00347747	0.056756	0.0260946	0.0662068	0.0496706	0.00958094	0.0312535	0.0465766	0.0168231	0.0434954	0.00402072	0.050662	0.0353121	0.0786507	0.0431202	0.02887	0.00819545	0.0269667	0.0109253	0.0277642	4.094429
4500	-981.7909	-1012.282	30.49079	0.126056	7.93298	0.491756	0.113637	0.0848343	0.278812	0.084278	0.264713	0.141404	0.0458053	0.219483	0.0626214	0.25603	0.178239	0.224755	0.125331	0.125955	0.0689601	0.434365	0.0722022	0.0563135	0.0511572	0.304152	0.136516	0.111644	0.0316928	0.102031	0.0407621	0.0576552	0.591546	0.851765	1.0768	1.47989	0.118066	0.0272831	0.0203679	0.06694	0.0202343	0.063555	0.0339496	0.0109974	0.0526956	0.0150348	0.0614702	0.0427935	0.0539615	0.0300907	0.0302405	0.0165566	0.104287	0.017335	0.0135203	0.0122823	0.0730239	0.0327762	0.0268046	0.00760913	0.0244966	0.00978657	0.0138424	4.165107
4510	-989.0663	-1018.965	29.89912	0.01654727	60.43294	0.438985	0.20752	0.0607904	0.380872	0.0683361	0.26719	0.18261	0.0185418	0.286232	0.0855441	0.349751	0.227327	0.235053	0.166996	0.254362	0.0707947	0.293536	0.0516403	0.0388901	0.0532049	0.42557	0.0949942	0.152512	0.108672	0.147952	0.0510502	0.147364	0.841555	0.953643	1.03691	1.16789	0.0902094	0.0426444	0.0124921	0.0782675	0.0140428	0.0549062	0.0375254	0.00381025	0.0588194	0.0175789	0.0718721	0.0467146	0.0483023	0.034317	0.0522702	0.014548	0.0603204	0.0106118	0.00799174	0.0109334	0.0874526	0.0195209	0.0313404	0.0223316	0.0304035	0.0104906	0.0302826	4.86629
4520	-993.7529	-1022.492	28.73866	0.1862038	5.370461	0.537457	0.136956	0.0458112	0.707123	0.14761	0.147741	0.223572	0.0312436	0.269911	0.0820613	0.624375	0.410884	0.366186	0.204457	0.100185	0.0684249	0.408535	0.0769251	0.0744601	0.00976178	0.364764	0.0140793	0.186723	0.213411	0.135614	0.0883933	0.18042	0.516772	0.812328	1.0826	1.5883	0.0917619	0.023383	0.0078215	0.12073	0.025202	0.0252243	0.0381713	0.00533432	0.0460827	0.0140106	0.106602	0.0701516	0.0625202	0.0349076	0.017105	0.0116824	0.0697505	0.0131337	0.0127128	0.00166666	0.0622775	0.00240381	0.0318798	0.0364364	0.0231538	0.0150917	0.0308037	5.857086
4530	-989.8142	-1019.769	29.95495	0.04134657	24.1858	0.552864	0.103506	0.0279743	0.316771	0.251555	0.280349	0.0866873	0.0475487	0.214563	0.0273646	0.314133	0.391637	0.294857	0.120943	0.123021	0.00812012	0.408161	0.0613248	0.0632318	0.125896	0.118425	0.0903356	0.300685	0.0847754	0.163413	0.09722	0.110295	0.754665	0.922715	1.05372	1.2689	0.115525	0.0216284	0.00584545	0.0661918	0.0525643	0.0585811	0.018114	0.00993568	0.0448346	0.00571804	0.0656406	0.0818356	0.0616126	0.025272	0.0257062	0.00169676	0.0852884	0.0128143	0.0132128	0.026307	0.0247458	0.0188763	0.0628304	0.0177145	0.0341464	0.0203149	0.0230469	4.785656
4540	-992.2139	-1022.94	30.72629	0.00175586	569.5215	0.395715	0.168841	0.112348	0.437038	0.156331	0.314331	0.176324	0.0289258	0.172374	0.00158938	0.213975	0.147555	0.131534	0.125427	0.0595599	0.0401064	0.169938	0.0401542	0.035315	0.150952	0.0968917	0.151963	0.196882	0.19168	0.0636622	0.0332749	0.24122	0.94725	0.985898	1.0131	1.05375	0.0976132	0.041649	0.0277135	0.107807	0.0385631	0.0775377	0.0434948	0.00713528	0.0425205	0.00039206	0.0527824	0.0363982	0.0324463	0.0309397	0.014692	0.00989328	0.0419196	0.00990507	0.00871134	0.0372362	0.0239008	0.0374856	0.048566	0.0472827	0.0157039	0.00820811	0.059503	4.053909
4550	-989.9174	-1020.038	30.12079	0.003753343	266.4292	0.773152	0.22229	0.0952258	0.280236	0.0636649	0.310182	0.23446	0.0421924	0.201394	0.00819097	0.377904	0.111386	0.139529	0.110319	0.0649686	0.0766973	0.437486	0.0455179	0.0657511	0.0198279	0.208853	0.129716	0.0744851	0.114598	0.125198	0.0319823	0.292204	0.923236	0.979051	1.0188	1.07891	0.166005	0.0477282	0.0204461	0.06017	0.0136696	0.0665996	0.0503413	0.0090592	0.0432416	0.0017587	0.0811404	0.0239158	0.0299586	0.0236867	0.0139495	0.0164678	0.0939333	0.00977322	0.0141175	0.00425729	0.0448432	0.0278515	0.0159928	0.0246055	0.0268814	0.00686698	0.0627395	4.657409
4560	-985.986	-1015.909	29.92305	0.03607821	27.71756	0.555	0.297712	0.231035	0.263511	0.0416183	0.291284	0.111572	0.126156	0.201677	0.0472164	0.552581	0.0331553	0.304237	0.148223	0.133394	0.135139	0.190147	0.218276	0.103421	0.105463	0.115315	0.183451	0.0801209	0.0768967	0.100646	0.0618955	0.113687	0.769946	0.928466	1.05096	1.25063	0.115078	0.0617297	0.0479045	0.0546382	0.00862944	0.060397	0.0231341	0.0261581	0.0418171	0.00979018	0.114576	0.00687467	0.0630827	0.0307336	0.0276589	0.0280206	0.0394265	0.045259	0.021444	0.0218674	0.0239101	0.0380381	0.0166128	0.0159443	0.0208686	0.0128339	0.0235726	4.822828
4570	-988.2041	-1018.503	30.29866	0.4747158	2.106523	0.39209	0.207561	0.187781	0.150134	0.101334	0.148414	0.107069	0.0217316	0.240812	0.0648446	0.458566	0.215965	0.123583	0.109881	0.117209	0.0928694	0.0677893	0.0363787	0.12244	0.04565	0.0854619	0.106428	0.0211426	0.441213	0.139866	0.124844	0.0775215	0.305667	0.665883	1.07244	1.95601	0.0978128	0.0517791	0.0468447	0.0374533	0.0252794	0.037024	0.0267101	0.00542128	0.0600741	0.0161764	0.114396	0.0538756	0.0308295	0.0274115	0.0292394	0.0231677	0.0169111	0.0090752	0.0305444	0.0113881	0.0213197	0.0265501	0.00527435	0.110067	0.0348917	0.0311443	0.0193389	4.00858
4580	-985.6101	-1015.811	30.2007	0.0460339	21.72312	0.473942	0.128505	0.166704	0.205658	0.110818	0.159	0.196176	0.0272405	0.321993	0.0808739	0.216249	0.172462	0.195559	0.162106	0.100098	0.0524262	0.0642113	0.0387728	0.253907	0.0448875	0.234154	0.193458	0.0274746	0.604384	0.162633	0.059136	0.0823946	0.741974	0.917831	1.05594	1.28426	0.104502	0.0283349	0.0367575	0.0453468	0.024435	0.035059	0.043256	0.00600643	0.0709984	0.0178324	0.0476821	0.0380271	0.04312	0.0357439	0.0220713	0.0115598	0.0141584	0.00854925	0.0559856	0.00989753	0.0516301	0.0426567	0.00605805	0.133265	0.03586	0.0130393	0.0181677	4.535224
4590	-985.8339	-1014.89	29.05632	0.07763922	12.88009	0.610701	0.303208	0.224043	0.523637	0.0651851	0.142049	0.263652	0.0602803	0.257639	0.0623282	0.553126	0.231781	0.19082	0.319184	0.134528	0.0704586	0.243013	0.0607112	0.243332	0.0603269	0.147604	0.102335	0.0878689	0.462151	0.122047	0.0702468	0.0357347	0.671351	0.888791	1.06706	1.3728	0.108127	0.0536842	0.0396677	0.0927121	0.0115413	0.0251504	0.0466806	0.0106729	0.045616	0.0110355	0.0979333	0.0410378	0.0337855	0.0565128	0.0238187	0.012475	0.0430265	0.0107492	0.043083	0.0106811	0.0261339	0.0181188	0.0155575	0.0818258	0.021609	0.0124375	0.00632697	5.647991
4600	-983.834	-1014.014	30.17951	0.1397684	7.154691	0.484551	0.450532	0.13482	0.282936	0.0910635	0.12365	0.0628025	0.0415696	0.292905	0.0684754	0.381438	0.0876939	0.199726	0.145626	0.0807719	0.115251	0.167583	0.0418667	0.118983	0.0416017	0.183673	0.202118	0.0605948	0.250174	0.0881446	0.0567872	0.207335	0.572667	0.842274	1.07859	1.50647	0.108579	0.100956	0.0302106	0.0634006	0.0204056	0.0277076	0.0140728	0.00931494	0.0656344	0.015344	0.0854731	0.0196505	0.0447548	0.0326319	0.0180994	0.0258256	0.0375521	0.00938153	0.0266619	0.00932215	0.0411576	0.0452908	0.0135781	0.0560593	0.0197515	0.0127249	0.0464598	4.462674
4610	-984.0073	-1013.904	29.8971	0.3467212	2.884162	0.466759	0.221884	0.227165	0.322778	0.0627828	0.141062	0.124232	0.0310448	0.334151	0.114748	0.248315	0.122229	0.155581	0.167001	0.151868	0.131481	0.135542	0.0189974	0.146167	0.055709	0.212646	0.246732	0.0285588	0.314782	0.161744	0.0968421	0.0973332	0.380097	0.724906	1.08188	1.81312	0.102853	0.0488932	0.0500568	0.0711257	0.0138345	0.0310837	0.0273752	0.00684088	0.0736317	0.0252853	0.0547174	0.0269339	0.0342831	0.0367994	0.0334649	0.0289724	0.0298673	0.00418617	0.0322086	0.0122757	0.0468575	0.0543685	0.00629307	0.0693638	0.0356411	0.0213396	0.0214478	4.538135
4620	-989.505	-1019.49	29.98448	0.08265756	12.09811	0.501878	0.227409	0.241254	0.170266	0.0709556	0.103825	0.220321	0.0191347	0.475999	0.122789	0.472736	0.144108	0.166484	0.122499	0.144323	0.143855	0.148677	0.0792652	0.177849	0.0221382	0.189039	0.102435	0.0149049	0.172191	0.118243	0.179598	0.162634	0.661841	0.884625	1.06839	1.38514	0.106447	0.048233	0.0511693	0.036113	0.0150495	0.022021	0.0467295	0.00405843	0.100958	0.0260433	0.100266	0.030565	0.0353108	0.0259818	0.0306105	0.0305114	0.0315341	0.016812	0.0377213	0.00469547	0.0400946	0.0217261	0.0031613	0.0365213	0.025079	0.0380924	0.0344943	4.714811
4630	-990.0562	-1019.56	29.50374	0.2527433	3.956583	0.539065	0.480043	0.269488	0.335141	0.0544048	0.34218	0.128077	0.0117704	0.288327	0.0845456	0.225531	0.160974	0.290455	0.146168	0.114193	0.205047	0.0741786	0.110082	0.168106	0.029428	0.211162	0.0551226	0.0306707	0.273107	0.0960209	0.256573	0.0456055	0.451961	0.773694	1.08441	1.68994	0.107267	0.0955221	0.0536245	0.0666885	0.0108258	0.0680892	0.0254855	0.00234216	0.0573733	0.0168234	0.0448776	0.0320316	0.0577966	0.0290855	0.0227229	0.0408015	0.0147605	0.0219048	0.0334508	0.00585577	0.0420184	0.0109687	0.00610306	0.0543446	0.0191069	0.0510545	0.00907488	5.025467
4640	-986.3062	-1016.771	30.46442	0.2646228	3.778964	0.514795	0.226053	0.0971417	0.269685	0.117446	0.168082	0.142935	0.0201798	0.232015	0.0642126	0.343776	0.0946139	0.233727	0.142091	0.0976042	0.164999	0.0530366	0.0517824	0.198748	0.0216172	0.170822	0.135001	0.0956505	0.0525947	0.111323	0.172392	0.0605894	0.441792	0.767201	1.08437	1.70664	0.127019	0.0557755	0.0239684	0.066541	0.0289781	0.0414718	0.0352673	0.00497909	0.0572464	0.0158436	0.084822	0.0233447	0.0576688	0.0350589	0.0240825	0.0407113	0.013086	0.0127766	0.0490384	0.00533373	0.0421479	0.0333095	0.0236004	0.012977	0.0274675	0.0425355	0.0149496	4.052912
4650	-980.2398	-1010.637	30.39686	0.1156751	8.644904	0.46388	0.208915	0.15265	0.326972	0.0944261	0.229523	0.115402	0.00733075	0.298618	0.14882	0.310218	0.0463616	0.217037	0.159168	0.078803	0.0981385	0.0552124	0.0570386	0.177096	0.104825	0.165817	0.162692	0.224557	0.0155203	0.151417	0.0839685	0.115011	0.606753	0.859197	1.0752	1.45885	0.108652	0.0489329	0.0357544	0.0765846	0.0221169	0.0537597	0.0270299	0.00171704	0.0699435	0.0348573	0.0726605	0.010859	0.0508352	0.037281	0.0184575	0.0229864	0.0129321	0.0133598	0.0414802	0.0245525	0.0388383	0.0381063	0.0525967	0.00363523	0.0354655	0.0196674	0.0269384	4.269418
4660	-985.5769	-1015.177	29.60049	0.1104702	9.052214	0.552816	0.27019	0.233456	0.287684	0.0645659	0.14736	0.14925	0.0107368	0.243074	0.218733	0.285287	0.1419	0.175737	0.191971	0.22279	0.254101	0.0714063	0.00914625	0.251815	0.128307	0.214451	0.191725	0.240247	0.139381	0.195828	0.0679258	0.111104	0.614711	0.863012	1.07431	1.44796	0.109015	0.0532815	0.0460376	0.0567313	0.0127324	0.0290595	0.0294321	0.0021173	0.0479342	0.0431343	0.0562587	0.0279828	0.0346554	0.0378568	0.0439343	0.0501088	0.0140813	0.00180364	0.0496581	0.0253021	0.0422898	0.0378082	0.0473767	0.0274859	0.0386173	0.013395	0.0219097	5.070988
4670	-988.1334	-1017.502	29.36815	0.1872483	5.340504	0.601225	0.212543	0.304617	0.317072	0.169611	0.244158	0.146584	0.00820954	0.330071	0.147577	0.335131	0.0944194	0.299523	0.11164	0.111961	0.147285	0.191507	0.00203662	0.216046	0.0540617	0.102616	0.213479	0.301748	0.0815021	0.168011	0.190408	0.123513	0.515633	0.811687	1.08266	1.59002	0.115033	0.040666	0.0582826	0.0606656	0.0324517	0.046715	0.0280461	0.00157074	0.0631527	0.0282359	0.0641208	0.0180653	0.0573079	0.0213602	0.0214216	0.0281801	0.0366411	0.000389668	0.0413362	0.0103437	0.0196335	0.0408451	0.0577337	0.0155939	0.0321456	0.0364309	0.0236318	5.226555
4680	-980.961	-1011.066	30.10498	0.1639417	6.099729	0.416169	0.222102	0.162764	0.426888	0.115599	0.115467	0.158023	0.00275812	0.187513	0.116753	0.332419	0.142879	0.291963	0.162544	0.15745	0.130417	0.150784	0.0401961	0.147013	0.0640411	0.230094	0.168084	0.173861	0.101864	0.0482216	0.149919	0.0972486	0.542201	0.826308	1.08103	1.55046	0.092215	0.0492135	0.0360654	0.0945901	0.0256145	0.0255853	0.0350147	0.000611146	0.0415491	0.0258701	0.0736576	0.0316592	0.0646933	0.0360165	0.0348878	0.0288978	0.0334107	0.00890668	0.0325753	0.0141903	0.0509844	0.0372441	0.0385242	0.0225711	0.010685	0.033219	0.0215484	4.513033
