Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
5400	-996.6317	-1027.266	30.63393	0.1042635	9.591082	0.435441	0.36613	0.0925793	0.191345	0.0884137	0.149772	0.142939	0.0446485	0.171863	0.0288213	0.218957	0.208238	0.0706022	0.247415	0.0311723	0.174393	0.146307	0.0725474	0.239342	0.182753	0.21922	0.208057	0.06773	0.0225319	0.125769	0.0912652	0.00550193	0.624519	0.867647	1.07317	1.43466	0.107682	0.0905422	0.0228944	0.0473186	0.0218643	0.0370378	0.0353481	0.0110414	0.0425008	0.00712736	0.054147	0.0514963	0.0174596	0.0611846	0.00770875	0.0431266	0.0361809	0.0179406	0.0591881	0.045194	0.054212	0.0514513	0.0167493	0.00557201	0.031102	0.0225694	0.0013606	4.043755
5410	-992.229	-1022.206	29.9767	0.1362869	7.337465	0.701107	0.469771	0.316817	0.217036	0.114038	0.0759489	0.193633	0.0292613	0.210802	0.0133204	0.23502	0.163818	0.105558	0.302936	0.0840385	0.101163	0.0664554	0.0331763	0.248105	0.159661	0.241502	0.255196	0.0434395	0.065681	0.154264	0.065358	0.00185769	0.57734	0.844651	1.07817	1.49984	0.150163	0.100616	0.0678558	0.0464848	0.0244247	0.0162667	0.0414724	0.00626719	0.0451496	0.00285297	0.0503365	0.0350866	0.0226085	0.064883	0.0179994	0.0216672	0.0142334	0.00710572	0.0531393	0.0341962	0.051725	0.054658	0.00930389	0.0140676	0.0330404	0.0139984	0.00039788	4.668965
5420	-990.2405	-1020.267	30.02658	0.1768483	5.654564	0.561125	0.490858	0.140466	0.227965	0.082886	0.136247	0.0813801	0.0159403	0.253588	0.29635	0.360251	0.212758	0.180523	0.12394	0.0437008	0.128824	0.159294	0.0954491	0.180189	0.171469	0.083878	0.268047	0.0606581	0.023727	0.162032	0.0270808	0.009903	0.527184	0.818127	1.08201	1.57267	0.122556	0.107209	0.0306794	0.04979	0.0181032	0.0297577	0.0177743	0.00348154	0.0553865	0.064726	0.0786826	0.0464686	0.0394283	0.0270699	0.00954472	0.0281365	0.0347915	0.0208471	0.0393551	0.0374507	0.0183199	0.0585443	0.0132484	0.00518224	0.0353896	0.00591474	0.00216292	4.578529
5430	-985.8385	-1015.743	29.90498	0.1466626	6.818369	0.600591	0.356596	0.0581002	0.112622	0.0667596	0.145829	0.128762	0.0237345	0.228642	0.246137	0.397815	0.227722	0.19322	0.0778227	0.138974	0.164962	0.147199	0.188436	0.0770065	0.247217	0.100596	0.307263	0.131273	0.00521791	0.131469	0.0928893	0.133456	0.563637	0.837627	1.07938	1.51936	0.126966	0.0753853	0.0122825	0.0238087	0.0141131	0.0308287	0.0272206	0.00501753	0.0483356	0.052034	0.0840991	0.048141	0.0408473	0.0164519	0.0293794	0.0348733	0.0311182	0.0398357	0.0162794	0.0522622	0.0212662	0.0649563	0.0277515	0.00110308	0.0277929	0.019637	0.028213	4.730313
5440	-984.0681	-1014.602	30.53434	0.05156224	19.39404	0.481104	0.289937	0.106225	0.437963	0.0728036	0.114497	0.126052	0.078344	0.108078	0.093548	0.351649	0.13527	0.179625	0.076332	0.111278	0.150152	0.112529	0.114538	0.0689193	0.256564	0.0705438	0.182015	0.183303	0.0170916	0.109157	0.0610933	0.107439	0.727925	0.91231	1.05832	1.30145	0.114656	0.0690976	0.0253156	0.104375	0.0173505	0.0272868	0.0300406	0.0186709	0.0257571	0.0222943	0.0838048	0.0322375	0.0428081	0.0181914	0.0265197	0.0357841	0.0268177	0.0272967	0.0164248	0.0611443	0.016812	0.0433777	0.0436846	0.00407326	0.0260141	0.0145597	0.0256048	4.196049
5450	-987.2918	-1017.844	30.55223	0.03366996	29.70007	0.584227	0.159392	0.127239	0.241705	0.08706	0.1583	0.0999937	0.0564573	0.386216	0.0175683	0.302532	0.198249	0.214253	0.0652416	0.197648	0.135385	0.0463966	0.116072	0.10632	0.215466	0.0698314	0.0626001	0.0763639	0.039306	0.302173	0.0417967	0.0882558	0.777351	0.931204	1.04959	1.24185	0.139233	0.0379862	0.0303236	0.057603	0.0207481	0.0377259	0.0238305	0.0134549	0.0920427	0.00418688	0.0720993	0.0472467	0.0510606	0.0155483	0.0471033	0.032265	0.0110572	0.0276622	0.0253381	0.0513498	0.0166422	0.0149188	0.018199	0.00936737	0.0720137	0.00996097	0.0210331	4.196049
5460	-992.7699	-1023.569	30.79927	0.09795031	10.20926	0.270934	0.158502	0.12219	0.292386	0.0116284	0.112373	0.0817325	0.0860555	0.223645	0.0227352	0.45422	0.0687818	0.169034	0.140333	0.0636139	0.127487	0.136221	0.184027	0.167495	0.39577	0.0231042	0.159673	0.117115	0.0311929	0.0690472	0.120948	0.0744946	0.634881	0.872464	1.07192	1.42074	0.0697432	0.0408012	0.0314538	0.0752653	0.00299336	0.0289268	0.0210394	0.0221522	0.0575703	0.00585243	0.116924	0.0177057	0.0435122	0.0361241	0.0163753	0.0328173	0.0350657	0.0473718	0.0431161	0.101878	0.00594743	0.0411027	0.0301473	0.00802961	0.017774	0.031134	0.0191762	3.884737
5470	-987.0786	-1017.127	30.04854	0.06541726	15.28649	0.50646	0.181429	0.164545	0.25344	0.0565598	0.206633	0.0801165	0.0936771	0.1995	0.0782067	0.242465	0.0685923	0.308505	0.23124	0.104506	0.0844194	0.0208716	0.157864	0.118545	0.477984	0.0264432	0.0511844	0.23999	0.18241	0.241724	0.219578	0.07111	0.696181	0.899374	1.0634	1.34105	0.108496	0.0388665	0.0352495	0.0542931	0.0121165	0.0442659	0.0171629	0.0200679	0.0427379	0.0167538	0.051942	0.0146942	0.0660893	0.0495372	0.0223877	0.0180847	0.00447122	0.0338183	0.0253953	0.102396	0.00566478	0.0109649	0.0514117	0.0390768	0.0517832	0.047039	0.0152335	4.668
5480	-983.2598	-1013.715	30.45523	0.0255465	39.1443	0.342457	0.143192	0.116428	0.278658	0.167151	0.270181	0.126015	0.104742	0.2959	0.0340865	0.271106	0.118612	0.344946	0.194246	0.0878902	0.0559635	0.0278284	0.0820034	0.061316	0.355629	0.151099	0.111822	0.102977	0.0726823	0.103259	0.104347	0.176638	0.804779	0.94107	1.04435	1.2098	0.0796195	0.0332914	0.027069	0.0647864	0.0388618	0.0628156	0.0292978	0.024352	0.068795	0.00792492	0.0630306	0.0275766	0.0801981	0.0451612	0.020434	0.0130112	0.00646995	0.0190653	0.0142556	0.0826818	0.0351297	0.025998	0.0239417	0.0168982	0.0240071	0.0242602	0.0410673	4.301177
5490	-990.0933	-1019.969	29.87606	0.03084418	32.42103	0.422344	0.149942	0.0581754	0.547872	0.0370877	0.314016	0.0580904	0.0421069	0.231223	0.0396167	0.234115	0.137856	0.235814	0.225761	0.200806	0.0513873	0.0492662	0.20827	0.268049	0.413327	0.164824	0.16775	0.0531081	0.18933	0.125146	0.1281	0.121662	0.786427	0.934516	1.04789	1.23117	0.0866339	0.0307571	0.0119333	0.112383	0.00760766	0.0644129	0.0119159	0.00863723	0.04743	0.00812643	0.0480232	0.0282778	0.0483716	0.0463095	0.0411906	0.0105409	0.0101058	0.0427217	0.0549838	0.0847843	0.0338098	0.0344099	0.0108939	0.0388365	0.0256707	0.0262768	0.024956	4.875047
5500	-985.1529	-1014.929	29.776	0.0680654	14.69175	0.677734	0.258328	0.0851008	0.314322	0.0920547	0.084808	0.191081	0.0802442	0.391671	0.0423197	0.279131	0.155733	0.266394	0.142079	0.0597908	0.0895309	0.00706325	0.102689	0.316761	0.223068	0.0683676	0.189504	0.123629	0.0839416	0.249739	0.129639	0.233162	0.690579	0.897023	1.06425	1.34815	0.137252	0.0523156	0.0172343	0.0636551	0.0186425	0.017175	0.038697	0.0162507	0.0793197	0.00857042	0.0565285	0.0315383	0.0539489	0.0287732	0.0121086	0.0181314	0.00143042	0.0207962	0.064149	0.0451748	0.0138455	0.0383775	0.0250368	0.0169995	0.0505761	0.0262539	0.0472191	4.937886
5510	-985.2339	-1015.169	29.93549	0.02591861	38.58232	0.383916	0.255687	0.0774124	0.395679	0.0928524	0.0855429	0.0825552	0.0809396	0.395066	0.0192071	0.336052	0.120983	0.257505	0.130146	0.218094	0.103206	0.00917039	0.114961	0.262648	0.216486	0.133178	0.254951	0.0575995	0.0846691	0.217097	0.130762	0.304181	0.803425	0.940593	1.04462	1.21136	0.0796415	0.0530411	0.0160588	0.0820817	0.0192618	0.0177455	0.0171257	0.0167905	0.0819545	0.00398443	0.0697124	0.0250973	0.0534182	0.0269982	0.0452426	0.0214097	0.00190235	0.0238482	0.0544852	0.044909	0.0276271	0.0528884	0.0119488	0.0175642	0.0450357	0.027126	0.0631009	4.820547
5520	-981.9849	-1012.035	30.05042	0.005440767	183.7976	0.477037	0.265939	0.190342	0.286149	0.0523916	0.266136	0.10297	0.0236131	0.284748	0.0128488	0.349526	0.224791	0.26783	0.185375	0.156193	0.15453	0.0129727	0.0751444	0.193222	0.163555	0.138517	0.12462	0.0355967	0.162826	0.231731	0.0225664	0.264926	0.90786	0.974523	1.02237	1.09525	0.100937	0.0562703	0.0402747	0.0605465	0.0110856	0.0563119	0.0217876	0.00499632	0.0602502	0.0027187	0.0739565	0.0475637	0.0566704	0.0392236	0.0330491	0.0326972	0.0027449	0.0158999	0.0408841	0.0346068	0.0293091	0.0263685	0.00753194	0.0344525	0.0490323	0.00477485	0.0560561	4.726097
5530	-983.9375	-1014.058	30.12011	0.02879547	34.72768	0.448712	0.291903	0.198108	0.329211	0.0366112	0.196058	0.150816	0.0175082	0.195613	0.0156579	0.5502	0.131757	0.218031	0.257323	0.0713794	0.138567	0.00803702	0.0666222	0.288204	0.167857	0.142841	0.142472	0.0804976	0.153158	0.16847	0.0202575	0.147171	0.7933	0.936993	1.04658	1.22313	0.0968504	0.0630045	0.0427599	0.0710572	0.00790219	0.0423173	0.0325524	0.00377898	0.0422212	0.00337961	0.118756	0.0284385	0.0470601	0.0555409	0.0154066	0.0299084	0.00173472	0.0143798	0.0622061	0.0362305	0.030831	0.0307513	0.0173747	0.0330577	0.0363626	0.0043724	0.0317655	4.633044
5540	-985.962	-1015.507	29.54451	0.08714194	11.47553	0.779577	0.100812	0.178796	0.287976	0.0536933	0.171972	0.154752	0.0793661	0.386853	0.0502253	0.514788	0.149175	0.202373	0.106083	0.204479	0.0889106	0.077321	0.176826	0.286602	0.411431	0.12152	0.14619	0.0768977	0.157154	0.13564	0.00741483	0.0434688	0.653638	0.88098	1.0695	1.39588	0.151365	0.019574	0.0347157	0.0559145	0.0104253	0.0333907	0.0300472	0.01541	0.0751127	0.00975192	0.0999531	0.0289644	0.0392935	0.0205974	0.0397023	0.0172632	0.0150129	0.0343333	0.0556477	0.079885	0.0235947	0.0283847	0.0149307	0.0305136	0.0263363	0.00143969	0.00844005	5.150297
5550	-981.6668	-1012.048	30.38103	0.001089404	917.933	0.381436	0.127786	0.134041	0.239366	0.105215	0.207301	0.128629	0.0956315	0.321551	0.0431138	0.532288	0.0831932	0.140458	0.124415	0.123655	0.137152	0.073855	0.174884	0.190789	0.341981	0.0734245	0.0651548	0.0912093	0.164561	0.15018	0.0829941	0.0655741	0.958363	0.988975	1.0104	1.04226	0.0866931	0.0290432	0.0304651	0.0544033	0.0239135	0.0471156	0.0292351	0.0217352	0.0730825	0.00979894	0.120979	0.0189082	0.0319234	0.0282772	0.0281043	0.0311721	0.0167858	0.0397478	0.0433628	0.0777259	0.016688	0.0148084	0.0207301	0.0374016	0.034133	0.018863	0.0149038	4.399838
5560	-984.7374	-1015.453	30.71545	0.3248277	3.078555	0.427939	0.141281	0.117424	0.233676	0.090864	0.132367	0.0801733	0.0293733	0.212317	0.108899	0.310181	0.0369022	0.129728	0.174914	0.108325	0.122995	0.0253785	0.0306319	0.167137	0.39352	0.0793844	0.0416897	0.114298	0.144161	0.191649	0.0478714	0.0485895	0.395249	0.735787	1.08288	1.78609	0.114371	0.0377588	0.0313829	0.0624524	0.0242843	0.0353765	0.0214272	0.00785032	0.056744	0.0291044	0.082899	0.0098625	0.0346711	0.0467477	0.028951	0.0328716	0.00678268	0.0081867	0.0446692	0.105172	0.0212163	0.011142	0.0305473	0.0385284	0.0512201	0.0127941	0.012986	3.74167
5570	-987.72	-1018.393	30.67279	0.03709068	26.96095	0.291059	0.168038	0.203552	0.326655	0.108235	0.148299	0.116704	0.0384946	0.252907	0.054938	0.369479	0.0658413	0.106456	0.196473	0.100809	0.0212301	0.0356433	0.0209402	0.128955	0.29551	0.107444	0.0389404	0.0926177	0.230056	0.324601	0.151962	0.0762271	0.766916	0.927337	1.05151	1.25423	0.071477	0.041266	0.0499875	0.0802184	0.0265799	0.0364185	0.0286596	0.00945332	0.0621078	0.0134914	0.0907351	0.016169	0.026143	0.048249	0.0247561	0.00521359	0.00875313	0.0051424	0.0316682	0.0725701	0.0263855	0.00956282	0.0227446	0.0564962	0.0797141	0.0373182	0.0187195	4.072068
5580	-984.6304	-1015.076	30.44515	0.00573305	174.4272	0.302427	0.115545	0.239283	0.410837	0.080125	0.151088	0.137189	0.0452516	0.212357	0.0488834	0.434335	0.0372972	0.125143	0.0924277	0.168823	0.093141	0.040914	0.114958	0.057591	0.347382	0.0821969	0.0256213	0.225691	0.270439	0.252504	0.130015	0.0896074	0.905463	0.973806	1.02292	1.09781	0.0698272	0.0266782	0.0552479	0.0948581	0.0185	0.0348847	0.0316756	0.0104481	0.0490311	0.0112867	0.100284	0.00861153	0.0288942	0.0213406	0.0389795	0.0215053	0.00944663	0.0265426	0.0132972	0.0802069	0.0189784	0.00591568	0.0521097	0.0624415	0.0583005	0.0300192	0.0206894	4.331072
5590	-988.2013	-1018.429	30.22794	0.1473412	6.786968	0.480603	0.0929897	0.188669	0.348745	0.0759734	0.14907	0.161826	0.0353913	0.287729	0.106409	0.368691	0.0164736	0.270238	0.104431	0.108928	0.184162	0.0283792	0.174268	0.0419686	0.252169	0.00441217	0.0673063	0.165637	0.229566	0.220653	0.180316	0.0616679	0.562764	0.837174	1.07945	1.52061	0.109063	0.021102	0.0428143	0.0791401	0.0172405	0.0338281	0.036723	0.00803131	0.065294	0.0241473	0.0836666	0.00373834	0.0613247	0.0236985	0.0247189	0.0417917	0.00644005	0.0395463	0.00952387	0.0572244	0.00100125	0.0152737	0.0375877	0.052095	0.0500726	0.0409189	0.0139942	4.406672
5600	-984.8978	-1015.082	30.18434	0.1067501	9.367668	0.515344	0.213462	0.219142	0.304239	0.0812663	0.173112	0.176279	0.029467	0.232573	0.149919	0.251729	0.138752	0.287649	0.11116	0.0971007	0.161307	0.019163	0.0375586	0.125396	0.176595	0.0240493	0.0716428	0.109762	0.245772	0.141462	0.191934	0.205032	0.620546	0.865778	1.07364	1.44003	0.114754	0.0475324	0.0487972	0.0677461	0.0180959	0.0385475	0.0392527	0.00656155	0.0517879	0.0333832	0.0560536	0.0308966	0.064052	0.0247524	0.0216218	0.035919	0.00426712	0.00836333	0.0279224	0.0393232	0.00535516	0.015953	0.0244412	0.054727	0.0315	0.0427386	0.0456554	4.490868
5610	-981.801	-1011.411	29.61028	0.1264709	7.906958	0.522277	0.188129	0.253468	0.30233	0.169688	0.175441	0.17865	0.0218542	0.225594	0.0651482	0.417337	0.140619	0.299379	0.1323	0.259171	0.163477	0.074501	0.170196	0.172366	0.420237	0.00990956	0.0572696	0.0494208	0.249078	0.15713	0.102572	0.0676652	0.590956	0.851473	1.07686	1.48072	0.103519	0.0372886	0.0502393	0.0599242	0.0336335	0.0347737	0.0354099	0.00433168	0.0447145	0.0129129	0.0827196	0.0278718	0.0593393	0.0262229	0.0513697	0.0324025	0.0147667	0.0337342	0.0341642	0.0832944	0.00196415	0.0113513	0.00979559	0.0493693	0.0311443	0.0203306	0.0134118	5.045206
5620	-981.9535	-1011.863	29.9093	0.08912681	11.21997	0.572713	0.227062	0.184146	0.28638	0.0715121	0.271941	0.169226	0.0126697	0.387819	0.0412476	0.358259	0.123785	0.0667308	0.128111	0.208249	0.154853	0.0705706	0.14334	0.112875	0.230972	0.0286464	0.147055	0.246193	0.239216	0.0887989	0.147065	0.0640955	0.650089	0.879389	1.06997	1.40055	0.119726	0.0474674	0.0384959	0.0598679	0.0149496	0.0568494	0.0353767	0.00264861	0.0810739	0.00862284	0.0748944	0.0258773	0.0139501	0.0267817	0.0435345	0.0323721	0.0147528	0.0299652	0.0235967	0.0482848	0.00598855	0.0307419	0.0514667	0.0500082	0.0185635	0.030744	0.0133992	4.78353
5630	-981.3429	-1011.735	30.3916	0.05707037	17.52223	0.498857	0.204901	0.160399	0.249449	0.06833	0.313534	0.127743	0.0189539	0.337807	0.165655	0.240348	0.110102	0.265506	0.11159	0.0951724	0.0685254	0.0627322	0.124855	0.116041	0.179212	0.0684607	0.0895039	0.17791	0.0837574	0.237419	0.0541272	0.102391	0.714769	0.907028	1.06048	1.31773	0.115122	0.0472854	0.0370156	0.0575658	0.0157686	0.0723547	0.0294796	0.00437401	0.0779563	0.0382286	0.0554656	0.0254085	0.0612713	0.0257518	0.0219631	0.0158137	0.0144768	0.028813	0.026779	0.0413571	0.0157988	0.020655	0.0410567	0.0193289	0.0547897	0.012491	0.0236289	4.333286
5640	-986.4681	-1016.604	30.13573	0.2120541	4.715777	0.563944	0.529399	0.109161	0.281995	0.114341	0.0879985	0.14441	0.0184649	0.254672	0.0643781	0.271707	0.20771	0.266237	0.126149	0.0615583	0.132132	0.0709169	0.195335	0.0280543	0.0536764	0.0195255	0.0138223	0.174533	0.198745	0.226175	0.146311	0.0728196	0.489827	0.796815	1.08376	1.6296	0.127181	0.119391	0.0246182	0.0635959	0.0257863	0.0198455	0.0325676	0.00416422	0.0574339	0.0145186	0.0612757	0.0468431	0.0600422	0.0284494	0.0138827	0.0297986	0.0159933	0.0440522	0.00632685	0.0121052	0.00440342	0.00311722	0.0393608	0.0448211	0.0510072	0.0329963	0.0164224	4.434171
5650	-990.74	-1020.324	29.58434	0.03056717	32.71484	0.577325	0.541961	0.17946	0.397211	0.117054	0.284937	0.158019	0.0244694	0.260714	0.0659056	0.302427	0.24082	0.225659	0.190832	0.0630189	0.0597381	0.104093	0.422174	0.0944509	0.00944941	0.0274268	0.0186546	0.143868	0.163714	0.279696	0.0608221	0.153147	0.787341	0.934847	1.04772	1.2301	0.111732	0.104888	0.0347316	0.0768739	0.0226539	0.055145	0.0305821	0.00473566	0.0504571	0.012755	0.05853	0.046607	0.0436727	0.0369325	0.0121963	0.0115614	0.0201456	0.0817052	0.0182795	0.00182878	0.00530802	0.00361031	0.0278434	0.0316843	0.0541307	0.0117712	0.0296392	5.167047
5660	-988.7822	-1018.573	29.79057	0.3820048	2.617768	0.516003	0.461524	0.16494	0.355021	0.101614	0.11661	0.103814	0.0547375	0.229109	0.0541408	0.318421	0.215241	0.224645	0.202744	0.092494	0.140317	0.144587	0.185772	0.109525	0.0347558	0.0245136	0.00875362	0.128587	0.146325	0.0779452	0.260355	0.13688	0.357345	0.707898	1.07985	1.85491	0.111946	0.100127	0.0357837	0.0770214	0.022045	0.0252984	0.0225224	0.0118753	0.0497049	0.0117458	0.0690812	0.0466964	0.0487365	0.0439851	0.0200665	0.0304417	0.0313681	0.0403032	0.0237613	0.00754025	0.0053182	0.00189909	0.0278969	0.0317451	0.0169101	0.0564837	0.029696	4.609375
5670	-988.3076	-1018.909	30.60162	0.0645132	15.5007	0.523553	0.0978002	0.173495	0.327245	0.151985	0.119311	0.0580502	0.0507699	0.191286	0.0212971	0.193585	0.0645566	0.302765	0.207441	0.0425568	0.143568	0.0971804	0.128251	0.0848897	0.0191094	0.0604996	0.0399609	0.186122	0.042216	0.238979	0.366531	0.182819	0.698124	0.900184	1.0631	1.33859	0.127205	0.023762	0.0421533	0.0795089	0.0369271	0.0289884	0.0141042	0.0123353	0.0464757	0.00517445	0.0470344	0.015685	0.0735611	0.0504008	0.0103398	0.0348819	0.0236114	0.0311605	0.0206252	0.0046429	0.0146993	0.0097091	0.045221	0.010257	0.0580635	0.0890542	0.0444186	4.115823
5680	-988.5935	-1018.629	30.03545	0.07635803	13.0962	0.444075	0.0932716	0.0560975	0.342099	0.135851	0.406083	0.193304	0.0358277	0.265581	0.0839544	0.267479	0.0859714	0.182667	0.0726213	0.117468	0.078261	0.136414	0.276134	0.0517098	0.132978	0.0839977	0.0745197	0.127857	0.0859603	0.19798	0.47571	0.166274	0.673838	0.88987	1.06671	1.36959	0.095088	0.0199719	0.0120119	0.0732524	0.0290891	0.086953	0.0413915	0.00767165	0.0568679	0.0179768	0.0572742	0.0184087	0.0391138	0.0155501	0.025153	0.0167577	0.0292097	0.0591275	0.0110724	0.028474	0.0179861	0.0159566	0.0273775	0.0184063	0.0423926	0.101862	0.0356035	4.670146
5690	-987.6799	-1017.209	29.52922	0.270915	3.691194	0.254769	0.170612	0.185568	0.34218	0.0507085	0.398245	0.22892	0.0159359	0.332788	0.0872426	0.357202	0.172644	0.240864	0.170668	0.206463	0.103605	0.0602694	0.298797	0.0151061	0.0845256	0.144936	0.188136	0.233766	0.0199426	0.172897	0.422726	0.0222982	0.436549	0.763804	1.08431	1.71534	0.0511398	0.034247	0.0372491	0.0686858	0.0101787	0.0799396	0.0459511	0.0031988	0.0668005	0.0175122	0.0717012	0.0346547	0.0483487	0.0342581	0.0414434	0.0207967	0.0120979	0.0599776	0.00303224	0.0169668	0.0290929	0.0377646	0.0469239	0.00400308	0.0347056	0.0848539	0.00447591	4.981816
5700	-986.4115	-1016.33	29.91847	0.3544047	2.821633	0.359338	0.260821	0.110814	0.318229	0.0725247	0.198187	0.117163	0.031003	0.269309	0.0613897	0.289067	0.182371	0.19492	0.0921962	0.167081	0.123427	0.118436	0.241802	0.191945	0.122979	0.149704	0.197726	0.0392308	0.0513316	0.17068	0.342092	0.0353161	0.374975	0.721148	1.08148	1.8224	0.079692	0.0578435	0.0245756	0.0705751	0.0160841	0.0439528	0.0259838	0.00687567	0.059726	0.0136147	0.0641076	0.0404452	0.0432283	0.0204468	0.0370542	0.0273729	0.0262661	0.0536256	0.0425686	0.0272737	0.0332005	0.0438507	0.00870039	0.011384	0.0378525	0.0758673	0.00783221	4.509082
5710	-986.2199	-1016.155	29.93477	0.1340993	7.457161	0.209838	0.367865	0.121793	0.263234	0.0325393	0.248277	0.180564	0.0375577	0.286084	0.0914765	0.311843	0.106414	0.192401	0.105715	0.188257	0.130527	0.0247612	0.260855	0.0880597	0.157746	0.1615	0.213306	0.1294	0.0178074	0.193053	0.478531	0.113676	0.580317	0.846156	1.07789	1.49564	0.0445225	0.078052	0.0258415	0.0558517	0.00690404	0.0526783	0.0383113	0.00796881	0.0606999	0.0194091	0.0661655	0.0225784	0.0408228	0.0224301	0.0399435	0.0276947	0.00525371	0.055347	0.0186841	0.0334699	0.0342662	0.0452583	0.0274554	0.0037783	0.0409611	0.101533	0.0241192	4.713082
5720	-984.7265	-1014.827	30.10047	0.1061892	9.417151	0.391033	0.155143	0.116203	0.460747	0.0883175	0.166835	0.199853	0.0358338	0.272953	0.0694047	0.35312	0.160328	0.18357	0.0775066	0.20857	0.0432982	0.00579999	0.222683	0.199297	0.150506	0.0805482	0.095105	0.12346	0.064273	0.128784	0.413662	0.108458	0.621437	0.866199	1.07354	1.43883	0.0854663	0.0339089	0.0253979	0.100703	0.0193031	0.0364644	0.043681	0.00783202	0.059658	0.0151695	0.0771798	0.0350422	0.0401221	0.0169402	0.0455862	0.00946349	0.00126768	0.0486707	0.0435593	0.0328953	0.017605	0.0207866	0.0269841	0.0140478	0.0281477	0.0904121	0.0237052	4.575293
5730	-981.6651	-1012.023	30.35824	0.05977488	16.72944	0.383511	0.24918	0.068994	0.389792	0.119152	0.141142	0.161374	0.0685752	0.343147	0.103885	0.298739	0.189968	0.114774	0.0936867	0.238338	0.0739822	0.020555	0.188389	0.129034	0.1073	0.0736254	0.117486	0.104447	0.0356607	0.108951	0.31418	0.126067	0.708581	0.904504	1.06146	1.32545	0.0878819	0.0570999	0.01581	0.0893212	0.0273037	0.0323429	0.0369791	0.0157141	0.0786325	0.0238053	0.0684564	0.0435313	0.0263005	0.0214684	0.0546153	0.0169531	0.00471021	0.0431696	0.0295682	0.0245879	0.0168713	0.0269219	0.0239342	0.00817167	0.0249663	0.0719947	0.0288884	4.363937
5740	-981.7735	-1012.258	30.48428	0.02053995	48.68562	0.433276	0.151468	0.0738608	0.440372	0.046216	0.20963	0.182315	0.0694167	0.234809	0.0902571	0.411951	0.157391	0.129667	0.0986089	0.251436	0.0531365	0.019575	0.155117	0.115975	0.121224	0.0226821	0.181333	0.167806	0.0162534	0.0735621	0.25703	0.112771	0.824162	0.947788	1.04049	1.18756	0.1013	0.0354133	0.0172687	0.10296	0.0108054	0.0490118	0.0426254	0.0162297	0.0548986	0.0211022	0.0963146	0.0367983	0.0303162	0.0230549	0.058786	0.0124234	0.00457665	0.0362665	0.027115	0.0283422	0.0053031	0.0423959	0.0392333	0.00380006	0.0171989	0.060094	0.0263659	4.277137
5750	-984.4878	-1014.677	30.18892	0.2517676	3.971918	0.492668	0.424747	0.0960933	0.383786	0.0402774	0.220619	0.219431	0.0454545	0.204637	0.0786595	0.235229	0.137167	0.0883672	0.109052	0.219128	0.136775	0.0857451	0.220246	0.101073	0.0901057	0.0391619	0.158032	0.06596	0.128044	0.0839918	0.153587	0.0832272	0.452813	0.774232	1.0844	1.68855	0.113485	0.0978394	0.0221349	0.0884042	0.00927781	0.050819	0.0505455	0.0104703	0.0471376	0.018119	0.0541845	0.0315961	0.0203552	0.0251198	0.0504755	0.0315059	0.0197512	0.0507332	0.0232818	0.0207556	0.00902085	0.0364024	0.0151937	0.0294946	0.0193473	0.0353783	0.0191712	4.341265
5760	-984.4972	-1015.426	30.92863	0.04274277	23.39577	0.478561	0.253935	0.0658228	0.297499	0.0650855	0.108331	0.106814	0.0150031	0.16714	0.221077	0.271066	0.112253	0.0684995	0.288673	0.159727	0.106024	0.105581	0.0710202	0.0783482	0.0719256	0.166724	0.122502	0.134918	0.0832962	0.044171	0.0346082	0.111976	0.750803	0.921239	1.0544	1.27356	0.125587	0.0666394	0.0172737	0.0780718	0.0170802	0.0284291	0.028031	0.00393721	0.043862	0.0580166	0.071135	0.0294583	0.0179761	0.0757555	0.0419166	0.0278236	0.0277073	0.0186376	0.0205607	0.0188752	0.043753	0.0321478	0.0354061	0.0218592	0.0115917	0.00908212	0.0293856	3.810581
