Iteration	Replicate_ID	Posterior	Likelihood	Prior	tree_length
355	1	-1325.76	-1457.148	131.388	2.237247
356	0	-1322.601	-1454.614	132.0133	1.612005
357	1	-1331.075	-1462.903	131.8281	1.797136
358	0	-1326.874	-1459.042	132.1679	1.457429
359	1	-1327.145	-1458.515	131.3701	2.255166
360	0	-1316.071	-1447.705	131.6344	1.990902
361	1	-1328.02	-1459.676	131.6561	1.969209
362	0	-1316.938	-1448.916	131.9781	1.647164
363	1	-1331.473	-1463.254	131.7808	1.844505
364	0	-1312.802	-1444.668	131.8659	1.759334
365	1	-1329.441	-1461.066	131.625	2.000246
366	0	-1319.046	-1450.832	131.786	1.839265
367	1	-1332.925	-1464.894	131.9692	1.656095
368	0	-1327.976	-1459.848	131.8719	1.753389
369	1	-1329.589	-1461.267	131.6778	1.947486
370	0	-1327.083	-1458.837	131.7546	1.870679
371	1	-1316.611	-1448.429	131.8183	1.806938
372	0	-1332.203	-1463.842	131.639	1.986294
373	1	-1322.129	-1454.087	131.9586	1.66663
374	0	-1329.008	-1460.854	131.8464	1.778926
375	1	-1326.421	-1458.327	131.9068	1.718497
376	0	-1322.27	-1453.943	131.6732	1.952069
377	1	-1331.309	-1463.076	131.7667	1.858626
378	0	-1326.737	-1458.876	132.1392	1.486041
379	1	-1328.125	-1459.86	131.7354	1.889837
380	0	-1322.262	-1454.001	131.739	1.886287
381	1	-1320.405	-1452.35	131.9458	1.679496
382	0	-1320.994	-1453.008	132.0141	1.61119
383	1	-1326.293	-1458.135	131.8413	1.783971
384	0	-1322.372	-1454.201	131.8291	1.79615
385	1	-1324.889	-1456.737	131.8482	1.777076
386	0	-1328.201	-1459.578	131.3773	2.247985
387	1	-1319.174	-1450.888	131.7137	1.911574
388	0	-1327.667	-1459.297	131.6309	1.994403
389	1	-1328.405	-1460.119	131.7137	1.91161
390	0	-1330.678	-1462.385	131.7077	1.91761
391	1	-1320.395	-1452.249	131.8531	1.772171
392	0	-1330.932	-1462.639	131.7077	1.91761
393	1	-1320.659	-1452.847	132.1878	1.437441
394	0	-1322.808	-1454.825	132.0165	1.608807
395	1	-1318.373	-1450.66	132.2879	1.337368
396	0	-1321.429	-1453.363	131.9342	1.691071
397	1	-1320.838	-1452.652	131.814	1.811312
398	0	-1326.058	-1457.819	131.7619	1.863409
399	1	-1330.009	-1462.013	132.004	1.621232
400	0	-1317.015	-1449.004	131.989	1.636269
401	1	-1319.911	-1451.68	131.7696	1.855676
402	0	-1325.476	-1457.448	131.9721	1.653182
403	1	-1327.127	-1458.652	131.5259	2.099358
404	0	-1325.751	-1457.504	131.753	1.872308
405	1	-1320.104	-1452.002	131.8977	1.727552
406	0	-1325.057	-1457.071	132.0138	1.611488
407	1	-1329.726	-1461.787	132.0607	1.564618
408	0	-1314.874	-1446.691	131.8165	1.808774
409	1	-1320.037	-1451.622	131.585	2.04033
410	0	-1336.974	-1468.874	131.8996	1.725652
411	1	-1311.849	-1443.601	131.7511	1.874138
412	0	-1318.072	-1449.801	131.7292	1.896106
413	1	-1320.967	-1452.825	131.8578	1.76751
414	0	-1325.523	-1457.458	131.9352	1.690047
415	1	-1322.429	-1454.314	131.8855	1.739766
416	0	-1323.776	-1455.7	131.9245	1.700817
417	1	-1310.328	-1442.35	132.0219	1.603345
418	0	-1324.697	-1456.478	131.7811	1.844187
419	1	-1322.751	-1454.66	131.909	1.716253
420	0	-1327.399	-1459.183	131.7849	1.8404
421	1	-1330.638	-1462.503	131.8646	1.760674
