Iteration	Replicate_ID	Posterior	Likelihood	Prior	tree_length
536	0	-713.8299	-742.1406	28.3107	6.471255
537	1	-705.6282	-733.3433	27.71516	7.066789
538	0	-711.2702	-740.0586	28.78842	5.993531
539	1	-705.2234	-733.5889	28.36549	6.41646
540	0	-700.7864	-729.764	28.97757	5.804388
541	1	-710.7782	-739.9316	29.15339	5.628568
542	0	-708.573	-736.4762	27.90317	6.878782
543	1	-705.4448	-734.3502	28.90545	5.876503
544	0	-708.4503	-736.8199	28.36957	6.412384
545	1	-704.6584	-732.9402	28.28175	6.500202
546	0	-703.5015	-731.9184	28.4169	6.365054
547	1	-706.4907	-733.9978	27.50709	7.274864
548	0	-707.0066	-736.5805	29.57399	5.207961
549	1	-703.3445	-731.4468	28.10226	6.679692
550	0	-703.2864	-732.0854	28.799	5.982953
551	1	-703.8079	-733.046	29.23811	5.54384
552	0	-703.7295	-732.6146	28.8851	5.896851
553	1	-707.762	-736.6165	28.85455	5.927401
554	0	-703.1882	-731.4279	28.23978	6.542173
555	1	-711.6933	-740.5098	28.81642	5.965535
556	0	-705.0338	-732.1152	27.08144	7.700512
557	1	-711.4481	-739.0873	27.63927	7.142678
558	0	-707.5879	-735.9624	28.37449	6.407462
559	1	-709.4478	-738.8037	29.35586	5.426097
560	0	-708.2898	-736.7761	28.48637	6.295584
561	1	-707.2766	-736.1202	28.84367	5.93828
562	0	-701.1489	-729.4974	28.34853	6.433427
563	1	-705.4131	-733.6308	28.21772	6.564235
564	0	-712.1706	-740.5701	28.39956	6.382389
565	1	-708.3137	-735.2685	26.95484	7.82711
566	0	-710.3138	-738.4113	28.09758	6.684371
567	1	-707.3476	-736.0684	28.72083	6.061121
568	0	-710.9697	-740.2263	29.2566	5.52535
569	1	-707.5861	-736.0781	28.49198	6.289978
570	0	-712.5338	-741.6081	29.07427	5.707683
571	1	-700.2438	-729.2702	29.02638	5.755569
572	0	-703.3982	-731.7	28.30175	6.480204
573	1	-696.1879	-725.1862	28.99828	5.783673
574	0	-709.4483	-737.8493	28.40103	6.380925
575	1	-704.2532	-733.7417	29.48853	5.293426
576	0	-708.0864	-736.7013	28.6149	6.167057
577	1	-710.8983	-738.6974	27.79912	6.982837
578	0	-710.7465	-738.9379	28.19142	6.59053
579	1	-703.0988	-730.6996	27.60077	7.18118
580	0	-706.2167	-735.2025	28.98578	5.796169
581	1	-703.4461	-732.986	29.53994	5.242013
582	0	-709.0926	-738.3137	29.22105	5.560904
583	1	-702.8672	-731.7292	28.862	5.919956
584	0	-706.4768	-735.9149	29.43807	5.343883
585	1	-702.4022	-731.3996	28.99743	5.784521
586	0	-703.0161	-731.9395	28.92339	5.858565
587	1	-710.2027	-738.1307	27.92794	6.854017
588	0	-708.8371	-737.4234	28.58628	6.195676
589	1	-701.495	-729.6744	28.17935	6.602598
590	0	-708.2216	-736.8733	28.65163	6.130318
591	1	-706.3984	-734.5058	28.10732	6.674634
592	0	-703.3047	-731.9172	28.61249	6.169466
593	1	-715.1119	-743.1325	28.02058	6.761368
594	0	-704.6179	-733.0732	28.45533	6.326621
595	1	-709.7882	-737.6292	27.84096	6.940997
596	0	-704.0826	-732.8409	28.75828	6.023674
597	1	-709.6517	-736.7273	27.07554	7.706415
598	0	-704.2364	-732.9829	28.7465	6.035448
599	1	-711.4278	-738.608	27.18017	7.60178
600	0	-708.5068	-737.4703	28.96355	5.818406
601	1	-711.9697	-741.1882	29.21857	5.563387
602	0	-707.5256	-736.4892	28.96355	5.818406
603	1	-705.3038	-733.4712	28.1674	6.614554
604	0	-706.2831	-734.227	27.94395	6.838006
605	1	-710.0064	-737.7168	27.71044	7.071508
606	0	-705.6357	-733.5623	27.92667	6.855281
607	1	-701.7003	-730.071	28.37072	6.411229
608	0	-713.3492	-741.3024	27.95313	6.828821
609	1	-709.2354	-737.106	27.87056	6.911392
610	0	-713.9989	-742.6801	28.68117	6.100782
611	1	-708.1524	-736.3768	28.22446	6.557496
612	0	-703.416	-731.9256	28.50959	6.272363
613	1	-700.566	-729.0201	28.45403	6.327919
614	0	-705.0244	-733.4154	28.39102	6.390936
615	1	-715.3418	-742.6397	27.29788	7.484077
616	0	-709.1693	-736.4463	27.27703	7.504924
617	1	-708.6161	-736.7547	28.13859	6.643365
618	0	-701.2493	-730.0187	28.76947	6.012484
619	1	-705.8239	-734.4555	28.63162	6.150333
620	0	-706.5327	-735.7152	29.18256	5.59939
621	1	-710.5341	-739.1658	28.63162	6.150333
622	0	-706.9454	-734.8516	27.90616	6.875793
623	1	-704.4404	-733.3619	28.92151	5.860443
624	0	-702.1981	-730.3844	28.18625	6.595703
625	1	-709.8187	-738.013	28.19423	6.587719
626	0	-707.5453	-735.8592	28.31394	6.46801
627	1	-704.5196	-733.2393	28.71971	6.062241
628	0	-710.1318	-738.1262	27.99441	6.787539
629	1	-703.4902	-731.8013	28.31113	6.470823
630	0	-705.4949	-733.4741	27.97916	6.802798
631	1	-713.5728	-742.0698	28.497	6.284956
632	0	-708.565	-736.4652	27.90023	6.88172
633	1	-707.5144	-736.5546	29.04023	5.741724
634	0	-710.0363	-737.6186	27.58223	7.19972
635	1	-702.9263	-732.5883	29.66198	5.119978
636	0	-706.9861	-735.8401	28.85404	5.92791
637	1	-704.1109	-732.0532	27.94229	6.839667
638	0	-705.0713	-734.414	29.34273	5.439218
639	1	-711.0165	-738.7064	27.68996	7.091997
640	0	-708.7442	-737.9235	29.17933	5.602619
641	1	-705.9488	-735.0733	29.12455	5.657399
642	0	-702.882	-731.5673	28.68525	6.096701
643	1	-704.8095	-734.1649	29.35533	5.42662
644	0	-712.7728	-741.7878	29.015	5.766954
645	1	-707.2439	-735.1067	27.86283	6.919127
646	0	-709.7175	-739.0432	29.32565	5.456305
647	1	-708.8902	-736.4257	27.53548	7.246478
648	0	-706.4876	-734.6195	28.13197	6.649978
649	1	-707.4852	-735.4714	27.98619	6.795762
650	0	-709.4374	-737.5694	28.13197	6.649978
651	1	-705.4383	-734.9191	29.48076	5.301192
652	0	-709.8257	-738.39	28.56434	6.217617
653	1	-704.466	-733.1899	28.72393	6.058025
654	0	-707.3462	-735.234	27.8878	6.894151
655	1	-713.5617	-742.2584	28.69672	6.085233
656	0	-710.8095	-738.9845	28.17503	6.606924
657	1	-711.2558	-738.9517	27.69591	7.086042
658	0	-709.3662	-737.6303	28.26416	6.51779
659	1	-706.6379	-735.1918	28.55395	6.228002
660	0	-707.7098	-735.9809	28.27116	6.51079
661	1	-706.6206	-734.4303	27.80965	6.972305
662	0	-722.3743	-751.4369	29.06264	5.719315
663	1	-708.949	-735.992	27.04301	7.738945
664	0	-712.2527	-741.4987	29.24599	5.535968
665	1	-708.2942	-734.1756	25.88132	8.900632
666	0	-706.7375	-735.6336	28.89607	5.885879
667	1	-706.3179	-732.8587	26.54081	8.24114
668	0	-710.4555	-738.7307	28.27519	6.506764
669	1	-703.7881	-731.588	27.79995	6.981999
670	0	-706.4609	-735.1222	28.66128	6.12067
671	1	-706.9224	-734.4368	27.51445	7.2675
672	0	-710.415	-738.7059	28.29084	6.491113
673	1	-708.7343	-736.7182	27.98383	6.798118
674	0	-705.5687	-734.7978	29.22915	5.552808
675	1	-707.0186	-736.4293	29.41073	5.371222
676	0	-705.3249	-733.1003	27.77543	7.006519
677	1	-704.5182	-732.7696	28.25143	6.530526
678	0	-700.2576	-728.9036	28.64601	6.135941
679	1	-706.8709	-734.5663	27.69543	7.086521
680	0	-707.0836	-735.8654	28.78176	6.000192
681	1	-705.7988	-734.0365	28.23762	6.54433
682	0	-701.3785	-729.9434	28.56496	6.216996
683	1	-706.8245	-735.1893	28.36487	6.417082
684	0	-704.6001	-734.0993	29.49917	5.282778
685	1	-703.8098	-732.3065	28.49672	6.28523
686	0	-703.7734	-732.1277	28.35429	6.427662
687	1	-705.2966	-734.5257	29.22909	5.552867
688	0	-705.4866	-733.9023	28.41566	6.366292
689	1	-705.1413	-733.431	28.28968	6.492274
690	0	-704.1104	-732.5793	28.46892	6.313028
691	1	-711.5794	-739.8871	28.30766	6.47429
692	0	-713.3803	-742.0173	28.63701	6.144946
693	1	-717.0972	-745.2755	28.1783	6.60365
694	0	-714.3691	-742.3148	27.94577	6.836184
695	1	-709.4352	-737.6525	28.21727	6.564684
696	0	-708.8274	-737.6703	28.84286	5.939095
697	1	-711.4919	-738.9542	27.46223	7.319726
698	0	-705.06	-733.8271	28.76709	6.014866
699	1	-709.3809	-738.1655	28.78456	5.997398
700	0	-707.766	-735.5152	27.74925	7.032706
701	1	-711.755	-738.9806	27.22566	7.556289
702	0	-707.7783	-735.3521	27.57381	7.208139
703	1	-706.656	-734.5925	27.93656	6.845392
704	0	-711.0033	-739.2119	28.20864	6.573316
705	1	-708.4466	-736.701	28.25435	6.527605
706	0	-708.4606	-737.1356	28.67495	6.106999
707	1	-708.9278	-736.8562	27.92835	6.853608
708	0	-704.2128	-732.6313	28.4185	6.36345
709	1	-704.6884	-731.6128	26.92436	7.857597
710	0	-706.655	-733.8773	27.22228	7.55967
711	1	-705.6701	-733.9761	28.30595	6.475998
712	0	-713.1682	-742.1973	29.02913	5.752823
713	1	-706.0656	-734.7542	28.68865	6.093306
714	0	-711.3755	-737.9093	26.5338	8.248152
715	1	-714.9976	-743.772	28.77449	6.007463
716	0	-707.3378	-735.544	28.20623	6.575722
717	1	-711.4078	-739.025	27.61713	7.164823
718	0	-707.2263	-735.0797	27.85342	6.928536
719	1	-708.4174	-736.672	28.2546	6.527353
720	0	-700.5602	-728.8076	28.24737	6.534585
721	1	-702.4025	-731.6419	29.23942	5.542535
722	0	-705.7817	-733.7605	27.97883	6.803122
723	1	-712.0333	-740.4858	28.45253	6.329424
724	0	-708.2539	-737.1313	28.87739	5.904558
725	1	-711.8373	-741.1491	29.31176	5.470193
726	0	-708.3843	-737.2617	28.87739	5.904558
727	1	-710.4627	-738.9622	28.49947	6.282478
728	0	-704.2337	-732.4514	28.21776	6.564195
729	1	-702.3856	-730.8597	28.47417	6.307787
730	0	-707.7743	-736.837	29.06277	5.719182
731	1	-705.6358	-734.1917	28.5559	6.226054
732	0	-704.4749	-733.2695	28.79462	5.987334
733	1	-708.3318	-736.5405	28.20868	6.573273
734	0	-713.2306	-741.9429	28.71235	6.069604
735	1	-706.8422	-735.0169	28.17475	6.607202
736	0	-713.6836	-741.8589	28.17526	6.60669
737	1	-711.4787	-739.6619	28.18314	6.598813
738	0	-711.1413	-739.9944	28.85314	5.928815
739	1	-707.2168	-736.0731	28.85629	5.925666
740	0	-710.07	-737.6535	27.58348	7.198468
741	1	-714.4025	-742.016	27.61348	7.16847
742	0	-710.9153	-738.7493	27.83404	6.94791
743	1	-705.5765	-734.6101	29.0336	5.748353
744	0	-714.8511	-743.4037	28.55261	6.229341
745	1	-710.0383	-737.7122	27.6739	7.108053
746	0	-714.5459	-743.5719	29.02604	5.755916
747	1	-714.9347	-742.0427	27.108	7.673956
748	0	-710.7756	-737.6809	26.90532	7.87663
749	1	-709.2261	-737.1885	27.96244	6.819512
750	0	-709.3849	-738.2513	28.86633	5.91562
751	1	-706.4107	-735.1416	28.73088	6.051075
752	0	-708.6195	-735.7911	27.17159	7.610361
753	1	-706.6586	-735.0347	28.37612	6.405836
754	0	-711.5602	-739.1751	27.61493	7.167021
755	1	-717.4776	-744.2156	26.73796	8.043994
756	0	-705.5693	-735.3352	29.76582	5.016134
757	1	-719.3151	-746.3559	27.04079	7.74116
758	0	-701.2299	-729.8896	28.65971	6.122238
759	1	-710.3917	-738.4715	28.07981	6.702147
760	0	-702.7986	-731.0233	28.22463	6.557322
761	1	-715.4083	-743.7339	28.32553	6.456419
762	0	-702.7781	-731.4833	28.70515	6.076802
763	1	-708.5385	-736.7376	28.19909	6.582858
764	0	-708.8798	-737.1252	28.24542	6.536537
765	1	-708.6248	-736.5876	27.96277	6.819181
766	0	-706.0396	-734.2985	28.25897	6.522983
767	1	-704.3064	-732.6855	28.37905	6.402902
768	0	-710.5836	-739.2644	28.6808	6.101153
769	1	-710.2093	-738.4066	28.19728	6.584673
770	0	-702.8731	-731.4076	28.53456	6.247389
771	1	-709.7168	-738.1549	28.43809	6.34386
772	0	-707.4786	-736.8565	29.3779	5.404054
773	1	-709.8181	-738.5586	28.7405	6.041455
774	0	-707.2681	-735.434	28.16586	6.616094
775	1	-712.7402	-740.5791	27.83889	6.943059
776	0	-710.8882	-738.6573	27.76905	7.0129
777	1	-704.6419	-732.9086	28.26672	6.515233
778	0	-705.863	-734.3428	28.47984	6.302112
779	1	-707.4253	-735.4161	27.99082	6.79113
780	0	-703.564	-731.7965	28.23249	6.549465
781	1	-715.2532	-743.8819	28.62875	6.153206
782	0	-709.0276	-737.8509	28.82334	5.958617
783	1	-703.3172	-731.3446	28.02743	6.754522
784	0	-711.6679	-740.1759	28.50797	6.27398
785	1	-705.3183	-733.8046	28.48632	6.295632
786	0	-709.2086	-737.3416	28.13295	6.649
787	1	-712.8323	-740.8533	28.02098	6.760977
788	0	-710.3159	-738.071	27.75509	7.02686
789	1	-705.9546	-734.6735	28.71899	6.062962
790	0	-710.3426	-738.7093	28.3667	6.415258
791	1	-711.248	-740.1207	28.87278	5.909173
792	0	-709.07	-737.9411	28.8711	5.91085
793	1	-703.0367	-730.819	27.78231	6.999647
794	0	-709.5697	-737.9576	28.38792	6.394029
795	1	-704.7643	-732.3625	27.59819	7.183761
796	0	-708.9601	-737.8047	28.84459	5.937364
797	1	-709.9736	-737.4348	27.46119	7.320763
798	0	-706.9458	-735.6437	28.69788	6.084071
799	1	-705.3432	-733.6795	28.33626	6.445694
800	0	-708.645	-737.4586	28.81362	5.968333
801	1	-710.549	-740.282	29.73294	5.049018
802	0	-711.2081	-740.0339	28.8258	5.956153
803	1	-701.6497	-730.0327	28.38293	6.399028
804	0	-704.5695	-733.7253	29.15578	5.626173
805	1	-705.0493	-733.7753	28.72603	6.055926
806	0	-704.2758	-732.9578	28.68198	6.099977
807	1	-707.87	-736.494	28.624	6.157952
808	0	-706.2171	-734.6617	28.44461	6.337341
809	1	-703.3045	-731.6185	28.31397	6.467984
810	0	-708.535	-737.2723	28.73724	6.044717
811	1	-706.8634	-734.8093	27.94594	6.83601
812	0	-707.0702	-734.6978	27.62759	7.154359
813	1	-704.8837	-734.0612	29.17747	5.604478
814	0	-705.6355	-733.8386	28.20312	6.57883
815	1	-708.6946	-736.4969	27.8023	6.979657
816	0	-711.9245	-741.5336	29.60912	5.172837
817	1	-705.0033	-732.584	27.58071	7.201241
818	0	-701.3099	-728.8438	27.53381	7.248147
819	1	-699.8829	-727.8734	27.99053	6.791426
820	0	-708.1082	-735.9763	27.86816	6.913789
821	1	-703.1509	-732.263	29.11206	5.669889
822	0	-716.0375	-743.39	27.3525	7.429455
823	1	-706.8103	-735.1866	28.37624	6.405717
824	0	-713.2004	-741.1689	27.96857	6.813379
825	1	-707.1792	-735.4696	28.29033	6.491625
826	0	-713.8695	-742.0384	28.16889	6.61306
827	1	-706.3493	-734.246	27.89669	6.88526
828	0	-708.1248	-736.2162	28.09147	6.690487
829	1	-707.4262	-735.9063	28.48011	6.301846
830	0	-705.9296	-735.0795	29.14987	5.632085
831	1	-709.6261	-738.4705	28.84443	5.937525
832	0	-703.6724	-732.2522	28.57976	6.202194
833	1	-707.6517	-736.6112	28.95952	5.82243
834	0	-710.9277	-739.477	28.54931	6.232645
835	1	-707.7241	-736.4444	28.72023	6.061719
836	0	-709.4339	-738.6484	29.21448	5.567476
837	1	-706.7894	-735.7174	28.92794	5.854018
838	0	-707.6821	-735.2793	27.59726	7.184695
839	1	-707.9021	-736.1084	28.20636	6.575596
840	0	-715.982	-743.497	27.51494	7.267017
841	1	-701.253	-730.1105	28.85753	5.924425
842	0	-709.1633	-736.9354	27.77207	7.009885
843	1	-707.1379	-735.4517	28.31381	6.468141
844	0	-702.4111	-731.1115	28.70043	6.081521
845	1	-708.6108	-736.7502	28.13944	6.642512
846	0	-702.6076	-731.8095	29.20196	5.579989
847	1	-706.4109	-734.4837	28.07272	6.709237
848	0	-699.8844	-728.8348	28.95041	5.831543
849	1	-716.5878	-744.1	27.51222	7.269731
850	0	-701.9595	-730.1258	28.1663	6.615651
851	1	-708.2884	-735.4197	27.13129	7.650666
852	0	-707.1722	-735.7324	28.56019	6.221765
853	1	-705.1452	-732.5304	27.38523	7.396723
854	0	-703.7745	-732.2069	28.43241	6.349541
855	1	-707.3495	-735.009	27.65951	7.122441
856	0	-702.6098	-731.5918	28.98194	5.800008
857	1	-709.1092	-737.2067	28.0975	6.684456
858	0	-701.4569	-730.4389	28.98194	5.800008
859	1	-709.4259	-738.3923	28.9664	5.815551
860	0	-703.6317	-731.9278	28.29605	6.485907
861	1	-707.8877	-736.1944	28.30669	6.475263
862	0	-708.6225	-736.9185	28.29605	6.485907
863	1	-703.2917	-731.9786	28.68692	6.095036
864	0	-716.5143	-744.9057	28.3914	6.390558
865	1	-706.1847	-734.6949	28.5102	6.271758
866	0	-719.0086	-746.5932	27.58458	7.197376
867	1	-711.3791	-739.1205	27.7414	7.040549
868	0	-709.5747	-737.9041	28.32939	6.452565
869	1	-714.6069	-743.2258	28.6189	6.163057
870	0	-705.5673	-734.1153	28.54796	6.233994
871	1	-706.1717	-734.3703	28.19863	6.583325
872	0	-709.1703	-737.4207	28.25043	6.531528
873	1	-710.827	-739.0256	28.19863	6.583325
874	0	-706.8221	-734.9377	28.11562	6.666332
875	1	-704.4995	-733.6251	29.12558	5.656374
876	0	-708.5171	-736.5742	28.05719	6.724763
877	1	-713.3345	-742.4231	29.08864	5.693309
878	0	-708.4104	-737.215	28.80466	5.977292
879	1	-709.0431	-737.4908	28.44767	6.334286
880	0	-711.0359	-739.4979	28.46194	6.320011
881	1	-706.2508	-734.4978	28.24703	6.53492
882	0	-708.473	-737.4995	29.02644	5.755517
883	1	-705.7864	-733.7543	27.96789	6.814062
884	0	-708.2651	-736.4388	28.17361	6.608339
885	1	-710.5577	-738.5418	27.98414	6.797811
886	0	-708.0069	-736.5477	28.54074	6.241218
887	1	-707.5322	-737.3358	29.80357	4.978382
888	0	-709.6907	-737.8712	28.18053	6.601425
889	1	-702.2189	-731.4383	29.21942	5.562531
890	0	-708.5681	-736.8158	28.24763	6.534324
891	1	-707.2327	-736.4235	29.19078	5.591173
892	0	-713.0353	-740.7472	27.71192	7.07003
893	1	-711.6941	-740.7722	29.07806	5.703893
894	0	-710.2532	-738.582	28.32872	6.453237
895	1	-707.8062	-735.4539	27.64775	7.134208
896	0	-718.1467	-746.5021	28.35538	6.426572
897	1	-706.7257	-735.8068	29.08111	5.700847
898	0	-712.3744	-740.8348	28.46039	6.321566
899	1	-701.407	-729.7203	28.31326	6.468691
900	0	-709.8168	-738.8433	29.02652	5.755428
901	1	-710.4584	-738.4062	27.94778	6.834175
902	0	-704.6485	-733.2966	28.64808	6.133876
903	1	-709.4589	-737.4254	27.96653	6.815424
904	0	-709.4462	-737.7828	28.33659	6.445361
905	1	-710.802	-738.3662	27.56419	7.217767
906	0	-702.2566	-730.6313	28.37464	6.407308
907	1	-704.937	-733.1896	28.25266	6.529297
908	0	-707.3225	-734.7539	27.43142	7.350536
909	1	-705.9272	-734.3734	28.44621	6.33574
910	0	-707.2274	-735.5199	28.2925	6.489454
911	1	-712.8583	-741.0293	28.17093	6.611021
912	0	-712.6807	-741.9737	29.29303	5.488918
913	1	-711.551	-739.0522	27.50117	7.280784
914	0	-710.29	-738.7191	28.42908	6.352877
915	1	-709.1164	-736.9705	27.85406	6.927894
916	0	-707.141	-735.36	28.21891	6.563047
917	1	-711.1755	-740.0186	28.84306	5.93889
918	0	-709.4647	-738.5617	29.0969	5.685051
919	1	-709.4998	-737.1293	27.62942	7.152534
920	0	-711.0673	-739.8182	28.75097	6.030978
921	1	-708.5417	-736.6265	28.0848	6.697151
922	0	-709.876	-739.5673	29.6913	5.090649
923	1	-717.7765	-746.4197	28.64315	6.138805
924	0	-704.3155	-732.9909	28.6754	6.106549
925	1	-706.8176	-734.0864	27.26871	7.513239
926	0	-704.2729	-732.7083	28.43543	6.346519
927	1	-711.1176	-738.0635	26.94584	7.836116
928	0	-703.6896	-731.8862	28.19661	6.585346
929	1	-711.9169	-740.2719	28.35498	6.426977
930	0	-707.0881	-734.7594	27.6713	7.110657
931	1	-713.6619	-739.8966	26.23471	8.547239
932	0	-707.8322	-736.5718	28.73963	6.042324
933	1	-714.7293	-743.223	28.49369	6.288259
934	0	-705.404	-734.0972	28.69311	6.088839
935	1	-712.5135	-740.4483	27.93485	6.847102
936	0	-713.4892	-741.8115	28.32233	6.459625
937	1	-713.1776	-740.9794	27.80173	6.98022
938	0	-711.4536	-739.3665	27.91296	6.868996
939	1	-710.3299	-738.8123	28.48246	6.299489
940	0	-706.0498	-733.3735	27.32363	7.458325
941	1	-707.1574	-735.6933	28.53582	6.246129
942	0	-707.7624	-736.0973	28.33493	6.44702
943	1	-705.8202	-734.6889	28.86868	5.913271
944	0	-705.5825	-733.7596	28.17712	6.604835
945	1	-711.6038	-740.4224	28.8186	5.963355
946	0	-706.4137	-734.9886	28.5749	6.207053
947	1	-709.7477	-737.529	27.78126	7.00069
948	0	-709.7905	-738.1877	28.3972	6.384754
949	1	-707.5805	-736.8546	29.27414	5.507817
950	0	-700.6262	-729.8074	29.18118	5.600776
951	1	-704.5115	-733.0219	28.51044	6.271515
952	0	-698.0231	-726.5081	28.485	6.296952
953	1	-702.0868	-730.9055	28.81861	5.963338
954	0	-702.0757	-731.1659	29.09013	5.691824
955	1	-707.1552	-735.9945	28.83922	5.942734
956	0	-702.4157	-730.6652	28.24945	6.532504
957	1	-707.0044	-735.5901	28.58574	6.196217
958	0	-706.9854	-736.6206	29.63518	5.146771
959	1	-706.2968	-734.3407	28.04394	6.738016
960	0	-705.2466	-732.6296	27.38306	7.398893
961	1	-705.4806	-733.697	28.21642	6.565533
962	0	-703.0982	-731.8382	28.73995	6.042004
963	1	-708.566	-737.011	28.44498	6.336977
964	0	-706.1941	-734.1664	27.9723	6.809648
965	1	-705.1955	-733.6404	28.44498	6.336977
966	0	-713.0324	-741.5973	28.56486	6.21709
967	1	-706.5495	-735.4262	28.87668	5.905274
968	0	-712.215	-740.5147	28.29967	6.482284
969	1	-711.7567	-740.9185	29.16175	5.620207
970	0	-708.676	-737.3237	28.64774	6.134215
971	1	-703.8082	-732.3492	28.54108	6.240873
972	0	-707.9474	-736.078	28.13052	6.651433
973	1	-712.1784	-740.5267	28.3483	6.433648
974	0	-709.2711	-737.5163	28.24511	6.53684
975	1	-708.8752	-737.9967	29.12152	5.660436
976	0	-706.1235	-735.1476	29.02416	5.757789
977	1	-701.576	-730.9978	29.42179	5.360159
978	0	-712.7828	-741.0012	28.21837	6.563584
979	1	-704.1344	-732.7979	28.6636	6.118358
980	0	-711.2866	-739.6158	28.32922	6.452731
981	1	-704.7039	-733.4422	28.73827	6.043679
982	0	-709.5043	-737.3169	27.81256	6.969392
983	1	-704.6876	-733.2417	28.55411	6.227841
984	0	-707.0769	-735.6035	28.52663	6.25532
985	1	-704.1977	-733.8975	29.69985	5.082104
986	0	-705.7406	-734.2672	28.52663	6.25532
987	1	-708.116	-736.25	28.13405	6.6479
988	0	-706.5972	-735.9605	29.36329	5.418663
989	1	-703.801	-732.9551	29.15407	5.627887
990	0	-707.6327	-736.3305	28.69781	6.084147
991	1	-704.9201	-733.7725	28.85236	5.929594
992	0	-709.0269	-737.2118	28.18484	6.597115
993	1	-711.96	-741.0232	29.06317	5.718787
994	0	-707.6533	-735.8141	28.16083	6.621125
995	1	-705.172	-733.0163	27.84429	6.93766
996	0	-702.6336	-731.2618	28.62813	6.153826
997	1	-707.5275	-734.9362	27.40873	7.37322
998	0	-705.7127	-734.3773	28.66457	6.117378
999	1	-706.8221	-734.4186	27.5965	7.185453
1000	0	-703.4342	-732.519	29.0848	5.697156
1001	1	-705.2044	-732.4971	27.29276	7.48919
1002	0	-708.8395	-736.2205	27.38094	7.401011
1003	1	-703.7167	-731.6333	27.9166	6.865356
1004	0	-709.6293	-736.9195	27.2902	7.491758
1005	1	-707.1799	-734.9888	27.80891	6.973043
1006	0	-705.7386	-734.3582	28.6196	6.162352
1007	1	-701.1049	-729.5394	28.43455	6.347406
1008	0	-706.539	-735.2586	28.71965	6.062308
1009	1	-706.0336	-734.6235	28.5899	6.192049
1010	0	-706.5986	-734.8175	28.21894	6.563017
1011	1	-707.3538	-735.7918	28.43805	6.343902
1012	0	-713.6685	-741.1996	27.53112	7.250829
1013	1	-704.5867	-733.4735	28.88682	5.89513
1014	0	-709.4716	-738.2746	28.803	5.978957
1015	1	-706.6306	-735.5134	28.88281	5.89914
1016	0	-705.706	-733.8	28.09403	6.687923
1017	1	-708.2584	-736.9178	28.65944	6.122517
1018	0	-705.6033	-732.7286	27.12532	7.65663
1019	1	-715.8626	-742.5482	26.68557	8.096384
1020	0	-703.1544	-731.883	28.72861	6.053345
1021	1	-710.0349	-737.7479	27.71304	7.06891
1022	0	-705.3484	-732.8776	27.52919	7.252767
1023	1	-708.0312	-736.3954	28.36422	6.417728
1024	0	-707.1008	-734.4941	27.39335	7.388603
1025	1	-717.5681	-745.5987	28.03052	6.751429
1026	0	-717.9605	-746.6476	28.68712	6.09483
1027	1	-708.2402	-736.7873	28.54715	6.2348
1028	0	-708.5729	-737.2268	28.65389	6.12806
1029	1	-700.6118	-730.2598	29.64804	5.133915
1030	0	-703.1836	-731.2092	28.02563	6.756326
1031	1	-704.2894	-733.9334	29.64397	5.137984
1032	0	-702.4745	-731.1001	28.62556	6.156396
1033	1	-707.4529	-736.8311	29.37822	5.40373
1034	0	-705.6031	-734.7152	29.11207	5.669883
1035	1	-702.6373	-730.8111	28.17386	6.608098
1036	0	-712.8431	-741.0296	28.18648	6.595476
1037	1	-704.0254	-732.1403	28.11496	6.666994
1038	0	-717.9787	-746.4104	28.43169	6.350261
1039	1	-708.2008	-736.2879	28.08714	6.694811
1040	0	-710.9453	-740.0531	29.10782	5.674134
1041	1	-703.81	-732.1257	28.31563	6.466324
1042	0	-708.585	-737.7163	29.13128	5.650671
1043	1	-705.1579	-734.1028	28.94487	5.837084
1044	0	-716.6512	-745.4539	28.80267	5.979287
1045	1	-706.518	-734.9258	28.40781	6.374148
1046	0	-710.7442	-739.3017	28.55756	6.224394
1047	1	-711.5225	-739.9087	28.38617	6.395788
1048	0	-704.3545	-732.9991	28.64453	6.137426
1049	1	-702.3583	-730.111	27.75261	7.029341
1050	0	-705.4346	-733.6737	28.23912	6.542832
1051	1	-706.1518	-735.0245	28.87275	5.909208
1052	0	-708.0637	-736.4971	28.43341	6.348545
1053	1	-700.6448	-729.5176	28.87275	5.909208
1054	0	-703.4819	-731.4977	28.01578	6.766177
1055	1	-704.7965	-734.2244	29.42787	5.354086
1056	0	-713.7272	-741.7522	28.02501	6.756941
1057	1	-701.6862	-731.0235	29.33728	5.444672
1058	0	-705.4161	-733.332	27.91582	6.866133
1059	1	-704.9412	-734.2785	29.33728	5.444672
1060	0	-704.506	-733.4346	28.92867	5.853283
1061	1	-700.7282	-730.0655	29.33728	5.444672
1062	0	-700.9173	-729.4702	28.55284	6.22911
1063	1	-703.4825	-732.8059	29.3234	5.458551
1064	0	-706.5044	-735.1919	28.68752	6.094435
1065	1	-704.0579	-732.5785	28.52062	6.261329
1066	0	-722.4176	-751.1385	28.72088	6.061077
1067	1	-706.7527	-735.2345	28.48176	6.300194
1068	0	-711.2914	-740.6142	29.32278	5.459173
1069	1	-710.5853	-738.5948	28.00945	6.772498
1070	0	-704.5336	-733.4638	28.93019	5.851763
1071	1	-714.0959	-741.8762	27.78027	7.001687
1072	0	-707.2681	-736.1134	28.84526	5.936695
1073	1	-711.0457	-739.1481	28.10238	6.679577
