Iteration	Posterior	Likelihood	Prior	tree_length
5660	-933.0975	-1064.733	131.6353	1.989965
5670	-930.2516	-1061.695	131.4431	2.1822
5680	-931.5069	-1063.301	131.7942	1.831049
5690	-920.8288	-1052.22	131.3916	2.233687
5700	-924.1504	-1055.443	131.2926	2.33265
5710	-922.2324	-1053.973	131.7409	1.884394
5720	-945.7741	-1077.405	131.6312	1.994038
5730	-937.3916	-1069.329	131.9376	1.687693
5740	-930.7623	-1062.46	131.6975	1.927795
5750	-940.5484	-1072.336	131.7876	1.837683
5760	-936.7357	-1068.16	131.4247	2.200546
5770	-926.9986	-1058.353	131.3543	2.270965
5780	-931.1408	-1062.85	131.7097	1.915623
5790	-940.0052	-1071.712	131.7066	1.918637
5800	-930.0556	-1061.875	131.8194	1.805857
5810	-937.036	-1068.74	131.7041	1.921215
5820	-928.5362	-1060.296	131.76	1.865326
5830	-919.4922	-1051.23	131.7379	1.88733
5840	-928.2103	-1059.492	131.2818	2.343439
5850	-924.3631	-1055.991	131.6277	1.997535
5860	-930.0815	-1061.928	131.8465	1.778733
5870	-920.4512	-1052.051	131.5999	2.025333
5880	-933.8866	-1065.704	131.8178	1.807477
5890	-927.9083	-1059.505	131.597	2.028265
5900	-931.0796	-1062.679	131.5993	2.026001
5910	-933.2016	-1064.897	131.6956	1.929691
5920	-927.0065	-1058.441	131.4349	2.190382
5930	-920.5688	-1051.997	131.4286	2.196712
5940	-922.1662	-1053.348	131.1821	2.443149
5950	-923.3026	-1055.071	131.7679	1.857364
5960	-929.8475	-1061.497	131.6498	1.97551
5970	-929.5936	-1060.951	131.357	2.268254
5980	-936.1761	-1068.001	131.8245	1.800767
5990	-919.3367	-1051.474	132.1372	1.488117
6000	-928.8708	-1060.345	131.474	2.151301
6010	-925.9845	-1057.91	131.9257	1.699628
6020	-927.9922	-1059.84	131.8475	1.777748
6030	-924.9174	-1056.682	131.7646	1.860659
6040	-923.7613	-1055.528	131.7669	1.858411
6050	-925.8764	-1057.486	131.61	2.015232
6060	-929.7251	-1061.783	132.0582	1.567073
6070	-918.1175	-1049.901	131.7838	1.841438
6080	-930.8955	-1062.591	131.6952	1.930057
6090	-916.4254	-1047.959	131.5332	2.092054
6100	-931.2178	-1062.782	131.5641	2.061202
6110	-932.0401	-1063.647	131.6065	2.018791
6120	-931.2064	-1062.802	131.5956	2.029717
6130	-922.9003	-1054.538	131.6382	1.98705
6140	-917.8492	-1049.334	131.4844	2.140895
6150	-928.9765	-1060.609	131.6322	1.993046
6160	-935.9907	-1067.572	131.5818	2.043507
6170	-941.4283	-1072.574	131.1457	2.479604
6180	-915.2676	-1047.044	131.7759	1.849357
6190	-928.2152	-1060.183	131.9677	1.657555
6200	-922.7953	-1054.784	131.9884	1.636895
6210	-911.7514	-1043.084	131.3328	2.292471
6220	-913.4308	-1045.423	131.9927	1.632546
6230	-923.8222	-1055.484	131.6613	1.963945
6240	-923.254	-1055.201	131.9475	1.677779
6250	-934.2576	-1065.967	131.7096	1.91571
6260	-925.3683	-1057.3	131.9321	1.693177
6270	-925.3546	-1057.199	131.8442	1.781101
6280	-926.2398	-1057.931	131.6911	1.934184
6290	-927.8736	-1059.799	131.9258	1.699439
6300	-928.1161	-1059.781	131.6654	1.959887
6310	-916.4685	-1048.16	131.691	1.934264
6320	-929.2969	-1060.901	131.6043	2.02101
6330	-921.8881	-1053.472	131.5834	2.041885
6340	-931.0237	-1062.88	131.8566	1.768674
6350	-933.5955	-1065.503	131.9072	1.718085
6360	-934.2876	-1065.783	131.4951	2.130155
6370	-929.3361	-1060.986	131.6501	1.975183
6380	-930.4258	-1061.967	131.5414	2.083911
6390	-925.7787	-1057.317	131.5386	2.086702
6400	-924.0483	-1055.79	131.7415	1.883808
6410	-930.5894	-1062.602	132.0129	1.612405
6420	-937.7772	-1069.339	131.5621	2.063167
6430	-937.7922	-1069.278	131.4859	2.139355
6440	-918.1244	-1049.825	131.7005	1.924765
6450	-929.9024	-1061.167	131.2645	2.360801
6460	-923.3102	-1054.793	131.4827	2.142547
6470	-928.8456	-1060.477	131.6315	1.993776
6480	-922.0733	-1053.745	131.6717	1.95362
6490	-940.0347	-1071.663	131.6287	1.996571
6500	-932.9654	-1064.732	131.7669	1.858368
6510	-928.2774	-1059.986	131.7087	1.916568
6520	-941.7026	-1073.102	131.3994	2.225843
6530	-938.6482	-1070.262	131.6138	2.011451
6540	-933.5485	-1065.089	131.5403	2.084932
6550	-937.9035	-1069.413	131.5092	2.116036
6560	-947.7736	-1079.536	131.7627	1.862552
6570	-931.5659	-1063.107	131.5413	2.083966
6580	-922.6939	-1054.324	131.6298	1.995473
6590	-922.9756	-1054.849	131.8736	1.751667
6600	-929.7752	-1061.391	131.6153	2.009956
6610	-924.4996	-1056.514	132.0148	1.610471
6620	-933.3781	-1065.107	131.729	1.896285
6630	-936.9487	-1068.658	131.7097	1.915566
6640	-928.0441	-1059.591	131.5471	2.078148
6650	-927.6613	-1059.025	131.3632	2.26211
6660	-915.2678	-1047.233	131.9649	1.66037
6670	-930.6246	-1062.425	131.8009	1.824423
6680	-923.4781	-1055.259	131.7805	1.844784
6690	-922.4428	-1053.963	131.5201	2.105171
6700	-941.7163	-1073.117	131.4007	2.224551
6710	-946.5888	-1078.018	131.4288	2.196493
6720	-935.9357	-1067.547	131.6108	2.014502
6730	-929.7921	-1061.194	131.4022	2.223031
6740	-927.2323	-1058.708	131.4755	2.149805
6750	-929.3533	-1061.273	131.9202	1.705087
6760	-926.5597	-1057.821	131.2613	2.363955
6770	-924.2685	-1055.963	131.6942	1.931084
6780	-925.1448	-1056.752	131.6076	2.017704
6790	-926.9464	-1058.443	131.4966	2.128641
6800	-930.7121	-1062.56	131.8484	1.776922
6810	-931.962	-1063.122	131.1596	2.465673
6820	-931.7575	-1063.575	131.8178	1.807473
6830	-928.8958	-1060.635	131.7397	1.885548
6840	-925.8685	-1057.744	131.8756	1.749713
6850	-931.9646	-1063.56	131.5951	2.030181
6860	-935.1582	-1067.136	131.9776	1.647725
6870	-930.7718	-1062.351	131.5795	2.045772
6880	-929.6928	-1061.32	131.6274	1.997861
6890	-931.682	-1063.456	131.774	1.851234
6900	-938.6795	-1070.184	131.5048	2.12048
6910	-946.4602	-1078.043	131.5832	2.04205
6920	-935.8445	-1067.416	131.5719	2.053351
6930	-932.6095	-1064.07	131.4603	2.165005
6940	-924.3988	-1055.997	131.5984	2.026925
6950	-923.3824	-1055.116	131.7334	1.891912
6960	-919.8929	-1051.389	131.4965	2.128736
6970	-917.1257	-1048.528	131.4026	2.222708
6980	-920.97	-1052.426	131.4562	2.169046
6990	-924.1831	-1055.567	131.3841	2.241208
7000	-930.4035	-1061.906	131.503	2.122315
7010	-931.5628	-1063.391	131.8287	1.79657
7020	-927.3172	-1059.037	131.7197	1.905561
7030	-928.9661	-1060.716	131.7495	1.875745
7040	-921.8407	-1053.513	131.6718	1.953522
7050	-927.4092	-1059.061	131.6514	1.973907
7060	-923.7078	-1055.257	131.5497	2.075588
7070	-924.8985	-1056.69	131.7914	1.833883
7080	-921.8009	-1053.304	131.5035	2.121734
7090	-920.4891	-1051.993	131.5035	2.121734
7100	-930.5404	-1062.108	131.5672	2.05808
7110	-931.0571	-1062.626	131.569	2.056272
7120	-930.551	-1062.218	131.6671	1.958141
7130	-932.6675	-1064.171	131.5033	2.121945
7140	-927.7651	-1059.602	131.8368	1.78852
7150	-934.8052	-1066.555	131.7502	1.875107
7160	-931.8188	-1063.621	131.8023	1.822947
7170	-932.0687	-1063.501	131.4325	2.19282
7180	-923.672	-1055.391	131.7195	1.905806
7190	-932.1531	-1063.896	131.7428	1.882476
7200	-937.6072	-1069.283	131.6758	1.949433
7210	-928.202	-1059.772	131.5698	2.055456
7220	-922.8506	-1054.725	131.8746	1.750696
7230	-936.9399	-1068.918	131.9785	1.646816
7240	-929.831	-1061.364	131.5333	2.091936
7250	-944.8658	-1076.457	131.5912	2.034062
7260	-929.5288	-1061.304	131.775	1.850274
7270	-919.3885	-1051.322	131.9337	1.691531
7280	-924.6177	-1056.363	131.7454	1.879861
7290	-932.9473	-1064.605	131.6574	1.967901
7300	-933.67	-1065.301	131.6306	1.994693
7310	-931.623	-1063.01	131.3873	2.237932
7320	-929.7683	-1061.193	131.4242	2.201084
7330	-937.9799	-1069.604	131.6236	2.001642
7340	-936.8433	-1068.448	131.6043	2.02099
7350	-939.3934	-1070.831	131.4371	2.188174
7360	-933.9868	-1065.392	131.4049	2.220382
7370	-925.2645	-1056.657	131.3924	2.232831
7380	-930.869	-1062.377	131.5077	2.11755
7390	-923.9398	-1055.626	131.6863	1.938984
7400	-925.7444	-1057.471	131.7265	1.898731
7410	-933.7633	-1065.682	131.9188	1.706508
7420	-926.618	-1058.268	131.6495	1.975749
7430	-932.8808	-1064.374	131.4936	2.131683
7440	-949.6549	-1081.155	131.5	2.125259
7450	-946.866	-1078.604	131.7376	1.887682
7460	-931.8137	-1063.466	131.6527	1.972623
7470	-942.8573	-1074.426	131.5687	2.056538
7480	-935.2021	-1066.618	131.4163	2.208999
7490	-933.546	-1065.615	132.0686	1.556652
7500	-926.3368	-1057.959	131.6218	2.003463
7510	-924.6153	-1056.367	131.7515	1.873823
7520	-922.6586	-1054.422	131.7635	1.861811
7530	-922.0065	-1053.523	131.5169	2.108403
7540	-919.157	-1050.692	131.5353	2.089972
7550	-924.0979	-1055.866	131.7676	1.857631
7560	-922.5812	-1053.78	131.1988	2.426461
7570	-928.045	-1059.618	131.573	2.05232
7580	-926.5701	-1058.013	131.4432	2.182127
7590	-945.1095	-1076.9	131.7906	1.834716
7600	-926.9584	-1058.744	131.7853	1.839973
7610	-929.3415	-1061.191	131.8497	1.775585
7620	-934.842	-1066.392	131.55	2.075289
7630	-940.9729	-1072.95	131.9772	1.648061
7640	-935.1877	-1066.658	131.4703	2.154984
7650	-924.3404	-1056.141	131.8009	1.824377
7660	-915.5759	-1047.35	131.7745	1.850795
7670	-932.2908	-1063.425	131.1343	2.490993
7680	-922.9393	-1054.255	131.316	2.309325
7690	-920.0908	-1051.407	131.316	2.309325
7700	-917.8248	-1049.618	131.7934	1.831897
7710	-929.6754	-1061.22	131.5451	2.080195
7720	-926.3138	-1058.188	131.8744	1.750863
7730	-928.7163	-1059.967	131.2509	2.374403
7740	-928.2129	-1059.96	131.7467	1.878561
7750	-929.3138	-1060.995	131.6813	1.943937
7760	-927.9525	-1059.333	131.3801	2.245183
7770	-929.9236	-1061.42	131.4963	2.12898
7780	-918.0021	-1049.672	131.6695	1.955777
7790	-917.0152	-1048.623	131.6078	2.017433
7800	-917.6623	-1049.339	131.6768	1.948438
7810	-917.7487	-1049.722	131.9729	1.652359
7820	-919.8628	-1051.903	132.0399	1.585421
7830	-921.2421	-1053.085	131.8425	1.782743
7840	-923.4843	-1055.164	131.6792	1.946043
7850	-921.9354	-1053.774	131.8386	1.786667
7860	-934.2632	-1065.544	131.2811	2.344144
7870	-924.7569	-1056.557	131.8004	1.824839
7880	-931.3746	-1063.208	131.8331	1.79222
7890	-923.4308	-1055.28	131.8495	1.775817
7900	-923.5859	-1055.132	131.5464	2.078908
7910	-918.7501	-1050.372	131.6218	2.003505
7920	-924.7282	-1056.328	131.5998	2.025439
7930	-923.4012	-1054.831	131.4301	2.19518
7940	-927.3422	-1058.878	131.5359	2.089346
7950	-928.284	-1059.695	131.4115	2.213805
7960	-932.7878	-1064.286	131.4986	2.126679
7970	-943.8343	-1074.876	131.0419	2.583389
7980	-936.8951	-1068.351	131.4561	2.169177
7990	-939.6433	-1071.216	131.5724	2.05285
8000	-928.6981	-1060.214	131.5155	2.109767
8010	-941.7137	-1073.596	131.8827	1.742543
8020	-933.0254	-1064.408	131.3827	2.242562
8030	-930.8843	-1062.693	131.809	1.816312
8040	-922.518	-1054.221	131.7031	1.922221
8050	-926.5709	-1058.301	131.7305	1.894815
8060	-916.8061	-1048.533	131.7266	1.898677
8070	-927.3612	-1059.024	131.6631	1.962188
8080	-930.1036	-1061.627	131.5237	2.101608
8090	-936.0148	-1068.062	132.0471	1.578185
8100	-936.7516	-1068.329	131.5779	2.047367
8110	-939.8058	-1071.582	131.7762	1.849095
8120	-930.1731	-1061.638	131.4649	2.160355
8130	-929.6538	-1061.248	131.5946	2.03068
8140	-932.9098	-1064.502	131.5927	2.032589
8150	-926.8584	-1058.424	131.5653	2.059991
8160	-934.5453	-1066.228	131.6832	1.942107
8170	-922.3236	-1054.233	131.9093	1.715999
8180	-924.8029	-1056.807	132.0043	1.621025
8190	-918.6943	-1050.397	131.7026	1.922652
8200	-927.7259	-1059.334	131.6085	2.016738
8210	-926.1654	-1057.772	131.607	2.018234
8220	-929.9769	-1061.839	131.8624	1.762864
8230	-932.6239	-1064.24	131.616	2.009234
8240	-935.1418	-1067.242	132.1001	1.525176
8250	-924.5622	-1056.538	131.976	1.649277
8260	-919.1889	-1051.12	131.9313	1.693952
8270	-919.1806	-1050.998	131.8179	1.807417
8280	-927.6261	-1059.308	131.6815	1.943786
8290	-935.8759	-1067.613	131.7376	1.88767
8300	-925.4896	-1056.853	131.3637	2.261544
8310	-937.6903	-1069.552	131.8618	1.763442
8320	-920.7267	-1052.486	131.7595	1.865797
8330	-934.6723	-1066.242	131.5702	2.055107
8340	-932.5352	-1064.293	131.7577	1.867626
8350	-931.3095	-1063.234	131.9243	1.700966
8360	-931.2709	-1062.855	131.5841	2.04117
8370	-924.7603	-1056.46	131.6996	1.925654
8380	-921.2202	-1052.711	131.4908	2.134449
8390	-920.5891	-1052.114	131.5247	2.100589
8400	-920.2132	-1052.009	131.7953	1.829934
8410	-931.9061	-1063.935	132.0294	1.595877
8420	-923.9446	-1055.816	131.8716	1.753639
8430	-924.0018	-1055.515	131.513	2.112244
8440	-930.7145	-1062.624	131.9099	1.715346
8450	-924.3428	-1056.132	131.7892	1.836127
8460	-928.9315	-1060.557	131.626	1.999313
8470	-933.6518	-1065.414	131.7625	1.862744
8480	-926.0338	-1057.373	131.3397	2.285586
8490	-926.3517	-1058.111	131.7591	1.866135
8500	-939.8522	-1071.407	131.5551	2.070187
8510	-939.6194	-1070.92	131.3004	2.324878
8520	-933.5661	-1064.951	131.3849	2.240365
8530	-931.2723	-1062.988	131.716	1.909287
8540	-933.5283	-1065.14	131.6119	2.013401
8550	-931.6099	-1063.397	131.7873	1.838013
8560	-925.0641	-1056.719	131.655	1.970321
8570	-918.8582	-1050.315	131.4566	2.16863
8580	-923.7688	-1055.361	131.5922	2.033123
8590	-925.852	-1057.266	131.414	2.211322
8600	-929.7685	-1061.354	131.5854	2.039884
8610	-927.8541	-1059.268	131.4143	2.211018
8620	-939.062	-1070.873	131.8107	1.814581
8630	-928.4526	-1060.014	131.5611	2.064195
8640	-924.535	-1055.99	131.4552	2.170126
8650	-929.0673	-1060.598	131.5311	2.094163
8660	-930.5092	-1062.075	131.566	2.059306
8670	-939.3192	-1070.831	131.512	2.113283
8680	-933.0771	-1064.881	131.8034	1.82185
8690	-928.5823	-1060.298	131.7157	1.909573
8700	-921.9593	-1053.434	131.4743	2.151016
8710	-933.4758	-1065.233	131.7576	1.867638
8720	-924.4027	-1055.866	131.4637	2.161534
8730	-917.9124	-1049.5	131.5875	2.037745
8740	-919.638	-1051.357	131.7191	1.906132
8750	-921.1553	-1052.247	131.092	2.53329
8760	-931.6291	-1063.082	131.453	2.17223
8770	-932.2864	-1063.668	131.3818	2.243503
8780	-928.6303	-1060.206	131.5758	2.049439
8790	-927.9318	-1059.572	131.6402	1.985067
8800	-923.1935	-1054.982	131.7882	1.837091
8810	-935.4576	-1067.034	131.5762	2.049032
8820	-928.1761	-1059.537	131.3606	2.264724
8830	-928.8766	-1060.26	131.3837	2.241621
8840	-922.2607	-1053.893	131.6325	1.992737
8850	-925.7538	-1057.705	131.9514	1.673877
8860	-930.2314	-1062.056	131.8251	1.800166
8870	-925.1235	-1056.677	131.5537	2.071556
8880	-926.0031	-1057.758	131.7547	1.87058
8890	-921.6646	-1053.199	131.5345	2.090762
8900	-927.6769	-1059.204	131.5276	2.097722
8910	-926.5888	-1058.374	131.7857	1.839598
8920	-932	-1063.522	131.5223	2.102931
8930	-928.83	-1060.148	131.3177	2.307562
8940	-919.6436	-1051.243	131.5994	2.025841
8950	-921.7805	-1053.316	131.5357	2.089549
8960	-925.8118	-1057.52	131.708	1.917243
8970	-934.0236	-1065.397	131.3729	2.252348
8980	-930.6244	-1062.344	131.7194	1.905889
8990	-937.4676	-1068.899	131.4314	2.193841
9000	-924.6611	-1056.489	131.828	1.797325
9010	-934.7474	-1066.25	131.5025	2.122816
9020	-927.487	-1059.263	131.7759	1.849355
9030	-919.2991	-1050.695	131.3954	2.229856
9040	-926.1923	-1057.804	131.6114	2.013889
9050	-926.2042	-1057.945	131.7404	1.884925
9060	-927.2683	-1058.999	131.7305	1.894759
9070	-923.4343	-1055.046	131.6122	2.013129
9080	-940.8064	-1072.396	131.5895	2.035755
9090	-926.7264	-1058.298	131.5712	2.054096
9100	-924.0205	-1055.592	131.5712	2.054096
9110	-920.9171	-1052.571	131.6538	1.971484
9120	-926.2124	-1057.95	131.738	1.887299
9130	-927.4276	-1058.776	131.3483	2.277018
9140	-925.4045	-1057.042	131.6377	1.98756
9150	-920.9648	-1052.564	131.5996	2.025635
9160	-927.7449	-1059.237	131.4923	2.132999
9170	-925.9831	-1057.655	131.6716	1.953652
9180	-930.4662	-1062.109	131.6432	1.982099
9190	-927.5345	-1059.163	131.6282	1.997046
9200	-927.0614	-1058.661	131.5994	2.025891
9210	-925.0933	-1056.705	131.6119	2.013336
9220	-920.5493	-1051.992	131.4428	2.182465
9230	-917.9636	-1049.521	131.5571	2.068209
9240	-918.891	-1050.312	131.4213	2.204021
9250	-925.7997	-1057.195	131.3954	2.22991
9260	-919.5681	-1051.486	131.9176	1.707678
9270	-924.5941	-1056.512	131.9176	1.707678
9280	-918.5777	-1050.032	131.454	2.171249
9290	-921.1651	-1053.032	131.8666	1.75866
9300	-922.6353	-1053.831	131.1957	2.429547
9310	-919.4469	-1050.896	131.4486	2.176649
9320	-937.4053	-1069.023	131.6172	2.008038
9330	-922.4971	-1054.126	131.629	1.996261
9340	-936.735	-1068.268	131.5327	2.092587
9350	-929.1968	-1060.729	131.5327	2.092587
9360	-926.3221	-1058.227	131.905	1.720303
9370	-926.6204	-1058.103	131.4826	2.142714
9380	-921.255	-1052.822	131.5672	2.058078
9390	-931.115	-1062.567	131.4521	2.173192
9400	-924.2479	-1055.72	131.4723	2.152988
9410	-921.7838	-1053.216	131.4321	2.193135
9420	-920.1937	-1052.065	131.8709	1.754406
9430	-924.978	-1056.587	131.6088	2.016463
9440	-928.3552	-1060.02	131.6649	1.960386
9450	-926.5251	-1057.971	131.4462	2.179127
9460	-922.9502	-1054.816	131.8654	1.759919
9470	-928.8358	-1060.58	131.7443	1.88098
9480	-920.0776	-1051.739	131.661	1.964287
9490	-925.3833	-1057.049	131.6658	1.959452
9500	-915.6827	-1047.263	131.5806	2.044657
9510	-918.6931	-1050.638	131.9448	1.680508
9520	-924.1678	-1055.7	131.5325	2.092807
9530	-911.6402	-1043.539	131.8993	1.726012
9540	-921.8303	-1053.367	131.5369	2.08834
9550	-919.3578	-1051.075	131.7175	1.90779
9560	-924.3622	-1056.011	131.6484	1.976854
9570	-926.0153	-1057.627	131.6114	2.013893
9580	-916.5797	-1048.221	131.6411	1.984184
9590	-924.8812	-1056.746	131.8653	1.759949
9600	-925.0168	-1056.886	131.8691	1.756199
9610	-931.6626	-1063.307	131.6447	1.980565
9620	-923.4148	-1055.012	131.5973	2.027986
9630	-918.6678	-1050.334	131.6667	1.95862
9640	-918.1881	-1050.098	131.9097	1.715536
9650	-920.9568	-1052.576	131.6194	2.005909
9660	-928.6763	-1060.53	131.8538	1.771438
9670	-921.1811	-1052.854	131.6727	1.952539
9680	-927.9168	-1059.419	131.5022	2.123126
9690	-925.4121	-1057.221	131.8086	1.81665
9700	-929.7242	-1061.223	131.4989	2.126353
9710	-926.0054	-1057.389	131.3837	2.241564
9720	-926.3375	-1058.128	131.7902	1.835041
9730	-918.1594	-1049.976	131.8165	1.808762
9740	-915.3783	-1047.026	131.648	1.977288
9750	-917.7976	-1049.209	131.4111	2.214227
9760	-923.2316	-1054.628	131.3968	2.228482
9770	-916.3104	-1047.686	131.376	2.249305
9780	-911.676	-1043.207	131.5307	2.094573
9790	-928.5175	-1060.395	131.8776	1.747708
9800	-928.8358	-1060.373	131.537	2.08823
9810	-915.25	-1046.843	131.5934	2.03188
9820	-923.7629	-1055.528	131.7651	1.860191
9830	-930.6656	-1062.107	131.4415	2.183813
9840	-917.7203	-1049.527	131.807	1.818284
9850	-933.7066	-1065.315	131.6082	2.01707
9860	-927.0266	-1058.703	131.6759	1.949379
9870	-925.3663	-1057.188	131.8219	1.803351
9880	-926.2153	-1058.232	132.0163	1.608938
9890	-918.2183	-1049.913	131.6946	1.930631
9900	-915.7685	-1047.576	131.8078	1.817466
9910	-925.7513	-1057.16	131.4087	2.216616
9920	-922.3196	-1053.841	131.521	2.104308
9930	-917.8391	-1049.289	131.4499	2.175359
9940	-928.0181	-1059.385	131.3666	2.258708
9950	-926.1813	-1057.619	131.4373	2.188028
9960	-919.7628	-1051.564	131.8011	1.824224
9970	-925.4277	-1056.899	131.4709	2.154414
9980	-921.8118	-1053.634	131.8218	1.803507
9990	-926.3036	-1057.632	131.3283	2.29702
10000	-917.1942	-1049.005	131.8111	1.814176
