Iteration	Posterior	Likelihood	Prior	tree_length
5190	-920.7591	-1052.61	131.8507	1.774606
5200	-931.1172	-1063.224	132.1064	1.518915
5210	-920.9604	-1052.802	131.8417	1.783593
5220	-934.1703	-1065.938	131.7672	1.858033
5230	-923.4602	-1055.101	131.6405	1.984766
5240	-927.0629	-1058.564	131.5011	2.124152
5250	-914.0916	-1045.676	131.5842	2.041122
5260	-924.7977	-1056.516	131.7181	1.907229
5270	-929.1234	-1060.91	131.7866	1.838644
5280	-925.5006	-1057.278	131.7778	1.847492
5290	-921.2961	-1053.018	131.7221	1.90318
5300	-930.5924	-1061.835	131.2423	2.382942
5310	-931.3867	-1063.415	132.0288	1.596495
5320	-937.4234	-1068.822	131.3987	2.226577
5330	-931.1453	-1062.622	131.4772	2.148081
5340	-929.2387	-1060.913	131.6747	1.95053
5350	-911.0233	-1042.696	131.6723	1.952942
5360	-926.3917	-1057.699	131.3074	2.317906
5370	-929.4418	-1061.284	131.8422	1.783088
5380	-938.1173	-1069.992	131.8747	1.750569
5390	-925.37	-1057.006	131.6361	1.989224
5400	-923.8812	-1055.52	131.6385	1.98674
5410	-920.7733	-1052.502	131.7285	1.896797
5420	-932.7223	-1064.416	131.694	1.931238
5430	-936.0562	-1067.63	131.5735	2.051809
5440	-919.4743	-1051.263	131.7885	1.836812
5450	-924.5425	-1056.104	131.5619	2.063386
5460	-914.072	-1045.864	131.7923	1.833011
5470	-918.8543	-1050.188	131.3338	2.291449
5480	-924.4854	-1056.002	131.5163	2.108965
5490	-912.1054	-1043.715	131.6093	2.015975
5500	-921.0502	-1052.772	131.7219	1.903381
5510	-917.8653	-1049.441	131.576	2.049254
5520	-916.7716	-1048.434	131.6628	1.962435
5530	-921.9136	-1053.513	131.5994	2.025868
5540	-928.8012	-1060.401	131.5994	2.025868
5550	-917.7456	-1049.365	131.6198	2.005451
5560	-922.4134	-1053.961	131.5481	2.077188
5570	-918.1256	-1049.887	131.7618	1.86349
5580	-922.824	-1054.223	131.3991	2.226221
5590	-938.1511	-1069.972	131.8206	1.804707
5600	-920.7918	-1052.822	132.0297	1.595569
5610	-924.2812	-1055.794	131.5124	2.112894
5620	-927.6687	-1059.465	131.7965	1.828762
5630	-926.1536	-1057.722	131.568	2.057282
