Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
1710	-715.0774	-737.6167	22.53935	10.3762	0.09637442	0.157711	0.177945	0.030227	0.0630434	0.0267658	0.0979748	0.0375346	0.00393934	0.12601	0.0181779	0.144646	0.186523	0.0600021	0.0761171	0.0931148	0.0202544	0.0412234	0.0128787	0.0709806	0.0232538	0.0146397	0.0100322	0.127788	0.0875295	0.0658156	0.0139794	0.0782971	3.12732e-07	0.000831151	0.0841739	3.91499	0.0844998	0.0953411	0.0161953	0.033778	0.0143408	0.0524938	0.0201106	0.00211066	0.067515	0.00973951	0.0774999	0.0999372	0.0321485	0.0407827	0.0498899	0.0108521	0.0220871	0.00690024	0.0380307	0.0124591	0.0078438	0.00537512	0.0684676	0.0468974	0.0352633	0.00749	0.0419507	1.866406
1720	-713.3102	-736.8488	23.53854	8.993351	0.1111933	0.238517	0.215688	0.0263887	0.0565504	0.032443	0.0512957	0.0218041	0.00177838	0.103825	0.0117966	0.180295	0.226086	0.0998367	0.090187	0.0943024	0.0467199	0.0844097	0.0581406	0.0148534	0.0150557	0.00577405	0.0401648	0.25692	0.0693646	0.0863559	0.0229301	0.0985829	2.12182e-06	0.00216186	0.12503	3.87281	0.106005	0.0958586	0.011728	0.0251328	0.0144187	0.0227974	0.00969044	0.00079037	0.0461429	0.00524278	0.0801288	0.10048	0.0443706	0.040082	0.041911	0.0207638	0.0375143	0.0258395	0.00660133	0.00669121	0.00256617	0.0178505	0.114183	0.0308278	0.0383793	0.0101909	0.0438133	2.250065
1730	-710.1525	-731.5853	21.43277	11.4938	0.08700344	0.22495	0.136756	0.0392766	0.0508911	0.0218058	0.057881	0.0484145	0.00114416	0.0729331	0.0347608	0.169837	0.0809569	0.0868989	0.0460179	0.0379624	0.0765245	0.0372447	0.085415	0.0548729	0.0257016	0.00823351	0.0219817	0.101508	0.0782694	0.199789	0.048358	0.00700296	6.65217e-08	0.000383654	0.0610861	3.93853	0.121241	0.0737073	0.021169	0.0274289	0.0117527	0.0311962	0.026094	0.000616669	0.0393089	0.0187351	0.0915374	0.0436334	0.046836	0.0248023	0.0204606	0.0412445	0.0200738	0.0460362	0.0295749	0.0138524	0.00443763	0.0118475	0.0547096	0.042185	0.10768	0.0260636	0.00377439	1.855386
1740	-716.1697	-739.6566	23.48697	9.005795	0.1110396	0.358586	0.0400471	0.0464863	0.0208156	0.0519448	0.0369492	0.0665381	0.000178303	0.0323218	0.0369666	0.237867	0.0958173	0.100877	0.0362938	0.149237	0.0296943	0.00795635	0.0592315	0.103443	0.0671387	0.0154588	0.0260166	0.186742	0.108694	0.236462	0.129133	0.00828842	2.08557e-06	0.00214335	0.124587	3.87327	0.156643	0.0174941	0.0203069	0.00909304	0.0226914	0.0161408	0.0290663	7.78894e-05	0.0141194	0.0161484	0.103909	0.0418565	0.0440668	0.0158545	0.0651923	0.0129715	0.00347563	0.0258745	0.0451878	0.0293287	0.00675296	0.011365	0.0815757	0.0474814	0.103295	0.0564102	0.00362069	2.289184
1750	-718.3251	-740.8643	22.53924	10.25546	0.09750902	0.170122	0.0574317	0.0448948	0.10527	0.0351712	0.0476176	0.0794416	0.00116016	0.0312629	0.0299671	0.252475	0.0687867	0.0975722	0.00918108	0.140266	0.0110803	0.0139323	0.0572911	0.102354	0.0530776	0.0306378	0.00821653	0.137969	0.19133	0.113161	0.0233251	0.0742583	3.69644e-07	0.000903525	0.0871374	3.91196	0.0856065	0.0289	0.0225914	0.0529728	0.0176984	0.0239615	0.0399755	0.000583801	0.0157317	0.0150796	0.127047	0.0346139	0.049099	0.00461998	0.0705829	0.0055757	0.00701083	0.0288293	0.0515053	0.026709	0.0154171	0.00413461	0.0694271	0.0962788	0.0569432	0.0117373	0.0373673	1.987255
1760	-711.65	-736.3946	24.74463	8.082442	0.123725	0.229406	0.0666702	0.0522143	0.138157	0.0377358	0.0285344	0.0693519	0.00256934	0.0295023	0.0125273	0.238257	0.0915976	0.0977732	0.0546864	0.149994	0.0327906	0.0134886	0.0853114	0.0680705	0.0308439	0.0040008	0.00997432	0.134914	0.0539477	0.108892	0.0204468	0.0932217	7.4865e-06	0.00405537	0.162078	3.83386	0.11735	0.0341045	0.0267098	0.0706727	0.0193034	0.0145965	0.0354763	0.00131432	0.0150916	0.0064082	0.121878	0.0468559	0.050015	0.0279743	0.0767282	0.0167737	0.00689997	0.0436403	0.0348208	0.0157779	0.00204657	0.00510227	0.0690138	0.0275964	0.0557028	0.0104594	0.0476867	1.954878
1770	-713.626	-739.231	25.60497	6.695717	0.1493492	0.288879	0.160051	0.0589136	0.102979	0.0445557	0.0411341	0.0731848	0.00143763	0.156898	0.00730673	0.12917	0.135502	0.115444	0.118315	0.177103	0.0381797	0.0159264	0.109465	0.0629942	0.085051	0.0104132	0.0225243	0.186232	0.0714455	0.129645	0.0711926	0.0673288	5.09884e-05	0.0105497	0.239862	3.74954	0.116424	0.0645036	0.0237433	0.0415025	0.0179568	0.0165779	0.0294949	0.000579393	0.0632328	0.00294476	0.0520582	0.05461	0.0465261	0.0476831	0.0713758	0.0153872	0.00641864	0.0441164	0.0253879	0.0342772	0.00419672	0.00907774	0.075055	0.028794	0.0522493	0.028692	0.0271348	2.481269
1780	-715.1259	-741.6514	26.52555	5.958041	0.1678404	0.243606	0.218872	0.0666937	0.0326324	0.0717465	0.050064	0.0507413	0.00416462	0.0782636	0.0483611	0.211661	0.0190087	0.10627	0.118128	0.149347	0.0327889	0.0180783	0.152274	0.134622	0.071722	0.00878125	0.0446383	0.224972	0.0053295	0.0499081	0.0139103	0.0717722	0.000141388	0.01752	0.294754	3.68758	0.105991	0.0952299	0.029018	0.0141981	0.0312164	0.0217825	0.0220772	0.001812	0.034052	0.0210416	0.0920921	0.00827056	0.0462374	0.0513967	0.0649801	0.0142662	0.00786574	0.0662535	0.0585731	0.0312058	0.00382067	0.0194218	0.0978839	0.00231883	0.0217147	0.00605227	0.0312276	2.298358
1790	-719.1424	-743.7897	24.64738	7.452537	0.1341825	0.317798	0.380771	0.034641	0.013773	0.0242031	0.0496406	0.048975	0.00194249	0.134719	0.0479521	0.333757	0.0524528	0.0628164	0.117129	0.13536	0.0325116	0.0168274	0.137912	0.133483	0.0915399	0.0212579	0.071272	0.174078	0.0356449	0.0494859	0.0137926	0.148295	1.78986e-05	0.00626278	0.193779	3.79994	0.118492	0.141971	0.0129159	0.00513528	0.00902419	0.0185086	0.0182604	0.000724262	0.0502302	0.017879	0.124442	0.0195571	0.0234212	0.0436717	0.0504693	0.012122	0.00627412	0.0514208	0.0497695	0.0341308	0.00792604	0.0265739	0.0649054	0.0132903	0.0184509	0.00514261	0.0552919	2.682031
1800	-714.5949	-737.4551	22.86021	9.329172	0.1071906	0.312588	0.224458	0.031097	0.00823925	0.0146397	0.0652013	0.0481721	0.00126539	0.13251	0.0689776	0.236249	0.0909125	0.100699	0.0858303	0.064845	0.0157787	0.000769952	0.131131	0.0864513	0.0900392	0.0119262	0.0625275	0.306646	0.0645616	0.0378776	0.153309	0.145863	1.3329e-06	0.00171414	0.113592	3.88469	0.120571	0.0865777	0.0119947	0.00317803	0.00564678	0.0251493	0.0185809	0.000488083	0.0511116	0.0266059	0.0911256	0.0350666	0.0388414	0.0331063	0.0250119	0.00608612	0.000296985	0.0505798	0.0333458	0.0347297	0.00460014	0.024118	0.118279	0.0249026	0.0146101	0.059134	0.0562622	2.592566
1810	-709.4125	-733.8735	24.46099	8.090023	0.123609	0.260961	0.14569	0.00275258	0.10113	0.0256753	0.0734618	0.0132001	0.0213281	0.110625	0.0800425	0.215406	0.0758975	0.0840677	0.0716547	0.0879328	0.0156411	0.0266942	0.155723	0.00404669	0.0415705	0.0099688	0.093478	0.256001	0.028733	0.0317441	0.0783859	0.11913	7.40836e-06	0.0040342	0.161729	3.83423	0.116974	0.0653041	0.00123382	0.0453308	0.0115087	0.0329286	0.00591683	0.00956012	0.0495868	0.0358783	0.0965539	0.0340204	0.0376826	0.0321186	0.0394151	0.00701098	0.0119654	0.0698015	0.00181389	0.0186336	0.00446843	0.0419007	0.11475	0.0128793	0.014229	0.0351358	0.0533989	2.230942
1820	-721.0168	-746.8	25.78318	7.10483	0.1407493	0.19569	0.0829201	0.0532583	0.113335	0.0503364	0.0330098	0.00557692	0.0337903	0.129418	0.082386	0.226417	0.0659259	0.0422008	0.0737526	0.0655761	0.0182952	0.0107988	0.0795832	0.00522768	0.0637742	0.00736589	0.087321	0.126563	0.0187261	0.0450585	0.10064	0.0770007	2.8955e-05	0.00795906	0.213778	3.77823	0.103324	0.0437816	0.0281203	0.0598405	0.0265775	0.0174291	0.0029446	0.0178412	0.0683324	0.0434996	0.119548	0.0348087	0.0222819	0.0389412	0.034624	0.00965985	0.00570172	0.0420198	0.0027602	0.0336726	0.00388917	0.0461053	0.0668251	0.00988734	0.0237908	0.0531376	0.0406562	1.893947
1830	-722.47	-742.771	20.30097	12.6298	0.07917779	0.305791	0.126426	0.083791	0.105287	0.0437537	0.0966525	0.0469028	0.0330763	0.126683	0.0336356	0.131214	0.0259461	0.0373993	0.0721942	0.0253634	0.0158501	0.024869	0.0320847	0.00761753	0.0624266	0.0114616	0.036374	0.0703206	0.0183304	0.0555061	0.138731	0.0834906	1.37902e-08	0.000174798	0.0440809	3.95574	0.165187	0.068295	0.0452636	0.0568756	0.0236356	0.0522113	0.0253367	0.0178677	0.0684339	0.0181698	0.0708812	0.014016	0.020203	0.0389991	0.0137012	0.00856218	0.0134341	0.0173321	0.00411497	0.0337227	0.00619151	0.0196491	0.037987	0.00990203	0.0299842	0.0749418	0.0451013	1.851178
1840	-711.0887	-734.2459	23.15722	9.369488	0.1067294	0.412266	0.15119	0.0446082	0.133891	0.0107646	0.080221	0.0177815	0.0344098	0.0853024	0.068715	0.157398	0.0446202	0.0528657	0.0663278	0.0718044	0.0294936	0.0167018	0.0280979	0.0225653	0.0882429	0.137704	0.0195766	0.171331	0.0193467	0.0880511	0.0304114	0.171557	1.26054e-06	0.00166704	0.112291	3.88604	0.182803	0.0670392	0.0197798	0.0593688	0.00477314	0.0355709	0.00788449	0.0152577	0.037824	0.030469	0.0697922	0.0197851	0.0234412	0.0294105	0.0318388	0.0130778	0.00740578	0.0124589	0.0100057	0.0391279	0.0610594	0.00868046	0.0759701	0.00857854	0.0390428	0.0134847	0.0760702	2.255245
1850	-714.5167	-736.6996	22.18289	10.5447	0.09483433	0.355895	0.124369	0.0906015	0.0888006	0.00968689	0.0659897	0.00936398	0.0217254	0.0340135	0.029114	0.242385	0.0379568	0.0905849	0.0371913	0.0561016	0.00927416	0.0418434	0.0493177	0.00449855	0.0846885	0.101713	0.00957085	0.162643	0.0285469	0.0751754	0.0555709	0.137735	2.47644e-07	0.000739722	0.0802046	3.91906	0.173239	0.0605389	0.0441021	0.0432255	0.00471529	0.0321218	0.00455811	0.0105753	0.0165568	0.0141719	0.117986	0.0184763	0.0440941	0.0181036	0.0273086	0.00451438	0.0203681	0.0240064	0.00218976	0.0412239	0.0495108	0.00465881	0.0791698	0.0138958	0.0365931	0.0270502	0.0670455	2.054357
1860	-706.5607	-730.386	23.82526	9.244057	0.1081776	0.243665	0.148346	0.0271796	0.0607977	0.0220341	0.0451802	0.0473018	0.0212387	0.0916367	0.0403649	0.119113	0.095243	0.0815176	0.0585575	0.0528462	0.0284825	0.0286483	0.0439471	0.0279473	0.0579824	0.0696382	0.0344207	0.126582	0.00383786	0.0132545	0.0506235	0.0722436	1.49959e-06	0.00181799	0.11639	3.88179	0.142275	0.0866187	0.0158701	0.0354996	0.0128656	0.0263806	0.0276194	0.0124012	0.0535064	0.0235689	0.0695498	0.0556121	0.0475979	0.0341916	0.0308567	0.0166309	0.0167277	0.0256606	0.0163184	0.0338557	0.0406615	0.0200981	0.0739111	0.00224091	0.00773928	0.0295589	0.0421828	1.712631
1870	-710.2267	-736.2546	26.02788	7.041443	0.1420163	0.205398	0.195111	0.0662217	0.0750286	0.017447	0.0540351	0.0170937	0.0114359	0.0949412	0.0479731	0.13593	0.130151	0.0727073	0.0606691	0.0547518	0.0148137	0.0464176	0.0569937	0.0450232	0.0461724	0.0197187	0.0371072	0.0736212	0.028435	0.0188001	0.0747292	0.0119037	3.16085e-05	0.00831439	0.217633	3.77402	0.119931	0.113925	0.0386666	0.043809	0.0101872	0.0315509	0.00998095	0.00667739	0.0554359	0.0280114	0.0793692	0.0759946	0.0424536	0.0354245	0.0319694	0.00864967	0.0271031	0.0332785	0.0262889	0.0269599	0.0115137	0.0216668	0.0429872	0.0166031	0.0109773	0.0436341	0.00695055	1.712631
1880	-708.0278	-734.6531	26.6253	6.214398	0.1609166	0.316705	0.198329	0.0617921	0.0388099	0.0243167	0.0572978	0.0285943	0.00219758	0.0963557	0.0336557	0.101626	0.11305	0.0324017	0.063857	0.0556549	0.0351867	0.0967406	0.100758	0.0676192	0.0469339	0.0695875	0.0398225	0.0220409	0.126148	0.0308404	0.0759616	0.00597144	9.91993e-05	0.0146906	0.274452	3.71076	0.16306	0.102113	0.0318146	0.0199819	0.0125199	0.0295007	0.0147222	0.00113146	0.0496102	0.0173281	0.0523237	0.0582054	0.0166825	0.0328778	0.0286548	0.0181164	0.0498084	0.051877	0.0348148	0.0241647	0.0358282	0.0205032	0.0113481	0.0649493	0.0158787	0.0391101	0.00307449	1.942254
1890	-709.5242	-733.0228	23.4986	9.274357	0.1078242	0.23958	0.242872	0.115181	0.0431806	0.0323358	0.0701145	0.0303504	0.00545001	0.163642	0.0904092	0.0973553	0.0668309	0.111424	0.0677787	0.0982662	0.010958	0.0164487	0.0599297	0.0790954	0.0739501	0.0410313	0.0422681	0.0233945	0.0742939	0.0167297	0.0767235	0.0193991	1.43799e-06	0.00178032	0.115386	3.88283	0.119254	0.120892	0.0573329	0.0214937	0.0160955	0.0349003	0.0151073	0.00271281	0.0814547	0.0450022	0.0484597	0.0332659	0.0554628	0.0337376	0.0489132	0.0054545	0.00818752	0.0298307	0.0393707	0.0368095	0.0204238	0.0210394	0.0116449	0.0369807	0.00832739	0.03819	0.00965611	2.008993
1900	-713.3165	-735.7717	22.45523	10.67854	0.09364572	0.24068	0.135796	0.0434446	0.0578422	0.05634	0.0984755	0.0199711	0.00925612	0.0609194	0.0804054	0.0943064	0.0693853	0.0608257	0.0656561	0.0508468	0.0328753	0.00406629	0.00562915	0.0217823	0.0577286	0.104504	0.0409444	0.0399867	0.0719673	0.0318566	0.0406669	0.0520262	2.05746e-07	0.000674322	0.0771849	3.92214	0.146027	0.082391	0.0263591	0.0350945	0.0341831	0.0597479	0.012117	0.00561595	0.0369616	0.0487843	0.0572184	0.0420981	0.0369047	0.0398354	0.0308502	0.0199464	0.00246714	0.00341537	0.0132159	0.0350256	0.0634054	0.0248421	0.0242611	0.0436646	0.0193283	0.0246738	0.0315658	1.648183
1910	-710.9633	-733.27	22.30674	10.66574	0.09375811	0.239315	0.133	0.0858275	0.111355	0.0512578	0.0600625	0.0237513	0.00209045	0.0664117	0.0503811	0.135176	0.110014	0.0379196	0.086165	0.0407913	0.0066381	0.00588555	0.0294916	0.0779908	0.0673607	0.0404911	0.0477761	0.0109499	0.139125	0.037172	0.0523619	0.060707	2.09425e-07	0.000680318	0.0774687	3.92185	0.132257	0.0735024	0.0474325	0.0615402	0.0283275	0.0331935	0.0131261	0.00115529	0.0367024	0.0278431	0.0747046	0.0607992	0.0209562	0.047619	0.0225432	0.00366854	0.00325264	0.0162985	0.0431015	0.0372268	0.0223773	0.0264034	0.00605148	0.0768871	0.0205431	0.0289377	0.0335496	1.809468
1920	-713.1836	-735.4255	22.24192	10.56787	0.09462644	0.269284	0.0712501	0.0965758	0.0188663	0.0315474	0.0798536	0.0449051	0.013174	0.190335	0.0380456	0.134723	0.0212777	0.0474366	0.0969555	0.0457971	0.0067833	0.0155968	0.118244	0.251056	0.0600617	0.0264983	0.00417988	0.0394467	0.0928511	0.0126703	0.116467	0.0282766	2.39825e-07	0.000727965	0.0796736	3.9196	0.136543	0.036128	0.0489696	0.0095663	0.0159964	0.0404904	0.0227695	0.00667999	0.0965112	0.0192913	0.0683122	0.010789	0.0240531	0.0491621	0.0232218	0.00343953	0.0079085	0.0599568	0.1273	0.0304548	0.0134362	0.00211944	0.0200018	0.0470809	0.00642457	0.0590557	0.0143379	1.97216
1930	-713.9677	-737.3739	23.40622	9.388585	0.1065123	0.261767	0.109244	0.0370262	0.0974672	0.023242	0.040174	0.0463989	0.0184248	0.185022	0.0369834	0.130962	0.0199242	0.123596	0.0279973	0.0386686	0.0175	0.032307	0.082603	0.244047	0.109819	0.0357125	0.0231279	0.0204055	0.0869776	0.0439207	0.0697027	0.0241325	1.22765e-06	0.00164518	0.111679	3.88667	0.13173	0.0549751	0.0186328	0.0490487	0.0116962	0.0202169	0.0233494	0.00927194	0.093109	0.0186113	0.0659041	0.0100265	0.0621976	0.0140891	0.0194593	0.00880656	0.0162579	0.0415685	0.122813	0.0552645	0.0179717	0.0116387	0.0102687	0.04377	0.0221023	0.0350767	0.0121443	1.987152
1940	-710.4364	-733.8027	23.3663	9.442093	0.1059087	0.226654	0.184915	0.0231742	0.07131	0.00440849	0.0523097	0.0323036	0.0139267	0.173954	0.0347712	0.130843	0.0459995	0.126754	0.0217725	0.0233571	0.0215687	0.0426175	0.0276418	0.174829	0.0620829	0.0391906	0.0183863	0.0895087	0.184367	0.0999463	0.0443235	0.00264218	1.13999e-06	0.00158545	0.109984	3.88843	0.114845	0.0936965	0.0117423	0.0361327	0.00223378	0.0265053	0.0163682	0.00705666	0.0881426	0.0176186	0.0662979	0.0233079	0.0642261	0.0110321	0.011835	0.0109289	0.0215943	0.0140061	0.0885856	0.0314573	0.0198579	0.00931634	0.045354	0.0934185	0.0506427	0.0224587	0.00133879	1.973557
1950	-712.1292	-738.363	26.23373	6.204491	0.1611736	0.298739	0.198703	0.0356349	0.0939894	0.020793	0.128399	0.0330593	0.018356	0.127864	0.0701779	0.124209	0.0222079	0.0732675	0.0237184	0.148213	0.0251673	0.110049	0.0585467	0.163626	0.0612006	0.0617002	0.0300639	0.108001	0.216057	0.056859	0.0206715	0.0144633	0.000100567	0.014791	0.275212	3.7099	0.127463	0.0847806	0.0152043	0.0401024	0.00887174	0.0547839	0.0141054	0.00783193	0.0545556	0.0299427	0.0529963	0.00947545	0.031261	0.0101199	0.0632378	0.0107381	0.0469544	0.0249801	0.069814	0.0261124	0.0263256	0.0128274	0.0460808	0.0921849	0.02426	0.00881988	0.00617106	2.343737
1960	-714.5937	-737.2701	22.6764	10.20846	0.09795794	0.25026	0.165948	0.00479897	0.114203	0.0245677	0.0755111	0.0307167	0.0164708	0.134196	0.0442452	0.135025	0.0518782	0.0613778	0.0376911	0.0419681	0.0834332	0.134924	0.0088556	0.0253718	0.0348617	0.0732366	0.0063934	0.150518	0.0758225	0.0976204	0.00273759	0.0144568	3.94501e-07	0.000933372	0.0883187	3.91075	0.131918	0.0874752	0.00252965	0.0601992	0.0129502	0.0398037	0.0161915	0.00868216	0.0707378	0.0233227	0.0711747	0.0273462	0.0323537	0.0198679	0.0221224	0.0439796	0.0711214	0.004668	0.0133741	0.0183764	0.0386047	0.00337011	0.0793415	0.0399678	0.051458	0.00144305	0.00762053	1.897088
1970	-711.7916	-738.1116	26.32005	6.133009	0.1630521	0.427224	0.15862	0.00762341	0.139399	0.0125582	0.0700979	0.0745593	0.0162717	0.121447	0.0984474	0.164814	0.0140007	0.12963	0.0656205	0.0715368	0.088265	0.10421	0.0411005	0.0457943	0.0899252	0.104539	0.0132181	0.0924667	0.0920857	0.0260632	0.00239585	0.0569798	0.000111013	0.0155358	0.28075	3.7036	0.183445	0.0681095	0.0032734	0.0598563	0.00539235	0.0300992	0.0320149	0.00698687	0.0521479	0.0422722	0.0707693	0.00601174	0.0556617	0.0281767	0.0307171	0.0379	0.0447466	0.0176481	0.0196635	0.0386128	0.044888	0.0056757	0.0397041	0.0395405	0.0111913	0.00102875	0.0244665	2.328894
1980	-710.9317	-736.1617	25.23007	7.751744	0.1290032	0.141366	0.180717	0.0271696	0.0962236	0.026338	0.105539	0.0551813	0.00906501	0.101359	0.04941	0.111885	0.0329217	0.109416	0.0553878	0.0603815	0.0495277	0.0729831	0.0478958	0.030934	0.0629748	0.117639	0.00278385	0.142952	0.00806497	0.0302444	0.0159268	0.0558521	1.18311e-05	0.00509494	0.178032	3.81686	0.0785306	0.100391	0.0150931	0.0534534	0.0146311	0.0586281	0.0306539	0.00503573	0.0563061	0.0274479	0.0621534	0.0182885	0.060782	0.0307686	0.0335427	0.0275133	0.0405431	0.0266067	0.0171842	0.0349833	0.0653498	0.00154646	0.0794117	0.00448019	0.0168011	0.00884756	0.0310266	1.800138
1990	-710.0189	-735.9862	25.96736	6.946879	0.1439495	0.150272	0.16632	0.0345191	0.102286	0.0158419	0.112188	0.0264128	0.0166361	0.122506	0.0596671	0.118934	0.0218902	0.125246	0.0739142	0.0315428	0.0947411	0.0817876	0.0692873	0.0137893	0.133282	0.036837	0.00129718	0.151958	0.00580474	0.0111898	0.0194274	0.070138	3.60255e-05	0.00887408	0.223508	3.76758	0.0804579	0.0890498	0.018482	0.0547652	0.00848194	0.0600669	0.0141418	0.00890718	0.0655916	0.0319466	0.0636787	0.0117203	0.0670585	0.0395746	0.0168885	0.0507257	0.0437902	0.0370974	0.00738298	0.0713608	0.019723	0.000694529	0.0813606	0.00310794	0.00599115	0.0104017	0.0375528	1.867716
2000	-712.4293	-736.1295	23.70023	9.383627	0.1065686	0.150603	0.154475	0.0130696	0.15468	0.0259285	0.0413978	0.0244097	0.0334606	0.122776	0.0597983	0.097716	0.0448055	0.0345547	0.0625073	0.0265029	0.104215	0.0324022	0.0332345	0.038123	0.115413	0.0318154	0.00268221	0.0879811	0.00641642	0.0243203	0.0659739	0.108839	1.2361e-06	0.00165083	0.111838	3.88651	0.088689	0.0909693	0.00769657	0.0910899	0.0152691	0.0243789	0.0143747	0.0197047	0.0723019	0.0352148	0.0575443	0.0263856	0.020349	0.0368101	0.0156074	0.0613717	0.0190815	0.0195716	0.0224504	0.0679657	0.0187359	0.00157954	0.0518115	0.00377859	0.014322	0.0388516	0.0640946	1.6981
2010	-713.5609	-736.9594	23.39841	9.408541	0.1062864	0.180408	0.231847	0.0125588	0.196371	0.0605905	0.112572	0.0292433	0.0157481	0.041699	0.0594929	0.0482142	0.0975222	0.0372939	0.065365	0.0481718	0.116591	0.0411356	0.00635167	0.10495	0.0394066	0.0336975	0.0237943	0.0981119	0.0139785	0.0893992	0.0510153	0.119471	1.19419e-06	0.00162264	0.111044	3.88733	0.0913458	0.117391	0.00635888	0.0994282	0.0306787	0.0569986	0.0148067	0.00797372	0.0211134	0.030123	0.0244123	0.0493784	0.018883	0.0330962	0.0243908	0.0590333	0.0208282	0.00321603	0.0531394	0.0199527	0.017062	0.0120477	0.0496769	0.00707771	0.0452654	0.0258305	0.0604915	1.974999
2020	-713.771	-736.7547	22.98374	9.599665	0.1041703	0.238652	0.246068	0.00653338	0.0641113	0.0328171	0.125134	0.0660735	0.0206912	0.0873549	0.0164491	0.158057	0.0293967	0.0532373	0.102682	0.0242752	0.1401	0.0782761	0.0671938	0.0589065	0.0148221	0.0635714	0.0521243	0.114364	0.00286659	0.0527209	0.176859	0.105211	9.16542e-07	0.00142184	0.105137	3.89344	0.10855	0.111923	0.00297168	0.0291607	0.0149267	0.0569166	0.0300532	0.00941128	0.039733	0.00748181	0.0718913	0.0133709	0.0242147	0.0467043	0.0110415	0.063724	0.0356035	0.0305628	0.0267934	0.00674176	0.0289152	0.0237085	0.0520179	0.00130386	0.0239798	0.0804437	0.0478549	2.198549
2030	-710.2174	-734.5009	24.28352	8.485084	0.1178539	0.320748	0.177295	0.0295611	0.00818147	0.0212927	0.0734311	0.0468427	0.0120593	0.070397	0.0116616	0.125051	0.0570813	0.0403029	0.072796	0.0984356	0.121039	0.0554937	0.122277	0.0276501	0.019521	0.0415	0.00667315	0.102055	0.00133172	0.0400144	0.2699	0.0407592	4.28806e-06	0.00307115	0.144533	3.85239	0.159311	0.0880595	0.0146825	0.00406361	0.0105757	0.0364721	0.023266	0.00598968	0.0349651	0.00579212	0.0621109	0.0283514	0.0200178	0.0361566	0.0488914	0.0601184	0.0275629	0.0607332	0.0137334	0.00969579	0.0206124	0.00331445	0.050689	0.000661443	0.0198745	0.134055	0.0202444	2.013352
2040	-713.3987	-735.975	22.57622	10.31743	0.09692334	0.282151	0.173727	0.00410761	0.0560312	0.0249212	0.0554163	0.0299231	0.00632238	0.0812956	0.0262396	0.0827624	0.0334325	0.0916318	0.040016	0.0865904	0.0949111	0.00710914	0.0753109	0.0391142	0.081127	0.0397678	0.0384604	0.121315	0.010024	0.0377341	0.237422	0.0314361	3.39246e-07	0.000865624	0.0856036	3.91353	0.149421	0.0920018	0.0021753	0.0296729	0.0131977	0.0293472	0.0158466	0.00334819	0.0430523	0.0138959	0.0438291	0.0177051	0.0485261	0.0211915	0.0458563	0.0502628	0.00376484	0.0398829	0.020714	0.042963	0.0210601	0.0203677	0.0642454	0.00530845	0.0199831	0.125733	0.0166478	1.8883
2050	-710.325	-734.6234	24.29846	8.524614	0.1173074	0.339363	0.10434	0.00140356	0.0172031	0.0234645	0.051196	0.0359906	0.0107355	0.178573	0.0228111	0.202214	0.033453	0.072948	0.126639	0.0810847	0.0493527	0.0214228	0.0281023	0.052467	0.114913	0.019608	0.0446821	0.12443	0.0672663	0.0453854	0.080466	0.00936889	4.05974e-06	0.00298845	0.142915	3.85409	0.173243	0.0532648	0.000716512	0.00878208	0.0119785	0.0261353	0.018373	0.00548044	0.0911607	0.0116449	0.103229	0.0170776	0.0372396	0.0646485	0.0413933	0.0251943	0.0109362	0.0143461	0.0267842	0.0586624	0.0100098	0.02281	0.0635211	0.0343391	0.023169	0.0410775	0.00478277	1.958883
2060	-706.9875	-732.8847	25.89711	6.980941	0.1432472	0.387185	0.190092	0.000606735	0.0180343	0.0549987	0.0585648	0.013625	0.00786365	0.120478	0.0358702	0.186108	0.0637009	0.0530744	0.0533434	0.0486262	0.0412455	0.0274454	0.0360027	0.0731235	0.147218	0.0251204	0.0268222	0.0949545	0.0457407	0.0581446	0.00865688	0.0272594	3.43675e-05	0.00866828	0.221374	3.76992	0.203364	0.099843	0.000318679	0.00947228	0.0288873	0.0307604	0.00715636	0.00413027	0.0632796	0.0188403	0.0977507	0.033458	0.0278766	0.0280179	0.0255402	0.0216636	0.0144153	0.0189099	0.0384071	0.0773244	0.0131941	0.014088	0.0498735	0.0240246	0.0305396	0.0045469	0.0143176	1.903907
