Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
4600	-704.2121	-733.0467	28.83458	0.1242701	8.046988	0.925944	0.631109	0.0723564	0.279524	0.134013	0.168304	0.115469	0.0360284	0.293235	0.166851	0.580884	0.0286076	0.255131	0.0862208	0.184561	0.0902951	0.0600291	0.165047	0.190176	0.0932771	0.0993613	0.0527609	0.0333531	0.442906	0.316822	0.253241	0.0675954	0.594103	0.853028	1.07654	1.47633	0.159012	0.10838	0.0124257	0.0480025	0.023014	0.0289028	0.0198295	0.00618715	0.0503572	0.0286533	0.0997552	0.00491277	0.0438136	0.0148067	0.0316945	0.0155064	0.0103088	0.0283435	0.0326589	0.0160185	0.0170633	0.00906062	0.00572772	0.0760601	0.0544078	0.043489	0.0116081	5.823102
4610	-704.3034	-731.5153	27.21191	0.06096758	16.40216	1.81271	0.664823	0.137577	0.267484	0.116639	0.159939	0.151041	0.0571131	0.4454	0.218448	0.446954	0.0683734	0.295902	0.103722	0.206241	0.114021	0.124201	0.104641	0.37665	0.387681	0.045299	0.0668173	0.0379387	0.580223	0.149465	0.216452	0.153322	0.705904	0.903405	1.06189	1.3288	0.241403	0.0885359	0.0183214	0.0356214	0.0155331	0.0212994	0.0201144	0.00760588	0.0593149	0.0290912	0.0595218	0.00910542	0.039406	0.0138128	0.0274655	0.0151844	0.0165401	0.0139352	0.0501593	0.0516284	0.00603256	0.0088982	0.00505238	0.0772695	0.0199046	0.0288254	0.0204182	7.50908
4620	-707.1998	-734.2205	27.02076	0.2904269	3.443207	1.62947	1.08707	0.150686	0.360547	0.098914	0.119772	0.165433	0.0600303	0.487841	0.239	0.489542	0.146106	0.305489	0.111599	0.225893	0.0887087	0.045941	0.201112	0.167805	0.134175	0.0686484	0.0114165	0.0326043	0.615743	0.253986	0.123416	0.0498223	0.420887	0.753448	1.08397	1.74169	0.218112	0.14551	0.0201701	0.048261	0.0132401	0.0160321	0.022144	0.00803536	0.0653	0.0319914	0.0655277	0.019557	0.0408912	0.0149381	0.0302369	0.0118741	0.00614944	0.0269198	0.0224616	0.0179599	0.00918894	0.00152815	0.00436425	0.0824203	0.0339973	0.0165199	0.00666897	7.470769
4630	-717.8342	-745.3798	27.54553	0.1840751	5.432567	1.32631	0.323814	0.764516	0.452647	0.10562	0.288247	0.0671623	0.120846	0.216335	0.183076	0.374993	0.111918	0.234007	0.132866	0.20338	0.755632	0.144609	0.103839	0.0207481	0.0645093	0.0239265	0.00807999	0.218428	0.471663	0.190517	0.0142328	0.130435	0.519108	0.813638	1.08248	1.58478	0.188066	0.0459157	0.108406	0.0641838	0.0149766	0.0408724	0.00952338	0.0171355	0.0306756	0.0259595	0.0531727	0.0158696	0.0331813	0.0188399	0.0288386	0.107146	0.0205051	0.014724	0.00294201	0.0091472	0.00339269	0.00114571	0.0309724	0.0668803	0.0270146	0.00201816	0.0184953	7.052353
4640	-716.608	-742.7435	26.13548	0.6894603	1.45041	0.742777	0.833683	0.994999	0.409818	0.0571712	0.221796	0.0427071	0.157277	0.30715	0.137059	0.614871	0.70746	0.304554	0.234254	0.180593	0.192369	0.0849514	0.0950657	0.0270031	0.223502	0.158143	0.169904	0.284279	0.321544	0.247953	0.0202218	0.185906	0.217559	0.580088	1.04737	2.15498	0.0933488	0.104773	0.125047	0.051504	0.00718501	0.0278743	0.00536723	0.0197659	0.0386011	0.0172249	0.0772741	0.0889103	0.0382749	0.02944	0.0226961	0.0241761	0.0106763	0.0119474	0.00339363	0.0280887	0.0198746	0.0213528	0.0357268	0.0404102	0.0311616	0.00254138	0.0233638	7.95701
4650	-717.6914	-744.0935	26.40206	2.2597	0.4425365	0.758668	0.50596	0.0745256	0.501636	0.132318	0.0424574	0.0129949	0.159195	0.374461	0.060805	0.607808	0.689814	0.128347	0.249452	0.109941	0.0557461	0.0689556	0.149915	0.123723	0.257832	0.147815	0.165667	0.120961	0.313524	0.078876	0.0475252	0.181269	0.0232986	0.212758	0.773494	2.99045	0.123961	0.0826706	0.012177	0.0819641	0.0216199	0.00693726	0.00212328	0.0260115	0.0611844	0.00993515	0.0993119	0.112711	0.020971	0.0407589	0.0179636	0.00910855	0.0112669	0.0244951	0.0202155	0.0421281	0.0241521	0.0270689	0.0197642	0.0512278	0.0128878	0.00776532	0.0296183	6.120193
4660	-705.3417	-732.6968	27.35508	0.2189006	4.568283	1.13654	0.841477	0.0982201	0.649167	0.146159	0.12837	0.0220668	0.237474	0.420955	0.106782	0.490022	0.20595	0.191457	0.163054	0.10874	0.164294	0.19585	0.0796116	0.10573	0.0728392	0.378694	0.247127	0.17496	0.320008	0.170762	0.0618049	0.289853	0.483095	0.792821	1.08396	1.64012	0.157678	0.116743	0.0136266	0.0900624	0.0202774	0.0178094	0.00306144	0.0329461	0.0584014	0.0148144	0.0679833	0.0285725	0.0265618	0.0226213	0.0150861	0.0227934	0.0271713	0.0110449	0.0146684	0.0101054	0.0525382	0.0342853	0.0242732	0.0443965	0.0236907	0.00857452	0.0402129	7.207969
4670	-705.1775	-734.3502	29.1727	0.1375028	7.27258	0.564907	0.793733	0.163045	0.23209	0.180755	0.215231	0.0825888	0.039133	0.439159	0.037463	0.394452	0.122606	0.184572	0.220459	0.24061	0.26163	0.111645	0.0694251	0.204897	0.0320309	0.0183949	0.165257	0.346732	0.103407	0.0594889	0.0958561	0.0921803	0.575699	0.843819	1.07832	1.50216	0.103241	0.14506	0.0297975	0.0424161	0.0330342	0.039335	0.0150937	0.00715183	0.0802594	0.00684662	0.0720889	0.0224072	0.0337318	0.0402904	0.0439731	0.0478147	0.0204039	0.0126879	0.0374463	0.00585386	0.0033618	0.0302018	0.0633676	0.0188984	0.010872	0.0175184	0.0168466	5.471746
4680	-710.2724	-737.4484	27.17603	0.0877294	11.39869	0.872213	0.304939	0.204812	0.328489	0.104368	0.295589	0.114397	0.0710808	0.393029	0.0419017	0.412772	0.168382	0.193733	0.348289	0.27208	0.0956648	0.347416	0.0744913	0.503815	0.106754	0.0252628	0.226956	0.476186	0.885481	0.379882	0.108822	0.16139	0.652582	0.880508	1.06964	1.39727	0.116014	0.0405602	0.0272422	0.0436925	0.013882	0.0393165	0.015216	0.0094545	0.0522771	0.00557338	0.0549031	0.0223966	0.0257686	0.0463261	0.0361895	0.0127244	0.04621	0.00990814	0.0670128	0.0141995	0.00336022	0.0301876	0.0633378	0.117778	0.0505283	0.0144744	0.0214665	7.518196
4690	-716.6197	-742.629	26.00927	0.3004722	3.328095	0.924264	0.228815	0.0477286	0.508515	0.126086	0.101495	0.248424	0.0905313	0.523134	0.175322	0.499651	0.297035	0.71193	0.183062	0.205616	0.174248	0.322581	0.0459047	0.291875	0.0898416	0.17274	0.0919843	0.506155	1.37425	0.286684	0.0719069	0.172429	0.413152	0.748215	1.08372	1.75491	0.109094	0.0270077	0.00563355	0.0600215	0.0148823	0.0119797	0.0293222	0.0106857	0.0617471	0.0206938	0.0589753	0.0350599	0.0840312	0.0216074	0.0242695	0.020567	0.0380752	0.00541827	0.0344509	0.0106043	0.0203891	0.0108572	0.059743	0.162207	0.0338381	0.00848738	0.0203523	8.472206
4700	-707.8004	-734.5755	26.77511	0.2839182	3.522141	0.852768	0.218346	0.00706822	0.500666	0.0288909	0.402777	0.229207	0.0835283	0.522842	0.216921	0.759921	0.265724	0.656859	0.267252	0.148641	0.298708	0.119508	0.154978	0.0830351	0.0398438	0.306892	0.0642694	0.672409	0.192661	0.102274	0.222121	0.304813	0.426015	0.756874	1.08411	1.733	0.11042	0.0282724	0.000915226	0.0648285	0.00374092	0.0521535	0.0296788	0.0108156	0.0677	0.0280879	0.0983982	0.0344072	0.0850532	0.034605	0.0192467	0.0386781	0.0154745	0.0200673	0.0107518	0.00515917	0.0397378	0.0083219	0.0870667	0.0249466	0.0132429	0.0287613	0.0394686	7.72292
4710	-706.1288	-735.0492	28.92041	0.2632288	3.798977	0.623518	0.323825	0.0162142	0.366422	0.0583384	0.175605	0.167589	0.059159	0.382286	0.185681	0.489852	0.0688119	0.305319	0.216757	0.0593562	0.198423	0.254884	0.0577701	0.110852	0.0298675	0.22439	0.147303	0.429631	0.0140054	0.0113601	0.259561	0.361531	0.442966	0.767958	1.08438	1.7047	0.111376	0.0578434	0.00289627	0.0654523	0.0104207	0.0313675	0.0299356	0.0105673	0.0682859	0.0331673	0.0875	0.0122915	0.0545377	0.0387182	0.0106025	0.0354433	0.0455287	0.0103192	0.019801	0.0053351	0.0400817	0.026312	0.0767429	0.00250172	0.0020292	0.0463641	0.0645786	5.59831
4720	-708.631	-736.0279	27.39693	0.1517514	6.589724	1.0015	0.505739	0.00675691	0.789078	0.00543489	0.282059	0.14687	0.00203903	0.324551	0.0364089	0.471355	0.0648626	0.411636	0.302394	0.0954565	0.318709	0.281063	0.0361122	0.0988077	0.0481113	0.360418	0.078557	0.236911	0.103939	0.373548	0.310193	0.540763	0.557153	0.834247	1.07991	1.52869	0.138458	0.0699184	0.000934143	0.10909	0.000751374	0.0389947	0.0203048	0.000281895	0.0448691	0.00503354	0.0651648	0.00896725	0.0569086	0.041806	0.0131969	0.0440615	0.038857	0.00499252	0.0136602	0.00665139	0.0498277	0.0108605	0.032753	0.0143695	0.051643	0.0428842	0.0747605	7.233273
4730	-712.4491	-740.352	27.90287	0.1618014	6.180417	0.657163	0.33703	0.246115	0.190813	0.0658118	0.177987	0.0801715	0.00283551	0.257178	0.0917667	0.352971	0.287223	0.517425	0.28868	0.0911274	0.0403583	0.628881	0.0218876	0.0146523	0.176563	0.28682	0.12395	0.400124	0.106877	0.376571	0.380058	0.516239	0.54477	0.827687	1.08085	1.54669	0.0978317	0.0501736	0.0366391	0.0284063	0.00979739	0.0264969	0.0119351	0.000422122	0.038286	0.0136613	0.0525467	0.0427588	0.0770289	0.0429758	0.0135661	0.00600814	0.0936215	0.0032584	0.00218128	0.0262849	0.0426989	0.0184525	0.0595664	0.0159107	0.05606	0.0565791	0.0768523	6.717279
4740	-708.2375	-736.8199	28.58235	0.09610325	10.40548	0.528525	0.535061	0.115561	0.303043	0.0757248	0.232543	0.134847	0.0321946	0.391561	0.0866823	0.429787	0.114175	0.325863	0.272686	0.234443	0.280178	0.166854	0.0143241	0.0256514	0.154753	0.101581	0.0898608	0.263139	0.168509	0.0933755	0.444945	0.487636	0.637992	0.873894	1.07153	1.41659	0.0865937	0.0876646	0.0189336	0.0496506	0.0124068	0.0380999	0.0220934	0.00527478	0.0641534	0.0142021	0.0704165	0.0187065	0.0533895	0.0446769	0.0384112	0.0459045	0.0273374	0.00234686	0.00420273	0.0253548	0.016643	0.0147228	0.0431128	0.0276085	0.0152987	0.0729	0.0798944	6.103502
4750	-711.3901	-740.1721	28.78197	0.1163992	8.591128	0.365193	0.178897	0.0840122	0.371133	0.040562	0.252026	0.225644	0.0101008	0.30854	0.135624	0.372232	0.178948	0.30997	0.14382	0.223263	0.259893	0.175532	0.00823065	0.0789731	0.0379675	0.0292317	0.176036	0.438398	0.480027	0.134272	0.41273	0.452329	0.605665	0.858671	1.07532	1.46035	0.0620698	0.030406	0.0142791	0.0630794	0.0068941	0.0428355	0.0383515	0.00171677	0.0524408	0.0230513	0.0632662	0.0304148	0.0526839	0.0244443	0.0379467	0.0441725	0.0298342	0.00139892	0.0134226	0.00645312	0.00496835	0.0299199	0.0745121	0.0815875	0.0228214	0.0701494	0.0768798	5.883586
4760	-709.744	-738.1587	28.41474	0.04648115	21.5141	0.512997	0.175908	0.101017	0.774666	0.075455	0.261544	0.231972	0.00441968	0.347382	0.177345	0.286242	0.429377	0.226157	0.284683	0.128696	0.260392	0.267444	0.0837546	0.0924526	0.00329098	0.0148428	0.201134	0.316435	0.332393	0.00394337	0.138587	0.5882	0.740803	0.917376	1.05614	1.28568	0.0811611	0.0278303	0.0159819	0.12256	0.0119377	0.0413788	0.0367002	0.000699235	0.0549591	0.0280577	0.0452862	0.0679315	0.0357802	0.0450396	0.020361	0.0411966	0.0423122	0.0132508	0.0146269	0.000520664	0.00234828	0.0318214	0.050063	0.0525878	0.000623879	0.0219257	0.0930588	6.320733
4770	-704.766	-733.367	28.60103	0.001985151	503.7401	0.893285	0.120991	0.157445	0.754595	0.186492	0.254768	0.109681	0.0110577	0.533369	0.059145	0.378583	0.0790093	0.333696	0.277307	0.135242	0.125216	0.260515	0.0675854	0.221091	0.0019709	0.0265021	0.201717	0.271759	0.323781	0.0414798	0.132332	0.220326	0.943947	0.984973	1.01389	1.05719	0.144569	0.0195811	0.0254808	0.122124	0.0301819	0.0412317	0.0177509	0.00178958	0.0863205	0.00957204	0.0612699	0.0127869	0.0540054	0.0448794	0.0218876	0.0202649	0.0421617	0.010938	0.0357813	0.00031897	0.0042891	0.0326459	0.0439815	0.0524007	0.00671309	0.0214167	0.0356576	6.178942
4780	-703.2282	-732.0685	28.84033	0.1657101	6.034634	0.925923	0.155464	0.122048	0.584946	0.127366	0.197491	0.104196	0.0437603	0.486954	0.0416476	0.29347	0.122752	0.258674	0.22273	0.115062	0.180206	0.31754	0.115201	0.229018	0.0229448	0.222248	0.157871	0.0647133	0.147822	0.108181	0.135818	0.271867	0.540096	0.825174	1.08118	1.55355	0.160308	0.026916	0.0211305	0.101273	0.0220513	0.0341921	0.0180397	0.00757635	0.0843076	0.00721056	0.0508092	0.0212524	0.044785	0.0385619	0.019921	0.0311995	0.0549766	0.0199451	0.0396505	0.00397249	0.0384784	0.0273327	0.011204	0.0255928	0.0187297	0.0235146	0.0470691	5.775915
4790	-705.8334	-734.5378	28.70436	0.53549	1.867448	0.944845	0.484608	0.124542	0.596901	0.0947799	0.20707	0.067037	0.0270348	0.562544	0.11086	0.51101	0.179216	0.119694	0.227282	0.0911993	0.0798299	0.0420705	0.180825	0.146522	0.0257044	0.136351	0.11495	0.0529155	0.0573013	0.105189	0.171229	0.0805919	0.276921	0.640135	1.06629	2.01665	0.170485	0.0874411	0.022472	0.107703	0.0171018	0.037363	0.012096	0.00487808	0.101504	0.0200033	0.092205	0.0323372	0.0215972	0.0410101	0.0164557	0.0144043	0.00759108	0.0326274	0.0264379	0.00463803	0.0246027	0.0207412	0.00954791	0.0103393	0.01898	0.030896	0.0145418	5.542101
4800	-700.1814	-728.6979	28.51653	0.08743224	11.43743	1.10789	0.575712	0.0539702	0.433864	0.0924033	0.256668	0.0479864	0.0432074	0.683133	0.099745	0.451753	0.138928	0.124509	0.236425	0.143238	0.0127599	0.112986	0.271187	0.145891	0.118031	0.141836	0.0983538	0.0488838	0.0697316	0.10942	0.443714	0.115759	0.653116	0.880747	1.06957	1.39657	0.179329	0.0931876	0.00873589	0.0702274	0.0149569	0.0415455	0.00776732	0.00699377	0.110575	0.0161452	0.0731231	0.0224876	0.0201537	0.0382689	0.0231851	0.00206539	0.0182885	0.0438957	0.0236147	0.0191051	0.0229582	0.01592	0.00791257	0.0112871	0.0177113	0.0718218	0.0187373	6.177987
4810	-708.164	-737.3489	29.18491	0.2130756	4.69317	0.666277	0.290741	0.0827055	0.517642	0.0864153	0.140125	0.0847649	0.0664782	0.172884	0.102245	0.254635	0.387082	0.163262	0.315708	0.146827	0.0118814	0.281843	0.251029	0.264821	0.149198	0.110298	0.0553284	0.153624	0.0714793	0.0625686	0.16232	0.331779	0.488812	0.796217	1.08379	1.63118	0.123752	0.0540013	0.0153615	0.0961452	0.0160505	0.0260263	0.015744	0.0123475	0.032111	0.0189906	0.0472951	0.0718954	0.0303237	0.0586386	0.0272713	0.00220681	0.0523487	0.0466253	0.049187	0.0277115	0.0204865	0.0102765	0.0285337	0.0132763	0.0116213	0.0301488	0.0616235	5.383963
4820	-717.7475	-746.3258	28.57834	0.21	4.761904	1.02636	0.178263	0.163031	0.586668	0.148122	0.0678768	0.138261	0.0687207	0.230897	0.293687	0.416008	0.739819	0.071258	0.338937	0.0458177	0.00382173	0.15051	0.0257755	0.132185	0.297931	0.00635956	0.0128065	0.168433	0.198355	0.0493994	0.216079	0.218231	0.491878	0.798022	1.08369	1.62641	0.171243	0.0297422	0.0272009	0.0978821	0.0247133	0.0113248	0.0230681	0.0114656	0.0385238	0.0489999	0.0694085	0.123435	0.011889	0.0565497	0.00764442	0.000637633	0.0251117	0.0043005	0.0220542	0.0497081	0.00106106	0.00213669	0.0281021	0.0330944	0.008242	0.0360516	0.0364105	5.993616
4830	-706.9749	-734.5081	27.53327	0.1036214	9.650519	1.35294	0.303625	0.148074	0.53663	0.0608272	0.192411	0.134413	0.0406186	0.35737	0.278347	0.663393	0.213939	0.156453	0.321234	0.131288	0.00362212	0.142649	0.130368	0.407334	0.120711	0.0065498	0.260241	0.227061	0.142014	0.143622	0.450485	0.218845	0.625554	0.868132	1.07305	1.43326	0.189353	0.0424944	0.020724	0.0751049	0.00851318	0.0269292	0.018812	0.00568484	0.0500164	0.0389566	0.0928464	0.0299422	0.0218967	0.0449589	0.0183746	0.00050694	0.0199647	0.0182458	0.0570091	0.0168943	0.000916689	0.0364225	0.0317787	0.0198758	0.0201009	0.0630484	0.0306288	7.145065
4840	-706.8318	-735.3572	28.52542	0.2260446	4.423906	0.507594	0.29618	0.205348	0.675046	0.0593358	0.34504	0.188865	0.00877077	0.348608	0.271522	0.647127	0.251987	0.157908	0.313357	0.105441	0.0605197	0.0941932	0.0264585	0.274007	0.115159	0.0288142	0.237439	0.136644	0.138532	0.254081	0.17452	0.107989	0.476235	0.788701	1.08413	1.65094	0.0841713	0.0491138	0.0340516	0.111939	0.0098393	0.0572159	0.0313184	0.0014544	0.0578076	0.0450249	0.107309	0.0417856	0.026185	0.0519622	0.0174846	0.0100356	0.0156195	0.00438745	0.045437	0.0190961	0.00477809	0.0393731	0.0226588	0.0229719	0.0421328	0.0289397	0.0179072	6.030485
4850	-715.4047	-743.1214	27.71668	0.2390391	4.183415	0.3831	0.356367	0.352082	0.564563	0.0999051	0.0928384	0.185182	0.0168642	0.419449	0.308344	0.837406	0.277011	0.376903	0.234572	0.262048	0.075889	0.0176234	0.0581829	0.329689	0.0479573	0.444153	0.230126	0.0302046	0.166683	0.229126	0.152014	0.277951	0.464163	0.781322	1.08433	1.67018	0.0561217	0.0522056	0.0515777	0.0827049	0.0146355	0.0136002	0.027128	0.00247049	0.0614466	0.0451705	0.122675	0.0405804	0.0552138	0.0343634	0.0383883	0.0111173	0.00258172	0.00852342	0.0482973	0.00702544	0.0650656	0.033712	0.00442479	0.024418	0.0335655	0.0222691	0.0407181	6.826234
4860	-710.7147	-737.2187	26.50399	0.3966457	2.521142	1.03348	0.144414	0.106366	1.00808	0.373747	0.213831	0.104387	0.0117952	0.410305	0.0370566	0.781193	0.589656	0.433397	0.117707	0.327448	0.0498436	0.0155331	0.0862122	0.401296	0.0266984	0.424744	0.263696	0.0262268	0.461288	0.104164	0.216039	0.112707	0.348452	0.701017	1.07886	1.87167	0.131131	0.0183236	0.013496	0.127907	0.0474219	0.0271314	0.0132449	0.0014966	0.0520604	0.00470183	0.0991197	0.074817	0.0549905	0.0149349	0.0415474	0.00632428	0.00197087	0.0109388	0.0509173	0.00338755	0.0538926	0.0334583	0.00332772	0.0585293	0.0132166	0.0274115	0.0143005	7.881314
4870	-709.2897	-736.7212	27.4315	0.08747004	11.43249	1.19212	0.52898	0.26751	0.508059	0.34672	0.198368	0.065646	0.0234539	0.380634	0.0177614	0.724703	0.284289	0.207557	0.0881201	0.177418	0.129451	0.0836608	0.356557	0.138407	0.0192932	0.30851	0.35204	0.00460195	0.363428	0.0966318	0.281098	0.117957	0.653048	0.880716	1.06958	1.39666	0.164137	0.0728324	0.036832	0.0699519	0.047738	0.0273123	0.00903844	0.00322924	0.0524075	0.00244547	0.0997804	0.0391422	0.0285774	0.0121328	0.0244277	0.0178235	0.0115188	0.0490924	0.0190566	0.00265637	0.0424771	0.0484705	0.000633617	0.0500385	0.0133047	0.0387028	0.0162408	7.262978
4880	-706.0188	-732.7657	26.74689	0.4338785	2.304793	1.40413	0.617151	0.266885	0.620975	0.178456	0.197905	0.104884	0.102031	0.173491	0.0816494	0.693319	0.283625	0.326657	0.253055	0.167531	0.0868709	0.194813	0.355725	0.0676098	0.0719119	0.440952	0.0321748	0.00992975	0.220501	0.0438665	0.383781	0.221306	0.327132	0.683949	1.07603	1.91289	0.184725	0.0811914	0.035111	0.0816944	0.0234774	0.0260361	0.0137984	0.0134231	0.0228242	0.0107417	0.091212	0.0373133	0.0429744	0.0332915	0.02204	0.0114286	0.0256293	0.0467986	0.00889463	0.00946061	0.0580109	0.00423287	0.00130634	0.0290088	0.005771	0.0504896	0.0291146	7.601188
4890	-718.5574	-745.6185	27.06104	0.1214781	8.231936	0.876441	0.371054	0.337218	0.784622	0.0648658	0.0820415	0.184895	0.108657	0.28562	0.0774142	0.328214	0.455857	0.209001	0.319744	0.0010689	0.113101	0.252851	0.165616	0.268418	0.15479	0.554917	0.0209668	0.0361195	0.27861	0.286515	0.785487	0.195329	0.598148	0.855015	1.07612	1.47072	0.11533	0.0488266	0.0443741	0.103247	0.00853561	0.0107957	0.0243301	0.014298	0.0375843	0.0101868	0.0431893	0.0599857	0.0275022	0.0420747	0.000140655	0.0148828	0.0332723	0.0217932	0.0353208	0.0203686	0.0730209	0.00275899	0.00475292	0.036662	0.0377022	0.103361	0.0257031	7.599432
4900	-717.9956	-744.5977	26.60211	0.01745868	57.27809	0.97958	0.30349	0.510673	0.78942	0.0571201	0.06391	0.111452	0.0433341	0.324853	0.136622	0.594519	0.312582	0.0509393	0.321699	0.00622818	0.0237112	0.40365	0.157333	0.129088	0.212768	0.493131	0.0915135	0.191293	0.501341	0.456417	0.79029	0.105427	0.837401	0.952259	1.03777	1.17257	0.120011	0.0371815	0.0625643	0.0967143	0.00699797	0.00782982	0.0136544	0.005309	0.0397988	0.016738	0.0728365	0.0382955	0.00624074	0.0394123	0.000763034	0.00290494	0.0494524	0.0192754	0.0158149	0.0260669	0.0604151	0.0112116	0.023436	0.0614208	0.0559172	0.096821	0.0129162	8.162383
4910	-711.6382	-739.0709	27.43262	0.1237004	8.08405	1.0112	0.126289	0.426785	0.786558	0.0752242	0.01586	0.187336	0.028788	0.234428	0.106013	0.473252	0.153831	0.046946	0.425978	0.00192686	0.0138011	0.458374	0.128496	0.133865	0.228108	0.412124	0.0764806	0.16318	0.274171	0.301749	0.538082	0.396786	0.594924	0.853432	1.07645	1.47519	0.139946	0.0174779	0.0590654	0.108857	0.0104107	0.00219497	0.0259266	0.00398415	0.032444	0.0146718	0.0654964	0.0212896	0.00649715	0.0589537	0.00026667	0.00191002	0.0634372	0.0177834	0.0185264	0.0315693	0.0570364	0.0105846	0.0225835	0.0379443	0.0417609	0.0744685	0.0549137	7.225628
4920	-717.6423	-745.6773	28.035	0.3713595	2.692809	0.265736	0.373157	0.373789	0.57926	0.122594	0.0526075	0.164074	0.0350801	0.417382	0.0239891	0.3793	0.348875	0.0241017	0.167463	0.00494529	0.0123343	0.453448	0.113289	0.0368253	0.156999	0.185894	0.115722	0.577862	0.240126	0.385899	0.535373	0.229471	0.364006	0.712964	1.08051	1.84252	0.0416802	0.0585289	0.058628	0.0908558	0.0192287	0.00825139	0.0257346	0.00550224	0.0654656	0.00376264	0.0594926	0.0547204	0.0037803	0.0262663	0.00077566	0.00193461	0.0711224	0.0177691	0.00577598	0.0246251	0.0291572	0.0181508	0.0906365	0.0376633	0.0605275	0.0839723	0.035992	6.375595
4930	-716.7741	-745.1224	28.34837	0.3246596	3.080149	0.417897	0.797691	0.0303957	0.375573	0.0634365	0.0235931	0.0725697	0.0491542	0.267428	0.118726	0.440714	0.333443	0.116327	0.249186	0.0177315	0.0434108	0.349592	0.159891	0.126158	0.168746	0.0561895	0.0787036	0.46261	0.102465	0.463727	0.61331	0.11026	0.395369	0.735871	1.08288	1.78588	0.0684076	0.130578	0.00497562	0.0614793	0.0103842	0.00386206	0.0118793	0.00804628	0.0437765	0.0194348	0.0721426	0.0545828	0.0190421	0.0407905	0.00290256	0.00710612	0.0572265	0.0261734	0.0206514	0.0276229	0.00919793	0.0128834	0.0757269	0.016773	0.0759098	0.100396	0.018049	6.108928
4940	-716.7163	-744.0582	27.34193	0.4035109	2.478248	0.70399	0.851035	0.0431799	0.448526	0.0379133	0.0257926	0.147232	0.0813351	0.299091	0.112479	0.411993	0.414133	0.274568	0.0861232	0.160848	0.077988	0.479101	0.19095	0.17809	0.630361	0.161427	0.14794	0.55247	0.115041	0.110675	0.178028	0.116204	0.344385	0.697825	1.07838	1.87941	0.100048	0.120946	0.00613655	0.0637426	0.00538809	0.00366553	0.020924	0.011559	0.0425056	0.0159851	0.0585507	0.0588549	0.0390204	0.0122395	0.0228591	0.0110833	0.0680879	0.027137	0.0253095	0.0895842	0.0229413	0.0210246	0.0785147	0.0163492	0.0157287	0.0253007	0.0165144	7.036514
4950	-711.4356	-739.2427	27.80717	0.5875309	1.702038	0.887434	0.351646	0.0599793	0.479085	0.140867	0.0268813	0.0385977	0.0864842	0.379183	0.216045	0.813891	0.217486	0.260371	0.15219	0.105487	0.0601526	0.320406	0.0502987	0.185608	0.445457	0.173712	0.154184	0.359365	0.101727	0.115347	0.185543	0.0198202	0.254915	0.619062	1.06037	2.06565	0.138938	0.0550544	0.00939048	0.0750065	0.0220544	0.00420859	0.00604293	0.0135401	0.0593657	0.0338245	0.127424	0.03405	0.0407642	0.0238272	0.0165152	0.00941761	0.0501633	0.00787486	0.0290591	0.0697416	0.0271967	0.0241394	0.0562629	0.0159266	0.018059	0.029049	0.00310308	6.387247
4960	-701.9053	-730.1433	28.23806	0.156645	6.383863	0.889652	0.742533	0.032859	0.557398	0.00628122	0.104268	0.128751	0.0771306	0.361367	0.260037	0.432373	0.210718	0.221407	0.374368	0.0860397	0.00806765	0.231796	0.0411339	0.38297	0.193013	0.243373	0.0135065	0.188804	0.238344	0.105444	0.183002	0.0726101	0.551056	0.831034	1.08039	1.53752	0.139286	0.116252	0.00514447	0.0872673	0.0009834	0.0163245	0.0201576	0.0120757	0.0565763	0.0407119	0.0676932	0.0329904	0.034664	0.0586119	0.0134705	0.00126309	0.0362904	0.00644	0.0599586	0.0302185	0.0381029	0.00211461	0.0295595	0.0373156	0.0165086	0.0286511	0.011368	6.387247
4970	-705.9811	-734.4949	28.51373	0.04875024	20.51272	1.00157	0.932353	0.19493	0.237976	0.138036	0.119343	0.187698	0.10751	0.284554	0.301882	0.287626	0.144823	0.292452	0.137882	0.119089	0.0075233	0.160145	0.0221394	0.466447	0.266573	0.0562716	0.0614992	0.215164	0.0856062	0.122734	0.21245	0.0551905	0.734956	0.915089	1.05714	1.29282	0.161038	0.149909	0.0313419	0.0382631	0.0221941	0.0191887	0.030179	0.017286	0.0457522	0.0485382	0.0462461	0.0232854	0.047022	0.0221695	0.0191478	0.00120964	0.0257489	0.00355969	0.0749978	0.0428611	0.00904764	0.00988817	0.0345953	0.0137642	0.0197338	0.0341589	0.00887383	6.219471
